STATION_ID,STATION_NAME,LONGITUDE,LATITUDE,STATION_TYPE,PGA_VALUE,PGA_LN_SIGMA
IBUH01,,141.8191,42.8739,seismic,1.34444,0.0
HKD125,,142.1346,42.7608,seismic,0.75624,0.0
IBUH02,,142.1285,42.8714,seismic,0.69237,0.0
HKD103,,142.2973,42.7275,seismic,0.68681,0.0
HKD128,,141.8221,42.7655,seismic,0.68298,0.0
HKD126,,141.9279,42.575,seismic,0.6748,0.0
HDKH01,,142.2296,42.7031,seismic,0.64509,0.0
HKD124,,141.7904,42.9986,seismic,0.57086,0.0
HKD185,,141.4021,42.7755,seismic,0.57043,0.0
SRCH09,,141.8063,43.0587,seismic,0.54393,0.0
HDKH04,,142.0381,42.5126,seismic,0.43014,0.0
HKD105,,142.0543,42.4825,seismic,0.3789,0.0
HKD129,,141.6057,42.6344,seismic,0.37648,0.0
HKD184,,141.601,42.79,seismic,0.36076,0.0
HKD131,,141.0814,42.4211,seismic,0.35797,0.0
HKD104,,142.131,42.5886,seismic,0.3555,0.0
IKRH02,,141.6523,43.2204,seismic,0.30058,0.0
IBUH06,,141.0017,42.4116,seismic,0.256,0.0
HKD181,,141.5462,43.1161,seismic,0.25244,0.0
IBUH05,,141.3497,42.5629,seismic,0.23725,0.0
IBUH07,,141.0643,42.6476,seismic,0.22069,0.0
UTM:(54T 055 472 10000),,141.6713,42.6755,macroseismic,0.21319,0.8059
UTM:(54T 053 476 10000),,141.4297,43.0369,macroseismic,0.20776,0.8059
HKD182,,141.5524,42.9925,seismic,0.20303,0.0
IKRH03,,141.6399,42.888,seismic,0.19292,0.0
HKD120,,141.6635,43.3443,seismic,0.18855,0.0
HKD106,,142.3688,42.3414,seismic,0.18325,0.0
HDKH06,,142.3572,42.3498,seismic,0.18081,0.0
HKD134,,141.0791,42.6711,seismic,0.17485,0.0
HKD130,,141.3499,42.5627,seismic,0.17183,0.0
IKRH01,,141.5836,43.4087,seismic,0.16766,0.0
HKD121,,141.8553,43.3332,seismic,0.16205,0.0
HKD132,,141.0319,42.3483,seismic,0.16039,0.0
HKD180,,141.3513,43.139,seismic,0.15658,0.0
UTM:(54T 052 477 10000),,141.3073,43.1273,macroseismic,0.15353,0.8059
HKD157,,140.9697,41.9051,seismic,0.15019,0.0
HKD139,,140.7818,43.1974,seismic,0.12982,0.0
SRCH10,,142.0085,42.993,seismic,0.12805,0.0
HKD155,,140.8064,42.0436,seismic,0.12458,0.0
HKD159,,141.0025,41.7162,seismic,0.12243,0.0
HKD108,,142.5643,42.2528,seismic,0.12005,0.0
HKD123,,142.0085,42.9933,seismic,0.11846,0.0
