# 19780916_M7.3_Tabas median gmf, Stations:Seismic, gmlt:GEM, Rupture:Hartzell_And_Mendoza_1991
custom_site_id,lon,lat,AkkarEtAlRjb2014,BooreEtAl2014,CampbellBozorgnia2014,ZhaoEtAl2006Asc
m_10,56.94342,33.52962,0.808901,0.76161814,0.8141666,0.8476817
m_100,56.64823000000001,33.29858,0.11209673,0.13203539,0.12880751,0.17202595
m_101,56.61398,33.45853,0.12865625,0.14275323,0.15056613,0.20497616
m_102,57.129459999999995,33.77962,0.55995584,0.43660012,0.9088081,0.36524907
m_103,57.42479,33.37796,0.50187224,0.49201715,0.51927555,0.4568892
m_104,57.51184000000001,33.30213,0.407492,0.40859023,0.40106234,0.38350576
m_105,57.20219,33.75948,0.55557376,0.4500931,0.76461023,0.30734518
m_106,57.392979999999994,33.42891,0.53396386,0.4587599,0.6605084,0.36620492
m_107,57.516310000000004,33.32464,0.4339051,0.43668953,0.41881853,0.38402486
m_108,57.12084999999999,33.80806,0.57838243,0.4577901,0.88951117,0.3559821
m_109,57.23418000000001,33.75,0.4966276,0.39024892,0.71863186,0.285041
m_11,57.01041000000001,33.53081,0.9174872,0.90594536,0.855948,1.079586
m_110,57.23585,33.79858,0.52140325,0.4489141,0.6084745,0.3208594
m_111,56.50162,33.74171,0.13451138,0.14910115,0.1515381,0.21026866
m_112,57.24463,33.80687,0.50746727,0.46822473,0.54206026,0.3058309
m_113,57.25040999999999,33.79621,0.5061943,0.43624467,0.5810873,0.3065884
m_114,57.56518,33.17773,0.5546827,0.49841833,0.6393566,0.45535833
m_115,57.27235999999999,33.82109,0.44948247,0.43178752,0.4478266,0.26727745
m_116,57.31640999999999,33.57109,0.5422634,0.428587,0.79969454,0.34702608
m_117,57.35271,33.54502,0.6003849,0.5188226,0.7270715,0.33759308
m_118,57.29043999999999,33.62559,0.59739166,0.5061385,0.7651252,0.32987553
m_119,57.226,33.87559,0.5146351,0.46216977,0.53329575,0.2952848
m_12,56.95017999999999,33.41232,0.39576885,0.3922413,0.3907568,0.5064208
m_120,57.30781000000002,33.6019,0.59915143,0.5073608,0.76263714,0.33339077
m_121,57.19542999999999,33.88033,0.54786056,0.47291967,0.611418,0.32603163
m_122,57.22609,33.89692,0.5174068,0.4623849,0.52470165,0.29050627
m_123,57.38926000000001,33.5782,0.5936834,0.5468784,0.62435204,0.37657377
m_124,57.37916999999999,33.60308,0.58334553,0.547329,0.6010498,0.3653858
m_125,57.40678,33.58768,0.5829031,0.5488892,0.5837895,0.35932326
m_126,57.356359999999995,33.71564,0.49798882,0.4558966,0.503849,0.2834272
m_127,57.35786999999999,33.7263,0.48106351,0.4390477,0.46469313,0.27216554
m_128,57.17524,33.92536,0.4994158,0.42113435,0.46852046,0.32725656
m_129,57.37377000000001,33.70024,0.500223,0.4742727,0.4727626,0.2875736
m_13,56.92031,33.57346,1.034063,1.0303843,1.0327263,1.049813
m_130,57.220439999999996,33.93839,0.48129305,0.42395455,0.41988674,0.28806046
m_131,57.37512000000001,33.67417,0.5336092,0.4995469,0.53140014,0.31041804
m_132,57.56476000000001,33.08175,0.48240933,0.37641445,0.49650007,0.39317453
m_133,57.208830000000006,33.94668,0.46476293,0.4035826,0.4073299,0.29403383
m_134,57.55584999999999,33.04147,0.34293476,0.25455052,0.3725846,0.37209707
m_135,57.615700000000004,33.07583,0.4207859,0.36134678,0.39065182,0.43133834
m_136,57.029650000000004,33.93365,0.34396604,0.3239725,0.32968682,0.37492302
m_137,56.75227000000001,33.77962,0.35771263,0.3578135,0.34806225,0.47407058
m_138,56.879490000000004,33.8981,0.28778678,0.25382802,0.30110228,0.39285687
m_139,56.52131,33.58057,0.12761366,0.14459352,0.14600429,0.19806083
m_14,56.9503,33.43839,0.45526755,0.44055635,0.44878992,0.55944234
m_140,56.78944000000001,33.95379,0.18785255,0.1909992,0.20188849,0.2817724
m_141,56.516610000000014,33.50592,0.113545075,0.13140233,0.13149565,0.17663322
m_142,56.51101,33.55569,0.12278531,0.14300638,0.14009443,0.18701233
m_143,56.51053000000002,33.44668,0.100469485,0.11581027,0.11860519,0.16090468
m_144,56.543830000000014,33.7346,0.15518157,0.16995348,0.17153911,0.23558617
m_145,56.49898000000002,33.47038,0.10014713,0.11457603,0.1186696,0.1623165
m_146,56.496340000000004,33.53199,0.11005118,0.12558423,0.12854633,0.1754243
m_147,57.55984000000001,33.2891,0.457622,0.4541075,0.4439708,0.37678933
m_148,56.54567,33.1564,0.078417726,0.09498168,0.0932345,0.11904092
m_149,57.57445999999999,33.30095,0.459886,0.46409288,0.4317272,0.3690704
m_15,56.927700000000016,33.59953,0.98160225,0.9971002,0.98351187,0.97294825
m_150,56.52525,33.81635,0.14078605,0.15669248,0.15625858,0.21629487
m_151,56.64234999999999,33.95261,0.14719616,0.1617239,0.16155441,0.22559418
m_152,56.55905999999999,33.88744,0.12011958,0.12281229,0.1434713,0.17095135
m_153,57.27681999999999,33.84242,0.44192082,0.41264528,0.4206986,0.25183284
m_154,57.30009000000001,33.83412,0.3981662,0.36643422,0.35826018,0.23077448
m_155,57.31018,33.81043,0.41298884,0.37498707,0.38348493,0.23468748
m_156,57.30879999999999,33.8282,0.38990495,0.34639046,0.35086682,0.22480866
m_157,57.305949999999996,33.8436,0.37071982,0.3338221,0.32587662,0.22017622
m_158,57.32485,33.83531,0.32932943,0.29368812,0.28765354,0.20436963
m_159,57.26256000000001,33.91114,0.4271944,0.37676623,0.36641702,0.25339964
m_16,56.93572,33.43483,0.4194259,0.4117896,0.41986772,0.52354443
m_160,57.26409000000001,33.92773,0.41169792,0.35671842,0.34901014,0.252515
m_162,57.30933999999999,33.95261,0.28024432,0.24260959,0.24714182,0.21961354
m_163,57.398439999999994,33.68009,0.5124209,0.47351828,0.4634866,0.29285336
m_164,57.226380000000006,33.96327,0.4138551,0.35377645,0.3580133,0.27755377
m_165,57.23669000000001,33.99052,0.3398687,0.29708305,0.30169728,0.2648227
m_166,57.33285999999998,34.00237,0.21985842,0.20808859,0.2061751,0.21723258
m_167,57.236760000000004,34.00592,0.3109417,0.27342254,0.28242362,0.26057008
m_168,57.24991,34.01659,0.2853645,0.254259,0.26267567,0.2528257
m_169,57.68585999999999,33.13389,0.4798757,0.43427485,0.4251629,0.39108127
m_17,56.93289999999999,33.45498,0.43663934,0.44278172,0.43074107,0.56832445
m_170,57.21358000000001,34.03318,0.26532745,0.26025698,0.2516707,0.26076177
m_171,57.684320000000014,33.11374,0.42721602,0.38899267,0.38401702,0.38708362
m_172,57.67988,33.09716,0.3929102,0.3603673,0.35809207,0.38360292
m_173,57.68108000000001,33.0391,0.282531,0.28408182,0.27052245,0.34802562
m_174,57.714740000000006,33.07701,0.32005784,0.30651227,0.3014223,0.34533313
m_175,57.69130999999999,33.04858,0.28885102,0.28893107,0.27587277,0.34751427
m_176,57.73079999999999,33.08649,0.3237173,0.30926117,0.3041755,0.3393558
m_177,56.981870000000015,33.99763,0.2271019,0.23250003,0.23099017,0.29434392
m_178,57.666349999999994,33.00118,0.24855354,0.24448676,0.24404387,0.324339
m_179,57.67949999999999,33.01185,0.25254726,0.244031,0.24879709,0.32412755
m_18,57.11243000000002,33.21445,0.36922652,0.34650233,0.3378436,0.4977577
m_180,57.69412,33.02488,0.2599065,0.24943691,0.25545996,0.32432944
m_181,56.99069,34.01659,0.21229172,0.21756768,0.21849576,0.27821326
m_182,56.95564999999999,33.99763,0.21447524,0.21472552,0.22183315,0.28938553
m_183,56.93090000000001,33.99882,0.20524229,0.2095026,0.21316078,0.2828013
m_184,56.932469999999995,34.02488,0.18780687,0.2012781,0.1964159,0.26049137
m_185,56.81734,34.00592,0.16625887,0.1788757,0.17848645,0.24692407
m_186,56.56648999999999,33.92299,0.10973764,0.11098957,0.13410954,0.1638517
m_187,56.626450000000006,33.97986,0.12443181,0.13376027,0.14261837,0.2060704
m_188,56.4436,33.79502,0.119246595,0.14189409,0.13411422,0.17990924
m_189,56.510999999999996,33.88863,0.10749392,0.11293399,0.12923849,0.15337399
m_19,56.94890000000001,33.45261,0.4894496,0.47158957,0.4822295,0.5900946
m_21,57.22252,33.08057,0.37324274,0.36633134,0.3335769,0.53387916
m_22,56.91287,33.53791,0.70985526,0.70091647,0.7078856,0.797093
m_23,57.32361,33.21801,0.5502918,0.5574184,0.58601093,0.72851336
m_24,57.112930000000006,33.66351,0.7329503,0.64656115,1.0414181,0.6146481
m_25,56.89685,33.53791,0.6281603,0.6240227,0.631829,0.73488444
m_26,57.19183000000001,33.38863,0.6561243,0.63113457,0.7530235,0.7890656
m_27,56.89389,33.52725,0.559064,0.55954164,0.5621604,0.68409467
m_28,56.89860999999999,33.60782,0.8164852,0.80900455,0.81679463,0.84287614
m_29,57.151459999999986,33.1481,0.33937758,0.3368528,0.31041613,0.48574165
m_30,56.91102999999998,33.45024,0.38878334,0.40400714,0.39358285,0.51488775
m_31,56.88389000000001,33.57227,0.69875246,0.6900306,0.7069511,0.78184235
m_32,57.16006999999999,33.45261,0.7025131,0.66811216,0.84020907,0.78338784
m_33,56.89254,33.55095,0.66978645,0.6629485,0.6751677,0.7673577
m_34,57.37696,33.09716,0.6059451,0.52850556,0.76324993,0.7922984
m_35,56.95272,33.32701,0.2650593,0.29486302,0.26967612,0.39497805
m_36,57.00823,33.69787,0.8099797,0.76589173,1.0715939,0.77382773
m_37,57.172860000000014,33.38033,0.6653565,0.6382235,0.7493083,0.84523654
m_38,57.03399999999999,33.26422,0.28586313,0.31036115,0.27767104,0.43423337
m_39,56.885310000000004,33.5628,0.67971706,0.67344224,0.689105,0.76911557
m_40,57.19207,33.11137,0.35864064,0.35422286,0.32312727,0.5145204
m_41,57.33079000000001,33.1955,0.562943,0.5048563,0.69384223,0.58896863
m_42,56.98062999999999,33.71327,0.8117912,0.75603855,1.0901842,0.80538726
m_43,56.91523000000001,33.74526,0.77903265,0.7491813,0.9339407,0.8939932
m_44,56.87313,33.77607,0.67570037,0.5521816,0.70969677,0.61172086
m_45,57.42562000000001,33.2346,0.47373885,0.44479534,0.54258686,0.54151106
m_46,56.87371999999999,33.5782,0.6493544,0.6459835,0.66205233,0.73434997
m_47,56.89141000000001,33.62678,0.7691624,0.7573173,0.75178295,0.82229674
m_48,57.25735,33.38626,0.6093198,0.5417857,0.7930645,0.5262509
m_49,57.24278000000001,33.38389,0.6183672,0.5479334,0.8092783,0.54820275
m_50,57.40016,33.07227,0.5444438,0.4299017,0.8371166,0.6198545
m_51,57.226879999999994,33.41232,0.61837965,0.51998067,0.88790643,0.54750067
m_52,57.411,33.22156,0.5020587,0.48439413,0.5646753,0.57532823
m_53,57.23988,33.05332,0.37402123,0.3650216,0.3354836,0.5306741
m_54,57.14201,33.65284,0.70890784,0.62347424,0.9901241,0.577664
m_55,57.03023999999999,33.73697,0.74685633,0.6930013,0.986393,0.6605161
m_56,57.16085000000001,33.63033,0.6185538,0.4889533,1.069745,0.4544054
m_57,56.84756999999999,33.59242,0.53481936,0.5410059,0.5495423,0.6358102
m_58,56.84325000000001,33.60308,0.52787757,0.5330511,0.53958476,0.62882215
m_59,56.85795000000002,33.63507,0.6197168,0.60878813,0.6102931,0.70327294
m_60,56.82571999999999,33.59123,0.45072654,0.4672732,0.4694827,0.56390715
m_61,56.82871,33.60782,0.4777448,0.48815495,0.4906287,0.58662415
m_62,56.85661999999999,33.66232,0.62948644,0.61114943,0.59808123,0.7312191
m_63,56.81994,33.60071,0.44507095,0.46096963,0.46255475,0.55559754
m_64,56.94311999999999,33.79502,0.69419605,0.57470715,0.83502895,0.56209135
m_65,57.11327,33.74171,0.5988333,0.47169816,1.016709,0.4112272
m_66,57.092929999999996,33.75237,0.6787919,0.64015466,0.8348431,0.537683
m_67,57.15663000000001,33.66469,0.6868483,0.6027765,0.9434371,0.5402909
m_68,57.272279999999995,33.47038,0.6344026,0.5684482,0.808613,0.5668515
m_69,57.514669999999995,33.28318,0.4094053,0.4064915,0.4102411,0.38852832
m_70,57.30566999999999,33.4455,0.5951649,0.51669556,0.78136384,0.43108094
m_71,57.2088,33.60545,0.6302287,0.5117657,0.9703017,0.4187223
m_72,57.28255999999999,33.48934,0.63304573,0.56559426,0.80107707,0.53821933
m_73,57.301500000000004,33.49052,0.56384677,0.45688403,0.84617054,0.4079675
m_74,57.23921999999999,33.56991,0.6329518,0.5232756,0.9183561,0.41408306
m_75,57.27982,33.52962,0.5615322,0.44607487,0.8770947,0.40301746
m_76,57.25666000000001,33.56161,0.5887868,0.4720881,0.91561395,0.40289918
m_77,57.409189999999995,33.47275,0.57866555,0.5263341,0.63931215,0.4255322
m_79,56.81428,33.63863,0.4577601,0.4646403,0.4609239,0.5723602
m_80,56.83631,33.68128,0.5791007,0.56006193,0.5487039,0.687467
m_81,56.83636000000001,33.69313,0.5902785,0.5684485,0.55118495,0.7065359
m_82,56.827650000000006,33.69905,0.5446646,0.52751887,0.50284415,0.6862325
m_83,56.978139999999996,33.81043,0.6804382,0.6304522,0.72663754,0.63688785
m_84,56.807230000000004,33.69194,0.47995844,0.4729434,0.45718426,0.6124052
m_85,56.826250000000016,33.71209,0.5724948,0.54990137,0.5263604,0.7040306
m_86,56.78826000000001,33.68365,0.42124152,0.42618614,0.41248834,0.5526661
m_87,56.80731,33.70972,0.51364636,0.49676296,0.48237178,0.6378583
m_88,57.15338,33.92062,0.4282634,0.3080931,0.49208266,0.27388167
m_89,56.732050000000015,33.48341,0.21216756,0.24550532,0.2353414,0.30070117
m_9,56.945660000000004,33.37678,0.33055052,0.33723056,0.33002883,0.44215703
m_90,56.77664999999999,33.69313,0.40308958,0.40989912,0.39508945,0.53585917
m_91,56.80590999999998,33.72393,0.51958793,0.5001054,0.48153657,0.64846087
m_92,56.79424,33.71919,0.46840656,0.45926887,0.43912017,0.60726863
m_93,56.76213000000001,33.70142,0.38888967,0.3939971,0.38369837,0.51013124
m_94,56.78847999999999,33.73223,0.4550435,0.4468071,0.42567748,0.5948421
m_95,56.88210000000001,33.8282,0.484586,0.4198316,0.4643235,0.5587129
m_96,56.982,33.02844,0.11636186,0.11357813,0.14151713,0.18113616
m_97,56.91933,33.01659,0.12274924,0.13809448,0.13726766,0.19570085
m_98,56.677719999999994,33.71564,0.2665959,0.2743659,0.2769653,0.36151984
m_99,56.64833999999999,33.6564,0.21324587,0.24982317,0.23191737,0.31316662
s_0,56.920000000000016,33.6,0.911,0.911,0.911,0.911
s_1,57.43000000000001,33.3,0.393,0.393,0.393,0.393
s_161,58.18000000000001,34.52,0.1898,0.1898,0.1898,0.1898
s_190,58.16,34.01,0.10204,0.10204,0.10204,0.10204
s_191,57.420000000000016,33.86,0.10204,0.10204,0.10204,0.10204
s_192,58.44999999999999,35.23,0.03826,0.03826,0.03826,0.03826
s_193,58.78,34.05,0.02898,0.02898,0.02898,0.02898
s_194,59.22999999999999,33.32,0.02735,0.02735,0.02735,0.02735
s_195,59.21000000000001,32.87,0.01663,0.01663,0.01663,0.01663
s_2,57.43000000000001,33.88,0.104,0.104,0.104,0.104
s_20,56.920000000000016,33.58,1.10204,1.10204,1.10204,1.10204
s_3,58.173,34.03,0.104,0.104,0.104,0.104
s_4,58.18000000000001,34.51,0.0893,0.0893,0.0893,0.0893
s_5,58.44999999999999,35.3,0.0353,0.0353,0.0353,0.0353
s_6,59.22999999999999,33.33,0.0268,0.0268,0.0268,0.0268
s_7,58.81,34.03,0.0257,0.0257,0.0257,0.0257
s_78,57.5,33.29,0.38571,0.38571,0.38571,0.38571
s_8,59.19999999999999,32.86,0.0184,0.0184,0.0184,0.0184
t_0,60.97259,36.39073,0.00805698,0.0012548675,0.0017970147,0.0022177268
t_1,61.06242,36.39073,0.007959493,0.0011885791,0.0017158695,0.002109848
t_10,55.40303,36.24597,0.010511728,0.0036802965,0.004730151,0.0064982465
t_100,53.24707999999998,36.39073,0.0066861473,0.0009341412,0.0015220938,0.0021400454
t_1000,58.81663,35.73719,0.01610003,0.008880664,0.009277553,0.01107796
t_1001,58.54714000000001,35.73719,0.018272994,0.011345978,0.011162906,0.012825354
t_1002,58.457300000000004,35.73719,0.018582541,0.011796557,0.011590385,0.013351854
t_1003,58.36747,35.73719,0.011818028,0.0061429683,0.0084841885,0.01085364
t_1004,58.7268,35.73719,0.017694263,0.010493937,0.010313786,0.011738171
