# 19780916_M7.3_Tabas median gmf, Stations:Seismic, gmlt:GEM, Rupture:GCMT
custom_site_id,lon,lat,AkkarEtAlRjb2014,BooreEtAl2014,CampbellBozorgnia2014,ZhaoEtAl2006Asc
m_10,56.94342,33.52962,1.0395266,1.0365202,1.0822151,0.93226165
m_100,56.64823000000001,33.29858,0.2749038,0.31425405,0.31290478,0.43246415
m_101,56.61398,33.45853,0.36685973,0.37179285,0.41293955,0.554529
m_102,57.129459999999995,33.77962,0.21452694,0.19790201,0.28034112,0.278027
m_103,57.42479,33.37796,0.31942227,0.34037462,0.33308998,0.404689
m_104,57.51184000000001,33.30213,0.34851635,0.36103362,0.35556483,0.37115645
m_105,57.20219,33.75948,0.19017395,0.18715836,0.24008253,0.2386659
m_106,57.392979999999994,33.42891,0.26182723,0.2616975,0.30924124,0.30514023
m_107,57.516310000000004,33.32464,0.31324026,0.33686882,0.32596537,0.35839647
m_108,57.12084999999999,33.80806,0.21096559,0.20072313,0.27158907,0.267792
m_109,57.23418000000001,33.75,0.1634269,0.15732536,0.2157605,0.22309044
m_11,57.01041000000001,33.53081,0.97740024,0.9814152,0.925824,0.75066584
m_110,57.23585,33.79858,0.17027105,0.17701711,0.20481871,0.2524042
m_111,56.50162,33.74171,0.21663608,0.25172526,0.2639002,0.35989666
m_112,57.24463,33.80687,0.17674264,0.19205183,0.20171078,0.24162695
m_113,57.25040999999999,33.79621,0.16394675,0.17047258,0.19707783,0.24270445
m_114,57.56518,33.17773,0.2694193,0.28182885,0.30780414,0.35759044
m_115,57.27235999999999,33.82109,0.16548647,0.18503636,0.183516,0.21468592
m_116,57.31640999999999,33.57109,0.19932252,0.19203627,0.26166785,0.2701614
m_117,57.35271,33.54502,0.22185902,0.23253234,0.2670154,0.26395577
m_118,57.29043999999999,33.62559,0.21355985,0.21856199,0.2607583,0.25602576
m_119,57.226,33.87559,0.16061771,0.17462368,0.18752377,0.22669701
m_12,56.95017999999999,33.41232,0.88480246,0.9224478,0.859169,0.9049661
m_120,57.30781000000002,33.6019,0.21483245,0.22056228,0.2625874,0.25881457
m_121,57.19542999999999,33.88033,0.16319978,0.17433852,0.19745205,0.24450667
m_122,57.22609,33.89692,0.15386866,0.16824728,0.18121527,0.21955627
m_123,57.38926000000001,33.5782,0.19988857,0.22480114,0.23436679,0.29075053
m_124,57.37916999999999,33.60308,0.19761209,0.22495896,0.22884597,0.28164667
m_125,57.40678,33.58768,0.19196102,0.22119595,0.22353898,0.2759465
m_126,57.356359999999995,33.71564,0.15750167,0.1732571,0.18494834,0.22405732
m_127,57.35786999999999,33.7263,0.15308647,0.16781048,0.17936802,0.21641755
m_128,57.17524,33.92536,0.16074796,0.17989865,0.19313185,0.2376072
m_129,57.37377000000001,33.70024,0.16331293,0.1858341,0.18808448,0.22541521
m_13,56.92031,33.57346,1.0833002,1.0868418,1.0799206,1.0824614
m_130,57.220439999999996,33.93839,0.1496522,0.17098291,0.17573476,0.21074116
m_131,57.37512000000001,33.67417,0.17006819,0.1927927,0.19832009,0.2409795
m_132,57.56476000000001,33.08175,0.21830311,0.2274638,0.27317503,0.26818293
m_133,57.208830000000006,33.94668,0.15048951,0.17326808,0.1777493,0.214003
m_134,57.55584999999999,33.04147,0.18234077,0.18283759,0.24829733,0.259792
m_135,57.615700000000004,33.07583,0.20784533,0.2395565,0.2472578,0.30336583
m_136,57.029650000000004,33.93365,0.20713776,0.24889114,0.23754208,0.29225752
m_137,56.75227000000001,33.77962,0.32241023,0.37255433,0.3484787,0.47273844
m_138,56.879490000000004,33.8981,0.22517619,0.24139796,0.2776328,0.34074062
m_139,56.52131,33.58057,0.30764374,0.33413297,0.34837463,0.47702232
m_14,56.9503,33.43839,0.91453946,0.9438639,0.9070798,0.89311016
m_140,56.78944000000001,33.95379,0.18084106,0.21295193,0.22630334,0.28374827
m_141,56.516610000000014,33.50592,0.28822944,0.31981066,0.3293761,0.45236352
m_142,56.51101,33.55569,0.29724538,0.33328867,0.3333924,0.46115646
m_143,56.51053000000002,33.44668,0.248566,0.2799112,0.2962464,0.40560725
m_144,56.543830000000014,33.7346,0.24679865,0.28204158,0.29181895,0.39923882
m_145,56.49898000000002,33.47038,0.24992165,0.2786062,0.29937044,0.40983903
m_146,56.496340000000004,33.53199,0.27207536,0.3001609,0.3184842,0.4357535
m_147,57.55984000000001,33.2891,0.29075548,0.31805435,0.3094797,0.33837965
m_148,56.54567,33.1564,0.16468406,0.2089751,0.20560874,0.27139145
m_149,57.57445999999999,33.30095,0.27023503,0.309135,0.2890295,0.32343045
m_15,56.927700000000016,33.59953,0.95645374,0.95731866,0.9680443,0.9097137
m_150,56.52525,33.81635,0.18960874,0.22897144,0.23459978,0.31644154
m_151,56.64234999999999,33.95261,0.15643108,0.19408682,0.19979437,0.2563965
m_152,56.55905999999999,33.88744,0.14118028,0.16055489,0.1977759,0.21952796
m_153,57.27681999999999,33.84242,0.15453026,0.16889878,0.17336941,0.20297587
m_154,57.30009000000001,33.83412,0.14727588,0.15977848,0.16387656,0.18956754
m_155,57.31018,33.81043,0.14504704,0.15483184,0.16452762,0.19312508
m_156,57.30879999999999,33.8282,0.14052391,0.14887363,0.15901276,0.1858879
m_157,57.305949999999996,33.8436,0.14250451,0.15356557,0.15818979,0.18198699
m_158,57.32485,33.83531,0.13719347,0.14676918,0.15110171,0.17194653
m_159,57.26256000000001,33.91114,0.14472023,0.16116606,0.16556528,0.19442487
m_16,56.93572,33.43483,0.9127562,0.94239223,0.9083708,0.92440295
m_160,57.26409000000001,33.92773,0.14058267,0.15739927,0.16223441,0.19065335
m_162,57.30933999999999,33.95261,0.12622362,0.14071228,0.14520882,0.16632786
m_163,57.398439999999994,33.68009,0.15931754,0.18146722,0.1870977,0.22678216
m_164,57.226380000000006,33.96327,0.14144886,0.163153,0.16839324,0.2017826
m_165,57.23669000000001,33.99052,0.1343769,0.15810916,0.16134375,0.19177245
m_166,57.33285999999998,34.00237,0.118297294,0.13985234,0.13970812,0.1592427
m_167,57.236760000000004,34.00592,0.12966381,0.15263946,0.15805525,0.18865928
m_168,57.24991,34.01659,0.12511206,0.14750245,0.15340547,0.1823593
m_169,57.68585999999999,33.13389,0.18968067,0.23270851,0.22391015,0.27171814
m_17,56.93289999999999,33.45498,0.8497509,0.8852266,0.7787134,0.93553257
m_170,57.21358000000001,34.03318,0.1335514,0.16982174,0.16164145,0.19185433
m_171,57.684320000000014,33.11374,0.18833092,0.23295633,0.222317,0.27047935
m_172,57.67988,33.09716,0.18769106,0.23234886,0.22190756,0.27058914
m_173,57.68108000000001,33.0391,0.17741668,0.22930111,0.21107534,0.2611203
m_174,57.714740000000006,33.07701,0.16984451,0.2157283,0.204869,0.24954818
m_175,57.69130999999999,33.04858,0.17539343,0.22700399,0.20913944,0.25833148
m_176,57.73079999999999,33.08649,0.164959,0.21032022,0.20019431,0.24330978
m_177,56.981870000000015,33.99763,0.17519014,0.21701963,0.21017537,0.259082
m_178,57.666349999999994,33.00118,0.16893731,0.20925543,0.20685361,0.25489086
m_179,57.67949999999999,33.01185,0.16458559,0.20205547,0.20384644,0.25201842
m_18,57.11243000000002,33.21445,0.8696953,0.9055178,0.84122163,0.8014821
m_180,57.69412,33.02488,0.1621972,0.19945978,0.20140024,0.24875256
m_181,56.99069,34.01659,0.16408762,0.20282608,0.20023733,0.24680385
m_182,56.95564999999999,33.99763,0.17154421,0.20644851,0.21062994,0.26177067
