# 19810000_Sequence_GulfOfCorinth/19810224_M6.7_GulfofCorinth median gmf, Stations:None, gmlt:GEM, Rupture:ESM
custom_site_id,lon,lat,KothaEtAl2020ESHM20SlopeGeology,"KothaEtAl2020ESHM20SlopeGeology
c3_epsilon = -1.73205100","KothaEtAl2020ESHM20SlopeGeology
c3_epsilon = 1.73205100","KothaEtAl2020ESHM20SlopeGeology
sigma_mu_epsilon = -1.35563000","KothaEtAl2020ESHM20SlopeGeology
sigma_mu_epsilon = 1.35563000"
t_0,21.883170000000007,36.73317,0.008395257,0.0063135284,0.011163385,0.0051864,0.013589455
t_1,22.346219999999988,36.70328,0.005293704,0.0041821585,0.0067006797,0.0032703306,0.008568951
t_10,22.17508000000001,36.93323,0.0071675,0.005882794,0.008732764,0.004427919,0.011602076
t_100,22.271240000000006,37.11433,0.009523526,0.008143947,0.011136803,0.0058834185,0.01541579
t_1000,21.39708999999999,39.00101,0.005431711,0.004366634,0.006756574,0.003355588,0.008792344
t_1001,21.51822999999999,39.02477,0.0064296974,0.005231047,0.007903008,0.0039721215,0.010407791
t_1002,21.439449999999994,39.02942,0.0061708544,0.0049688485,0.007663636,0.0038122144,0.009988801
t_1003,21.48182,39.05782,0.0065607964,0.0052897814,0.0081372075,0.0040531117,0.010620002
t_1004,21.403009999999995,39.06246,0.005019912,0.0040059504,0.0062905215,0.003101188,0.008125762
t_1005,21.524220000000014,39.08621,0.0059363726,0.004791182,0.007355287,0.0036673567,0.009609243
t_1006,21.445390000000003,39.09087,0.005463642,0.0043656016,0.006837862,0.0033753142,0.008844031
t_1007,21.48778999999999,39.11926,0.005929827,0.0047427486,0.0074140234,0.0036633129,0.009598647
t_1008,21.55462,38.9917,0.007197668,0.005908884,0.008767547,0.0044465563,0.011650909
t_1009,21.675780000000003,39.01536,0.007172216,0.005952677,0.008641605,0.004430833,0.011609711
t_101,22.390559999999994,37.13773,0.012739121,0.011006662,0.0147442715,0.00786994,0.020620894
t_1010,21.59701000000001,39.02008,0.0066737547,0.0054847365,0.008120536,0.0041228943,0.010802847
t_1011,21.63942,39.04845,0.006237101,0.0051297774,0.007583453,0.0038531397,0.010096033
t_1012,21.560630000000003,39.05315,0.0062249443,0.0050697867,0.0076433057,0.0038456295,0.010076355
t_1013,21.68186,39.0768,0.00626043,0.005151201,0.0076085143,0.003867552,0.010133796
t_1014,21.603039999999993,39.08152,0.0060214666,0.0049076695,0.00738804,0.0037199256,0.009746985
t_1015,21.645479999999992,39.10988,0.006073644,0.004952264,0.007448947,0.0037521597,0.009831444
t_1016,21.566640000000007,39.11459,0.006694837,0.0054071643,0.008289159,0.004135919,0.010836974
t_1017,21.687939999999998,39.13822,0.005868382,0.0047853794,0.007196484,0.0036253533,0.009499186
t_1018,21.839470000000006,39.06726,0.0077125235,0.0064616497,0.009205547,0.0047646225,0.012484309
t_1019,21.760670000000005,39.07205,0.0075127985,0.006238819,0.009046927,0.0046412367,0.012161014
t_102,22.313119999999998,37.14281,0.009605947,0.008278689,0.011145993,0.005934336,0.015549205
t_1020,21.803139999999985,39.10037,0.0074599558,0.00619348,0.008985407,0.0046085916,0.012075475
t_1021,21.724320000000006,39.10514,0.006496479,0.0053459806,0.007894574,0.0040133777,0.01051589
t_1022,21.845640000000003,39.12868,0.007404325,0.0061437525,0.008923541,0.0045742244,0.011985426
t_1023,21.766790000000015,39.13347,0.0062537333,0.0051450506,0.007601321,0.003863415,0.010122957
t_1024,21.809290000000004,39.16178,0.006578635,0.0054093483,0.008000675,0.0040641315,0.010648876
t_1025,21.73042000000001,39.16655,0.006036253,0.004921193,0.007403967,0.0037290605,0.00977092
t_1026,21.772930000000002,39.19487,0.005963239,0.0048590605,0.0073183323,0.003683954,0.009652732
t_1027,21.694029999999998,39.19962,0.0054384656,0.0043937187,0.0067316345,0.0033597609,0.008803277
t_1028,21.881959999999992,39.09556,0.007941648,0.006649635,0.009484699,0.0049061705,0.012855195
t_1029,21.92447999999999,39.12385,0.0073394473,0.006139572,0.008773819,0.0045341444,0.011880408
t_103,22.355009999999993,37.17127,0.013374905,0.011615632,0.015400633,0.008262713,0.02165004
t_1030,21.967009999999988,39.15213,0.007914534,0.00661205,0.00947359,0.00488942,0.012811305
t_1031,21.88816,39.15697,0.007714074,0.00639492,0.009305345,0.0047655804,0.012486819
t_1032,21.9307,39.18525,0.007169006,0.00593564,0.008658652,0.0044288496,0.011604514
t_1033,21.85181,39.19008,0.007116492,0.005846445,0.008662437,0.0043964074,0.011519509
t_1034,21.97326000000001,39.21352,0.0067099817,0.005546817,0.008117062,0.004145275,0.010861489
t_1035,21.894360000000006,39.21836,0.006934699,0.0056902417,0.00845132,0.0042841,0.01122524
t_1036,21.936919999999986,39.24663,0.007537698,0.0061756116,0.009200204,0.004656619,0.012201318
t_1037,21.858000000000004,39.25145,0.0069907526,0.005684857,0.008596632,0.0043187286,0.0113159735
t_1038,21.609080000000006,39.14295,0.00536573,0.0043354454,0.0066408534,0.0033148264,0.0086855395
t_1039,21.651549999999986,39.17129,0.005428408,0.0043865195,0.006717766,0.0033535475,0.008786997
t_104,22.277539999999988,37.17633,0.011131014,0.00963948,0.012853335,0.006876488,0.01801784
t_1040,21.572659999999985,39.176,0.0049755024,0.0039837616,0.0062141325,0.0030737526,0.008053876
t_1041,21.615129999999994,39.20435,0.005066383,0.0040569087,0.006327044,0.003129897,0.008200985
t_1042,21.536220000000014,39.20904,0.005331919,0.0042305016,0.0067200926,0.003293939,0.00863081
t_1043,21.65762000000001,39.23268,0.005279606,0.004226789,0.006594661,0.003261621,0.008546131
t_1044,21.578689999999995,39.23739,0.0049927793,0.0039617796,0.006292083,0.003084426,0.008081842
t_1045,21.62118000000001,39.26573,0.0048909187,0.003880186,0.006164933,0.003021499,0.00791696
t_1046,21.54222999999999,39.27042,0.004418361,0.0034742446,0.0056190384,0.0027295633,0.007152028
t_1047,21.663690000000003,39.29405,0.0047749104,0.0037863175,0.006021621,0.0029498315,0.007729177
t_1048,21.81545,39.22317,0.006035496,0.004913752,0.0074133202,0.003728593,0.009769695
t_1049,21.73653999999999,39.22794,0.0054679336,0.004415239,0.0067716143,0.0033779657,0.008850978
t_105,22.235659999999996,37.14785,0.010200798,0.008763799,0.01187342,0.006301822,0.016512094
t_1050,21.779060000000015,39.25624,0.00596553,0.0048130765,0.007393929,0.0036853692,0.00965644
