# 20140000_Sequence_Kefalonia/20140126_M6.1_Kefalonia median gmf, Stations:Seismic, gmlt:GEM, Rupture:ESM
custom_site_id,lon,lat,KothaEtAl2020ESHM20SlopeGeology,"KothaEtAl2020ESHM20SlopeGeology
c3_epsilon = -1.73205100","KothaEtAl2020ESHM20SlopeGeology
c3_epsilon = 1.73205100","KothaEtAl2020ESHM20SlopeGeology
sigma_mu_epsilon = -1.35563000","KothaEtAl2020ESHM20SlopeGeology
sigma_mu_epsilon = 1.35563000"
t_10,15.04795999999999,36.72207,0.00036478273,0.00019705042,0.0006752913,0.0003539899,0.0003759046
t_1000,17.073469999999986,41.04315,7.677637e-05,5.327376e-05,0.00011064754,7.4631775e-05,7.8982586e-05
t_1001,19.397940000000006,40.88872,5.76435e-05,4.0782237e-05,8.1475984e-05,5.6268596e-05,5.9052e-05
t_1002,19.663790000000006,41.18145,6.801315e-05,4.7463956e-05,9.7458986e-05,6.623153e-05,6.98427e-05
t_1003,19.50295,41.18904,6.768477e-05,5.1035313e-05,8.976584e-05,6.638489e-05,6.90101e-05
t_1004,19.588400000000007,41.246,7.29428e-05,5.341853e-05,9.960311e-05,7.128797e-05,7.463604e-05
t_1005,19.673929999999984,41.30291,7.536973e-05,5.337765e-05,0.000106422754,7.337834e-05,7.741518e-05
t_1006,19.512910000000005,41.3105,9.353474e-05,7.5704564e-05,0.00011556435,9.209187e-05,9.500023e-05
t_1007,19.59845999999999,41.36742,8.277763e-05,5.918487e-05,0.00011577514,8.054484e-05,8.5072315e-05
t_1008,19.437340000000006,41.37494,8.0839935e-05,5.9512848e-05,0.00010980982,7.893347e-05,8.2792445e-05
t_1009,19.522899999999993,41.43187,0.00011053966,8.682449e-05,0.00014073236,0.00010845571,0.00011266365
t_1010,19.608550000000008,41.48874,9.105819e-05,6.656378e-05,0.00012456614,8.875399e-05,9.34222e-05
t_1011,19.532910000000015,41.55314,9.981138e-05,7.494798e-05,0.00013292303,9.748676e-05,0.00010219144
t_1012,19.618660000000006,41.60997,0.0020680053,0.0020425236,0.0020938048,0.0020213132,0.0021157758
t_1013,19.62879000000001,41.7311,0.0019190724,0.001915787,0.0019223634,0.0018883346,0.0019503104
t_1014,19.63893999999999,41.85214,0.0009048584,0.00093682966,0.0008739783,0.0008878782,0.0009221634
t_1015,19.096280000000007,42.18012,0.0023921716,0.0024180522,0.002366568,0.0023569888,0.0024278795
t_1016,19.40111999999999,41.92388,0.002021623,0.002079611,0.0019652522,0.0019788337,0.0020653375
t_1017,19.239149999999995,41.93121,0.001338166,0.0013886961,0.0012894744,0.0013171767,0.0013594896
