# 20140000_Sequence_Kefalonia/20140126_M6.1_Kefalonia median gmf, Stations:None, gmlt:GEM, Rupture:EFEHR
custom_site_id,lon,lat,KothaEtAl2020ESHM20SlopeGeology,"KothaEtAl2020ESHM20SlopeGeology
c3_epsilon = -1.73205100","KothaEtAl2020ESHM20SlopeGeology
c3_epsilon = 1.73205100","KothaEtAl2020ESHM20SlopeGeology
sigma_mu_epsilon = -1.35563000","KothaEtAl2020ESHM20SlopeGeology
sigma_mu_epsilon = 1.35563000"
t_10,15.04795999999999,36.72207,0.00043763616,0.00016346932,0.0011716291,0.00027036172,0.00070840435
t_1000,17.073469999999986,41.04315,0.00032000002,0.00019259327,0.0005316905,0.00019768877,0.000517986
t_1001,19.397940000000006,40.88872,0.0013149921,0.0009776644,0.0017687096,0.00081237237,0.002128586
t_1002,19.663790000000006,41.18145,0.0008978235,0.00064905535,0.0012419388,0.000554655,0.0014533123
t_1003,19.50295,41.18904,0.0011526631,0.0008295976,0.0016015383,0.0007120892,0.0018658229
t_1004,19.588400000000007,41.246,0.000927627,0.0006644166,0.001295109,0.000573067,0.0015015556
t_1005,19.673929999999984,41.30291,0.00080966623,0.0005769952,0.0011361609,0.00050019345,0.0013106117
t_1006,19.512910000000005,41.3105,0.00090222666,0.0006402225,0.0012714532,0.0005573752,0.0014604399
t_1007,19.59845999999999,41.36742,0.0009569158,0.0006756841,0.0013552011,0.0005911609,0.0015489655
t_1008,19.437340000000006,41.37494,0.00095309253,0.00066999777,0.0013558036,0.000588799,0.0015427767
t_1009,19.522899999999993,41.43187,0.0008586587,0.00060071266,0.0012273667,0.00053045986,0.001389916
t_1010,19.608550000000008,41.48874,0.0007364718,0.00051264203,0.0010580302,0.0004549756,0.0011921314
t_1011,19.532910000000015,41.55314,0.0008403991,0.0005796242,0.0012184975,0.0005191795,0.0013603591
t_1012,19.618660000000006,41.60997,0.000787185,0.0005401441,0.0011472128,0.00048630507,0.0012742212
t_1013,19.62879000000001,41.7311,0.00070393377,0.00047613325,0.001040723,0.00043487435,0.001139462
t_1014,19.63893999999999,41.85214,0.00062852877,0.00041905974,0.000942702,0.00038829085,0.0010174034
t_1015,19.096280000000007,42.18012,0.00028765018,0.00018236334,0.000453724,0.00017770377,0.0004656211
t_1016,19.40111999999999,41.92388,0.00056277635,0.0003703497,0.0008551842,0.0003476705,0.00091096957
t_1017,19.239149999999995,41.93121,0.0005052934,0.0003310351,0.00077128224,0.00031215884,0.0008179216
t_1018,19.325050000000005,41.98802,0.0004752213,0.0003098502,0.00072885316,0.00029358096,0.00076924363
t_1019,19.162980000000005,41.99528,0.00037249032,0.00024174688,0.0005739435,0.00023011609,0.0006029524
t_1020,19.41103000000001,42.04478,0.00037156435,0.00024106461,0.00057270983,0.00022954405,0.00060145353
t_1021,19.248879999999986,42.05211,0.00033488002,0.00021632331,0.0005184121,0.00020688129,0.00054207235
t_1022,19.33488,42.10888,0.00056152843,0.00036097207,0.0008735141,0.00034689956,0.0009089495
t_1023,19.172629999999998,42.11614,0.00030846623,0.00019740609,0.0004820085,0.00019056346,0.0004993162
t_1024,19.258640000000014,42.17292,0.00055814505,0.00035549246,0.00087632216,0.00034480938,0.0009034728
t_1035,18.70401000000001,42.37856,0.0002697086,0.00016530542,0.00044005047,0.00016661987,0.00043657896
t_1036,18.55028999999999,42.50585,0.00020837679,0.00012527099,0.00034661565,0.00012873046,0.0003373008
t_1038,18.789980000000014,42.43544,0.00021511332,0.00013129845,0.0003524317,0.00013289214,0.00034820524
t_1039,18.627199999999988,42.44223,0.00021826733,0.00013249254,0.00035957215,0.00013484061,0.00035331066
t_1040,18.713179999999994,42.49913,0.00020861195,0.00012611758,0.00034506645,0.00012887575,0.00033768144
t_1041,18.79925,42.55597,0.0002544087,0.00015315364,0.0004226069,0.00015716793,0.0004118129
t_1042,18.63628,42.56276,0.00022038365,0.00013196157,0.00036805376,0.00013614802,0.00035673636
t_1043,18.72236000000001,42.61961,0.0001841733,0.00010982159,0.00030886283,0.0001137781,0.00029812247
t_1092,24.255809999999997,35.18523,5.5438835e-05,2.3947814e-05,0.00012834009,3.4248857e-05,8.973919e-05
t_1093,24.10365999999999,35.19706,5.8626698e-05,2.5833559e-05,0.00013304746,3.6218247e-05,9.489939e-05
t_11,15.052729999999997,36.84664,0.0004775686,0.00018032803,0.0012647604,0.00029503106,0.0007730432
t_1104,24.56002000000001,35.16118,3.4418215e-05,1.4275043e-05,8.2984945e-05,2.1262795e-05,5.571298e-05
t_1105,24.407929999999993,35.17328,4.644283e-05,1.9660822e-05,0.00010970734,2.869133e-05,7.51773e-05
t_1106,24.64349999999999,35.21752,3.7197187e-05,1.5390442e-05,8.990195e-05,2.297958e-05,6.0211318e-05
t_1107,24.491340000000008,35.22968,4.0242605e-05,1.700021e-05,9.52616e-05,2.486097e-05,6.514095e-05
t_1108,24.339159999999993,35.24171,4.8887694e-05,2.108031e-05,0.00011337625,3.0201709e-05,7.913481e-05
t_1109,24.574839999999995,35.28604,4.1127292e-05,1.733114e-05,9.759625e-05,2.540751e-05,6.6573004e-05
t_1110,24.422590000000014,35.29814,4.965798e-05,2.1366403e-05,0.000115410876,3.0677576e-05,8.038168e-05
t_1111,24.658410000000003,35.34234,4.297266e-05,1.8057717e-05,0.00010226372,2.6547536e-05,6.9560105e-05
t_1112,24.506100000000004,35.35451,4.98743e-05,2.1405425e-05,0.00011620632,3.0811214e-05,8.0731836e-05
t_1113,24.186939999999993,35.25361,5.1757484e-05,2.2773764e-05,0.000117628224,3.1974603e-05,8.378016e-05
t_1114,24.034699999999987,35.26537,5.4925284e-05,2.4653722e-05,0.00012236639,3.3931596e-05,8.8907895e-05
t_1115,24.270309999999995,35.3101,4.7992395e-05,2.107854e-05,0.00010927084,2.9648614e-05,7.768558e-05
t_1116,24.117999999999995,35.32193,5.44212e-05,2.439128e-05,0.00012142319,3.3620185e-05,8.809193e-05
t_1117,24.20138,35.37845,7.2618815e-05,3.2486576e-05,0.00016232835,4.486226e-05,0.000117548516
t_1118,24.048969999999997,35.39021,6.561078e-05,2.9953233e-05,0.00014371653,4.0532857e-05,0.00010620458
t_1119,23.979870000000005,35.45845,7.593316e-05,3.531002e-05,0.00016329203,4.6909787e-05,0.00012291347
t_1125,24.742070000000012,35.39859,3.9677725e-05,1.6620224e-05,9.472327e-05,2.4512e-05,6.422658e-05
t_1127,23.57777999999999,35.29986,9.359943e-05,4.4506505e-05,0.00019684432,5.7823607e-05,0.00015150997
t_1128,23.882419999999996,35.277,6.284549e-05,2.8766655e-05,0.0001372963,3.882452e-05,0.00010172838
t_1129,23.73012,35.28849,7.90289e-05,3.6876594e-05,0.00016936398,4.8822265e-05,0.00012792456
t_1130,23.965660000000014,35.33363,6.522649e-05,2.9823066e-05,0.0001426579,4.0295454e-05,0.000105582534
t_1131,23.813289999999995,35.3452,7.7254816e-05,3.6022102e-05,0.00016568459,4.7726277e-05,0.00012505284
t_1132,23.660889999999995,35.35663,8.846682e-05,4.2051473e-05,0.00018611424,5.4652795e-05,0.00014320177
t_1133,23.896540000000016,35.40185,8.1648795e-05,3.8027105e-05,0.00017530985,5.044078e-05,0.00013216541
t_1134,23.591579999999993,35.42472,9.9349025e-05,4.8105834e-05,0.00020517738,6.137558e-05,0.00016081688
t_1135,23.744069999999994,35.41335,8.809532e-05,4.184293e-05,0.00018547426,5.4423297e-05,0.00014260045
t_1136,23.827339999999992,35.47002,0.00010623283,5.0398074e-05,0.0002239255,6.5628235e-05,0.00017195973
t_1137,23.67478,35.48146,0.000104798106,5.0704388e-05,0.00021660143,6.474189e-05,0.00016963734
t_1138,23.75806,35.53815,0.00010894827,5.2648287e-05,0.0002254532,6.730577e-05,0.00017635523
t_1139,21.879430000000013,36.79649,0.0036966088,0.002587221,0.0052816966,0.0022836812,0.0059837233
t_1140,21.808210000000003,36.86346,0.0047664572,0.0034053568,0.0066715814,0.0029446094,0.007715494
t_1141,21.89157,36.92069,0.0018339757,0.0013578301,0.0024770894,0.0011329886,0.0029686678
t_1142,21.82029,36.98763,0.005558449,0.0040532476,0.007622617,0.0034338837,0.008997495
t_1143,22.05852999999999,37.03499,0.0031504384,0.00232558,0.004267865,0.0019462695,0.0050996337
t_1144,21.90374,37.04482,0.0024735895,0.0018633071,0.0032837554,0.0015281276,0.004004014
t_1145,21.987269999999995,37.10196,0.0031828638,0.0023926527,0.004234055,0.0019663014,0.005152121
t_1146,21.83238,37.11172,0.0024845398,0.0019061003,0.0032385169,0.0015348924,0.0040217396
t_1147,22.07088999999999,37.15904,0.001972619,0.0014784056,0.0026320422,0.0012186394,0.0031930907
t_1148,21.736919999999998,36.93038,0.0049767583,0.0036294942,0.0068241255,0.0030745286,0.00805591
t_1149,21.665539999999993,36.99726,0.006302551,0.0046918695,0.008466166,0.0038935733,0.010201978
t_1150,21.74892,37.05452,0.005640381,0.0041983663,0.0075776847,0.0034844996,0.009130119
t_1151,21.594069999999988,37.06408,0.00653203,0.004963676,0.008595931,0.00403534,0.010573437
t_1152,21.67747,37.12136,0.006487466,0.0049290643,0.0085385805,0.0040078093,0.010501301
t_1153,21.76095000000001,37.17858,0.0029967888,0.0023414835,0.0038354925,0.0018513482,0.0048509203
t_1154,21.605940000000004,37.18815,0.007846682,0.0060853804,0.010117762,0.004847503,0.012701473
t_1155,21.689430000000016,37.24538,0.0031854985,0.00253477,0.0040032826,0.0019679288,0.0051563857
t_1156,22.471589999999992,36.50784,0.0006556915,0.0004264915,0.0010080654,0.00040507136,0.0010613719
t_1157,22.400900000000007,36.57513,0.000827648,0.00054832804,0.0012492543,0.0005113022,0.0013397188
t_1158,22.933580000000006,36.47639,0.0005233648,0.00032036,0.0008550092,0.00032332292,0.00084717385
t_1159,22.946820000000002,36.60069,0.0005549151,0.0003448189,0.0008930217,0.000342814,0.00089824444
t_1160,22.876350000000002,36.66815,0.0005739955,0.00036317462,0.00090719684,0.00035460145,0.0009291301
t_1161,22.34272999999999,36.76663,0.00096217665,0.00066025916,0.0014021524,0.000594411,0.0015574812
t_1162,22.271809999999988,36.83379,0.0013398371,0.0009363729,0.0019171458,0.000827721,0.0021688025
t_1163,22.484340000000003,36.63215,0.0007714657,0.0005103629,0.0011661492,0.00047659402,0.0012487762
t_1164,22.413579999999996,36.69941,0.0010139243,0.0006831552,0.0015048445,0.00062637945,0.0016412454
t_1165,22.497119999999995,36.7564,0.0010196086,0.00068543793,0.001516697,0.00062989106,0.0016504467
t_1166,22.58073999999999,36.81334,0.00088115135,0.0005905992,0.001314644,0.00054435537,0.0014263251
t_1167,22.42627999999999,36.82363,0.0010063833,0.0006889688,0.0014700339,0.00062172086,0.001629039
t_1168,22.664440000000013,36.87022,0.001036721,0.0006923164,0.0015524558,0.00064046285,0.0016781468
t_1169,22.509919999999994,36.88058,0.0011379648,0.00077663246,0.001667409,0.0007030089,0.0018420307
t_117,14.991710000000012,37.28396,0.00047138668,0.00018125711,0.0012259127,0.00029121203,0.0007630365
t_1170,22.593639999999994,36.93748,0.001009365,0.000686226,0.0014846675,0.0006235628,0.0016338652
