STATION_ID,STATION_NAME,LONGITUDE,LATITUDE,STATION_TYPE,VS30,MMI_VALUE,MMI_STDDEV,PGA_LN_SIGMA,PGA_VALUE,PGV_LN_SIGMA,PGV_VALUE,SA(0.3)_LN_SIGMA,SA(0.3)_VALUE,SA(1.0)_LN_SIGMA,SA(1.0)_VALUE,SA(3.0)_LN_SIGMA,SA(3.0)_VALUE,VS30_TYPE,REFERENCES
OBS_7,Kobe,135.1667,34.6833,macroseismic,326.4,9.0,0.3,0.8059,1.447082,0.875,110.0962,1.0131,1.964966,1.0822,1.315287,1.4737,0.236291,inferred,Stations_USGS
OBS_9,Suma Ward,135.1167,34.65,macroseismic,775.5,9.0,0.3,0.8059,1.447082,0.875,110.0962,1.0131,1.964966,1.0822,1.315287,1.4737,0.236291,inferred,Stations_USGS
OBS_13,Hyogo Ward,135.1667,34.6667,macroseismic,187.0,9.0,0.3,0.8059,1.447082,0.875,110.0962,1.0131,1.964966,1.0822,1.315287,1.4737,0.236291,inferred,Stations_USGS
OBS_3,Sannomiya,135.2,34.6833,macroseismic,199.1,9.0,0.3,0.8059,1.447082,0.875,110.0962,1.0131,1.964966,1.0822,1.315287,1.4737,0.236291,inferred,Stations_USGS
OBS_8,Nishinomiya,135.3333,34.7167,macroseismic,187.0,9.0,0.3,0.8059,1.447082,0.875,110.0962,1.0131,1.964966,1.0822,1.315287,1.4737,0.236291,inferred,Stations_USGS
OBS_2,Nagata Ward,135.15,34.6667,macroseismic,311.2,9.0,0.3,0.8059,1.447082,0.875,110.0962,1.0131,1.964966,1.0822,1.315287,1.4737,0.236291,inferred,Stations_USGS
OBS_4,Chuo Ward,135.19,34.67,macroseismic,220.1,9.0,0.3,0.8059,1.447082,0.875,110.0962,1.0131,1.964966,1.0822,1.315287,1.4737,0.236291,inferred,Stations_USGS
OBS_14,Nada Ward,135.2167,34.7,macroseismic,315.9,9.0,0.3,0.8059,1.447082,0.875,110.0962,1.0131,1.964966,1.0822,1.315287,1.4737,0.236291,inferred,Stations_USGS
OBS_5,Higashi-Nada Ward,135.2667,34.7167,macroseismic,316.2,9.0,0.3,0.8059,1.447082,0.875,110.0962,1.0131,1.964966,1.0822,1.315287,1.4737,0.236291,inferred,Stations_USGS
OBS_10,Akashi,134.9833,34.6333,macroseismic,600.0,9.0,0.3,0.8059,1.447082,0.875,110.0962,1.0131,1.964966,1.0822,1.315287,1.4737,0.236291,inferred,Stations_USGS
OBS_6,Ichinomiya,134.95,34.48,macroseismic,775.5,9.0,0.3,0.8059,1.447082,0.875,110.0962,1.0131,1.964966,1.0822,1.315287,1.4737,0.236291,inferred,Stations_USGS
OBS_12,Ashiya,135.3167,34.7333,macroseismic,316.0,9.0,0.3,0.8059,1.447082,0.875,110.0962,1.0131,1.964966,1.0822,1.315287,1.4737,0.236291,inferred,Stations_USGS
OBS_15,Takarazuka,135.35,34.8,macroseismic,316.0,9.0,0.3,0.8059,1.447082,0.875,110.0962,1.0131,1.964966,1.0822,1.315287,1.4737,0.236291,inferred,Stations_USGS
OBS_1,Awaji Island,134.95,34.55,macroseismic,775.5,9.0,0.3,0.8059,1.447082,0.875,110.0962,1.0131,1.964966,1.0822,1.315287,1.4737,0.236291,inferred,Stations_USGS
OBS_11,Amagasaki,135.4167,34.7167,macroseismic,170.5,9.0,0.3,0.8059,1.388151,0.875,110.0962,1.0131,1.922484,1.0822,1.349235,1.4737,0.243137,inferred,Stations_USGS
KJMA,KJMA,135.18,34.6833,seismic,314.7,8.6,0.63,0.0,0.821,0.0,81.3,0.0,2.660273,0.0,1.364408,0.0,0.172452,inferred,Stations_USGS
OBS_17,Itami,135.4167,34.7667,macroseismic,292.9,8.0,0.3,0.8059,0.776646,0.875,53.1271,1.0131,1.126702,1.0822,0.594556,1.4737,0.109957,inferred,Stations_USGS
OBS_18,Kawanishi,135.4167,34.8167,macroseismic,302.6,8.0,0.3,0.8059,0.776646,0.875,53.1271,1.0131,1.126702,1.0822,0.594556,1.4737,0.109957,inferred,Stations_USGS
OBS_19,Sanda,135.2333,34.8833,macroseismic,401.1,8.0,0.3,0.8059,0.719182,0.875,53.1271,1.0131,1.082078,1.0822,0.623239,1.4737,0.115919,inferred,Stations_USGS
Takarazuka,Takarazuka,135.344,34.809,seismic,775.5,8.6,0.63,0.0,0.694,0.0,85.3,0.0,1.473773,0.0,0.971554,0.0,0.160822,inferred,Stations_USGS
OBS_16,Awaji Island,134.8333,34.3333,macroseismic,775.5,8.0,0.3,0.8059,0.676548,0.875,53.1271,1.0131,1.047867,1.0822,0.647026,1.4737,0.120888,inferred,Stations_USGS
TAK,Takatori,135.139,34.649,seismic,316.4,9.2,0.63,0.0,0.616,0.0,127.1,0.0,1.966375,0.0,1.367644,0.0,0.358955,inferred,Stations_USGS
NIS,Nishi-Akashi,134.964,34.664,seismic,299.3,7.5,0.63,0.0,0.509,0.0,37.3,0.0,1.085116,0.0,0.34804,0.0,0.077759,inferred,Stations_USGS
OBS_25,Tarumi Ward,135.05,34.6333,macroseismic,411.4,7.0,0.3,0.8059,0.416824,0.875,25.6366,1.0131,0.646046,1.0822,0.268761,1.4737,0.051168,inferred,Stations_USGS
OBS_23,Nishi Ward,135.03,34.71,macroseismic,367.7,7.0,0.3,0.8059,0.416824,0.875,25.6366,1.0131,0.646046,1.0822,0.268761,1.4737,0.051168,inferred,Stations_USGS
AMAGASAKI,AMAGASAKI,135.408,34.718,seismic,173.4,8.0,0.63,0.0,0.36347,0.0,46.216,0.0,0.54067,0.0,0.60127,0.0,0.1471,inferred,Stations_USGS
KAK,Kakogawa,134.843,34.764,seismic,271.6,7.1,0.63,0.0,0.345,0.0,27.6,0.0,0.814414,0.0,0.35558,0.0,0.046946,inferred,Stations_USGS
OBS_24,Osaka,135.5,34.6667,macroseismic,260.2,7.0,0.3,0.8059,0.34098,0.875,25.6366,1.0131,0.581311,1.0822,0.303967,1.4737,0.058737,inferred,Stations_USGS
TADOKA,TADOKA,135.408,34.48,seismic,272.9,7.0,0.63,0.0,0.29381,0.0,24.722,0.0,0.9821,0.0,0.23935,0.0,0.0718,inferred,Stations_USGS
OBS_22,Kyoto,135.75,35.0,macroseismic,313.9,7.0,0.3,0.8059,0.280271,0.875,25.6366,1.0131,0.524377,1.0822,0.34278,1.4737,0.067205,inferred,Stations_USGS
SHI,Shin-Osaka,135.5,34.69,seismic,162.6,7.5,0.63,0.0,0.243,0.0,37.8,0.0,0.563562,0.0,0.314628,0.0,0.081776,inferred,Stations_USGS
ABENO,ABENO,135.519,34.636,seismic,274.8,6.9,0.63,0.0,0.23452,0.0,24.205,0.0,0.32606,0.0,0.17535,0.0,0.09172,inferred,Stations_USGS
