# 20030521_M6.8_Boumerdes median gmf, Stations:None, gmlt:GEM, Rupture:Belabbes2009
custom_site_id,lon,lat,AkkarEtAlRjb2014,ChiouYoungs2014
t_0,7.712799999999987,31.87739,0.0033701141,0.00021501459
t_1,7.611520000000013,31.89105,0.0036981767,0.00025292372
t_10,7.307269999999988,31.93159,0.003298099,0.00024509223
t_100,8.117230000000006,31.82197,0.0029931152,0.00015608282
t_1000,5.37521000000001,34.13109,0.007733733,0.004111485
t_1001,5.837709999999987,33.71856,0.0059377393,0.0021653876
t_1002,5.733360000000005,33.73134,0.006452066,0.002484695
t_1003,5.853090000000009,33.80573,0.0064404677,0.0025092594
t_1004,5.748639999999995,33.81855,0.0055382913,0.0021287631
t_1005,5.868529999999993,33.89289,0.0064116,0.0025961313
t_1006,5.763980000000004,33.90576,0.0065010795,0.0027220007
t_1007,5.884039999999999,33.98005,0.0065115225,0.00275501
t_1008,5.7793900000000065,33.99295,0.007115864,0.0031911621
t_1009,5.794870000000003,34.08015,0.006860356,0.0031562366
t_101,8.016230000000007,31.83594,0.0029529748,0.00016020858
t_1010,5.81040999999999,34.16733,0.0059516835,0.0027357922
t_1011,5.705500000000001,34.18024,0.007437789,0.0037487277
t_1012,5.600519999999989,34.19306,0.00667321,0.0033490183
t_1013,5.615929999999992,34.28032,0.008586451,0.0048682303
t_1014,5.6839999999999975,34.36113,0.008659164,0.005021601
t_1015,5.6314000000000135,34.36757,0.007973959,0.0045329053
t_1016,5.578779999999995,34.37399,0.008004214,0.0046161227
t_1017,5.6917899999999975,34.40474,0.008264306,0.0047728186
t_1018,5.639160000000004,34.41119,0.0087565025,0.0052439393
t_1019,5.586520000000007,34.41762,0.009339712,0.005855711
t_102,7.915160000000014,31.84983,0.0032875703,0.00019167834
t_1020,5.699600000000004,34.44835,0.008305299,0.0048827673
t_1021,5.495470000000012,34.20579,0.0073247673,0.0038756614
t_1022,5.390350000000012,34.21844,0.008091754,0.0045332727
t_1023,5.510780000000011,34.29309,0.00824733,0.004704559
t_1024,5.405560000000008,34.30578,0.008423872,0.004960102
t_1025,5.526150000000001,34.38039,0.008075112,0.004730951
t_1026,5.473500000000001,34.38676,0.009029495,0.005592471
t_1027,5.420829999999995,34.39312,0.008689801,0.0053526084
t_1028,5.368150000000014,34.39945,0.008599693,0.0053373524
t_1029,5.533860000000004,34.42403,0.0085809035,0.0052207806
t_103,7.814009999999996,31.86364,0.0031729734,0.00019097936
t_1030,5.481189999999998,34.43042,0.008885312,0.0055464115
t_1031,5.82602,34.25451,0.008075849,0.0042314427
t_1032,5.721010000000007,34.26745,0.007275439,0.0037748883
t_1033,5.841700000000003,34.34167,0.007744423,0.004124479
t_1034,5.7891500000000065,34.34818,0.008565501,0.004822166
t_1035,5.736590000000007,34.35466,0.00781285,0.0042929654
t_1036,5.84957,34.38526,0.008884578,0.0051204236
t_1037,5.796989999999994,34.39177,0.008567455,0.0048947334
t_1038,5.744400000000013,34.39827,0.007689423,0.004275254
t_1039,5.85745,34.42884,0.008632529,0.004959053
t_104,8.133669999999995,31.90818,0.0027173318,0.00014476778
t_1040,5.804849999999988,34.43536,0.0086979475,0.0050788852
t_1041,5.428490000000011,34.43678,0.0089493105,0.005666668
t_1042,5.375779999999992,34.44312,0.008988492,0.0057650316
t_1043,5.488889999999998,34.47407,0.00926992,0.0059858216
t_1044,5.436170000000004,34.48044,0.009297899,0.0060767373
t_1045,5.383440000000007,34.4868,0.0090353545,0.0058981753
t_1046,5.496610000000004,34.51772,0.009280995,0.006082097
t_1047,5.443860000000001,34.52411,0.008989617,0.0058813323
t_1048,5.3910999999999945,34.53047,0.00910951,0.006057872
t_1049,5.504340000000013,34.56137,0.00949337,0.0063748406
t_105,8.032579999999996,31.92219,0.0026964443,0.00014977819
t_1050,5.451580000000007,34.56777,0.009476071,0.006426708
t_1051,5.752229999999997,34.44187,0.008700394,0.005144924
t_1052,5.8653500000000065,34.47241,0.008162512,0.0046483576
t_1053,5.812720000000013,34.47895,0.008458886,0.004951245
t_1054,5.760079999999988,34.48547,0.009166701,0.0056468956
t_1055,5.873259999999988,34.51599,0.007998061,0.0045940033
t_1056,5.820609999999988,34.52254,0.00827993,0.004881756
t_1057,5.76794000000001,34.52906,0.008832894,0.0054129213
t_1058,5.715260000000001,34.53557,0.009086224,0.0057106176
t_1059,5.881190000000004,34.55956,0.008536668,0.0050954316
t_106,7.931420000000003,31.93613,0.002751003,0.00016034464
t_1060,5.8285199999999975,34.56612,0.008818515,0.005406919
t_1061,5.646940000000001,34.45481,0.008565761,0.0051609175
t_1062,5.594279999999998,34.46125,0.0088757295,0.0054930057
t_1063,5.541590000000014,34.46767,0.008856419,0.0055415044
t_1064,5.707420000000013,34.49196,0.008516522,0.0051331194
t_1065,5.654740000000004,34.49843,0.008680334,0.005338487
t_1066,5.602049999999991,34.50488,0.009243895,0.0059139025
t_1067,5.549340000000001,34.51131,0.008683317,0.0054769134
t_1068,5.66255000000001,34.54205,0.009307263,0.0059886477
t_1069,5.609829999999988,34.54851,0.00936888,0.0061162347
t_107,7.8301899999999875,31.94999,0.0036738147,0.00024229736
t_1070,5.557099999999991,34.55495,0.009156121,0.0059832283
t_1071,5.77582000000001,34.57266,0.00935589,0.005978793
t_1072,5.723109999999991,34.57917,0.009324607,0.0060156533
t_1073,5.889139999999998,34.60314,0.009108078,0.0056731934
t_1074,5.83644000000001,34.60971,0.008780462,0.0054502473
t_1075,5.783719999999988,34.61625,0.008946498,0.005670157
t_1076,5.730979999999988,34.62278,0.0092578,0.006030286
t_1077,5.844380000000001,34.65329,0.009288142,0.005990427
t_1078,5.791640000000001,34.65984,0.009481868,0.006254218
t_1079,5.7388699999999915,34.66638,0.009513344,0.0063589127
t_108,8.150180000000006,31.99437,0.0031145108,0.00017999754
t_1080,5.852339999999998,34.69686,0.009526283,0.0063008936
t_1081,5.398789999999991,34.57414,0.009434995,0.0064564478
t_1082,5.512100000000004,34.60502,0.009403465,0.006375657
