# 20030521_M6.8_Boumerdes median gmf, Stations:None, gmlt:USGS, Rupture:BelabbesEtAl2009
custom_site_id,lon,lat,AbrahamsonEtAl2014,BooreEtAl2014,CampbellBozorgnia2014,ChiouYoungs2014
t_0,7.7128,31.87739,0.00017114842,0.00012575192,0.0002181496,0.00021501459
t_1,7.61152,31.89105,0.00019879645,0.0001506064,0.00024308618,0.00025292372
t_10,7.30727,31.93159,0.00019431837,0.00014244138,0.00024707709,0.00024509223
t_100,8.11723,31.82197,0.00012693561,8.9408706e-05,0.00017192357,0.00015608282
t_1000,5.37521,34.13109,0.0029979814,0.0027850913,0.0027144274,0.004111485
t_1001,5.83771,33.71856,0.0015902696,0.0013921822,0.0015554859,0.0021653876
t_1002,5.73336,33.73134,0.0018102492,0.0016243412,0.0017141319,0.002484695
t_1003,5.85309,33.80573,0.0018297973,0.0016396196,0.0017358059,0.0025092594
t_1004,5.74864,33.81855,0.0015837682,0.0013497946,0.0015995142,0.0021287631
t_1005,5.86853,33.89289,0.0018986824,0.0016943665,0.0018110134,0.0025961313
t_1006,5.76398,33.90576,0.0019914228,0.0017812456,0.0018938236,0.0027220007
t_1007,5.88404,33.98005,0.0020165916,0.0018033487,0.0019183855,0.00275501
t_1008,5.77939,33.99295,0.0023173785,0.0021271796,0.0021299361,0.0031911621
t_1009,5.79487,34.08015,0.0023086038,0.0020874096,0.0021653671,0.0031562366
t_101,8.01623,31.83594,0.00013024939,9.148242e-05,0.00017672725,0.00016020858
t_1010,5.81041,34.16733,0.0020439804,0.0017593572,0.0020356441,0.0027357922
t_1011,5.7055,34.18024,0.0027334963,0.0025202278,0.0025003762,0.0037487277
t_1012,5.60052,34.19306,0.0024801644,0.0022026675,0.0023808856,0.0033490183
t_1013,5.61593,34.28032,0.003515905,0.003376074,0.0030489583,0.0048682303
t_1014,5.684,34.36113,0.003633063,0.0034876356,0.003153052,0.005021601
t_1015,5.6314,34.36757,0.0033164676,0.0030908321,0.0029959197,0.0045329053
t_1016,5.57878,34.37399,0.0033817845,0.0031499537,0.0030582005,0.0046161227
t_1017,5.69179,34.40474,0.003479656,0.00327928,0.0030969584,0.0047728186
t_1018,5.63916,34.41119,0.0038048248,0.0036492448,0.003308519,0.0052439393
t_1019,5.58652,34.41762,0.0042228233,0.004138548,0.0035683168,0.005855711
t_102,7.91516,31.84983,0.00015357707,0.00011168826,0.000198963,0.00019167834
t_1020,5.6996,34.44835,0.0035657894,0.003357992,0.003178078,0.0048827673
t_1021,5.49547,34.20579,0.0028470033,0.0025969762,0.002643489,0.0038756614
t_1022,5.39035,34.21844,0.0033029427,0.00310111,0.0029528842,0.0045332727
t_1023,5.51078,34.29309,0.0034252887,0.0032312903,0.0030436025,0.004704559
t_1024,5.40556,34.30578,0.00361459,0.0034218046,0.0031986998,0.004960102
t_1025,5.52615,34.38039,0.0034685973,0.0032341813,0.0031334113,0.004730951
t_1026,5.4735,34.38676,0.004055974,0.003918113,0.0034949447,0.005592471
t_1027,5.42083,34.39312,0.0039065764,0.0037166195,0.0034374208,0.0053526084
t_1028,5.36815,34.39945,0.0039070616,0.0036972803,0.0034639423,0.0053373524
t_1029,5.53386,34.42403,0.0038112677,0.003615326,0.0033660305,0.0052207806
t_103,7.81401,31.86364,0.00015336277,0.00011045154,0.00020091867,0.00019097936
t_1030,5.48119,34.43042,0.004040686,0.0038701384,0.003523933,0.0055464115
t_1031,5.82602,34.25451,0.003058639,0.0028960893,0.0027002809,0.0042314427
t_1032,5.72101,34.26745,0.0027697184,0.002525994,0.0025716727,0.0037748883
t_1033,5.8417,34.34167,0.0030071954,0.0027958385,0.0027220943,0.004124479
t_1034,5.78915,34.34818,0.0034806633,0.003342753,0.0030173892,0.004822166
t_1035,5.73659,34.35466,0.0031373424,0.0029150117,0.0028438892,0.0042929654
t_1036,5.84957,34.38526,0.0036792168,0.0035821819,0.0031320413,0.0051204236
t_1037,5.79699,34.39177,0.0035406263,0.0033918452,0.0030807017,0.0048947334
t_1038,5.7444,34.39827,0.0031363713,0.0028932774,0.0028713278,0.004275254
t_1039,5.85745,34.42884,0.0035847966,0.0034424218,0.0031092013,0.004959053
t_104,8.13367,31.90818,0.00011895519,8.136015e-05,0.00016655397,0.00014476778
t_1040,5.80485,34.43536,0.0036751865,0.0035307156,0.0031867726,0.0050788852
t_1041,5.42849,34.43678,0.0041329144,0.0039597875,0.0036041047,0.005666668
t_1042,5.37578,34.44312,0.004210741,0.0040318714,0.003676441,0.0057650316
t_1043,5.48889,34.47407,0.0043509896,0.004216633,0.0037366517,0.0059858216
