# 20030521_M6.8_Boumerdes median gmf, Stations:Seismic, gmlt:GEM, Rupture:USGS
custom_site_id,lon,lat,AkkarEtAlRjb2014,ChiouYoungs2014
m_0,3.8969999999999914,36.9197,0.858584,0.7276391
m_1,3.501499999999993,36.7422,0.98786294,1.1368239
m_10,3.3119000000000085,36.7902,0.66902363,0.6227383
m_100,4.592999999999989,36.6415,0.057126116,0.056281343
m_101,4.0715999999999894,36.3118,0.08143215,0.08761871
m_102,4.432799999999986,36.5204,0.0627351,0.06374629
m_103,4.153699999999986,36.3309,0.08254613,0.09648209
m_104,4.314899999999994,36.3597,0.054899275,0.056274146
m_105,2.7626999999999953,36.3501,0.061561745,0.06289104
m_106,2.6178999999999917,36.4604,0.115416914,0.11208675
m_107,2.8429999999999893,36.1981,0.055993557,0.058725875
m_108,2.7442000000000064,36.2594,0.052714344,0.053964555
m_109,2.6805999999999983,36.3201,0.062036633,0.06299808
m_11,3.8566999999999894,36.9137,0.87460107,0.81067127
m_110,2.4942000000000064,36.5896,0.03989984,0.038914923
m_111,3.773300000000006,35.8821,0.051175524,0.055634115
m_112,5.063999999999993,36.7594,0.036607455,0.036932703
m_113,2.4243999999999915,36.4717,0.0630132,0.06363354
m_114,5.168599999999998,36.6462,0.04097572,0.043572303
m_115,2.75,35.8774,0.0359086,0.037284713
m_116,2.1047000000000082,36.5802,0.030384436,0.030519424
m_117,5.476699999999994,36.6745,0.023114651,0.021976259
m_118,1.808099999999996,36.533,0.020984886,0.019381374
m_119,1.313999999999993,36.5047,0.018452127,0.015425138
m_12,3.511899999999997,36.7614,0.9577772,1.0958079
m_121,3.223899999999986,36.4197,0.11087921,0.1050791
m_122,4.523300000000006,36.4623,0.04846679,0.048759244
m_123,4.796500000000009,36.4434,0.039754085,0.04050923
m_127,4.616299999999995,36.0566,0.038271785,0.04058423
m_128,3.8662999999999954,35.6745,0.03941052,0.04223885
m_129,5.284899999999993,36.4858,0.030754538,0.031158
m_13,3.5581999999999994,36.801,0.9322973,1.091553
m_130,4.523300000000006,35.7028,0.033573676,0.035214674
m_131,1.9651000000000067,36.2547,0.023597237,0.022359109
m_132,4.895299999999992,35.8962,0.027957559,0.02771239
m_133,2.1452999999999918,35.9811,0.026669305,0.0260548
m_134,2.610500000000002,35.5425,0.032224353,0.033574115
m_135,5.407000000000011,36.1745,0.026994986,0.026334263
m_136,5.784899999999993,36.8208,0.022426035,0.020901341
m_137,6.046500000000009,36.8443,0.019029321,0.016475834
m_138,5.0756000000000085,35.5991,0.024048299,0.02202049
m_139,5.505799999999994,35.816,0.02294156,0.020490102
m_14,3.7313000000000045,36.8825,0.86597717,0.92325556
m_140,1.2965000000000089,36.467,0.018167496,0.015047867
m_141,1.3314000000000021,36.1557,0.02018173,0.016886342
m_142,6.331400000000002,36.717,0.014888566,0.011398652
m_143,6.267400000000009,36.4528,0.01637156,0.01276597
m_144,6.546500000000009,37.0189,0.0148798805,0.010865222
m_145,1.1105000000000018,35.8585,0.01701441,0.012435584
m_146,0.9070000000000107,36.1132,0.013766204,0.009351455
m_147,6.907000000000011,36.8774,0.01328685,0.008425868
m_148,0.558099999999996,35.7358,0.01488634,0.008749783
m_15,3.3611999999999966,36.6871,0.6218974,0.62275904
m_16,3.622399999999999,36.7206,0.8124801,0.648695
m_17,3.8836000000000013,36.8705,0.7904148,0.5777831
m_18,3.8566999999999894,36.8249,0.66338265,0.49353385
m_19,3.2686999999999955,36.7266,0.5411025,0.5378217
m_2,3.6059999999999945,36.7794,0.9134355,0.95884836
m_20,3.829900000000009,36.7974,0.60101277,0.42902747
m_21,3.1939999999999884,36.7038,0.4380936,0.4486878
m_24,3.4761000000000024,36.6427,0.76245016,0.6165919
m_25,3.580600000000004,36.6703,0.70851654,0.4902868
m_26,3.5999999999999943,36.6799,0.7407861,0.55460685
m_27,3.2521999999999878,36.8153,0.43219393,0.39870018
m_28,3.331299999999999,36.6499,0.47545087,0.4802471
m_29,3.831299999999999,36.7362,0.41940957,0.3486331
m_3,3.4224000000000103,36.7194,0.896696,0.8991985
m_30,3.950700000000012,36.7986,0.39035448,0.320677
m_31,4.006,36.8285,0.35625526,0.2823327
m_32,3.6999999999999886,36.6391,0.37143064,0.30343428
m_33,4.13130000000001,36.8825,0.3201606,0.26060778
m_34,3.588099999999997,36.5588,0.35004038,0.29657453
m_35,3.9000000000000057,36.729,0.2545836,0.20640884
m_36,4.0312999999999874,36.7998,0.29291135,0.25255573
m_37,3.8223999999999876,36.6715,0.2662041,0.22166178
m_38,4.076099999999997,36.789,0.21752474,0.18867725
m_39,3.128399999999999,36.7182,0.35007003,0.35471764
m_4,3.456700000000012,36.7518,0.82763845,0.93735176
m_41,3.079100000000011,36.729,0.29252893,0.2912644
m_42,3.073100000000011,36.7494,0.23682673,0.23224238
m_43,3.052199999999999,36.7698,0.19717783,0.19126832
m_46,3.9835999999999956,36.7482,0.2781278,0.26733014
m_47,3.2223999999999933,36.6199,0.28501362,0.28178954
m_48,3.9821000000000026,36.729,0.2547245,0.23754212
m_49,3.6791000000000054,36.5276,0.24423918,0.22721827
m_5,3.4761000000000024,36.765,0.9822581,1.2407869
m_50,3.432799999999986,36.482,0.18909416,0.1661813
m_51,3.1402999999999963,36.6511,0.29572988,0.30926588
m_52,3.095499999999987,36.699,0.30566284,0.30533046
m_53,4.073100000000011,36.7194,0.16938423,0.1587403
m_54,3.7521999999999878,36.5168,0.19060919,0.17986313
m_56,3.041799999999995,36.7986,0.18648915,0.18279226
m_57,3.2924999999999898,36.4688,0.1774514,0.17144169
m_58,4.332799999999992,36.7986,0.12462121,0.11647003
m_59,3.310399999999987,36.4089,0.14669527,0.14279452
m_6,3.338799999999992,36.7362,0.6726841,0.6505027
m_60,4.431299999999993,36.8885,0.135383,0.13053675
m_61,2.989599999999996,36.7074,0.18711552,0.1899031
m_62,4.155200000000008,36.6463,0.10350738,0.09834339
m_63,2.959699999999998,36.7698,0.15095407,0.1514483
m_64,3.3223999999999876,36.3705,0.13058336,0.12823316
m_65,4.373099999999994,36.7494,0.120627634,0.12089187
m_66,3.5999999999999943,36.3189,0.1245371,0.124682225
m_67,4.213400000000007,36.6283,0.10845416,0.108327724
m_68,2.9133999999999958,36.801,0.12363566,0.124591924
m_69,2.91040000000001,36.6894,0.13900055,0.15102348
m_7,3.5627000000000066,36.7182,0.94883525,0.8404551
m_70,2.91040000000001,36.6595,0.1143911,0.11466087
m_71,4.213400000000007,36.5707,0.092766345,0.09300258
