# 20030521_M6.8_Boumerdes median gmf, Stations:None, gmlt:USGS, Rupture:USGS
custom_site_id,lon,lat,AbrahamsonEtAl2014,BooreEtAl2014,CampbellBozorgnia2014,ChiouYoungs2014
t_0,7.712799999999987,31.87739,0.0001404923,0.000122034966,0.00021024945,0.00018723596
t_1,7.611520000000013,31.89105,0.00016369706,0.00014705159,0.00023490093,0.00022103975
t_10,7.307269999999988,31.93159,0.00016159969,0.0001405961,0.00024077916,0.00021645302
t_100,8.117230000000006,31.82197,0.00010356047,8.6128726e-05,0.00016484622,0.00013501798
t_1000,5.37521000000001,34.13109,0.0025558956,0.0028264786,0.0027037433,0.0037244956
t_1001,5.837709999999987,33.71856,0.0013363684,0.0013905327,0.0015292653,0.0019334911
t_1002,5.733360000000005,33.73134,0.0015310253,0.0016335256,0.0016949212,0.0022330529
t_1003,5.853090000000009,33.80573,0.0015300751,0.0016289444,0.0016988551,0.0022294584
t_1004,5.748639999999995,33.81855,0.0013326646,0.0013502751,0.0015745178,0.0019032677
t_1005,5.868529999999993,33.89289,0.0015793153,0.0016739236,0.0017640206,0.0022944415
t_1006,5.763980000000004,33.90576,0.001667195,0.0017720176,0.0018554778,0.0024213751
t_1007,5.884039999999999,33.98005,0.0016681609,0.0017711538,0.0018592302,0.0024214773
t_1008,5.7793900000000065,33.99295,0.0019297074,0.0021038847,0.0020764642,0.0028236548
t_1009,5.794870000000003,34.08015,0.0019112014,0.0020519316,0.0020998784,0.0027765043
t_101,8.016230000000007,31.83594,0.00010632411,8.819557e-05,0.00016953013,0.00013867444
t_1010,5.81040999999999,34.16733,0.0016818063,0.0017177231,0.0019632475,0.002391755
t_1011,5.705500000000001,34.18024,0.0022650075,0.002479777,0.002426433,0.0033010195
t_1012,5.600519999999989,34.19306,0.0020695792,0.0021840746,0.0023256666,0.0029695365
t_1013,5.615929999999992,34.28032,0.0029168716,0.0033254856,0.0029611872,0.004292605
t_1014,5.6839999999999975,34.36113,0.002984673,0.0033984422,0.0030346934,0.004385089
t_1015,5.6314000000000135,34.36757,0.0027326804,0.0030222258,0.0028918583,0.0039697727
t_1016,5.578779999999995,34.37399,0.002796773,0.0030933542,0.0029619746,0.004057674
t_1017,5.6917899999999975,34.40474,0.0028504643,0.0031862012,0.002973129,0.004156043
t_1018,5.639160000000004,34.41119,0.0031263817,0.0035569496,0.0031847267,0.0045804186
t_1019,5.586520000000007,34.41762,0.0034823879,0.004048685,0.0034455094,0.005133278
t_102,7.915160000000014,31.84983,0.00012551808,0.00010783457,0.0001910515,0.00016613235
t_1020,5.699600000000004,34.44835,0.0029139712,0.0032543496,0.0030441058,0.0042418214
t_1021,5.495470000000012,34.20579,0.0023939626,0.0025959706,0.002600179,0.0034628212
t_1022,5.390350000000012,34.21844,0.0027998488,0.0031261523,0.002925774,0.00408291
t_1023,5.510780000000011,34.29309,0.0028629254,0.0032088044,0.0029766394,0.0041787997
t_1024,5.405560000000008,34.30578,0.0030454556,0.003427085,0.0031514817,0.0044406787
t_1025,5.526150000000001,34.38039,0.002879742,0.0031892783,0.0030456833,0.004174606
t_1026,5.473500000000001,34.38676,0.0033819282,0.0038803013,0.0034097608,0.00495615
t_1027,5.420829999999995,34.39312,0.003270174,0.0036967664,0.0033662599,0.004761746
t_1028,5.368150000000014,34.39945,0.0032841512,0.0036939764,0.0034054192,0.0047673946
t_1029,5.533860000000004,34.42403,0.003153767,0.003552228,0.0032613494,0.0045921816
t_103,7.814009999999996,31.86364,0.0001255744,0.000106873886,0.00019322951,0.00016585563
t_1030,5.481189999999998,34.43042,0.0033573061,0.0038188866,0.0034270044,0.0048983777
t_1031,5.82602,34.25451,0.0025049183,0.002812332,0.0025920903,0.0036829347
t_1032,5.721010000000007,34.26745,0.0022805855,0.0024680144,0.0024812385,0.0033031367
t_1033,5.841700000000003,34.34167,0.0024522806,0.0027030082,0.0026028976,0.0035747443
t_1034,5.7891500000000065,34.34818,0.0028447718,0.0032389753,0.002890541,0.0041892426
t_1035,5.736590000000007,34.35466,0.0025694785,0.0028316397,0.0027300115,0.0037369751
t_1036,5.84957,34.38526,0.002996758,0.0034576275,0.0029905718,0.004433357
t_1037,5.796989999999994,34.39177,0.0028879605,0.003279613,0.0029456776,0.0042439923
t_1038,5.744400000000013,34.39827,0.002562553,0.0028035229,0.002750293,0.0037128346
t_1039,5.85745,34.42884,0.0029154385,0.0033178758,0.0029648584,0.004287352
t_104,8.133669999999995,31.90818,9.7041084e-05,7.8372614e-05,0.00015968249,0.00012522077
t_1040,5.804849999999988,34.43536,0.002992729,0.003407793,0.0030422385,0.00439665
t_1041,5.428490000000011,34.43678,0.0034480623,0.0039244737,0.003518304,0.005024771
t_1042,5.375779999999992,34.44312,0.0035277898,0.00401387,0.0036029639,0.0051330375
t_1043,5.488889999999998,34.47407,0.003602826,0.0041453666,0.0036219417,0.0052691284
t_1044,5.436170000000004,34.48044,0.003678891,0.004228673,0.003705275,0.00537068
t_1045,5.383440000000007,34.4868,0.0036045313,0.0040954356,0.0036904963,0.0052336142
t_1046,5.496610000000004,34.51772,0.0036571529,0.0041946536,0.0036929373,0.0053348877
t_1047,5.443860000000001,34.52411,0.0035706344,0.0040451675,0.0036705725,0.0051786774
t_1048,5.3910999999999945,34.53047,0.0036958938,0.0041973027,0.00378868,0.0053564576
t_1049,5.504340000000013,34.56137,0.0038214421,0.0044030123,0.0038366495,0.005574173
t_105,8.032579999999996,31.92219,0.00010033421,8.0934275e-05,0.0001649499,0.00012955679
t_1050,5.451580000000007,34.56777,0.003876142,0.0044535417,0.003909028,0.0056396755
t_1051,5.752229999999997,34.44187,0.0030424474,0.0034576205,0.0031023703,0.0044612093
t_1052,5.8653500000000065,34.47241,0.002752991,0.0030666715,0.0028832883,0.00401371
t_1053,5.812720000000013,34.47895,0.002929057,0.0032951096,0.0030282023,0.0042797723
t_1054,5.760079999999988,34.48547,0.003320502,0.0038347114,0.0033135596,0.004889393
t_1055,5.873259999999988,34.51599,0.002730418,0.0030151512,0.0028945815,0.0039637373
t_1056,5.820609999999988,34.52254,0.002897827,0.00322956,0.0030354266,0.004214907
t_1057,5.76794000000001,34.52906,0.0031998085,0.0036359704,0.003265949,0.004679269
t_1058,5.715260000000001,34.53557,0.003376712,0.0038661174,0.0034124798,0.0049439706
t_1059,5.881190000000004,34.55956,0.0030122772,0.003389896,0.0031136717,0.004395938
t_106,7.931420000000003,31.93613,0.000107003274,8.700024e-05,0.00017396543,0.00013879107
t_1060,5.8285199999999975,34.56612,0.0031920928,0.0036237629,0.0032620667,0.0046662623
t_1061,5.646940000000001,34.45481,0.0030832014,0.0034721685,0.0031860468,0.004495233
t_1062,5.594279999999998,34.46125,0.0032847892,0.0037366608,0.0033496695,0.0047992924
t_1063,5.541590000000014,34.46767,0.0033326629,0.003781181,0.0034123233,0.0048580426
t_1064,5.707420000000013,34.49196,0.003055475,0.0034317912,0.0031686542,0.0044505196
t_1065,5.654740000000004,34.49843,0.0031842869,0.0035921235,0.0032842285,0.0046388516
t_1066,5.602049999999991,34.50488,0.0035191525,0.004047914,0.003535818,0.005153649
t_1067,5.549340000000001,34.51131,0.0032985974,0.0037076762,0.0034224906,0.0047858525
t_1068,5.66255000000001,34.54205,0.003545312,0.0040844707,0.0035541093,0.0051944973
t_1069,5.609829999999988,34.54851,0.003634194,0.004186883,0.0036450613,0.0053170035
t_107,7.8301899999999875,31.94999,0.00015600187,0.00013921974,0.00022525841,0.00021002194
t_1070,5.557099999999991,34.55495,0.0035817479,0.0040848358,0.0036449449,0.005214502
t_1071,5.77582000000001,34.57266,0.0035153562,0.0040655974,0.003503596,0.005164429
t_1072,5.723109999999991,34.57917,0.003550036,0.004089993,0.0035585028,0.005201201
t_1073,5.889139999999998,34.60314,0.0033366776,0.0038301628,0.0033579897,0.0048958776
t_1074,5.83644000000001,34.60971,0.0032253128,0.0036469135,0.0033152632,0.004701741
t_1075,5.783719999999988,34.61625,0.003356587,0.0038104244,0.003433311,0.004892894
t_1076,5.730979999999988,34.62278,0.003566456,0.0040863766,0.0036038097,0.0052077165
t_1077,5.844380000000001,34.65329,0.0035309123,0.0040596486,0.003548785,0.005169094
t_1078,5.791640000000001,34.65984,0.0036857203,0.00425752,0.0036824855,0.005396423
t_1079,5.7388699999999915,34.66638,0.0037559036,0.00433186,0.0037626885,0.005488029
t_108,8.150180000000006,31.99437,0.000118417054,0.00010002215,0.00018416732,0.00015577744
t_1080,5.852339999999998,34.69686,0.0037133843,0.0042963494,0.0037016803,0.0054396125
t_1081,5.398789999999991,34.57414,0.0039209626,0.004490172,0.003975999,0.0056889798
t_1082,5.512100000000004,34.60502,0.003825117,0.004378514,0.0038771923,0.0055580623
