# 20170919_M7.1_Puebla median gmf, Stations:None, gmlt:USGS, Rupture:GCMT
custom_site_id,lon,lat,AbrahamsonEtAl2015SSlab,AtkinsonBoore2003SSlab,AtkinsonBoore2003SSlabCascadia,ZhaoEtAl2016SSlab
t_0,-97.41356,21.28735,0.018554643,0.006028516,0.0037786828,0.017249111
t_1,-97.50339,21.37103,0.018934624,0.0057035,0.0035749623,0.016629696
t_10,-97.59322,20.65826,0.024676193,0.012785512,0.008013978,0.03254938
t_100,-97.50339,20.44797,0.028326223,0.01570822,0.009845935,0.037890412
t_1000,-96.9644,18.79806,0.0334446,0.023533903,0.014751084,0.061924867
t_10000,-100.55766,21.53825,0.009110557,0.0035234462,0.002208501,0.013926774
t_10001,-100.64749,21.53825,0.008716541,0.0033719926,0.0021135698,0.013497311
t_10002,-100.46783,21.62178,0.009269321,0.0034115482,0.0021383634,0.013609966
t_10003,-100.73733,21.62178,0.009183142,0.0030030704,0.0018823289,0.012428703
t_10004,-100.64749,21.62178,0.008259665,0.0031376947,0.0019667116,0.012822548
t_10005,-100.55766,21.62178,0.009891353,0.00327404,0.002052173,0.013216801
t_10006,-100.46783,21.70527,0.007882247,0.0031666998,0.001984892,0.0102345925
t_10007,-100.64749,21.70527,0.009704541,0.0032765644,0.0020537553,0.01218401
t_10008,-100.73733,21.70527,0.00904866,0.00279869,0.001754223,0.011821475
t_10009,-100.82716,21.70527,0.00718956,0.0026789142,0.0016791472,0.009087307
t_1001,-97.18898,18.79806,0.05117612,0.0516676,0.032385327,0.10237056
t_10010,-100.55766,21.70527,0.008677367,0.00304308,0.001907407,0.012546241
t_10011,-100.46783,21.78871,0.008138371,0.0029404592,0.0018430841,0.01224391
t_10012,-100.82716,21.78871,0.0079783555,0.0025001988,0.0015671283,0.010912312
t_10013,-100.64749,21.78871,0.008964158,0.0027184647,0.0017039377,0.011579847
t_10014,-100.73733,21.78871,0.007492742,0.0026086413,0.0016351002,0.011245882
t_10015,-100.55766,21.78871,0.00966576,0.0031744412,0.0019897444,0.01191294
t_10016,-100.46783,21.8721,0.0077273836,0.002731373,0.0017120286,0.0116188545
t_10017,-100.82716,21.8721,0.007857233,0.0023337023,0.001462768,0.010392286
t_10018,-100.64749,21.8721,0.0069599454,0.0025312412,0.0015865855,0.008729029
t_10019,-100.73733,21.8721,0.0071169944,0.0024319435,0.0015243458,0.01070032
t_1002,-96.87457,18.79806,0.03253471,0.020619305,0.01292421,0.055933267
t_10020,-100.55766,21.8721,0.0067780097,0.002631189,0.0016492332,0.008972125
t_10021,-100.46783,21.95544,0.008010711,0.0025380957,0.0015908821,0.011029326
t_10022,-100.82716,21.95544,0.0075612357,0.0021786154,0.0013655593,0.009898588
t_10023,-100.64749,21.95544,0.006699606,0.0023575162,0.0014776946,0.008300092
t_10024,-100.73733,21.95544,0.006933876,0.002267671,0.0014213795,0.010183232
t_10025,-100.55766,21.95544,0.00755025,0.0024477826,0.0015342736,0.010749658
t_10026,-100.55766,22.03873,0.006730998,0.0022778949,0.0014277878,0.01021571
t_10027,-100.46783,22.03873,0.008176917,0.0023593844,0.0014788656,0.010473153
t_10028,-100.73733,22.03873,0.008309672,0.0023730164,0.0014874103,0.009693125
t_10029,-100.82716,22.03873,0.008336871,0.0022823792,0.0014305986,0.008632996
t_1003,-97.05423,18.84058,0.042554136,0.04125976,0.025861679,0.06816572
t_10030,-100.64749,22.03873,0.0056769922,0.0014180539,0.00088883826,0.007894172
t_10031,-100.64749,22.12197,0.006385285,0.0020466906,0.0012828686,0.009470891
t_10032,-100.46783,22.12197,0.006316838,0.002194093,0.0013752606,0.007888545
t_10033,-100.73733,22.12197,0.0070726466,0.001972974,0.0012366631,0.009228565
t_10034,-100.55766,22.12197,0.0055293036,0.0013691084,0.00085815915,0.007700453
t_10035,-100.82716,22.12197,0.007000847,0.0018996517,0.0011907045,0.008985008
t_10036,-100.73733,22.20517,0.006108215,0.0018409549,0.0011539132,0.008788129
t_10037,-100.55766,22.20517,0.006449606,0.0019746225,0.0012376963,0.009234011
t_10038,-100.64749,22.20517,0.006836975,0.0019078008,0.0011958122,0.0090122055
t_10039,-100.46783,22.20517,0.006833921,0.002041147,0.001279394,0.009452755
t_1004,-97.00932,18.84058,0.034812085,0.024886798,0.015599081,0.06466016
t_10040,-100.82716,22.20517,0.005847351,0.0017743589,0.0011121708,0.008562606
t_10041,-100.73733,22.28831,0.0050426717,0.0011093721,0.0006953561,0.006637501
t_10042,-100.55766,22.28831,0.0065244553,0.0018394227,0.0011529529,0.008782967
t_10043,-100.64749,22.28831,0.006576836,0.0017788754,0.0011150017,0.0085779745
t_10044,-100.82716,22.28831,0.0063661505,0.0016576864,0.0010390403,0.008161645
t_10045,-100.46783,22.28831,0.006128776,0.001899611,0.0011906789,0.008984872
t_10046,-100.73733,22.37141,0.0060832105,0.0016040571,0.0010054254,0.007974682
t_10047,-100.46783,22.37141,0.005161589,0.0011418752,0.000715729,0.0067740683
t_10048,-100.64749,22.37141,0.006403506,0.0016591464,0.0010399553,0.008166711
t_10049,-100.55766,22.37141,0.0063019334,0.0017140525,0.0010743706,0.008356316
t_1005,-96.91949,18.84058,0.042840254,0.033740025,0.021148296,0.07353517
t_10050,-100.82716,22.37141,0.00795685,0.0017380165,0.0010893913,0.0071233707
t_10051,-100.82716,22.45445,0.0053683724,0.0014477937,0.0009074792,0.0074194563
t_10052,-100.55766,22.45445,0.006158783,0.0015977904,0.0010014974,0.00795272
t_10053,-100.46783,22.45445,0.0050265826,0.0016471884,0.0010324601,0.0064428817
t_10054,-100.64749,22.45445,0.006537737,0.0017368388,0.0010886531,0.007777206
t_10055,-100.73733,22.45445,0.005235749,0.001497893,0.00093888154,0.007599241
t_10056,-100.82716,22.53745,0.00492392,0.0013534953,0.0008483728,0.0070761573
t_10057,-100.55766,22.53745,0.007766912,0.0016717123,0.0010478317,0.006930944
t_10058,-100.64749,22.53745,0.006305429,0.001620929,0.0010160006,0.0074081323
t_10059,-100.46783,22.53745,0.00506538,0.0015347246,0.0009619677,0.0061297724
t_1006,-97.09915,18.84058,0.051839754,0.044212054,0.027712181,0.09063147
t_10060,-100.73733,22.53745,0.005613309,0.0013991203,0.0008769707,0.0072430824
t_10062,-102.17463,21.62178,0.0069398712,0.0014791278,0.00092711946,0.0063591916
t_10064,-102.44412,21.62178,0.005795905,0.0012482776,0.00078242226,0.0056447415
t_10067,-102.26446,21.62178,0.005701543,0.0013982141,0.00087640266,0.0066769416
t_10069,-102.35429,21.70527,0.0060134125,0.0012585181,0.00078884093,0.005677199
t_1007,-97.14406,18.84058,0.04835416,0.047425274,0.029726231,0.095728435
t_10073,-102.17463,21.70527,0.0051622996,0.0012530336,0.0007854033,0.0067027956
