STATION_ID,STATION_NAME,LONGITUDE,LATITUDE,STATION_TYPE,VS30,MMI_VALUE,MMI_STDDEV,PGA_LN_SIGMA,PGA_VALUE,PGV_LN_SIGMA,PGV_VALUE,SA(0.3)_LN_SIGMA,SA(0.3)_VALUE,SA(1.0)_LN_SIGMA,SA(1.0)_VALUE,SA(3.0)_LN_SIGMA,SA(3.0)_VALUE,VS30_TYPE,REFERENCES
VZZ,VZZ,14.7547,37.1636,seismic,599.57,4.5,0.63,0.0,0.07231,null,null,0.0,0.13253,0.0,0.05561,0.0,0.00638,inferred,Stations_USGS
NOT,NOT,15.0683,36.9,seismic,503.95,null,null,0.0,0.0905,null,null,0.0,0.16156,0.0,0.06972,0.0,0.00587,inferred,Stations_USGS
LCT,Licata,13.928,37.109,seismic,425.09,4.4,0.63,0.0,0.040306,0.0,3.05,0.0,0.098673,0.0,0.019592,0.0,0.003531,inferred,Stations_USGS
CAT,CAT,15.0467,37.4469,seismic,262.87,6.2,0.63,,,,,,,,,,,inferred,Stations_USGS
GRR,GRR,15.1628,37.7261,seismic,537.47,null,null,0.0,0.03871,0.0,2.0719,0.0,0.07129,0.0,0.02098,0.0,0.00249,inferred,Stations_USGS
SRT,SRT,15.0303,37.1628,seismic,402.57,5.4,0.63,0.0,0.10783,0.0,6.9099,0.0,0.10001,0.0,0.10573,0.0,0.00809,inferred,Stations_USGS
VTT,VTT,14.5186,36.9478,seismic,293.61,4.0,0.63,0.0,0.03079,0.0,1.7421,0.0,0.05633,0.0,0.03136,0.0,0.00165,inferred,Stations_USGS
PCH,PCH,15.0911,36.7108,seismic,411.71,4.2,0.63,0.0,0.04563,null,null,0.0,0.05744,0.0,0.00741,0.0,0.00071,inferred,Stations_USGS
OBS_184,Pietraperzia,14.137,37.419,macroseismic,464.62,4.0,0.3,0.8059,0.019662,0.875,1.6716,1.0131,0.033384,1.0822,0.017328,1.4737,0.003479,inferred,Stations_USGS
OBS_144,Mazzarino,14.217,37.305,macroseismic,537.54,4.5,0.3,0.8059,0.040171,0.875,3.4968,1.0131,0.067661,1.0822,0.036297,1.4737,0.008992,inferred,Stations_USGS
OBS_282,Gratteri,13.973,37.965,macroseismic,900.0,1.0,0.3,,,,,,,,,,,inferred,Stations_USGS
OBS_244,Scilla,15.717,38.253,macroseismic,900.0,3.0,0.3,,,,,,,,,,,inferred,Stations_USGS
OBS_10,Francofonte,14.881,37.23,macroseismic,591.98,null,null,0.8059,0.173297,0.875,15.017,1.0131,0.390437,1.0822,0.174235,1.4737,0.038033,inferred,Stations_USGS
OBS_297,Sclafani Bagni,13.855,37.82,macroseismic,847.46,1.0,0.3,,,,,,,,,,,inferred,Stations_USGS
OBS_137,Graniti,15.225,37.889,macroseismic,605.83,4.5,0.3,0.8059,0.045745,0.875,3.4968,1.0131,0.079987,1.0822,0.031149,1.4737,0.007147,inferred,Stations_USGS
OBS_56,Aci Sant'Antonio,15.126,37.606,macroseismic,487.79,5.5,0.3,0.8059,0.096464,0.875,7.2465,1.0131,0.22821,1.0822,0.077019,1.4737,0.01726,inferred,Stations_USGS
OBS_37,Monterosso Almo,14.763,37.089,macroseismic,490.02,6.0,0.3,0.8059,0.118286,0.875,10.4317,1.0131,0.284857,1.0822,0.122335,1.4737,0.027236,inferred,Stations_USGS
OBS_6,Mineo,14.691,37.266,macroseismic,463.83,null,null,0.8059,0.218536,0.875,21.6177,1.0131,0.494581,1.0822,0.272042,1.4737,0.058871,inferred,Stations_USGS
OBS_265,Benestare,16.139,38.184,macroseismic,605.34,1.0,0.3,,,,,,,,,,,inferred,Stations_USGS
OBS_83,Al Terme,15.423,38.004,macroseismic,420.81,5.0,0.3,0.8059,0.060041,0.875,5.0338,1.0131,0.150297,1.0822,0.057222,1.4737,0.013169,inferred,Stations_USGS
OBS_213,Montedoro,13.815,37.454,macroseismic,380.9,3.5,0.3,,,,,,,,,,,inferred,Stations_USGS
OBS_272,Castel di Lucio,14.312,37.887,macroseismic,900.0,1.0,0.3,,,,,,,,,,,inferred,Stations_USGS
OBS_291,Roccaforte del Greco,15.9,38.045,macroseismic,900.0,1.0,0.3,,,,,,,,,,,inferred,Stations_USGS
OBS_161,Sinagra,14.849,38.083,macroseismic,456.16,4.5,0.3,0.8059,0.040901,0.875,3.4968,1.0131,0.069249,1.0822,0.035536,1.4737,0.00871,inferred,Stations_USGS
OBS_163,Taormina,15.286,37.852,macroseismic,846.32,4.5,0.3,0.8059,0.046798,0.875,3.4968,1.0131,0.082366,1.0822,0.030325,1.4737,0.006865,inferred,Stations_USGS
OBS_292,San Fratello,14.597,38.016,macroseismic,470.91,1.0,0.3,,,,,,,,,,,inferred,Stations_USGS
OBS_182,Oliveri,15.061,38.124,macroseismic,575.19,4.0,0.3,0.8059,0.022079,0.875,1.6716,1.0131,0.03554,1.0822,0.016365,1.4737,0.003193,inferred,Stations_USGS
OBS_31,Grammichele,14.636,37.214,macroseismic,420.1,6.0,0.3,0.8059,0.114717,0.875,10.4317,1.0131,0.280306,1.0822,0.124654,1.4737,0.027816,inferred,Stations_USGS
OBS_25,Cassaro,14.949,37.106,macroseismic,519.09,6.0,0.3,0.8059,0.128058,0.875,10.4317,1.0131,0.296995,1.0822,0.116526,1.4737,0.025791,inferred,Stations_USGS
OBS_189,Sant'Angelo di Brolo,14.884,38.113,macroseismic,799.3,4.0,0.3,0.8059,0.021312,0.875,1.6716,1.0131,0.034868,1.0822,0.016653,1.4737,0.003278,inferred,Stations_USGS
OBS_76,San Cono,14.367,37.291,macroseismic,484.5,5.5,0.3,0.8059,0.077664,0.875,7.2465,1.0131,0.20363,1.0822,0.087963,1.4737,0.020032,inferred,Stations_USGS
OBS_109,Santa Teresa di Riva,15.367,37.945,macroseismic,472.64,5.0,0.3,0.8059,0.061478,0.875,5.0338,1.0131,0.154945,1.0822,0.056399,1.4737,0.012957,inferred,Stations_USGS
OBS_47,Santa Croce Camerina,14.525,36.828,macroseismic,393.6,null,null,0.8059,0.105456,0.875,10.4317,1.0131,0.268172,1.0822,0.131254,1.4737,0.029471,inferred,Stations_USGS
OBS_93,Mazzarr Sant'Andrea,15.133,38.088,macroseismic,499.66,5.0,0.3,0.8059,0.057434,0.875,5.0338,1.0131,0.141944,1.0822,0.058801,1.4737,0.013577,inferred,Stations_USGS
OBS_293,San Marco d'Alunzio,14.699,38.074,macroseismic,752.09,1.0,0.3,,,,,,,,,,,inferred,Stations_USGS
