# 20120811_M6.4_Ahar-Varzaghan median gmf, Stations:Seismic, gmlt:USGS, Rupture:Donner_et_al_2015
custom_site_id,lon,lat,AbrahamsonEtAl2014,BooreEtAl2014,CampbellBozorgnia2014,ChiouYoungs2014
m_58,51.45839999999998,35.6555,0.00021479328,0.00017215392,0.00029312228,0.0002321838
s_0,46.899,38.456,0.48765,0.48765,0.48765,0.48765
s_1,46.639999999999986,38.507,0.43507,0.43507,0.43507,0.43507
s_10,46.228999999999985,38.86,0.11283,0.11283,0.11283,0.11283
s_11,47.03899999999999,38.87,0.10561,0.10561,0.10561,0.10561
s_12,47.37299999999999,38.123,0.09373,0.09373,0.09373,0.09373
s_13,46.166,38.688,0.07333,0.07333,0.07333,0.07333
s_14,47.369,38.858,0.06733,0.06733,0.06733,0.06733
s_15,47.119,38.247,0.05955,0.05955,0.05955,0.05955
s_16,47.667,38.394,0.05895,0.05895,0.05895,0.05895
s_17,46.327,38.102,0.04939,0.04939,0.04939,0.04939
s_18,46.471000000000004,37.996,0.04887,0.04887,0.04887,0.04887
s_19,46.298,38.078,0.04603,0.04603,0.04603,0.04603
s_2,46.91499999999999,38.457,0.27288,0.27288,0.27288,0.27288
s_20,45.662000000000006,38.839,0.0457,0.0457,0.0457,0.0457
s_21,46.432000000000016,37.833,0.03506,0.03506,0.03506,0.03506
s_22,45.97999999999999,38.284,0.03055,0.03055,0.03055,0.03055
s_23,45.03899999999999,38.361,0.03046,0.03046,0.03046,0.03046
s_24,45.365999999999985,38.456,0.02927,0.02927,0.02927,0.02927
s_25,47.031000000000006,39.153,0.02924,0.02924,0.02924,0.02924
s_26,45.708,38.176,0.02907,0.02907,0.02907,0.02907
s_27,46.388000000000005,38.017,0.02604,0.02604,0.02604,0.02604
s_28,47.647999999999996,39.114,0.02502,0.02502,0.02502,0.02502
s_29,46.156000000000006,38.231,0.02336,0.02336,0.02336,0.02336
s_3,46.589,38.154,0.22078,0.22078,0.22078,0.22078
s_30,47.101,37.887,0.02208,0.02208,0.02208,0.02208
s_31,47.744,39.046,0.02007,0.02007,0.02007,0.02007
s_32,45.36099999999999,38.314,0.01857,0.01857,0.01857,0.01857
s_33,45.834,38.585,0.0183,0.0183,0.0183,0.0183
s_34,45.774,38.445,0.01689,0.01689,0.01689,0.01689
s_35,45.89099999999999,37.485,0.01626,0.01626,0.01626,0.01626
s_36,45.06299999999999,37.544,0.01617,0.01617,0.01617,0.01617
s_37,47.82599999999999,38.507,0.01554,0.01554,0.01554,0.01554
s_38,44.84800000000001,38.201,0.01539,0.01539,0.01539,0.01539
s_39,46.953,37.731,0.01494,0.01494,0.01494,0.01494
s_4,46.480999999999995,38.224,0.21621,0.21621,0.21621,0.21621
s_40,46.83699999999999,37.846,0.01445,0.01445,0.01445,0.01445
s_41,46.75,37.35,0.01441,0.01441,0.01441,0.01441
s_42,47.39099999999999,37.579,0.01325,0.01325,0.01325,0.01325
s_43,45.397999999999996,39.088,0.01273,0.01273,0.01273,0.01273
s_44,44.95400000000001,38.207,0.01257,0.01257,0.01257,0.01257
s_45,45.02000000000001,38.888,0.01253,0.01253,0.01253,0.01253
s_46,47.541,37.935,0.0118,0.0118,0.0118,0.0118
s_47,47.52199999999999,39.317,0.01117,0.01117,0.01117,0.01117
s_48,45.37299999999999,36.962,0.01101,0.01101,0.01101,0.01101
s_49,45.40299999999999,38.672,0.01093,0.01093,0.01093,0.01093
s_5,46.900000000000006,38.455,0.19999,0.19999,0.19999,0.19999
s_50,47.92400000000001,39.655,0.01089,0.01089,0.01089,0.01089
s_51,44.998999999999995,37.498,0.01044,0.01044,0.01044,0.01044
s_52,45.486999999999995,38.174,0.01031,0.01031,0.01031,0.01031
s_53,47.05000000000001,37.475,0.00921,0.00921,0.00921,0.00921
s_54,44.771000000000015,39.221,0.0082,0.0082,0.0082,0.0082
s_55,45.036,37.989,0.00795,0.00795,0.00795,0.00795
s_56,44.76400000000001,38.313,0.00762,0.00762,0.00762,0.00762
s_57,47.80099999999999,37.734,0.00663,0.00663,0.00663,0.00663
s_6,47.059,38.474,0.19808,0.19808,0.19808,0.19808
s_7,46.47,38.248,0.19455,0.19455,0.19455,0.19455
s_8,46.478999999999985,38.224,0.1779,0.1779,0.1779,0.1779
s_9,46.478999999999985,38.223,0.15325,0.15325,0.15325,0.15325
t_0,48.327139999999986,39.2901,0.0103522455,0.010756673,0.01005751,0.0114589585
t_1,48.05763999999999,39.35959,0.011616375,0.011917968,0.011489719,0.012500244
t_10,47.78815,39.22054,0.012830214,0.01215961,0.013952531,0.01281245
t_100,48.05763999999999,38.94161,0.013884041,0.013354416,0.015080981,0.013909762
t_1000,44.464380000000006,37.81491,0.0038227974,0.0035529789,0.004188534,0.0042651957
t_1001,44.37455,37.81491,0.005154262,0.005348545,0.00494729,0.0060705016
t_1002,45.00336999999999,37.81491,0.006904791,0.006503993,0.007458911,0.007177916
t_1003,44.55421000000001,37.81491,0.004568189,0.0043519693,0.004846016,0.0050963536
t_1004,44.823710000000005,37.81491,0.0049547837,0.0044957413,0.005654709,0.0052345926
t_1005,44.64403999999999,37.81491,0.0064242748,0.006599673,0.006261773,0.0073278104
t_1006,44.28471999999999,37.88584,0.0041352846,0.0041024345,0.0041949856,0.004806922
t_1007,44.464380000000006,37.88584,0.0041540493,0.003918167,0.004458128,0.004644852
t_1008,44.64403999999999,37.88584,0.005891953,0.005860888,0.005976424,0.006603035
t_1009,44.91354000000001,37.88584,0.00550317,0.005004392,0.006235953,0.005667981
t_101,48.14747,39.01145,0.013956264,0.01408805,0.014242425,0.01456003
t_1010,45.00336999999999,37.88584,0.009999665,0.010549998,0.0093969265,0.010733149
t_1011,44.823710000000005,37.88584,0.005097601,0.004633314,0.005790374,0.0053475415
t_1012,44.55421000000001,37.88584,0.0039996346,0.0036579163,0.004501884,0.0043835714
t_1013,44.37455,37.88584,0.0041570086,0.00402684,0.004330381,0.0047449064
t_1014,44.733869999999996,37.88584,0.0075062327,0.0077793505,0.007227746,0.00843653
t_1015,44.91354000000001,37.9567,0.005550909,0.0050262264,0.0063106595,0.0056209574
t_1016,44.55421000000001,37.9567,0.0047586192,0.0045113354,0.005081386,0.0052540763
t_1017,44.733869999999996,37.9567,0.006927497,0.0069533195,0.0069632707,0.0076290993
t_1018,44.64403999999999,37.9567,0.0051005012,0.004800157,0.0055061732,0.0055423095
t_1019,44.28471999999999,37.9567,0.0035059224,0.0032853365,0.0037887413,0.003965224
t_102,48.05763999999999,39.01145,0.013395558,0.0129600465,0.014359359,0.013548252
t_1020,44.464380000000006,37.9567,0.003789467,0.003473273,0.0042481823,0.0041833473
t_1021,44.37455,37.9567,0.004173753,0.0040197163,0.004374796,0.0047386857
t_1022,44.823710000000005,37.9567,0.0052938354,0.004805586,0.0060176556,0.005492115
t_1023,45.00336999999999,37.9567,0.008264231,0.008324412,0.008210841,0.008511597
t_1024,45.81184999999999,37.38788,0.010492478,0.010045499,0.011225593,0.010736622
t_1025,45.99152000000001,37.38788,0.017085364,0.018077236,0.016033437,0.01797801
t_1026,46.44067000000001,37.38788,0.012597183,0.011845605,0.01405467,0.012439938
t_1027,46.081349999999986,37.38788,0.01782978,0.01890798,0.016748663,0.018755257
t_1028,45.90168,37.45922,0.01703838,0.017557101,0.016469218,0.017376393
t_1029,46.17117999999999,37.45922,0.012982498,0.012191072,0.014518333,0.012771218
t_103,48.05763999999999,39.08121,0.013890667,0.013862871,0.014324117,0.014358989
t_1030,45.81184999999999,37.45922,0.011293479,0.010696022,0.012249096,0.011312269
t_1031,45.99152000000001,37.45922,0.010882182,0.009898991,0.012559938,0.010590613
t_1032,46.44067000000001,37.45922,0.0129205985,0.011895929,0.015013015,0.012516156
t_1033,46.350840000000005,37.45922,0.01262977,0.011616493,0.014690913,0.012274769
t_1034,46.26101,37.45922,0.01271232,0.011785865,0.014567552,0.012425028
t_1035,46.081349999999986,37.45922,0.013326042,0.012711616,0.014501558,0.013210881
t_1036,45.81184999999999,37.5305,0.012447268,0.011858536,0.0134800915,0.01238375
t_1037,46.350840000000005,37.5305,0.017009417,0.016344996,0.018611964,0.016557083
t_1038,46.081349999999986,37.5305,0.017825868,0.017978825,0.01825346,0.017918872
t_1039,45.90168,37.5305,0.012815898,0.0119934175,0.014186183,0.012472516
t_104,48.14747,39.08121,0.012605718,0.012559771,0.013022432,0.013163683
t_1040,45.99152000000001,37.5305,0.0152074285,0.014827382,0.016169818,0.015069171
t_1041,46.17117999999999,37.5305,0.012980568,0.01187594,0.015222318,0.012516989
t_1042,46.44067000000001,37.5305,0.014778309,0.013661589,0.017211528,0.014167838
t_1043,46.26101,37.5305,0.013855009,0.012762358,0.016153753,0.01335265
t_1044,46.17117999999999,37.6017,0.0143902805,0.013157742,0.01702788,0.013731714
t_1045,45.99152000000001,37.6017,0.015318609,0.0145952115,0.016817011,0.014911286
t_1046,46.26101,37.6017,0.015429662,0.0141933,0.018181717,0.014712973
t_1047,45.81184999999999,37.6017,0.014135228,0.013750101,0.0150537975,0.01413482
t_1048,45.90168,37.6017,0.014101775,0.01336351,0.015509435,0.013777356
t_1049,46.44067000000001,37.6017,0.017226428,0.01605033,0.020020066,0.016403561
t_105,48.14747,39.15091,0.01182,0.011770725,0.012189457,0.012429681
t_1050,46.350840000000005,37.6017,0.016384944,0.015159161,0.019207597,0.015612331
t_1051,46.081349999999986,37.6017,0.013239749,0.012004283,0.01576754,0.012634772
t_1052,46.44067000000001,37.67284,0.019473882,0.01814137,0.02288658,0.018460505
t_1053,46.350840000000005,37.67284,0.023378624,0.022919113,0.025315508,0.022565207
t_1054,45.81184999999999,37.67284,0.01633049,0.016260315,0.017012885,0.016411522
t_1055,46.26101,37.67284,0.017501127,0.016152399,0.020724265,0.016580604
t_1056,45.90168,37.67284,0.015360459,0.01462223,0.016918076,0.014959941
t_1057,45.99152000000001,37.67284,0.013601014,0.012335605,0.016230846,0.012943223
t_1058,46.17117999999999,37.67284,0.01616004,0.014821846,0.019211013,0.015304233
t_1059,46.081349999999986,37.67284,0.014992662,0.013701154,0.017805718,0.014228465
t_106,48.237300000000005,39.15091,0.010749344,0.0106722815,0.011106561,0.011406548
t_1060,46.44067000000001,37.74391,0.031112755,0.031610943,0.031285815,0.030508978
t_1061,46.350840000000005,37.74391,0.028902648,0.0290732,0.029808195,0.028196033
t_1062,45.90168,37.74391,0.021866981,0.02249444,0.021949925,0.02191799
t_1063,45.81184999999999,37.74391,0.022798914,0.024128372,0.021672528,0.023327395
t_1064,46.26101,37.74391,0.020890372,0.019608084,0.02421692,0.01980805
t_1065,46.17117999999999,37.74391,0.018260079,0.016843991,0.021753076,0.01720422
t_1066,45.99152000000001,37.74391,0.025911285,0.027109796,0.025314178,0.025938274
t_1067,46.081349999999986,37.74391,0.0171096,0.015790867,0.020206876,0.016162718
t_1068,45.81184999999999,37.81491,0.02467042,0.026131729,0.023478646,0.02507816
t_1069,45.99152000000001,37.81491,0.027919907,0.02913819,0.027549407,0.027731488
t_107,48.05763999999999,39.15091,0.013548906,0.013702103,0.013729728,0.014201194
t_1070,45.90168,37.81491,0.028067434,0.029908238,0.026516918,0.028315052
t_1071,46.17117999999999,37.81491,0.020914184,0.019509288,0.024313178,0.019659985
t_1072,46.081349999999986,37.81491,0.019073784,0.017697042,0.02257753,0.017920818
t_1073,46.26101,37.81491,0.023228398,0.021890635,0.02618632,0.022005929
t_1074,46.44067000000001,37.81491,0.03238898,0.03200571,0.033109393,0.03196934
t_1075,46.350840000000005,37.81491,0.032136563,0.032225855,0.032364488,0.03140254
t_1076,46.350840000000005,37.88584,0.0288978,0.02793271,0.030528346,0.02788629
t_1077,45.90168,37.88584,0.028623372,0.030097768,0.027764777,0.028560435
t_1078,45.81184999999999,37.88584,0.025838023,0.027187478,0.024898414,0.026039964
t_1079,46.081349999999986,37.88584,0.021116206,0.01969979,0.02448482,0.019756299
t_108,48.05763999999999,39.22054,0.009519628,0.008892497,0.010663176,0.00973529
t_1080,45.99152000000001,37.88584,0.020913605,0.019855987,0.023827719,0.019768002
t_1081,46.26101,37.88584,0.024909092,0.023539184,0.027524604,0.023572272
t_1082,46.44067000000001,37.88584,0.034241177,0.033617683,0.034994274,0.033407595
t_1083,46.17117999999999,37.88584,0.02223679,0.020681063,0.02550837,0.020798434
t_1084,45.90168,37.9567,0.030367091,0.031817827,0.029706059,0.03011971
t_1085,46.350840000000005,37.9567,0.026665846,0.025580725,0.028417746,0.025751425
t_1086,45.81184999999999,37.9567,0.027820185,0.02927227,0.026814511,0.027893437
t_1087,46.081349999999986,37.9567,0.021249244,0.019531576,0.024821762,0.019724224
t_1088,46.26101,37.9567,0.02508875,0.023548782,0.02778182,0.023721099
t_1089,46.44067000000001,37.9567,0.029528048,0.027681898,0.032605864,0.02839756
t_109,48.237300000000005,39.22054,0.010943483,0.011122287,0.0109815765,0.01181509
t_1090,46.17117999999999,37.9567,0.02471551,0.023208091,0.027539855,0.023136359
t_1091,45.99152000000001,37.9567,0.033305835,0.034883656,0.03235488,0.032796506
t_1092,46.44067000000001,38.0275,0.039784115,0.03906362,0.040873192,0.039154604
t_1093,46.350840000000005,38.0275,0.030892452,0.030683484,0.03115013,0.030548856
t_1094,45.722019999999986,37.38788,0.009969162,0.00961266,0.010573235,0.010344918
t_1095,45.27286000000001,37.38788,0.011682938,0.012511558,0.010630333,0.0130208125
t_1096,45.54236,37.38788,0.008957556,0.008706717,0.009397028,0.009488949
t_1097,45.36269999999999,37.38788,0.008149298,0.007928991,0.008518458,0.0087131765
t_1098,45.18303,37.38788,0.011483893,0.012286636,0.010421031,0.012766682
t_1099,45.093199999999996,37.38788,0.008764128,0.008958723,0.008628185,0.009497051
t_11,47.698319999999995,39.22054,0.012125297,0.011143846,0.01377078,0.01187897
t_110,48.14747,39.22054,0.010596091,0.0104029495,0.011071999,0.01114764
t_1100,45.452529999999996,37.38788,0.008511036,0.0082805175,0.008907978,0.009070383
t_1101,45.54236,37.45922,0.009622789,0.009349326,0.010119729,0.010107607
t_1102,45.36269999999999,37.45922,0.008772461,0.008520737,0.009202,0.00929391
t_1103,45.093199999999996,37.45922,0.0076983934,0.0071359193,0.008576242,0.007773011
t_1104,45.722019999999986,37.45922,0.010761717,0.010338142,0.011487996,0.01101809
t_1105,45.63219000000001,37.45922,0.010184206,0.009859639,0.010767799,0.01058643
t_1106,45.452529999999996,37.45922,0.009131996,0.008879642,0.009580266,0.009654187
t_1107,45.27286000000001,37.45922,0.009670391,0.009703792,0.009769221,0.010368602
t_1108,45.18303,37.45922,0.013139193,0.013891104,0.012001212,0.0143072605
t_1109,45.18303,37.5305,0.014107455,0.014687846,0.01317995,0.01506998
t_111,48.14747,39.2901,0.010335745,0.01028001,0.010630828,0.011015378
t_1110,45.27286000000001,37.5305,0.009209762,0.008878982,0.009755484,0.009618393
t_1111,45.093199999999996,37.5305,0.014405954,0.014704684,0.014286287,0.014694948
t_1112,45.54236,37.5305,0.010318856,0.010025687,0.010877453,0.0107506495
t_1113,45.63219000000001,37.5305,0.010977683,0.010632371,0.011635466,0.011312671
t_1114,45.722019999999986,37.5305,0.011670905,0.011224071,0.0124895675,0.011841691
t_1115,45.452529999999996,37.5305,0.009752074,0.009476725,0.0102579715,0.010228497
