# 20120811_M6.4_Ahar-Varzaghan median gmf, Stations:Seismic, gmlt:GEM, Rupture:Momeni_et_al_2019
custom_site_id,lon,lat,AkkarEtAlRjb2014,BooreEtAl2014,CampbellBozorgnia2014,ZhaoEtAl2006Asc
m_58,51.45839999999998,35.6555,0.001912038,0.00017724384,0.00030506248,0.0003865756
s_0,46.899,38.456,0.48765,0.48765,0.48765,0.48765
s_1,46.639999999999986,38.507,0.43507,0.43507,0.43507,0.43507
s_10,46.228999999999985,38.86,0.11283,0.11283,0.11283,0.11283
s_11,47.03899999999999,38.87,0.10561,0.10561,0.10561,0.10561
s_12,47.37299999999999,38.123,0.09373,0.09373,0.09373,0.09373
s_13,46.166,38.688,0.07333,0.07333,0.07333,0.07333
s_14,47.369,38.858,0.06733,0.06733,0.06733,0.06733
s_15,47.119,38.247,0.05955,0.05955,0.05955,0.05955
s_16,47.667,38.394,0.05895,0.05895,0.05895,0.05895
s_17,46.327,38.102,0.04939,0.04939,0.04939,0.04939
s_18,46.471000000000004,37.996,0.04887,0.04887,0.04887,0.04887
s_19,46.298,38.078,0.04603,0.04603,0.04603,0.04603
s_2,46.91499999999999,38.457,0.27288,0.27288,0.27288,0.27288
s_20,45.662000000000006,38.839,0.0457,0.0457,0.0457,0.0457
s_21,46.432000000000016,37.833,0.03506,0.03506,0.03506,0.03506
s_22,45.97999999999999,38.284,0.03055,0.03055,0.03055,0.03055
s_23,45.03899999999999,38.361,0.03046,0.03046,0.03046,0.03046
s_24,45.365999999999985,38.456,0.02927,0.02927,0.02927,0.02927
s_25,47.031000000000006,39.153,0.02924,0.02924,0.02924,0.02924
s_26,45.708,38.176,0.02907,0.02907,0.02907,0.02907
s_27,46.388000000000005,38.017,0.02604,0.02604,0.02604,0.02604
s_28,47.647999999999996,39.114,0.02502,0.02502,0.02502,0.02502
s_29,46.156000000000006,38.231,0.02336,0.02336,0.02336,0.02336
s_3,46.589,38.154,0.22078,0.22078,0.22078,0.22078
s_30,47.101,37.887,0.02208,0.02208,0.02208,0.02208
s_31,47.744,39.046,0.02007,0.02007,0.02007,0.02007
s_32,45.36099999999999,38.314,0.01857,0.01857,0.01857,0.01857
s_33,45.834,38.585,0.0183,0.0183,0.0183,0.0183
s_34,45.774,38.445,0.01689,0.01689,0.01689,0.01689
s_35,45.89099999999999,37.485,0.01626,0.01626,0.01626,0.01626
s_36,45.06299999999999,37.544,0.01617,0.01617,0.01617,0.01617
s_37,47.82599999999999,38.507,0.01554,0.01554,0.01554,0.01554
s_38,44.84800000000001,38.201,0.01539,0.01539,0.01539,0.01539
s_39,46.953,37.731,0.01494,0.01494,0.01494,0.01494
s_4,46.480999999999995,38.224,0.21621,0.21621,0.21621,0.21621
s_40,46.83699999999999,37.846,0.01445,0.01445,0.01445,0.01445
s_41,46.75,37.35,0.01441,0.01441,0.01441,0.01441
s_42,47.39099999999999,37.579,0.01325,0.01325,0.01325,0.01325
s_43,45.397999999999996,39.088,0.01273,0.01273,0.01273,0.01273
s_44,44.95400000000001,38.207,0.01257,0.01257,0.01257,0.01257
s_45,45.02000000000001,38.888,0.01253,0.01253,0.01253,0.01253
s_46,47.541,37.935,0.0118,0.0118,0.0118,0.0118
s_47,47.52199999999999,39.317,0.01117,0.01117,0.01117,0.01117
s_48,45.37299999999999,36.962,0.01101,0.01101,0.01101,0.01101
s_49,45.40299999999999,38.672,0.01093,0.01093,0.01093,0.01093
s_5,46.900000000000006,38.455,0.19999,0.19999,0.19999,0.19999
s_50,47.92400000000001,39.655,0.01089,0.01089,0.01089,0.01089
s_51,44.998999999999995,37.498,0.01044,0.01044,0.01044,0.01044
s_52,45.486999999999995,38.174,0.01031,0.01031,0.01031,0.01031
s_53,47.05000000000001,37.475,0.00921,0.00921,0.00921,0.00921
s_54,44.771000000000015,39.221,0.0082,0.0082,0.0082,0.0082
s_55,45.036,37.989,0.00795,0.00795,0.00795,0.00795
s_56,44.76400000000001,38.313,0.00762,0.00762,0.00762,0.00762
s_57,47.80099999999999,37.734,0.00663,0.00663,0.00663,0.00663
s_6,47.059,38.474,0.19808,0.19808,0.19808,0.19808
s_7,46.47,38.248,0.19455,0.19455,0.19455,0.19455
s_8,46.478999999999985,38.224,0.1779,0.1779,0.1779,0.1779
s_9,46.478999999999985,38.223,0.15325,0.15325,0.15325,0.15325
t_0,48.327139999999986,39.2901,0.011793358,0.010747631,0.010063974,0.011155243
t_1,48.05763999999999,39.35959,0.0125072915,0.011827574,0.011410771,0.012724685
t_10,47.78815,39.22054,0.0131454645,0.012045372,0.013834134,0.013919474
t_100,48.05763999999999,38.94161,0.013977527,0.013326494,0.015080873,0.015114776
t_1000,44.464380000000006,37.81491,0.0059734466,0.0037209832,0.004400389,0.005039893
t_1001,44.37455,37.81491,0.008076201,0.0056152698,0.005205518,0.005878113
t_1002,45.00336999999999,37.81491,0.008155944,0.0066758203,0.0076781856,0.007909411
t_1003,44.55421000000001,37.81491,0.006763737,0.0045477883,0.0050797607,0.0054598455
t_1004,44.823710000000005,37.81491,0.006525676,0.0046492843,0.0058665555,0.006880091
t_1005,44.64403999999999,37.81491,0.008878864,0.0068817255,0.006544497,0.0074656378
t_1006,44.28471999999999,37.88584,0.006809023,0.0043153483,0.004424912,0.0055639027
t_1007,44.464380000000006,37.88584,0.006365331,0.004106419,0.0046867924,0.0051674657
t_1008,44.64403999999999,37.88584,0.0081275,0.006109005,0.0062470622,0.0076444577
t_1009,44.91354000000001,37.88584,0.0067221127,0.00513628,0.0064203935,0.007167867
t_101,48.14747,39.01145,0.014336084,0.014078123,0.014254092,0.016498357
t_1010,45.00336999999999,37.88584,0.010886541,0.010810644,0.009618926,0.009507351
t_1011,44.823710000000005,37.88584,0.0065743215,0.0047837636,0.0059981057,0.0068892166
t_1012,44.55421000000001,37.88584,0.0059575876,0.0038239795,0.0047212993,0.0055998852
t_1013,44.37455,37.88584,0.0066038473,0.004228888,0.0045610364,0.006021086
t_1014,44.733869999999996,37.88584,0.0096809575,0.00808143,0.0075233784,0.008209919
t_1015,44.91354000000001,37.9567,0.006565817,0.0051296055,0.0064613638,0.007075503
t_1016,44.55421000000001,37.9567,0.006859564,0.0047160503,0.005328731,0.00575343
t_1017,44.733869999999996,37.9567,0.008892415,0.0072066556,0.007237026,0.008460149
t_1018,44.64403999999999,37.9567,0.007023229,0.0049979985,0.0057520485,0.006239312
t_1019,44.28471999999999,37.9567,0.005806475,0.0034583455,0.004000331,0.0044997167
t_102,48.05763999999999,39.01145,0.013620088,0.012915729,0.0143370675,0.014307263
t_1020,44.464380000000006,37.9567,0.005820233,0.0036417556,0.00446821,0.005294593
t_1021,44.37455,37.9567,0.0065654954,0.004224527,0.0046112495,0.004876849
t_1022,44.823710000000005,37.9567,0.0066610747,0.004946006,0.006215169,0.0070309797
t_1023,45.00336999999999,37.9567,0.008749873,0.008417225,0.008309369,0.008579386
t_1024,45.81184999999999,37.38788,0.011405271,0.010092259,0.011309403,0.013949778
t_1025,45.99152000000001,37.38788,0.016977092,0.018135918,0.016036771,0.015590558
t_1026,46.44067000000001,37.38788,0.012618701,0.01167004,0.013842025,0.014156053
t_1027,46.081349999999986,37.38788,0.01751158,0.018923074,0.016703876,0.016329272
t_1028,45.90168,37.45922,0.016883375,0.01760892,0.016483959,0.016089333
t_1029,46.17117999999999,37.45922,0.013055271,0.012104755,0.01442448,0.014732629
t_103,48.05763999999999,39.08121,0.01420554,0.013802983,0.014279539,0.016955076
t_1030,45.81184999999999,37.45922,0.012009356,0.010735747,0.012331673,0.015097077
t_1031,45.99152000000001,37.45922,0.011356028,0.009869182,0.012552467,0.013361277
t_1032,46.44067000000001,37.45922,0.012822707,0.01170642,0.014755523,0.015800787
t_1033,46.350840000000005,37.45922,0.012637176,0.011462522,0.014485784,0.015652016
t_1034,46.26101,37.45922,0.012742304,0.011666369,0.014418321,0.015273655
t_1035,46.081349999999986,37.45922,0.0134700285,0.012656903,0.014456854,0.014082778
t_1036,45.81184999999999,37.5305,0.012951306,0.011924736,0.0135911675,0.016395416
t_1037,46.350840000000005,37.5305,0.016276032,0.016126452,0.018334609,0.017541481
t_1038,46.081349999999986,37.5305,0.01736257,0.017947197,0.018206581,0.019620614
t_1039,45.90168,37.5305,0.013123541,0.011995523,0.014227628,0.013780986
t_104,48.14747,39.08121,0.013174878,0.012527846,0.013010932,0.015571495
t_1040,45.99152000000001,37.5305,0.015185955,0.014815329,0.016175829,0.018516768
t_1041,46.17117999999999,37.5305,0.012990652,0.011798423,0.015125324,0.0163515
t_1042,46.44067000000001,37.5305,0.014335488,0.013431521,0.016884582,0.017745398
t_1043,46.26101,37.5305,0.0136725865,0.012635444,0.015982283,0.01704398
t_1044,46.17117999999999,37.6017,0.014373146,0.013087696,0.01693332,0.018195156
t_1045,45.99152000000001,37.6017,0.015122994,0.014617262,0.016864503,0.016132317
t_1046,46.26101,37.6017,0.0152091505,0.014064665,0.017994737,0.019108914
t_1047,45.81184999999999,37.6017,0.014390536,0.013879211,0.015223738,0.017825557
t_1048,45.90168,37.6017,0.014169601,0.013427596,0.015614653,0.015099146
t_1049,46.44067000000001,37.6017,0.016454138,0.015778791,0.019618208,0.020077698
t_105,48.14747,39.15091,0.012544118,0.011724591,0.012161202,0.014625865
t_1050,46.350840000000005,37.6017,0.015889198,0.014962716,0.018916026,0.019798014
t_1051,46.081349999999986,37.6017,0.01350111,0.011981942,0.015749378,0.017180666
t_1052,46.44067000000001,37.67284,0.018979965,0.017859703,0.022462118,0.023003269
t_1053,46.350840000000005,37.67284,0.021854496,0.02266988,0.024958523,0.022562873
t_1054,45.81184999999999,37.67284,0.016274927,0.016471695,0.017253403,0.01931742
