# 20120811_M6.4_Ahar-Varzaghan median gmf, Stations:None, gmlt:GEM, Rupture:Donner_et_al_2015
custom_site_id,lon,lat,AkkarEtAlRjb2014,BooreEtAl2014,CampbellBozorgnia2014,ZhaoEtAl2006Asc
t_0,48.327139999999986,39.2901,0.009686241,0.013023376,0.010654732,0.012347197
t_1,48.05763999999999,39.35959,0.010411831,0.014489567,0.0121747665,0.014253698
t_10,47.78815,39.22054,0.010636734,0.014616716,0.015066757,0.016126927
t_100,48.05763999999999,38.94161,0.011352892,0.01595412,0.016107284,0.016756687
t_1000,44.464380000000006,37.81491,0.00474131,0.004269503,0.004394561,0.0053183385
t_1001,44.37455,37.81491,0.0064067375,0.006442412,0.0052083367,0.006213066
t_1002,45.00336999999999,37.81491,0.007022577,0.008157053,0.007877329,0.008661479
t_1003,44.55421000000001,37.81491,0.005384461,0.0052183312,0.005061894,0.0057526836
t_1004,44.823710000000005,37.81491,0.0053757494,0.0054535554,0.005874748,0.007327765
t_1005,44.64403999999999,37.81491,0.007113971,0.007907948,0.0065110745,0.0078634
t_1006,44.28471999999999,37.88584,0.00539248,0.0049501895,0.004426719,0.0058806813
t_1007,44.464380000000006,37.88584,0.005058872,0.004711624,0.0046745935,0.0054461886
t_1008,44.64403999999999,37.88584,0.0065606,0.007077536,0.0062336563,0.00807372
t_1009,44.91354000000001,37.88584,0.0060764193,0.0065971785,0.006880288,0.0082168365
t_101,48.14747,39.01145,0.01167571,0.016883533,0.015141942,0.0182342
t_1010,45.00336999999999,37.88584,0.010432702,0.01449685,0.010754795,0.011433362
t_1011,44.823710000000005,37.88584,0.005617446,0.005832734,0.00617563,0.007548135
t_1012,44.55421000000001,37.88584,0.0047584223,0.0043984465,0.0047035525,0.0058983755
t_1013,44.37455,37.88584,0.0052360734,0.004850086,0.0045568137,0.0063551646
t_1014,44.733869999999996,37.88584,0.007982283,0.009519837,0.0075736768,0.008765253
t_1015,44.91354000000001,37.9567,0.006303562,0.0069736573,0.0071842815,0.008449054
t_1016,44.55421000000001,37.9567,0.005478054,0.0054045534,0.005279041,0.0060295607
t_1017,44.733869999999996,37.9567,0.0073723155,0.008521917,0.0072449427,0.008983674
t_1018,44.64403999999999,37.9567,0.0056740395,0.005778085,0.005699312,0.006545979
t_1019,44.28471999999999,37.9567,0.004595187,0.0039593535,0.0039939643,0.004747463
t_102,48.05763999999999,39.01145,0.010973606,0.015320903,0.015229185,0.01580097
t_1020,44.464380000000006,37.9567,0.0046236357,0.004164517,0.004439108,0.0055610845
t_1021,44.37455,37.9567,0.005203137,0.004831997,0.004594396,0.0051352545
t_1022,44.823710000000005,37.9567,0.005813261,0.006147643,0.0064321067,0.007748117
t_1023,45.00336999999999,37.9567,0.009712997,0.013036917,0.01034354,0.011650386
t_1024,45.81184999999999,37.38788,0.0095170345,0.012748775,0.011873806,0.015240523
t_1025,45.99152000000001,37.38788,0.014291569,0.022851774,0.017048126,0.017238734
t_1026,46.44067000000001,37.38788,0.010671286,0.014653329,0.015300196,0.016445938
t_1027,46.081349999999986,37.38788,0.014660909,0.023551134,0.017817996,0.018128565
t_1028,45.90168,37.45922,0.014589638,0.02345627,0.017606223,0.017817466
t_1029,46.17117999999999,37.45922,0.010865297,0.015034444,0.015497776,0.016452927
t_103,48.05763999999999,39.08121,0.01143815,0.016360158,0.015151212,0.018738607
t_1030,45.81184999999999,37.45922,0.010150255,0.013933669,0.013024092,0.016555585
t_1031,45.99152000000001,37.45922,0.009614549,0.012783991,0.013418642,0.014810083
t_1032,46.44067000000001,37.45922,0.010842933,0.014675659,0.016397491,0.018408922
t_1033,46.350840000000005,37.45922,0.010565426,0.014209988,0.015836738,0.01786089
