STATION_ID,STATION_NAME,LATITUDE,LONGITUDE,STATION_TYPE,REFERENCES,SOIL_TYPE,PGA_VALUE,PGA_LN_SIGMA,SA(0.3)_VALUE,SA(0.3)_LN_SIGMA,SA(0.6)_VALUE,SA(0.6)_LN_SIGMA,SA(1.0)_VALUE,SA(1.0)_LN_SIGMA,VS30,VS30_TYPE,MMI_VALUE,MMI_STDDEV,PGV_LN_SIGMA,PGV_VALUE,SA(3.0)_LN_SIGMA,SA(3.0)_VALUE
KALA,KALAMATA,37.03918,22.11076,seismic,ESM,B,0.32496936,0.0,1.019798555038825,0.0,0.8512491119217274,0.0,0.3507948344886628,0.0,518.0,B,,,,,,
KAL1,KAL1,37.033,22.1,seismic,ESM,B,0.264510559,0.0,1.0579261514203728,0.0,0.5871287165283957,0.0,0.237690583976013,0.0,485.0,B,,,,,,
SPAA,SPAA,37.08,22.43,seismic,ESM,C (inferred from topography),0.046059402,0.0,0.106033503504536,0.0,0.103044346677851,0.0,0.0800907585577539,0.0,,C (inferred from topography),,,,,,
PYR1,PYR1,37.673162,21.441297,seismic,ESM,B,0.012827479,0.0,0.0459981024679402,0.0,0.021310041706946,0.0,0.0124527436753927,0.0,473.0,B,,,,,,
OBS_2,VERGA  MESSINIA(1271),37.009,22.178,macroseismic,Stations_USGS,,0.706109,0.8059,1.126702,1.0131,,,0.483274,1.0822,900.0,inferred,8.0,0.3,0.875,47.2118,1.4737,0.095155
OBS_1,KALAMATA  MESSINIA(44052),37.043,22.12,macroseismic,Stations_USGS,,0.706109,0.8059,1.126702,1.0131,,,0.483274,1.0822,364.87,inferred,8.0,0.3,0.875,47.2118,1.4737,0.095155
OBS_3,POLIANI  MESSINIA(229),37.152,22.144,macroseismic,Stations_USGS,,0.491373,0.8059,0.830424,1.0131,,,0.335322,1.0822,714.5,inferred,7.5,0.3,0.875,32.7961,1.4737,0.067244
OBS_5,ARTEMISIA  MESSINIA(339),37.11,22.174,macroseismic,Stations_USGS,,0.378967,0.8059,0.646046,1.0131,,,0.218457,1.0822,900.0,inferred,7.0,0.3,0.875,22.7822,1.4737,0.04428
OBS_6,NEDOUSA  MESSINIA(206),37.144,22.234,macroseismic,Stations_USGS,,0.378967,0.8059,0.646046,1.0131,,,0.218457,1.0822,636.24,inferred,7.0,0.3,0.875,22.7822,1.4737,0.04428
OBS_4,ARIS  MESSINIA(1354),37.1,22.009,macroseismic,Stations_USGS,,0.3197,0.8059,0.590792,1.0131,,,0.242457,1.0822,332.35,inferred,7.0,0.3,0.875,22.7822,1.4737,0.049767
