STATION_ID,STATION_NAME,LONGITUDE,LATITUDE,STATION_TYPE,PGA_VALUE,PGA_LN_SIGMA
UTM:(35J 038 726 10000),UTM:(35J 038 726 10000),25.8629,-24.7252,macroseismic,0.01365,1.3125
UTM:(34K 080 756 10000),UTM:(34K 080 756 10000),23.9537,-21.993,macroseismic,0.02719,1.3125
UTM:(35J 063 710 10000),UTM:(35J 063 710 10000),28.3508,-26.1681,macroseismic,0.00418,1.3125
UTM:(35J 062 713 10000),UTM:(35J 062 713 10000),28.2479,-25.8981,macroseismic,0.00583,1.3125
UTM:(35K 035 763 10000),UTM:(35K 035 763 10000),25.6013,-21.3813,macroseismic,0.03676,1.3125
UTM:(35J 039 727 10000),UTM:(35J 039 727 10000),25.9625,-24.6356,macroseismic,0.00515,1.3125
UTM:(35J 059 712 10000),UTM:(35J 059 712 10000),27.9492,-25.9907,macroseismic,0.00418,1.3125
UTM:(35J 039 728 10000),UTM:(35J 039 728 10000),25.9633,-24.5453,macroseismic,0.00738,1.3125
UTM:(35K 048 744 10000),UTM:(35K 048 744 10000),26.8535,-23.1036,macroseismic,0.01416,1.3125
UTM:(35J 038 727 10000),UTM:(35J 038 727 10000),25.8637,-24.6349,macroseismic,0.00441,1.3125
UTM:(35J 026 727 10000),UTM:(35J 026 727 10000),24.6787,-24.6213,macroseismic,0.00743,1.3125
UTM:(35K 051 750 10000),UTM:(35K 051 750 10000),27.1459,-22.5616,macroseismic,0.00786,1.3125
UTM:(35K 058 756 10000),UTM:(35K 058 756 10000),27.8236,-22.0176,macroseismic,0.00446,1.3125
UTM:(35K 033 764 10000),UTM:(35K 033 764 10000),25.4094,-21.2893,macroseismic,0.06244,1.3125
