custom_site_id,lon,lat,vs30,vs30measured,z1pt0,z2pt5
t_0,21.20321,-26.75722,284.0,False,470.4353,1.87119
t_1,21.02355,-26.75722,236.0,False,496.91369,2.31261
t_2,21.38288,-26.75722,281.0,False,472.45882,1.89406
t_3,21.7422,-26.59669,428.0,False,320.35838,1.17042
t_4,21.38288,-26.59669,220.0,False,503.13996,2.50601
t_5,21.56254,-26.59669,240.0,False,495.16714,2.26857
t_6,20.84389,-26.59669,226.0,False,500.94388,2.43004
t_7,21.02355,-26.59669,284.0,False,470.4353,1.87119
t_8,21.20321,-26.59669,233.0,False,498.17254,2.3467
t_9,21.02355,-26.43592,245.0,False,492.87234,2.21568
t_10,21.7422,-26.43592,231.0,False,498.98784,2.36996
t_11,20.84389,-26.43592,217.0,False,504.17791,2.54568
t_12,21.20321,-26.43592,241.0,False,494.71818,2.2578
t_13,21.38288,-26.43592,222.0,False,502.42592,2.48019
t_14,21.56254,-26.43592,244.0,False,493.34135,2.22607
t_15,21.92186,-26.43592,229.0,False,499.78425,2.39366
t_16,21.56254,-26.27493,215.0,False,504.84815,2.57279
t_17,21.38288,-26.27493,238.0,False,496.05022,2.29039
t_18,20.84389,-26.27493,219.0,False,503.49033,2.5191
t_19,21.7422,-26.27493,224.0,False,501.69397,2.45488
t_20,21.20321,-26.27493,239.0,False,495.61114,2.27943
t_21,21.02355,-26.27493,238.0,False,496.05022,2.29039
t_22,21.7422,-26.11372,213.0,False,505.50128,2.60044
t_23,21.02355,-26.11372,237.0,False,496.48439,2.30145
t_24,22.10153,-26.27493,228.0,False,500.17543,2.40567
t_25,21.92186,-26.27493,205.0,False,507.9474,2.71686
t_26,22.28119,-26.11372,267.0,False,481.23432,2.0081
t_27,22.10153,-26.11372,201.0,False,509.07399,2.7788
t_28,21.92186,-26.11372,220.0,False,503.13996,2.50601
t_29,20.84389,-26.11372,384.0,False,375.09523,1.32507
t_30,21.20321,-26.11372,217.0,False,504.17791,2.54568
t_31,21.38288,-26.11372,234.0,False,497.75773,2.33524
t_32,21.56254,-26.11372,202.0,False,508.7982,2.76307
t_33,20.84389,-25.95229,411.0,False,341.99864,1.22597
t_34,21.38288,-25.95229,228.0,False,500.17543,2.40567
t_35,21.7422,-25.95229,210.0,False,506.4494,2.64299
t_36,21.02355,-25.95229,228.0,False,500.17543,2.40567
t_37,22.10153,-25.95229,238.0,False,496.05022,2.29039
t_38,22.46085,-25.95229,238.0,False,496.05022,2.29039
t_39,21.92186,-25.95229,215.0,False,504.84815,2.57279
t_40,22.28119,-25.95229,217.0,False,504.17791,2.54568
t_41,22.28119,-25.79063,229.0,False,499.78425,2.39366
t_42,22.64052,-25.79063,338.0,False,425.31379,1.53332
t_43,21.92186,-25.79063,229.0,False,499.78425,2.39366
t_44,22.46085,-25.79063,236.0,False,496.91369,2.31261
t_45,21.56254,-25.95229,228.0,False,500.17543,2.40567
t_46,21.20321,-25.95229,207.0,False,507.36035,2.68685
t_47,21.56254,-25.79063,236.0,False,496.91369,2.31261
t_48,21.02355,-25.79063,226.0,False,500.94388,2.43004
t_49,20.84389,-25.79063,238.0,False,496.05022,2.29039
t_50,21.20321,-25.79063,239.0,False,495.61114,2.27943
t_51,21.7422,-25.79063,228.0,False,500.17543,2.40567
