STATION_ID,STATION_NAME,LONGITUDE,LATITUDE,STATION_TYPE,PGA_VALUE,PGA_LN_SIGMA,SOIL_TYPE,VS30,VS30_TYPE,VS30_USGS
KORA,KORINTHOS,22.9305,37.9386,seismic,0.12071,0.0,,452.0,inferred_USGS,452.0
OBS_1,,23.045,38.059,macroseismic,1.372525,0.8059,,358.2,inferred,420.0
OBS_2,,23.054,38.045,macroseismic,1.005507,0.8059,,900.0,inferred,606.0
OBS_3,,23.013,38.018,macroseismic,1.005507,0.8059,,584.12,inferred,589.0
OBS_4,,23.191,38.039,macroseismic,0.736631,0.8059,,661.67,inferred,584.0
OBS_6,,23.156,38.068,macroseismic,0.736631,0.8059,,495.1,inferred,463.0
OBS_5,,22.97,38.033,macroseismic,0.736631,0.8059,,524.21,inferred,586.0
OBS_7,,22.999,38.248,macroseismic,0.642776,0.8059,,518.08,inferred,427.0
OBS_8,,23.15,38.335,macroseismic,0.59822,0.8059,,582.65,inferred,523.0
NOAINT_1,MOSCHATO ATHINA(22039) (Intensity VIII),23.681,37.952,macroseismic,0.481519,0.8059,,266.39,inferred,326.0
OBS_10,,23.205,38.315,macroseismic,0.443767,0.8059,,586.13,inferred,519.0
OBS_9,,22.647,38.082,macroseismic,0.393271,0.8059,,600.0,inferred,600.0
OBS_11,,23.508,38.35,macroseismic,0.369482,0.8059,,348.35,inferred,456.0
OBS_16,,23.29,38.216,macroseismic,0.342531,0.8059,,582.51,inferred,473.0
OBS_23,,23.33,37.969,macroseismic,0.336341,0.8059,,600.0,inferred,600.0
OBS_13,,23.173,38.303,macroseismic,0.332753,0.8059,,365.89,inferred,363.0
OBS_14,,23.255,38.271,macroseismic,0.332604,0.8059,,448.89,inferred,492.0
OBS_15,,23.356,38.17,macroseismic,0.330841,0.8059,,466.34,inferred,582.0
OBS_20,,23.118,38.359,macroseismic,0.312182,0.8059,,593.3,inferred,589.0
OBS_12,,23.339,38.318,macroseismic,0.30239,0.8059,,549.41,inferred,514.0
OBS_19,,23.368,38.411,macroseismic,0.279931,0.8059,,495.91,inferred,455.0
OBS_21,,22.603,38.053,macroseismic,0.279055,0.8059,,573.34,inferred,631.0
OBS_24,,23.479,38.364,macroseismic,0.273055,0.8059,,416.33,inferred,467.0
OBS_22,,22.557,37.998,macroseismic,0.269958,0.8059,,900.0,inferred,595.0
OBS_17,,23.604,38.35,macroseismic,0.258629,0.8059,,373.27,inferred,485.0
OBS_28,,22.952,37.902,macroseismic,0.258555,0.8059,,291.5,inferred,437.0
OBS_26,,23.237,38.236,macroseismic,0.257507,0.8059,,366.65,inferred,576.0
OBS_18,,23.656,38.315,macroseismic,0.254991,0.8059,,339.16,inferred,481.0
OBS_27,,22.935,38.268,macroseismic,0.24196,0.8059,,900.0,inferred,554.0
OBS_25,,23.336,38.216,macroseismic,0.239567,0.8059,,658.18,inferred,593.0
OBS_31,,23.034,38.367,macroseismic,0.223048,0.8059,,900.0,inferred,665.0
OBS_29,,22.757,37.899,macroseismic,0.221245,0.8059,,666.24,inferred,465.0
OBS_30,,22.688,37.815,macroseismic,0.201891,0.8059,,576.56,inferred,395.0
OBS_32,,23.604,38.065,macroseismic,0.200325,0.8059,,379.84,inferred,438.0
NOAINT_5,PETROUPOLI ATHINA(38278) (Intensity VII),23.673,38.037,macroseismic,0.192154,0.8059,,573.79,inferred,456.0
OBS_34,,23.138,38.268,macroseismic,0.18762,0.8059,,298.69,inferred,322.0
NOAINT_2,AGIOS-DIMITRIOS ATHINA(57574) (Intensity VII),23.729,37.933,macroseismic,0.184439,0.8059,,393.28,inferred,432.0
NOAINT_3,ALIMOS ATHINA(32024) (Intensity VII),23.721,37.914,macroseismic,0.184433,0.8059,,409.52,inferred,502.0
NOAINT_4,LYKOVRYSI ATHINA(5965) (Intensity VII),23.782,38.068,macroseismic,0.182222,0.8059,,413.96,inferred,470.0
OBS_33,,23.804,38.062,macroseismic,0.180449,0.8059,,379.0,inferred,453.0
OBS_39,,23.072,37.797,macroseismic,0.16231,0.8059,,726.9,inferred,597.0
OBS_43,,22.885,37.783,macroseismic,0.157412,0.8059,,762.05,inferred,596.0
OBS_42,,22.632,37.917,macroseismic,0.14963,0.8059,,668.47,inferred,531.0
OBS_44,,23.092,37.699,macroseismic,0.147452,0.8059,,618.96,inferred,591.0
OBS_41,,22.586,37.951,macroseismic,0.146571,0.8059,,455.52,inferred,498.0
NOAINT_7,CHAIDARI ATHINA(47437) (Intensity VI),23.629,38.002,macroseismic,0.143811,0.8059,,593.79,inferred,589.0
OBS_48,,22.537,38.126,macroseismic,0.143664,0.8059,,600.0,inferred,600.0
OBS_45,,23.167,37.667,macroseismic,0.142314,0.8059,,600.0,inferred,600.0
OBS_49,,23.47,37.751,macroseismic,0.140898,0.8059,,557.0,inferred,490.0
NOAINT_12,PERISTERI ATHINA(137288) (Intensity VI),23.688,38.014,macroseismic,0.139405,0.8059,,359.36,inferred,390.0
NOAINT_8,KAMATERO ATHINA(17410) (Intensity VI),23.706,38.055,macroseismic,0.138438,0.8059,,513.77,inferred,455.0
OBS_47,,22.589,37.768,macroseismic,0.138426,0.8059,,844.49,inferred,545.0
OBS_37,,23.717,38.062,macroseismic,0.137684,0.8059,,393.59,inferred,456.0
OBS_36,,23.717,38.082,macroseismic,0.137681,0.8059,,391.87,inferred,577.0
NOAINT_6,AGIOI-ANARGYROI ATHINA(30739) (Intensity VI),23.717,38.022,macroseismic,0.137448,0.8059,,324.16,inferred,344.0
OBS_35,,23.72,38.245,macroseismic,0.134933,0.8059,,873.95,inferred,605.0
NOAINT_13,PSYCHIKO ATHINA(10592) (Intensity VI),23.771,38.008,macroseismic,0.133838,0.8059,,436.4,inferred,579.0
NOAINT_10,NEO-PSYCHIKO ATHINA(12023) (Intensity VI),23.781,38.003,macroseismic,0.13319,0.8059,,301.66,inferred,410.0
NOAINT_11,PAPAGOS ATHINA(13974) (Intensity VI),23.796,37.986,macroseismic,0.132128,0.8059,,571.43,inferred,588.0
NOAINT_9,MAROUSI ATHINA(64092) (Intensity VI),23.805,38.046,macroseismic,0.132098,0.8059,,390.67,inferred,477.0
OBS_55,,22.737,38.602,macroseismic,0.131277,0.8059,,297.68,inferred,285.0
OBS_46,,22.403,37.835,macroseismic,0.130951,0.8059,,900.0,inferred,590.0
OBS_50,,22.339,38.149,macroseismic,0.130537,0.8059,,598.29,inferred,435.0
OBS_57,,23.847,38.212,macroseismic,0.128663,0.8059,,549.08,inferred,490.0
OBS_38,,23.868,38.143,macroseismic,0.128454,0.8059,,404.83,inferred,556.0
OBS_40,,23.906,37.899,macroseismic,0.125399,0.8059,,345.13,inferred,355.0
OBS_56,,23.983,38.148,macroseismic,0.123213,0.8059,,695.54,inferred,506.0
OBS_51,,22.435,38.702,macroseismic,0.119675,0.8059,,343.54,inferred,414.0
OBS_52,,23.287,38.899,macroseismic,0.118786,0.8059,,422.99,inferred,518.0
OBS_58,,22.984,38.367,macroseismic,0.118247,0.8059,,851.45,inferred,615.0
OBS_60,,22.801,38.35,macroseismic,0.113817,0.8059,,760.87,inferred,451.0
OBS_75,,22.903,37.716,macroseismic,0.109114,0.8059,,591.11,inferred,543.0
OBS_59,,22.731,38.399,macroseismic,0.107201,0.8059,,623.75,inferred,597.0
OBS_53,,21.641,37.765,macroseismic,0.106006,0.8059,,529.56,inferred,576.0
OBS_74,,22.74,37.733,macroseismic,0.105615,0.8059,,444.42,inferred,558.0
OBS_83,,23.121,38.533,macroseismic,0.10514,0.8059,,653.45,inferred,592.0
OBS_61,,22.685,38.431,macroseismic,0.103618,0.8059,,326.67,inferred,581.0
OBS_62,,22.502,38.082,macroseismic,0.103268,0.8059,,793.21,inferred,632.0
OBS_76,,23.054,37.617,macroseismic,0.102061,0.8059,,372.76,inferred,445.0
OBS_54,,21.404,37.849,macroseismic,0.101992,0.8059,,375.72,inferred,546.0
OBS_78,,22.438,38.138,macroseismic,0.099909,0.8059,,600.0,inferred,600.0
NOAINT_20,NEA-SMYRNI ATHINA(69749) (Intensity VI),23.713,37.942,macroseismic,0.099876,0.8059,,403.55,inferred,413.0
OBS_73,,22.787,37.614,macroseismic,0.099648,0.8059,,226.35,inferred,283.0
OBS_66,,23.734,37.949,macroseismic,0.09903,0.8059,,366.52,inferred,439.0
NOAINT_18,GALATSI ATHINA(57230) (Intensity VI),23.755,38.019,macroseismic,0.098849,0.8059,,540.6,inferred,586.0
NOAINT_19,METAMORPHOSI ATHINA(21052) (Intensity VI),23.762,38.064,macroseismic,0.098695,0.8059,,381.94,inferred,427.0
OBS_72,,22.885,37.55,macroseismic,0.09745,0.8059,,386.27,inferred,316.0
NOAINT_21,PEFKI ATHINA(17987) (Intensity VI),23.79,38.058,macroseismic,0.097439,0.8059,,366.62,inferred,529.0
NOAINT_16,ARGYROUPOLI ATHINA(31530) (Intensity VI),23.774,37.914,macroseismic,0.096766,0.8059,,900.0,inferred,608.0
NOAINT_17,CHOLARGOS ATHINA(33691) (Intensity VI),23.802,37.993,macroseismic,0.096609,0.8059,,467.01,inferred,581.0
