STATION_ID,STATION_NAME,LONGITUDE,LATITUDE,STATION_TYPE,VS30,MMI_VALUE,MMI_STDDEV,PGA_LN_SIGMA,PGA_VALUE,PGV_LN_SIGMA,PGV_VALUE,SA(0.3)_LN_SIGMA,SA(0.3)_VALUE,SA(1.0)_LN_SIGMA,SA(1.0)_VALUE,SA(3.0)_LN_SIGMA,SA(3.0)_VALUE,VS30_TYPE,REFERENCES
GO01,GO01,-69.1942,-19.6685,seismic,684.61,5.8,0.63,0.0,0.357726,0.0,11.4304,0.0,0.796111,0.0,0.048764,0.0,0.011277,inferred,Stations_USGS
PB06,PB06,-69.57188,-22.7058,seismic,273.2,4.1,0.63,0.0,0.019484,0.0,2.7079,0.0,0.034316,0.0,0.051322,0.0,0.007698,inferred,Stations_USGS
PB03,PB03,-69.7531,-22.04847,seismic,542.68,4.5,0.63,0.0,0.036841,0.0,4.4375,0.0,0.076927,0.0,0.057873,0.0,0.006781,inferred,Stations_USGS
PB04,PB04,-70.14918,-22.33369,seismic,398.26,4.4,0.63,0.0,0.035869,0.0,3.7214,0.0,0.078627,0.0,0.098606,0.0,0.009041,inferred,Stations_USGS
PB12,PB12,-70.32809,-18.61406,seismic,900.0,5.2,0.63,0.0,0.107997,0.0,7.2172,0.0,0.211664,0.0,0.076521,0.0,0.022894,inferred,Stations_USGS
T06A,T06A,-70.14560278,-20.23045278,seismic,837.03,6.7,0.63,0.0,0.264936,0.0,21.0001,0.0,0.521267,0.0,0.432653,0.0,0.062655,inferred,Stations_USGS
PB09,PB09,-69.24192,-21.79638,seismic,536.3,6.4,0.63,0.0,0.079976,0.0,11.4544,0.0,0.211058,0.0,0.193481,0.0,0.0311,inferred,Stations_USGS
PB16,PB16,-69.50767,-18.3351,seismic,511.42,5.0,0.63,0.0,0.036248,0.0,6.2206,0.0,0.067427,0.0,0.048554,0.0,0.015948,inferred,Stations_USGS
PB07,PB07,-69.88618,-21.72667,seismic,336.75,4.9,0.63,0.0,0.06314,0.0,6.0109,0.0,0.11509,0.0,0.063491,0.0,0.010648,inferred,Stations_USGS
PSGCX,PSGCX,-70.12305,-19.59717,seismic,633.29,6.0,0.63,0.0,0.202097,0.0,11.6682,0.0,0.485003,0.0,0.087657,0.0,0.026057,inferred,Stations_USGS
MNMCX,MNMCX,-69.59553,-19.13108,seismic,731.24,6.3,0.63,0.0,0.499175,0.0,15.9668,0.0,1.00176,0.0,0.102185,0.0,0.028588,inferred,Stations_USGS
T03A,T03A,-70.14578889,-20.23028056,seismic,837.03,7.3,0.63,0.0,0.603989,0.0,19.8885,0.0,1.066623,0.0,0.143483,0.0,0.03685,inferred,Stations_USGS
PB15,PB15,-69.47092,-23.208335,seismic,538.99,4.4,0.63,0.0,0.0537,0.0,3.5591,0.0,0.108994,0.0,0.044619,0.0,0.005604,inferred,Stations_USGS
T05A,T05A,-70.15020556,-20.20975833,seismic,600.0,6.6,0.63,0.0,0.302359,0.0,19.9058,0.0,0.685453,0.0,0.309405,0.0,0.066423,inferred,Stations_USGS
PB02,PB02,-69.89603,-21.31973,seismic,567.99,5.6,0.63,0.0,0.166597,0.0,9.6501,0.0,0.388758,0.0,0.081859,0.0,0.018155,inferred,Stations_USGS
T13A,T13A,-69.337925,-20.49666667,seismic,401.45,6.4,0.63,0.0,0.340673,0.0,16.4201,0.0,0.372617,0.0,0.172983,0.0,0.034331,inferred,Stations_USGS
PB11,PB11,-69.65582,-19.76096,seismic,362.22,7.1,0.63,0.0,0.734546,0.0,26.3688,0.0,0.841129,0.0,0.153626,0.0,0.026316,inferred,Stations_USGS
HMBCX,HMBCX,-69.88791,-20.27822,seismic,324.22,6.6,0.63,0.0,0.239455,0.0,20.9045,0.0,0.355272,0.0,0.178618,0.0,0.059642,inferred,Stations_USGS
PB08,PB08,-69.1534,-20.14112,seismic,560.93,5.3,0.63,0.0,0.095143,0.0,7.7289,0.0,0.189031,0.0,0.054925,0.0,0.010779,inferred,Stations_USGS
TA01,TA01,-70.1807,-20.5656,seismic,900.0,5.9,0.63,0.0,0.19407,0.0,8.9213,0.0,0.368379,0.0,0.092648,0.0,0.023068,inferred,Stations_USGS
PB10,PB10,-70.55408,-23.51343,seismic,900.0,3.9,0.63,0.0,0.003627,0.0,1.2923,0.0,0.007377,0.0,0.007603,0.0,0.003499,inferred,Stations_USGS
PB05,PB05,-70.20235,-22.85283,seismic,436.11,4.0,0.63,0.0,0.0124,0.0,1.6671,0.0,0.024573,0.0,0.027279,0.0,0.007697,inferred,Stations_USGS
PB01,PB01,-69.4874,-21.04323,seismic,520.15,5.4,0.63,0.0,0.104759,0.0,8.4465,0.0,0.217641,0.0,0.101621,0.0,0.024441,inferred,Stations_USGS
UTM:(19H 034 628 20000),,-70.6153,-33.5191,macroseismic,760.0,2.0,0.3,,,,,,,,,,,inferred,Stations_USGS
UTM:(19K 022 818 20000),,-71.5274,-16.356,macroseismic,492.46,3.6,0.3,,,,,,,,,,,inferred,Stations_USGS
UTM:(19K 036 776 20000),,-70.244,-20.163,macroseismic,600.0,8.9,0.3,0.8059,0.941746,0.875,107.8727,1.0131,1.498545,1.0822,1.712308,1.4737,0.309274,inferred,Stations_USGS
UTM:(19K 036 782 20000),,-70.2398,-19.6208,macroseismic,600.0,8.8,0.3,0.8059,0.913403,0.875,100.2919,1.0131,1.441275,1.0822,1.551201,1.4737,0.280331,inferred,Stations_USGS
UTM:(19K 036 794 20000),,-70.2318,-18.5365,macroseismic,712.92,7.8,0.3,0.8059,0.46846,0.875,48.3961,1.0131,0.806926,1.0822,0.720986,1.4737,0.134583,inferred,Stations_USGS
UTM:(19K 036 800 20000),,-70.2279,-17.9944,macroseismic,497.51,6.9,0.3,0.8059,0.227055,0.875,25.1189,1.0131,0.448704,1.0822,0.390195,1.4737,0.075677,inferred,Stations_USGS
UTM:(19K 038 774 20000),,-70.0539,-20.3449,macroseismic,455.54,8.1,0.3,0.8059,0.518254,0.875,60.2208,1.0131,0.911455,1.0822,0.964234,1.4737,0.179564,inferred,Stations_USGS
UTM:(19K 038 776 20000),,-70.0527,-20.1641,macroseismic,609.64,8.4,0.3,0.8059,0.665133,0.875,74.9348,1.0131,1.113123,1.0822,1.177355,1.4737,0.216344,inferred,Stations_USGS
