# 20140000_Sequence_Kefalonia/20140126_M6.1_Kefalonia median gmf, Stations:Seismic, gmlt:USGS, Rupture:ESM
custom_site_id,lon,lat,AkkarEtAlRjb2014,CauzziEtAl2014,ZhaoEtAl2016Asc
t_10,15.04795999999999,36.72207,0.0004086141,0.00033767475,0.0001323565
t_1000,17.073469999999986,41.04315,0.00035180812,0.00032375174,0.00017359544
t_1001,19.397940000000006,40.88872,0.0002621718,0.00024809182,0.00014181808
t_1002,19.663790000000006,41.18145,0.00032645112,0.0002994627,0.00015736216
t_1003,19.50295,41.18904,0.00023070279,0.00021956734,0.0001368155
t_1004,19.588400000000007,41.246,0.0002711233,0.0002556563,0.0001531214
t_1005,19.673929999999984,41.30291,0.00031845656,0.00029801574,0.00017123618
t_1006,19.512910000000005,41.3105,0.0002322265,0.00021850721,0.00014529927
t_1007,19.59845999999999,41.36742,0.0003188406,0.0003029297,0.00018619299
t_1008,19.437340000000006,41.37494,0.00030774888,0.00028564088,0.00016725733
t_1009,19.522899999999993,41.43187,0.00031266402,0.00028106302,0.00021521706
t_1010,19.608550000000008,41.48874,0.00038175003,0.00034248736,0.00024435803
t_1011,19.532910000000015,41.55314,0.00035865957,0.00032295423,0.00023964878
t_1012,19.618660000000006,41.60997,0.0010452812,0.0010472771,0.001553229
t_1013,19.62879000000001,41.7311,0.0011650342,0.0011272939,0.0013569318
t_1014,19.63893999999999,41.85214,0.00094335875,0.0009820187,0.0011729827
t_1015,19.096280000000007,42.18012,0.0013110857,0.0012690662,0.0015562959
t_1016,19.40111999999999,41.92388,0.0017727317,0.0016297988,0.00154772
t_1017,19.239149999999995,41.93121,0.001366091,0.0013342072,0.001793676
t_1018,19.325050000000005,41.98802,0.0017410427,0.0016167976,0.0015737459
t_1019,19.162980000000005,41.99528,0.0012995657,0.0013180875,0.0014759037
t_1020,19.41103000000001,42.04478,0.0010680496,0.0011213175,0.0014726099
t_1021,19.248879999999986,42.05211,0.001002245,0.0009863693,0.0010704573
t_1022,19.33488,42.10888,0.0013641946,0.0013221103,0.0015520493
t_1023,19.172629999999998,42.11614,0.0013684053,0.0013547486,0.0018350607
t_1024,19.258640000000014,42.17292,0.0015391589,0.0015396235,0.0022717984
t_1025,16.04325,41.37983,0.0015616054,0.0015643892,0.002354267
t_1027,15.965579999999989,41.44285,0.0013928534,0.0014401299,0.0017915935
t_1035,18.70401000000001,42.37856,0.0018834404,0.0018793627,0.0029496267
t_1036,18.55028999999999,42.50585,0.0013524821,0.0014658252,0.0022056184
t_1037,18.559290000000004,42.62634,0.00065012474,0.00066496583,0.0007899975
t_1038,18.789980000000014,42.43544,0.00077701133,0.0007743576,0.0008732556
t_1039,18.627199999999988,42.44223,0.0005879074,0.0005675774,0.00063085754
t_1040,18.713179999999994,42.49913,0.00048315505,0.0004756782,0.0005805863
t_1041,18.79925,42.55597,0.000505786,0.00050267304,0.000510531
t_1042,18.63628,42.56276,0.00076805736,0.00079764536,0.0010430529
t_1043,18.72236000000001,42.61961,0.0010075921,0.0009954019,0.0015205875
t_1044,18.808539999999994,42.6764,0.0007051658,0.0007176311,0.0008557053
t_1045,18.645389999999992,42.6832,0.00091614085,0.00089006673,0.0012647513
t_1092,24.255809999999997,35.18523,0.00088705687,0.00086468057,0.0012372148
t_1093,24.10365999999999,35.19706,0.0008470641,0.00083011476,0.0012021159
t_11,15.052729999999997,36.84664,0.00040306247,0.00033610847,0.00013821015
t_1100,24.71207000000001,35.14896,0.00083289185,0.0008435873,0.0010267444
t_1102,24.795619999999985,35.20523,0.0009099622,0.00086920033,0.0011633682
t_1104,24.56002000000001,35.16118,0.000962819,0.0009347872,0.0013414847
t_1105,24.407929999999993,35.17328,0.0009584422,0.00092623924,0.0013076036
t_1106,24.64349999999999,35.21752,0.0004890688,0.00046643484,0.0005634044
t_1107,24.491340000000008,35.22968,0.00066028495,0.000640051,0.0008461134
t_1108,24.339159999999993,35.24171,0.00083844573,0.0007534734,0.00066431914
t_1109,24.574839999999995,35.28604,0.0007424234,0.00071814,0.00096992654
t_1110,24.422590000000014,35.29814,0.0006320361,0.0006348621,0.00071272824
t_1111,24.658410000000003,35.34234,0.00086997286,0.0008347691,0.0011276304
t_1112,24.506100000000004,35.35451,0.00073473126,0.00073245924,0.0008237391
t_1113,24.186939999999993,35.25361,0.0008434722,0.00086995197,0.0011284053
t_1114,24.034699999999987,35.26537,0.0009394187,0.0009635994,0.0012308595
t_1115,24.270309999999995,35.3101,0.000859104,0.0009004093,0.0012297424
t_1116,24.117999999999995,35.32193,0.00086847186,0.0009044811,0.0012179309
t_1117,24.20138,35.37845,0.0009944215,0.001023643,0.0013263256
t_1118,24.048969999999997,35.39021,0.0010391175,0.0010548946,0.0013263781
t_1119,23.979870000000005,35.45845,0.0010360933,0.0010759947,0.0014102987
t_1120,24.87924000000001,35.26144,0.0010254405,0.0010667072,0.0014344548
t_1121,24.72704999999999,35.27381,0.0011697657,0.0011718704,0.001913157
t_1122,24.962940000000003,35.3176,0.00082804787,0.0008545645,0.0011105444
t_1123,24.810689999999994,35.33004,0.000988468,0.00096939236,0.0014508155
t_1124,24.894409999999993,35.38622,0.00089432776,0.0008945822,0.001059185
t_1125,24.742070000000012,35.39859,0.001055779,0.0010403448,0.0015976365
t_1127,23.57777999999999,35.29986,0.0009958891,0.0009901985,0.0015595665
t_1128,23.882419999999996,35.277,0.0011529805,0.0011348097,0.0017507777
t_1129,23.73012,35.28849,0.00096221344,0.0009586274,0.0015139367
t_1130,23.965660000000014,35.33363,0.0010705941,0.00106744,0.0017139154
t_1131,23.813289999999995,35.3452,0.0010124466,0.0010166852,0.0012468029
t_1132,23.660889999999995,35.35663,0.00111654,0.0011253193,0.0018809687
t_1133,23.896540000000016,35.40185,0.0009566525,0.0009193801,0.0012720602
t_1134,23.591579999999993,35.42472,0.00074624806,0.0007600288,0.0009267594
t_1135,23.744069999999994,35.41335,0.000876531,0.00085137004,0.0012023052
t_1136,23.827339999999992,35.47002,0.00080852833,0.0008248488,0.0010286696
t_1137,23.67478,35.48146,0.00087176025,0.00086618337,0.0009960484
t_1138,23.75806,35.53815,0.000846225,0.0008649648,0.0010959421
t_1139,21.879430000000013,36.79649,0.0005536524,0.0005374206,0.0005443344
t_1140,21.808210000000003,36.86346,0.00056062336,0.0005446134,0.0005561876
t_1141,21.89157,36.92069,0.0013106357,0.0013074878,0.0020648735
t_1142,21.82029,36.98763,0.0012094371,0.0012282474,0.002092679
t_1143,22.05852999999999,37.03499,0.0013601496,0.0013758382,0.002260489
t_1144,21.90374,37.04482,0.0011790682,0.0011981988,0.001548381
