# 20140000_Sequence_Kefalonia/20140126_M6.1_Kefalonia median gmf, Stations:None, gmlt:USGS, Rupture:GCMT
custom_site_id,lon,lat,AkkarEtAlRjb2014,CauzziEtAl2014,ZhaoEtAl2016Asc
t_10,15.04795999999999,36.72207,0.0012696226,0.0012961453,0.0005448152
t_1000,17.073469999999986,41.04315,0.0014615665,0.0015473503,0.0009177263
t_1001,19.397940000000006,40.88872,0.0020470885,0.0023506135,0.0025627224
t_1002,19.663790000000006,41.18145,0.0017488997,0.002003022,0.0020098332
t_1003,19.50295,41.18904,0.002532055,0.0026338873,0.0016450044
t_1004,19.588400000000007,41.246,0.0019203047,0.002119389,0.001863352
t_1005,19.673929999999984,41.30291,0.0016539873,0.0018829885,0.0017836323
t_1006,19.512910000000005,41.3105,0.0019359901,0.0021053986,0.0017272242
t_1007,19.59845999999999,41.36742,0.0020146156,0.0021541244,0.001655377
t_1008,19.437340000000006,41.37494,0.0023063808,0.002376423,0.0013550491
t_1009,19.522899999999993,41.43187,0.002226617,0.002297735,0.0013002151
t_1010,19.608550000000008,41.48874,0.0016743907,0.0018407122,0.0014715506
t_1011,19.532910000000015,41.55314,0.0016686087,0.001814396,0.0013667629
t_1012,19.618660000000006,41.60997,0.0023048562,0.002309145,0.0012075028
t_1013,19.62879000000001,41.7311,0.0022022065,0.0021912141,0.0010746556
t_1014,19.63893999999999,41.85214,0.0018784737,0.0019025175,0.00087804627
t_1015,19.096280000000007,42.18012,0.00095312065,0.0010845806,0.0005242831
t_1016,19.40111999999999,41.92388,0.0015538991,0.0016246611,0.0009374685
t_1017,19.239149999999995,41.93121,0.0015685468,0.0016282186,0.00090680324
t_1018,19.325050000000005,41.98802,0.0016135699,0.0016537465,0.00073780597
t_1019,19.162980000000005,41.99528,0.0011173991,0.0012524198,0.00063095917
t_1020,19.41103000000001,42.04478,0.0010974802,0.0012346996,0.00062682334
t_1021,19.248879999999986,42.05211,0.0010036888,0.0011505157,0.0006070175
t_1022,19.33488,42.10888,0.0011575634,0.0012710729,0.00077846524
t_1023,19.172629999999998,42.11614,0.00097647763,0.0011156405,0.0005641801
t_1024,19.258640000000014,42.17292,0.0011282905,0.0012344999,0.0007241642
t_1035,18.70401000000001,42.37856,0.0010459071,0.0011210315,0.000539245
t_1038,18.789980000000014,42.43544,0.00085119344,0.00095841795,0.0003905185
t_1092,24.255809999999997,35.18523,0.0012249538,0.001297598,0.0006687071
t_1093,24.10365999999999,35.19706,0.0010793649,0.0011972415,0.00055053306
t_11,15.052729999999997,36.84664,0.001251361,0.0012890605,0.00056705746
t_1104,24.56002000000001,35.16118,0.0008808839,0.0009906995,0.0004136606
t_1105,24.407929999999993,35.17328,0.0011482064,0.0012208484,0.0006079209
t_1106,24.64349999999999,35.21752,0.000943153,0.0010400153,0.0004079517
t_1107,24.491340000000008,35.22968,0.0010003087,0.0011005725,0.00044975188
t_1108,24.339159999999993,35.24171,0.00096478994,0.0010858641,0.0004954167
t_1109,24.574839999999995,35.28604,0.0010033731,0.001100938,0.00044339336
t_1110,24.422590000000014,35.29814,0.0011449351,0.0012301755,0.0006528032
t_1111,24.658410000000003,35.34234,0.0010884008,0.0011666975,0.0005825114
t_1112,24.506100000000004,35.35451,0.001109138,0.0011991863,0.0006433439
t_1113,24.186939999999993,35.25361,0.0010565732,0.0011768932,0.0005452221
t_1114,24.034699999999987,35.26537,0.0009860168,0.0011335184,0.00059942715
t_1115,24.270309999999995,35.3101,0.0009494676,0.0010858097,0.00053899846
t_1116,24.117999999999995,35.32193,0.0010117163,0.0011536048,0.00059348077
t_1117,24.20138,35.37845,0.0013508669,0.0014263922,0.0007828923
t_1118,24.048969999999997,35.39021,0.0010145676,0.0011703112,0.00064616033
t_1119,23.979870000000005,35.45845,0.0011340785,0.0012866417,0.0007036792
t_1121,24.72704999999999,35.27381,0.0009148896,0.0010148082,0.00040167826
t_1123,24.810689999999994,35.33004,0.0009881137,0.0010717892,0.00039487018
t_1124,24.894409999999993,35.38622,0.00093154085,0.001023559,0.00038757158
t_1125,24.742070000000012,35.39859,0.0009958457,0.0010899096,0.00042883714
t_1127,23.57777999999999,35.29986,0.0012017679,0.0013667274,0.0007910219
t_1128,23.882419999999996,35.277,0.0010232592,0.0011809152,0.00065830385
t_1129,23.73012,35.28849,0.0011797837,0.0013298629,0.00072208804
t_1130,23.965660000000014,35.33363,0.0010524759,0.0012042415,0.00065281516
t_1131,23.813289999999995,35.3452,0.0011025817,0.0012637532,0.0007172916
t_1132,23.660889999999995,35.35663,0.0011445044,0.001317344,0.000787178
t_1133,23.896540000000016,35.40185,0.0012048235,0.0013476112,0.00071113784
t_1134,23.591579999999993,35.42472,0.0011278805,0.001320589,0.00085839437
t_1135,23.744069999999994,35.41335,0.001216782,0.0013768771,0.00078178337
t_1136,23.827339999999992,35.47002,0.0014488848,0.0015647857,0.0010342884
t_1137,23.67478,35.48146,0.0014282546,0.0015707618,0.0011376665
t_1138,23.75806,35.53815,0.0014350681,0.0015741037,0.0011273046
t_1139,21.879430000000013,36.79649,0.003975508,0.005014054,0.009106538
t_1140,21.808210000000003,36.86346,0.004926909,0.0060393587,0.010137732
t_1141,21.89157,36.92069,0.0036863403,0.0048535815,0.0075209127
t_1142,21.82029,36.98763,0.0053478163,0.006577655,0.011191321
t_1143,22.05852999999999,37.03499,0.006215355,0.0072103874,0.008192031
t_1144,21.90374,37.04482,0.005033075,0.006257736,0.01100453
t_1145,21.987269999999995,37.10196,0.00606539,0.007193068,0.009105431
t_1146,21.83238,37.11172,0.004737919,0.0061443755,0.0091998
t_1147,22.07088999999999,37.15904,0.0036395516,0.0048563085,0.007833204
t_1148,21.736919999999998,36.93038,0.00493424,0.0062063606,0.011311305
t_1149,21.665539999999993,36.99726,0.0060134274,0.0074051963,0.012653229
t_1150,21.74892,37.05452,0.005442332,0.00684589,0.012506644
t_1151,21.594069999999988,37.06408,0.006085849,0.0076832967,0.014195231
t_1152,21.67747,37.12136,0.0059202923,0.0075012404,0.014014603
t_1153,21.76095000000001,37.17858,0.0050219586,0.0065999506,0.010291131
t_1154,21.605940000000004,37.18815,0.006934216,0.008704045,0.015752584
t_1155,21.689430000000016,37.24538,0.0048460406,0.0066217026,0.011543715
t_1156,22.471589999999992,36.50784,0.002227657,0.0028384556,0.003658064
t_1157,22.400900000000007,36.57513,0.0026523317,0.0032964738,0.0040297196
t_1158,22.933580000000006,36.47639,0.0024087187,0.0028132317,0.0035139513
t_1159,22.946820000000002,36.60069,0.0023026443,0.0027583193,0.003768156
t_1160,22.876350000000002,36.66815,0.0022790837,0.0027880657,0.003093347
t_1161,22.34272999999999,36.76663,0.0026237348,0.0034028483,0.004828945
t_1162,22.271809999999988,36.83379,0.003452535,0.0042644464,0.007119422
t_1163,22.484340000000003,36.63215,0.0024260452,0.0030766367,0.003972368
t_1164,22.413579999999996,36.69941,0.0031337945,0.0037980953,0.0058426536
t_1165,22.497119999999995,36.7564,0.0030512114,0.003707977,0.005731806
t_1166,22.58073999999999,36.81334,0.0029384322,0.0035877768,0.0056014312
t_1167,22.42627999999999,36.82363,0.0028440244,0.0035952753,0.004731933
t_1168,22.664440000000013,36.87022,0.003184391,0.0037873602,0.0054537463
t_1169,22.509919999999994,36.88058,0.003290979,0.0039852597,0.006164164
t_117,14.991710000000012,37.28396,0.0011685668,0.0012347584,0.00060082413
t_1170,22.593639999999994,36.93748,0.0032788275,0.0039499276,0.0059926445
t_1171,22.960090000000008,36.72492,0.0026221096,0.0030774632,0.004022386
t_1172,22.805790000000002,36.73555,0.002634011,0.0031627796,0.0045271455
t_1173,22.889549999999986,36.79235,0.0035249828,0.0039200988,0.0037285672
t_1174,22.818929999999995,36.85972,0.002762986,0.003320828,0.0048262444
t_1175,22.902780000000007,36.91647,0.002326126,0.0029037332,0.003501823
t_1176,22.748220000000003,36.92704,0.0030543702,0.0036478818,0.0052911662
t_1177,22.832089999999994,36.98381,0.002562467,0.0031791881,0.0038329626
t_1178,22.355369999999994,36.89081,0.0028751544,0.003705426,0.005220055
t_1179,22.200800000000015,36.9009,0.0032402985,0.004163505,0.0058994615
t_118,14.836160000000007,37.28766,0.0011370587,0.0011914271,0.00053525943
t_1180,22.28438,36.95794,0.0029334626,0.0038479003,0.0057654786
t_1181,22.368040000000008,37.01492,0.0029450133,0.0038345456,0.005609308
t_1182,22.213300000000004,37.02502,0.0034049852,0.004398544,0.0063762786
t_1183,22.296969999999988,37.08202,0.003524316,0.0044813114,0.00619219
t_1184,22.142140000000012,37.09205,0.0035496622,0.004648164,0.007061806
t_1185,22.225830000000002,37.14907,0.0034768612,0.0045430367,0.0068437182
t_1186,22.30959999999999,37.20603,0.003940437,0.0049423883,0.0088112755
t_1187,22.43902,36.94777,0.0028124573,0.0036242302,0.0050869854
t_1188,22.522750000000002,37.00469,0.0033475158,0.0040960074,0.0065901685
t_1189,22.60656,37.06154,0.0030178146,0.0037640836,0.004773565
t_1190,22.451779999999985,37.07185,0.003561842,0.00438296,0.00725347
t_1191,22.53560999999999,37.12872,0.0033437877,0.0041481215,0.006998921
t_1192,22.38073,37.13896,0.0038855614,0.004781077,0.007990725
t_1193,22.619519999999994,37.18554,0.0032146669,0.0039929524,0.006728109
t_1194,22.46457000000001,37.19585,0.0035881994,0.0044665975,0.0076932535
t_1195,22.54849999999999,37.25268,0.003375479,0.0042276224,0.005527641
t_1196,22.39345,37.26293,0.0037397032,0.0047089728,0.008462322
t_1197,22.677430000000015,36.99432,0.003268167,0.0039132712,0.0058044824
t_1198,22.761320000000012,37.0511,0.0025359928,0.003217119,0.0041973665
t_1199,22.845280000000002,37.10784,0.0029539645,0.0035722386,0.005390045
t_120,14.916259999999994,37.34796,0.0012540394,0.0012933437,0.00057445397
t_1200,22.69046,37.11835,0.0027150402,0.00345197,0.0045986404
t_1201,22.77444,37.1751,0.0029096634,0.0036011261,0.00441518
t_1202,22.703509999999994,37.2423,0.002811962,0.0035813688,0.0048287706
t_1203,23.087520000000012,36.46564,0.0023125198,0.002671591,0.003143931
t_1204,23.017210000000006,36.53319,0.0024628562,0.0028485514,0.003440961
t_1205,22.154589999999985,37.21607,0.004436424,0.0055783056,0.010108883
t_1206,22.238380000000006,37.27304,0.0040719975,0.0051849545,0.009725644
t_1207,22.083280000000002,37.28302,0.004599105,0.005874704,0.01120179
t_1208,22.322249999999997,37.32996,0.0039467276,0.005013819,0.006978505
t_1209,22.16708,37.34001,0.005010039,0.006200719,0.010745788
t_121,14.760619999999989,37.35159,0.0012002467,0.001232877,0.00051165244
t_1210,22.250959999999992,37.39694,0.004612211,0.005763109,0.010259918
t_1211,22.09568999999999,37.40692,0.0055316067,0.0068454896,0.011885091
t_1212,22.334929999999986,37.45382,0.004726561,0.0058002546,0.009754511
t_1213,22.17958999999999,37.46387,0.004412088,0.00570931,0.008472049
t_1214,22.263570000000016,37.52077,0.0047688046,0.0059717097,0.010719427
t_1215,22.632499999999993,37.30946,0.00329711,0.0041118828,0.0070508583
t_1216,22.477390000000014,37.31978,0.004054559,0.004950404,0.008094697
t_1217,22.561409999999995,37.37658,0.003114963,0.0040245745,0.0057798717
t_1218,22.406200000000013,37.38683,0.0044476553,0.0054214583,0.008884416
t_1219,22.64551,37.43332,0.003169441,0.0040297937,0.0054970514
t_1220,22.490229999999997,37.44364,0.0034086718,0.0043941336,0.0063268607
t_1221,22.57435000000001,37.50039,0.0037109123,0.004624741,0.008025001
