STATION_ID,STATION_NAME,LONGITUDE,LATITUDE,STATION_TYPE,PGA_VALUE,PGA_LN_SIGMA,SOIL_TYPE,VS30,VS30_TYPE,VS30_USGS
3129,,36.1343,36.19117,seismic,1.347185,0,B,447,B,370
3135,,35.8831,36.40886,seismic,1.314689,0,B,460,B,266
2708,,36.648373,37.09933,seismic,1.294824,0,B,523,B,582
3138,,36.51119,36.80262,seismic,1.228028,0,B,618,B,602
3126,,36.1375,36.2202,seismic,1.186841,0,C,350,C,350
3125,,36.13264,36.23808,seismic,1.072008,0,B,448,B,464
3141,,36.21973,36.3726,seismic,0.991764,0,C,338,C,619
3123,,36.15973,36.21423,seismic,0.840538,0,B,470,B,340
3117,,36.17471,36.55712,seismic,0.751891,0,B,597,B,528
3137,,36.48852,36.69293,seismic,0.747262,0,B,688,B,440
3142,,36.36612,36.49797,seismic,0.735758,0,B,539,B,451
3145,,36.4064,36.64536,seismic,0.693103,0,B,533,B,764
4615,,37.13803,37.38676,seismic,0.664579,0,B,484,B,286
4616,,36.83836,37.37547,seismic,0.664256,0,B,390,B,394
2718,,36.6266,37.00777,seismic,0.65057,0,unknown,492,unknown,492
NAR,,37.1574,37.3919,seismic,0.646503,0,unknown,272,unknown,272
3124,,36.1722,36.2387,seismic,0.61866,0,C,283,C,290
2712,,36.73283,37.184,seismic,0.588544,0,unknown,469,unknown,469
3139,,36.41439,36.58383,seismic,0.572949,0,C,272,C,371
3136,,36.24722,36.11593,seismic,0.518032,0,C,344,C,512
3132,,36.17159,36.20673,seismic,0.507704,0,B,377,B,873
4625,,36.98187,37.53872,seismic,0.469468,0,C,346,C,349
3146,,36.226952,36.490758,seismic,0.46319,0,unknown,788,unknown,788
3143,,36.557138,36.848907,seismic,0.380431,0,B,444,B,459
201,,38.26742,37.76121,seismic,0.375246,0,B,391,B,329
2715,,36.685618,36.855364,seismic,0.373873,0,unknown,490,unknown,490
4624,,36.91765,37.5361,seismic,0.357445,0,C,280,C,310
4632,,36.773694,37.256028,seismic,0.356767,0,B,428,B,329
3131,,36.16328,36.19121,seismic,0.355529,0,B,567,B,900
2308,,39.3102,38.45063,seismic,0.353121,0,B,450,B,600
4611,,37.28426,37.7472,seismic,0.340972,0,B,731,B,424
4629,,36.788705,37.287373,seismic,0.336358,0,C,382,C,356
1213,,40.4774,39.231,seismic,0.329274,0,unknown,688,unknown,688
8002,,36.56195,37.19156,seismic,0.321701,0,unknown,430,unknown,594
4620,,36.89845,37.58568,seismic,0.310231,0,B,484,B,536
