# 20200322_M5.1_Zagreb median gmf, Stations:Seismic, gmlt:GEM, Rupture:Heraketal2021
custom_site_id,lon,lat,KothaEtAl2020ESHM20SlopeGeology,"KothaEtAl2020ESHM20SlopeGeology
c3_epsilon = -1.73205100","KothaEtAl2020ESHM20SlopeGeology
c3_epsilon = 1.73205100","KothaEtAl2020ESHM20SlopeGeology
sigma_mu_epsilon = -1.35563000","KothaEtAl2020ESHM20SlopeGeology
sigma_mu_epsilon = 1.35563000"
s_0,15.998999999999995,45.808,0.22704,0.22704,0.22704,0.22704,0.22704
s_1,15.992999999999995,45.777,0.19119,0.19119,0.19119,0.19119,0.19119
s_10,13.5137,46.548,0.00087,0.00087,0.00087,0.00087,0.00087
s_11,13.243799999999993,46.234,0.00058,0.00058,0.00058,0.00058,0.00058
s_12,13.098399999999998,46.3195,0.00051,0.00051,0.00051,0.00051,0.00051
s_13,13.564999999999998,46.4428,0.00027,0.00027,0.00027,0.00027,0.00027
s_14,15.997600000000006,45.8197,0.20159076,0.2116076,0.19204807,0.20078374,0.20240101
s_15,15.984399999999994,45.8018,0.2021191,0.20514338,0.19913939,0.20187233,0.20236616
s_16,16.010699999999986,45.8286,0.21697405,0.23722208,0.1984543,0.21536788,0.21859221
s_17,16.010999999999996,45.8466,0.22276327,0.25835565,0.19207427,0.22002548,0.22553511
s_18,15.9846,45.8108,0.19367202,0.1992515,0.18824877,0.19321942,0.19412567
s_19,15.9589,45.811,0.177397,0.1909066,0.16484341,0.17630748,0.17849325
s_2,16.250400000000013,46.4481,0.0276,0.0276,0.0276,0.0276,0.0276
s_20,15.997500000000002,45.8107,0.20265917,0.20505355,0.20029275,0.20246314,0.2028554
s_21,15.98490000000001,45.8288,0.21397884,0.23325077,0.19629923,0.2124565,0.2155121
s_22,16.010500000000008,45.8196,0.21210192,0.22469042,0.2002187,0.21108401,0.21312475
s_23,15.971699999999998,45.8109,0.18558402,0.19515553,0.17648196,0.1848092,0.18636212
s_24,15.972499999999997,45.8559,0.19393614,0.23104304,0.16278882,0.19112158,0.19679214
s_25,16.062299999999993,45.8371,0.22054233,0.26462534,0.18380295,0.21716033,0.22397698
s_26,16.07499999999999,45.828,0.203548,0.24548608,0.1687745,0.20031568,0.20683248
s_27,15.983800000000002,45.7658,0.18232982,0.19118479,0.17388497,0.18155438,0.18310855
s_28,16.11359999999999,45.8276,0.16597901,0.2128256,0.12944417,0.1624626,0.16957152
s_29,15.932799999999986,45.7933,0.17953701,0.20000717,0.1611619,0.17787135,0.18121827
s_3,15.45689999999999,45.826,0.01073,0.01073,0.01073,0.01073,0.01073
s_30,16.023200000000003,45.8105,0.2140623,0.22651754,0.20229194,0.21303625,0.2150933
s_31,15.89439999999999,45.8026,0.15038455,0.17922582,0.12618443,0.14811355,0.15269037
s_32,15.932700000000011,45.7843,0.16194752,0.18056673,0.14524825,0.16041973,0.16348986
s_33,15.958200000000005,45.775,0.18262447,0.1952977,0.17077364,0.18155019,0.18370512
s_34,15.894499999999994,45.8116,0.12387338,0.14836976,0.10342145,0.12195839,0.12581845
s_35,15.997199999999992,45.7927,0.22183603,0.22285183,0.22082487,0.22175165,0.22192046
s_36,15.984100000000012,45.7838,0.22591668,0.22828144,0.22357644,0.22571692,0.22611663
s_37,15.946200000000005,45.8201,0.1712196,0.19134228,0.15321316,0.1696255,0.17282869
s_38,15.8947,45.8206,0.11844265,0.1428864,0.09818051,0.11654629,0.12036986
s_39,15.84299999999999,45.8119,0.0870476,0.11059904,0.06851131,0.085240856,0.08889264
s_4,13.633600000000001,45.9875,0.00579,0.00579,0.00579,0.00579,0.00579
