calc_id,description,cal_time,recording_stations,gmlt,rupture,gmpe,imt,max_gmv,nominal_bias_mean,nominal_bias_stdev,abs_bias
69,"{20110222_M6.1_Christchurch} median gmf, Stations:Seismic, gmlt:GEM, Rupture:GFZ
",73, Seismic, GEM, GFZ,McVerry2006Asc,PGA,1.6306,-0.026,0.055,0.026
66,"{20110222_M6.1_Christchurch} median gmf, Stations:Seismic, gmlt:USGS, Rupture:GFZ
",368, Seismic, USGS, GFZ,CampbellBozorgnia2014,PGA,1.6306,0.03,0.057,0.03
66,"{20110222_M6.1_Christchurch} median gmf, Stations:Seismic, gmlt:USGS, Rupture:GFZ
",368, Seismic, USGS, GFZ,BooreEtAl2014,PGA,1.6306,-0.036,0.065,0.036
64,"{20110222_M6.1_Christchurch} median gmf, Stations:Seismic, gmlt:USGS, Rupture:USGS
",368, Seismic, USGS, USGS,CampbellBozorgnia2014,PGA,1.6306,0.052,0.056,0.052
68,"{20110222_M6.1_Christchurch} median gmf, Stations:Seismic, gmlt:GEM, Rupture:GCMT
",73, Seismic, GEM, GCMT,McVerry2006Asc,PGA,1.6306,0.064,0.058,0.064
65,"{20110222_M6.1_Christchurch} median gmf, Stations:Seismic, gmlt:USGS, Rupture:GCMT
",368, Seismic, USGS, GCMT,BooreEtAl2014,PGA,1.6306,0.068,0.065,0.068
65,"{20110222_M6.1_Christchurch} median gmf, Stations:Seismic, gmlt:USGS, Rupture:GCMT
",368, Seismic, USGS, GCMT,CampbellBozorgnia2014,PGA,1.6306,0.078,0.056,0.078
66,"{20110222_M6.1_Christchurch} median gmf, Stations:Seismic, gmlt:USGS, Rupture:GFZ
",368, Seismic, USGS, GFZ,ChiouYoungs2014,PGA,1.6306,0.079,0.061,0.079
64,"{20110222_M6.1_Christchurch} median gmf, Stations:Seismic, gmlt:USGS, Rupture:USGS
",368, Seismic, USGS, USGS,BooreEtAl2014,PGA,1.6306,-0.098,0.065,0.098
67,"{20110222_M6.1_Christchurch} median gmf, Stations:Seismic, gmlt:GEM, Rupture:USGS
",73, Seismic, GEM, USGS,McVerry2006Asc,PGA,1.6306,-0.101,0.055,0.101
66,"{20110222_M6.1_Christchurch} median gmf, Stations:Seismic, gmlt:USGS, Rupture:GFZ
",368, Seismic, USGS, GFZ,AbrahamsonEtAl2014,PGA,1.6306,0.156,0.06,0.156
64,"{20110222_M6.1_Christchurch} median gmf, Stations:Seismic, gmlt:USGS, Rupture:USGS
",368, Seismic, USGS, USGS,ChiouYoungs2014,PGA,1.6306,0.182,0.06,0.182
66,"{20110222_M6.1_Christchurch} median gmf, Stations:Seismic, gmlt:USGS, Rupture:GFZ
",368, Seismic, USGS, GFZ,Bradley2013,PGA,1.6306,0.227,0.059,0.227
65,"{20110222_M6.1_Christchurch} median gmf, Stations:Seismic, gmlt:USGS, Rupture:GCMT
",368, Seismic, USGS, GCMT,ChiouYoungs2014,PGA,1.6306,0.245,0.063,0.245
