STATION_ID,STATION_NAME,LONGITUDE,LATITUDE,STATION_TYPE,VS30,MMI_VALUE,MMI_STDDEV,PGA_LN_SIGMA,PGA_VALUE,PGV_LN_SIGMA,PGV_VALUE,SA(0.3)_LN_SIGMA,SA(0.3)_VALUE,SA(1.0)_LN_SIGMA,SA(1.0)_VALUE,SA(3.0)_LN_SIGMA,SA(3.0)_VALUE,VS30_TYPE,REFERENCES
103,Kaldarholt,-20.474,64.004,seismic,347.2,6.7,0.63,0,0.391837,0,20,0,0.891837,0,0.195918,0,0.051224,inferred,Stations_USGS
305,Irafoss-Hydroelectric Power Station,-21.007,64.088,seismic,600,5.9,0.63,0,0.105102,0,10.7,0,0.138776,0,0.108163,0,0.06949,inferred,Stations_USGS
112,Selfoss-City Hall,-21.002,63.937,seismic,289.85,6.5,0.63,0,0.127551,0,16.6,0,0.520408,0,0.135714,0,0.042143,inferred,Stations_USGS
109,Solheimar,-20.642,64.065,seismic,296.24,null,null,0,0.721429,0,96.9,0,0.810204,0,0.946939,0,0.14898,inferred,Stations_USGS
502,Thjorsarbru,-20.649,63.931,seismic,268.3,8.8,0.63,0,0.838776,0,92,0,1.285714,0,0.602041,0,0.179592,inferred,Stations_USGS
302,Hrauneyjafoss-Hydroelectric Power Station,-19.239,64.201,seismic,465.12,3.9,0.63,0,0.007694,0,1.75,0,0.012347,0,0.008286,0,0.011633,inferred,Stations_USGS
402,Reykjavik-Foldaskoli,-21.79,64.133,seismic,364.92,4.2,0.63,0,0.011735,0,3.14,0,0.033163,0,0.01398,0,0.025714,inferred,Stations_USGS
309,Sultartanga-Hydroelectric Power Station,-19.619,64.167,seismic,567.55,4.2,0.63,0,0.01551,0,2.84,0,0.025408,0,0.011837,0,0.015816,inferred,Stations_USGS
105,Hella,-20.39,63.84,seismic,244.69,5.6,0.63,0,0.165306,0,8.92,0,0.472449,0,0.095102,0,0.018878,inferred,Stations_USGS
301,Burfell-Hydroelectric Power Station,-19.84,64.1,seismic,492.02,4.2,0.63,0,0.028878,0,3.02,0,0.069898,0,0.018776,0,0.016224,inferred,Stations_USGS
107,Thjorsartun,-20.648,63.928,seismic,268.3,8.7,0.63,0,0.568367,0,83,0,0.817347,0,0.563265,0,0.171429,inferred,Stations_USGS
303,Sultartangastifla,-19.57,64.19,seismic,701.98,3.9,0.63,0,0.009398,0,1.47,0,0.01102,0,0.011735,0,0.012551,inferred,Stations_USGS
106,Flagbjarnarholt,-20.264,63.991,seismic,317.45,5,0.63,0,0.052347,0,5.72,0,0.165306,0,0.067347,0,0.021429,inferred,Stations_USGS
403,Reykjavik-Heidmork (Jadar),-21.764,64.075,seismic,325.86,4.2,0.63,0,0.011633,0,3.07,0,0.016224,0,0.019796,0,0.018367,inferred,Stations_USGS
101,Selfoss-Hospital,-20.987,63.94,seismic,237.75,6.6,0.63,0,0.178571,0,9.66,0,0.215306,0,0.061531,0,0.017653,inferred,Stations_USGS
401,Reykjavik-Hus Verslunarinnar,-21.905,64.135,seismic,387.7,4.1,0.63,0,0.018265,0,1.9,0,0.015,0,0.009041,0,0.017245,inferred,Stations_USGS
307,Sigolduvirkjun-Hydroelectric Power Station,-19.125,64.174,seismic,519.72,3.8,0.63,0,0.008898,0,1.46,0,0.025918,0,0.008704,0,0.013061,inferred,Stations_USGS
104,Thorlakshofn,-21.382,63.854,seismic,283.52,5.7,0.63,0,0.106122,0,9.44,0,0.327551,0,0.177551,0,0.012245,inferred,Stations_USGS
102,Hveragerdi-Church,-21.187,64.002,seismic,696.25,5.5,0.63,0,0.127551,0,8.3,0,0.138776,0,0.098061,0,0.040714,inferred,Stations_USGS
108,Minni-Nupur,-20.16,64.05,seismic,605.42,5.2,0.63,0,0.027959,0,6.73,0,0.066837,0,0.037857,0,0.037449,inferred,Stations_USGS
306,Ljosafoss-Hydroelectric Power Station,-21.011,64.094,seismic,370.16,6.1,0.63,0,0.106122,0,9.41,0,0.162245,0,0.108163,0,0.039796,inferred,Stations_USGS
304,Sigoldustifla,-19.1,64.16,seismic,455.83,4,0.63,0,0.017755,0,2.17,0,0.033469,0,0.014082,0,0.009745,inferred,Stations_USGS
311,Blondustifla,-19.674,65.225,seismic,415.11,3.4,0.63,0,0.004398,0,0.711,0,0.005878,0,0.008755,0,0.003327,inferred,Stations_USGS
