STATION_ID,STATION_NAME,LONGITUDE,LATITUDE,STATION_TYPE,VS30,MMI_VALUE,MMI_STDDEV,PGA_LN_SIGMA,PGA_VALUE,PGV_LN_SIGMA,PGV_VALUE,SA(0.3)_LN_SIGMA,SA(0.3)_VALUE,SA(1.0)_LN_SIGMA,SA(1.0)_VALUE,SA(3.0)_LN_SIGMA,SA(3.0)_VALUE,VS30_TYPE,REFERENCES
1,"Alacant, Spain (Intensity II, 5 responses)",-0.48,38.35,macroseismic,760,2,0.3,,,,,,,,,,,inferred,Stations_USGS
2,"Albacete, Spain (Intensity III, 8 responses)",-1.87,39,macroseismic,760,3,0.3,,,,,,,,,,,inferred,Stations_USGS
3,"Almera, Spain (Intensity II, 3 responses)",-2.43,36.83,macroseismic,296.76,2,0.3,,,,,,,,,,,inferred,Stations_USGS
4,"Cartagena, Spain (Intensity III, 9 responses)",-0.98,37.61,macroseismic,240.65,3,0.3,,,,,,,,,,,inferred,Stations_USGS
5,"Elx, Spain (Intensity III, 6 responses)",-0.68,38.27,macroseismic,335.44,3.4,0.3,,,,,,,,,,,inferred,Stations_USGS
6,"Getafe, Spain (Intensity II, 3 responses)",-3.73,40.3,macroseismic,760,2,0.3,,,,,,,,,,,inferred,Stations_USGS
7,"Granada, Spain (Intensity II, 7 responses)",-3.59,37.17,macroseismic,760,2.4,0.3,,,,,,,,,,,inferred,Stations_USGS
8,"Hurcal-Overa, Spain (Intensity IV, 3 responses)",-1.95,37.39,macroseismic,371.56,3.6,0.3,,,,,,,,,,,inferred,Stations_USGS
9,"Jan, Spain (Intensity II, 5 responses)",-3.8,37.77,macroseismic,760,2,0.3,,,,,,,,,,,inferred,Stations_USGS
10,"Lorca, Spain (Intensity VIII, 3 responses)",-1.7,37.68,macroseismic,338.36,8,0.3,0.8059,0.641978,0.875,41.9551,1.0131,1.126702,1.0822,0.39282,1.4737,0.082346,inferred,Stations_USGS
11,"Madrid, Spain (Intensity II, 20 responses)",-3.71,40.42,macroseismic,760,2,0.3,,,,,,,,,,,inferred,Stations_USGS
12,"Mazarrn, Spain (Intensity IV, 18 responses)",-1.32,37.6,macroseismic,470.16,3.9,0.3,,,,,,,,,,,inferred,Stations_USGS
13,"Murcia, Spain (Intensity IV, 16 responses)",-1.13,37.98,macroseismic,253.6,3.7,0.3,,,,,,,,,,,inferred,Stations_USGS
14,"Orihuela, Spain (Intensity III, 3 responses)",-0.95,38.09,macroseismic,660.6,3.4,0.3,,,,,,,,,,,inferred,Stations_USGS
15,"Torrevieja, Spain (Intensity II, 3 responses)",-0.69,37.98,macroseismic,301.18,2.1,0.3,,,,,,,,,,,inferred,Stations_USGS
16,"Valencia, Spain (Intensity II, 6 responses)",-0.39,39.48,macroseismic,760,2,0.3,,,,,,,,,,,inferred,Stations_USGS
17,"Vera, Spain (Intensity III, 5 responses)",-1.87,37.25,macroseismic,380.76,2.8,0.3,,,,,,,,,,,inferred,Stations_USGS
18,"beda, Spain (Intensity III, 3 responses)",-3.38,38.02,macroseismic,760,3,0.3,,,,,,,,,,,inferred,Stations_USGS
SALHB,AlhamadeMurcia-Biblioteca(MU),-1.426,37.853,seismic,533.23,null,null,0,0.008,null,null,,,,,,,inferred,Stations_USGS
SALHP,AlhamadeMurcia-Polideportivo(MU),-1.434,37.842,seismic,369.52,4.2,0.63,0,0.048,0,2.12,0,0.00074,0,0.00074,null,,inferred,Stations_USGS
