STATION_ID,STATION_NAME,LATITUDE,LONGITUDE,STATION_TYPE,REFERENCES,SOIL_TYPE,PGA_VALUE,PGA_LN_SIGMA,SA(0.3)_VALUE,SA(0.3)_LN_SIGMA,SA(0.6)_VALUE,SA(0.6)_LN_SIGMA,SA(1.0)_VALUE,SA(1.0)_LN_SIGMA,VS30,VS30_TYPE,MMI_VALUE,MMI_STDDEV,PGV_LN_SIGMA,PGV_VALUE,SA(3.0)_LN_SIGMA,SA(3.0)_VALUE
CART,ROA UCM GEOFON Station Cartagena  Spain,37.5868,-1.0012,seismic,ESM,A (inferred from topography),0.0025341446875334,0.0,0.006422392209545,0.0,0.0017211286695548,0.0,0.0013016170302094,0.0,,A (inferred from topography),,,,,,
PAB,San Pablo- Spain,39.5446,-4.3499,seismic,ESM,,0.0002115737790172,0.0,0.0004424243531499,0.0,0.0003119185050954,0.0,0.0003350787467657,0.0,,,,,,,,
10,"Lorca, Spain (Intensity VIII, 3 responses)",37.68,-1.7,macroseismic,Stations_USGS,,0.641978,0.8059,1.126702,1.0131,,,0.39282,1.0822,338.36,inferred,8.0,0.3,0.875,41.9551,1.4737,0.082346
OBS_1,Lorca,37.677,-1.699,seismic,Stations_USGS,,0.236838,0.0,,,,,,,448.59,inferred,7.1,0.63,0.0,21.8805,,
SLOR,Lorca(MU),37.677,-1.7,seismic,Stations_USGS,,0.157,0.0,0.0035,0.0,,,0.00103,0.0,448.59,inferred,6.4,0.63,0.0,13.18,,
SALHP,AlhamadeMurcia-Polideportivo(MU),37.842,-1.434,seismic,Stations_USGS,,0.048,0.0,0.00074,0.0,,,0.00074,0.0,369.52,inferred,4.2,0.63,0.0,2.12,,
SMUL,Mula(MU),38.04,-1.494,seismic,Stations_USGS,,0.042,0.0,0.00064,0.0,,,8e-05,0.0,506.9,inferred,4.0,0.63,0.0,1.48,,
OBS_19,GARRUCHA.AL,37.18,-1.823,seismic,Stations_USGS,,0.035874,0.0,,,,,,,323.9,inferred,4.5,0.63,0.0,2.9889,,
OBS_16,CREVILLENT.A,38.249,-0.808,seismic,Stations_USGS,,0.035874,0.0,,,,,,,503.63,inferred,4.5,0.63,0.0,2.9889,,
OBS_14,BIGASTRO.A,38.063,-0.895,seismic,Stations_USGS,,0.035874,0.0,,,,,,,328.98,inferred,4.5,0.63,0.0,2.9889,,
OBS_17,ALMANZORA.AL,37.297,-1.88,seismic,Stations_USGS,,0.035874,0.0,,,,,,,441.81,inferred,4.5,0.63,0.0,2.9889,,
SZAR,ZarcilladeRamos(MU),37.844,-1.878,seismic,Stations_USGS,,0.032,0.0,0.00069,0.0,,,0.00033,0.0,416.46,inferred,4.2,0.63,0.0,2.05,,
OBS_77,TORREVIEJA.A,37.978,-0.683,seismic,Stations_USGS,,0.019123,0.0,,,,,,,295.09,inferred,4.0,0.63,0.0,1.5393,,
OBS_60,LA TORREVIEJA.A,38.019,-0.657,seismic,Stations_USGS,,0.019123,0.0,,,,,,,376.0,inferred,4.0,0.63,0.0,1.5393,,
OBS_50,FEREZ.AB,38.356,-2.008,seismic,Stations_USGS,,0.019123,0.0,,,,,,,633.26,inferred,4.0,0.63,0.0,1.5393,,
OBS_51,GANDIA.V,38.967,-0.179,seismic,Stations_USGS,,0.019123,0.0,,,,,,,760.0,inferred,4.0,0.63,0.0,1.5393,,
OBS_52,GRANADA.GR,37.176,-3.6,seismic,Stations_USGS,,0.019123,0.0,,,,,,,760.0,inferred,4.0,0.63,0.0,1.5393,,
OBS_54,HELLIN.AB,38.512,-1.703,seismic,Stations_USGS,,0.019123,0.0,,,,,,,534.36,inferred,4.0,0.63,0.0,1.5393,,
OBS_55,HUERCAL-OVERA.AL,37.389,-1.943,seismic,Stations_USGS,,0.019123,0.0,,,,,,,365.55,inferred,4.0,0.63,0.0,1.5393,,
OBS_56,LOS ORIHUELA.A,38.087,-0.935,seismic,Stations_USGS,,0.019123,0.0,,,,,,,257.83,inferred,4.0,0.63,0.0,1.5393,,
OBS_57,JACARILLA.A,38.061,-0.867,seismic,Stations_USGS,,0.019123,0.0,,,,,,,322.59,inferred,4.0,0.63,0.0,1.5393,,
OBS_59,LEGANES.M,40.332,-3.767,seismic,Stations_USGS,,0.019123,0.0,,,,,,,760.0,inferred,,,0.0,1.5393,,
OBS_65,ORIHUELA.A,38.086,-0.947,seismic,Stations_USGS,,0.019123,0.0,,,,,,,322.86,inferred,4.0,0.63,0.0,1.5393,,
OBS_76,TORREMENDO ORIHUELA.A,37.992,-0.865,seismic,Stations_USGS,,0.019123,0.0,,,,,,,424.11,inferred,4.0,0.63,0.0,1.5393,,
OBS_66,JUAN MURCIA.M,37.941,-1.155,seismic,Stations_USGS,,0.019123,0.0,,,,,,,362.34,inferred,4.0,0.63,0.0,1.5393,,
OBS_71,NUEVA MURCIA,37.929,-1.209,seismic,Stations_USGS,,0.019123,0.0,,,,,,,412.1,inferred,4.0,0.63,0.0,1.5393,,
OBS_73,POLA.A,38.193,-0.555,seismic,Stations_USGS,,0.019123,0.0,,,,,,,374.75,inferred,4.0,0.63,0.0,1.5393,,
OBS_84,YESTE.AB,38.368,-2.318,seismic,Stations_USGS,,0.019123,0.0,,,,,,,770.04,inferred,4.0,0.63,0.0,1.5393,,
OBS_45,CARRUS ELCHE/ELX.A,38.309,-0.746,seismic,Stations_USGS,,0.019123,0.0,,,,,,,517.11,inferred,4.0,0.63,0.0,1.5393,,
OBS_80,VERA-PLAYA VERA.AL,37.225,-1.803,seismic,Stations_USGS,,0.019123,0.0,,,,,,,273.56,inferred,4.0,0.63,0.0,1.5393,,
OBS_79,MAR CARTAGENA.M,37.673,-0.826,seismic,Stations_USGS,,0.019123,0.0,,,,,,,232.78,inferred,4.0,0.63,0.0,1.5393,,
OBS_78,UBEDA.J,38.011,-3.371,seismic,Stations_USGS,,0.019123,0.0,,,,,,,760.0,inferred,4.0,0.63,0.0,1.5393,,
OBS_49,ELDA.A,38.479,-0.796,seismic,Stations_USGS,,0.019123,0.0,,,,,,,427.77,inferred,4.0,0.63,0.0,1.5393,,
OBS_58,JAEN.J,37.765,-3.79,seismic,Stations_USGS,,0.019123,0.0,,,,,,,760.0,inferred,4.0,0.63,0.0,1.5393,,
OBS_44,CANALS.V,38.959,-0.586,seismic,Stations_USGS,,0.019123,0.0,,,,,,,760.0,inferred,4.0,0.63,0.0,1.5393,,
OBS_32,ALMANSA.AB,38.87,-1.094,seismic,Stations_USGS,,0.019123,0.0,,,,,,,760.0,inferred,4.0,0.63,0.0,1.5393,,
OBS_43,SEGURA.A,38.123,-0.879,seismic,Stations_USGS,,0.019123,0.0,,,,,,,558.31,inferred,4.0,0.63,0.0,1.5393,,
OBS_25,ALBACETE.AB,38.996,-1.856,seismic,Stations_USGS,,0.019123,0.0,,,,,,,760.0,inferred,4.0,0.63,0.0,1.5393,,
OBS_26,REAL.J,37.46,-3.929,seismic,Stations_USGS,,0.019123,0.0,,,,,,,760.0,inferred,4.0,0.63,0.0,1.5393,,
OBS_28,ALCORCON.M,40.352,-3.828,seismic,Stations_USGS,,0.019123,0.0,,,,,,,760.0,inferred,,,0.0,1.5393,,
OBS_29,ALCOY/ALCOI.A,38.698,-0.473,seismic,Stations_USGS,,0.019123,0.0,,,,,,,760.0,inferred,4.0,0.63,0.0,1.5393,,
OBS_31,ALICANTE/ALACANT.A,38.345,-0.483,seismic,Stations_USGS,,0.019123,0.0,,,,,,,760.0,inferred,4.0,0.63,0.0,1.5393,,
OBS_33,ALMERIA.AL,36.839,-2.464,seismic,Stations_USGS,,0.019123,0.0,,,,,,,438.04,inferred,4.0,0.63,0.0,1.5393,,
OBS_34,ALMORADI.A,38.11,-0.792,seismic,Stations_USGS,,0.019123,0.0,,,,,,,219.06,inferred,4.0,0.63,0.0,1.5393,,
OBS_36,ALZIRA.V,39.149,-0.435,seismic,Stations_USGS,,0.019123,0.0,,,,,,,760.0,inferred,4.0,0.63,0.0,1.5393,,
OBS_38,BAEZA.J,37.99,-3.469,seismic,Stations_USGS,,0.019123,0.0,,,,,,,760.0,inferred,4.0,0.63,0.0,1.5393,,
OBS_39,BAILEN.J,38.095,-3.776,seismic,Stations_USGS,,0.019123,0.0,,,,,,,760.0,inferred,4.0,0.63,0.0,1.5393,,
OBS_42,BENEJUZAR.A,38.078,-0.838,seismic,Stations_USGS,,0.019123,0.0,,,,,,,356.95,inferred,4.0,0.63,0.0,1.5393,,
OBS_99,MADRID.M,40.408,-3.688,seismic,Stations_USGS,,0.010194,0.0,,,,,,,760.0,inferred,3.6,0.63,0.0,0.7927,,
OBS_107,RETAMAR ALMERIA.AL,36.832,-2.313,seismic,Stations_USGS,,0.010194,0.0,,,,,,,340.46,inferred,3.6,0.63,0.0,0.7927,,
OBS_100,MALAGA.MA,36.72,-4.42,seismic,Stations_USGS,,0.010194,0.0,,,,,,,760.0,inferred,3.6,0.63,0.0,0.7927,,
OBS_102,ONTINYENT.V,38.823,-0.606,seismic,Stations_USGS,,0.010194,0.0,,,,,,,760.0,inferred,3.6,0.63,0.0,0.7927,,
OBS_103,PARLA.M,40.238,-3.771,seismic,Stations_USGS,,0.010194,0.0,,,,,,,760.0,inferred,3.6,0.63,0.0,0.7927,,
OBS_105,RIO.AL,37.386,-2.312,seismic,Stations_USGS,,0.010194,0.0,,,,,,,493.05,inferred,3.6,0.63,0.0,0.7927,,
OBS_106,ONTIGOLA ONTIGOLA.TO,40.014,-3.572,seismic,Stations_USGS,,0.010194,0.0,,,,,,,760.0,inferred,3.6,0.63,0.0,0.7927,,
OBS_115,VELEZ-MALAGA.MA,36.783,-4.102,seismic,Stations_USGS,,0.010194,0.0,,,,,,,760.0,inferred,3.6,0.63,0.0,0.7927,,
OBS_109,SEVILLA.SE,37.386,-5.992,seismic,Stations_USGS,,0.010194,0.0,,,,,,,760.0,inferred,3.6,0.63,0.0,0.7927,,
OBS_110,BUENAVISTA MONTILLA.CO,37.563,-4.562,seismic,Stations_USGS,,0.010194,0.0,,,,,,,760.0,inferred,3.6,0.63,0.0,0.7927,,
OBS_111,SUECA.V,39.202,-0.316,seismic,Stations_USGS,,0.010194,0.0,,,,,,,760.0,inferred,3.6,0.63,0.0,0.7927,,
OBS_112,TORREDONJIMENO.J,37.768,-3.958,seismic,Stations_USGS,,0.010194,0.0,,,,,,,760.0,inferred,3.6,0.63,0.0,0.7927,,
OBS_113,ARDOZ.M,40.459,-3.479,seismic,Stations_USGS,,0.010194,0.0,,,,,,,760.0,inferred,3.6,0.63,0.0,0.7927,,
OBS_114,VALENCIA.V,39.475,-0.376,seismic,Stations_USGS,,0.010194,0.0,,,,,,,760.0,inferred,3.6,0.63,0.0,0.7927,,
OBS_97,(EL) VALDEMORO.M,40.175,-3.678,seismic,Stations_USGS,,0.010194,0.0,,,,,,,760.0,inferred,3.6,0.63,0.0,0.7927,,
OBS_116,VILLENA.A,38.63,-0.861,seismic,Stations_USGS,,0.010194,0.0,,,,,,,760.0,inferred,3.6,0.63,0.0,0.7927,,
OBS_98,LINARES.J,38.092,-3.635,seismic,Stations_USGS,,0.010194,0.0,,,,,,,760.0,inferred,3.6,0.63,0.0,0.7927,,
OBS_89,EL.A,38.428,-0.401,seismic,Stations_USGS,,0.010194,0.0,,,,,,,760.0,inferred,3.6,0.63,0.0,0.7927,,
OBS_95,ELCHE/ELX.A,38.267,-0.698,seismic,Stations_USGS,,0.010194,0.0,,,,,,,343.09,inferred,3.6,0.63,0.0,0.7927,,
OBS_90,LA ALMERIA.AL,36.84,-2.406,seismic,Stations_USGS,,0.010194,0.0,,,,,,,358.02,inferred,3.6,0.63,0.0,0.7927,,
