STATION_ID,STATION_NAME,LONGITUDE,LATITUDE,STATION_TYPE,PGA_VALUE,PGA_LN_SIGMA,SOIL_TYPE,VS30,VS30_TYPE,VS30_USGS
NCR,NOCERA UMBRA,12.784666,43.111583,seismic,0.493808,0.0,E,555.0,E,772.0
CLF,COLFIORITO,12.920428,43.036714,seismic,0.223384,0.0,D,145.0,D,151.0
ASS,ASSISI,12.604141,43.074982,seismic,0.184351,0.0,A (inferred from geology),623.0,inferred_USGS,623.0
CSA,CASTELNUOVO  ASSISI,12.590602,43.008015,seismic,0.168815,0.0,C,200.0,C,230.0
MTL,MATELICA,13.008338,43.249435,seismic,0.114079,0.0,B,579.0,B,969.0
GBP,GUBBIO PIANA,12.58949,43.31381,seismic,0.095894,0.0,C,224.0,C,260.0
GBB,GUBBIO,12.597252,43.356972,seismic,0.081651,0.0,B (inferred from geology),1000.0,inferred_USGS,1000.0
BVG,BEVAGNA,12.611065,42.932367,seismic,0.077351,0.0,C,211.0,C,230.0
PTL,PIETRALUNGA,12.448597,43.427334,seismic,0.068405,0.0,B (inferred from geology),1000.0,inferred_USGS,1000.0
SNG,SENIGALLIA,13.226162,43.68558,seismic,0.044568,0.0,C,258.0,C,565.0
LNS,LEONESSA,12.984167,42.565,seismic,0.032254,0.0,C (inferred from geology),680.0,inferred_USGS,680.0
FHC,FORCA CANAPINE (ARQUATA TRONTO),13.210278,42.761111,seismic,0.031984,0.0,B (inferred from geology),1000.0,inferred_USGS,1000.0
MNF,MONTE FIEGNI  FIASTRA,13.184466,43.059684,seismic,0.031171,0.0,A,1062.0,A,1000.0
CSC,CASCIA,13.01228,42.719097,seismic,0.021476,0.0,B,698.0,B,991.0
CGL,CAGLI,12.629167,43.535278,seismic,0.019589,0.0,A,800.0,A,1000.0
RTI,RIETI (CAB. ENEL),12.829097,42.430278,seismic,0.018396,0.0,D,170.0,D,230.0
PNN,PENNABILLI,12.262846,43.818159,seismic,0.015035,0.0,C,335.0,C,554.0
BTT2,BORGO OTTOMILA - 2 (CELANO),13.543056,41.998333,seismic,0.008029,0.0,D,90.0,D,230.0
AQG,L AQUILA   V. ATERNO    COLLE GRILLI,13.337026,42.373474,seismic,0.006911,0.0,B,696.0,B,804.0
AQK,L AQUILA   V. ATERNO   AQUIL PARK ING.,13.400949,42.344967,seismic,0.004139,0.0,B,705.0,B,600.0
AQI,L'AQUILA - V. ATERNO -  AQUIL PARK INT.,13.4009,42.3449,seismic,0.004022,0.0,C (inferred from geology),600.0,inferred_USGS,600.0
OBS_1,Collecurti MC,12.934,42.963,macroseismic,1.315654,0.8059,,858.15,inferred,1000.0
OBS_6,Isola PG,12.776,43.149,macroseismic,0.963844,0.8059,,584.08,inferred,231.0
OBS_9,Verchiano PG,12.884,42.95,macroseismic,0.963844,0.8059,,644.36,inferred,992.0
OBS_5,Cesi MC,12.899,43.005,macroseismic,0.963844,0.8059,,549.17,inferred,841.0
OBS_3,Arvello PG,12.846,43.037,macroseismic,0.963844,0.8059,,365.95,inferred,235.0
OBS_7,Molina PG,12.777,43.158,macroseismic,0.963844,0.8059,,429.17,inferred,261.0
OBS_2,Annifo PG,12.855,43.052,macroseismic,0.963844,0.8059,,647.12,inferred,636.0
OBS_8,San Martino MC,12.929,42.972,macroseismic,0.963844,0.8059,,363.65,inferred,1000.0
OBS_4,Camino PG,12.892,42.933,macroseismic,0.944421,0.8059,,709.35,inferred,1000.0
OBS_14,Cupigliolo PG,12.862,42.999,macroseismic,0.706109,0.8059,,535.97,inferred,291.0
OBS_15,Dignano MC,12.925,43.019,macroseismic,0.706109,0.8059,,714.12,inferred,992.0
OBS_17,Voltellina MC,12.932,42.965,macroseismic,0.706109,0.8059,,858.15,inferred,1000.0
OBS_13,Costa MC,12.924,42.993,macroseismic,0.706109,0.8059,,900.0,inferred,1000.0
