# 20090108_M6.1_Cinchona median gmf, Stations:Seismic, gmlt:USGS, Rupture:GCMT
custom_site_id,lon,lat,AbrahamsonEtAl2014,BooreEtAl2014,CampbellBozorgnia2014,ChiouYoungs2014
m_17,-84.127,9.9839,0.14527008,0.15167521,0.15815341,0.14771567
m_18,-84.2182,9.9847,0.13452058,0.13633953,0.13450699,0.1345607
m_19,-84.1278,9.8936,0.055523664,0.052527256,0.06606818,0.053722396
m_20,-84.1262,10.0742,0.121538214,0.12337209,0.14612123,0.12808193
m_21,-84.219,9.8943,0.045302086,0.042773925,0.05478982,0.043711357
m_22,-84.0359,9.983,0.09778714,0.0984348,0.100552835,0.09797602
m_23,-84.0367,9.8927,0.031179668,0.030957526,0.033665724,0.030774055
m_24,-85.1239,10.9854,0.007383513,0.00853638,0.0073579615,0.009434019
m_25,-84.4909,10.0771,0.041215546,0.044337038,0.046882905,0.040936254
m_26,-84.4005,9.9861,0.04025074,0.041601617,0.044579286,0.040500555
m_27,-83.9457,9.892,0.021555796,0.021529628,0.021711808,0.021525111
m_28,-83.6778,9.3476,0.008685261,0.009507382,0.009676503,0.010253983
m_29,-84.3056,10.4371,0.056491774,0.053725686,0.05670914,0.060407836
s_0,-84.213,10.013,0.169,0.169,0.169,0.169
s_1,-84.036,9.995,0.113,0.113,0.113,0.113
s_10,-84.423,10.311,0.0276,0.0276,0.0276,0.0276
s_11,-84.11,9.94,0.179,0.179,0.179,0.179
s_12,-84.311,9.847,0.044,0.044,0.044,0.044
s_13,-84.036,9.869,0.029,0.029,0.029,0.029
s_14,-83.7896,10.2156,0.028,0.028,0.028,0.028
s_15,-84.432,10.324,0.024,0.024,0.024,0.024
s_16,-83.871,9.832,0.022,0.022,0.022,0.022
s_2,-83.941,9.894,0.0213,0.0213,0.0213,0.0213
s_3,-84.058,9.753,0.0185,0.0185,0.0185,0.0185
s_4,-84.16,9.43,0.0147,0.0147,0.0147,0.0147
s_5,-83.806,9.843,0.00528,0.00528,0.00528,0.00528
s_6,-83.095,9.989,0.00439,0.00439,0.00439,0.00439
s_7,-84.485,10.087,0.0605,0.0605,0.0605,0.0605
s_8,-84.113,9.943,0.175,0.175,0.175,0.175
s_9,-84.038,9.871,0.0281,0.0281,0.0281,0.0281
t_0,-85.14306,9.61058,0.0050249435,0.005382031,0.005767688,0.006178748
t_1,-85.05323,9.65487,0.0055153286,0.0057822717,0.006523946,0.006591313
t_10,-85.14306,9.65487,0.0059176567,0.0065356456,0.006522173,0.007346218
t_100,-85.00832,10.00891,0.007884924,0.008234655,0.009531622,0.0090103615
t_1000,-83.84051,9.83194,0.007496208,0.006979011,0.008667976,0.007170496
t_1001,-83.88542,9.87619,0.014364311,0.013679931,0.0158464,0.013938456
t_1002,-83.84051,9.87619,0.010232986,0.009955411,0.010968121,0.010039473
t_1003,-83.93034,9.87619,0.02167837,0.021766031,0.021511674,0.021778386
t_1004,-83.84051,9.92044,0.011901802,0.011089405,0.013509427,0.0115688145
t_1005,-84.55916,9.61058,0.010080757,0.010467547,0.012320668,0.011149882
