# 20090108_M6.1_Cinchona median gmf, Stations:None, gmlt:USGS, Rupture:GCMT
custom_site_id,lon,lat,AbrahamsonEtAl2014,BooreEtAl2014,CampbellBozorgnia2014,ChiouYoungs2014
t_0,-85.14306,9.61058,0.010922948,0.011765265,0.012130582,0.011136502
t_1,-85.05323,9.65487,0.011990542,0.012629951,0.013721267,0.011881541
t_10,-85.14306,9.65487,0.01282807,0.0142856715,0.013670054,0.013204134
t_100,-85.00832,10.00891,0.017108977,0.017948866,0.019974642,0.016223595
t_1000,-83.84051,9.83194,0.042444427,0.040590957,0.049580526,0.035985023
t_1001,-83.88542,9.87619,0.05576403,0.05401403,0.062434375,0.047624204
t_1002,-83.84051,9.87619,0.056596592,0.056242704,0.06119577,0.048841357
t_1003,-83.93034,9.87619,0.07304382,0.075477466,0.074707106,0.06460224
t_1004,-83.84051,9.92044,0.053316455,0.050026234,0.062215902,0.04527569
t_1005,-84.55916,9.61058,0.02130336,0.022329725,0.02520947,0.019699918
t_1006,-84.60407,9.61058,0.01967261,0.020469112,0.02338569,0.018238923
t_1007,-84.37949,9.522,0.031825386,0.036354247,0.03296984,0.030385412
t_1008,-84.51424,9.5663,0.021915372,0.023301266,0.025483873,0.020442957
t_1009,-84.46933,9.5663,0.027162923,0.030114338,0.029827788,0.025658868
t_101,-85.05323,10.00891,0.015820585,0.016615259,0.018375296,0.015150592
t_1010,-84.42441,9.5663,0.027393185,0.03005704,0.030667517,0.025630856
t_1011,-84.37949,9.5663,0.027962979,0.03047091,0.031448733,0.025963794
t_1012,-84.51424,9.61058,0.02320131,0.024527678,0.027287422,0.02141211
t_1013,-84.42441,9.61058,0.025729848,0.027106926,0.030055083,0.023436766
t_1014,-84.37949,9.61058,0.027203854,0.028686145,0.0314265,0.024670234
t_1015,-84.46933,9.61058,0.025785573,0.027643504,0.029795535,0.023812948
t_1016,-84.46933,9.65487,0.0237078,0.024154872,0.028672492,0.02120301
t_1017,-84.64899,9.65487,0.023256157,0.025318373,0.026185283,0.0219845
t_1018,-84.60407,9.65487,0.020785395,0.02149314,0.024985999,0.019059326
t_1019,-84.55916,9.65487,0.018810991,0.018666541,0.024147796,0.016895095
t_102,-84.9634,10.00891,0.018533805,0.019420028,0.021762244,0.017399022
t_1020,-84.64899,9.69914,0.024498437,0.026511401,0.027920661,0.022917895
t_1021,-84.60407,9.69914,0.01980002,0.019808367,0.025114285,0.017793275
t_1022,-84.55916,9.69914,0.025570365,0.027055496,0.029831689,0.023385283
t_1023,-84.55916,9.74341,0.027086727,0.02845531,0.031387646,0.024500791
t_1024,-84.60407,9.74341,0.02235641,0.022606747,0.0275244,0.019995544
t_1025,-84.64899,9.74341,0.02338591,0.024411444,0.027971342,0.021344945
t_1026,-84.42441,9.65487,0.028289627,0.029885767,0.032411534,0.025601823
t_1027,-84.37949,9.65487,0.034558326,0.037883606,0.037105422,0.03165714
t_1028,-84.51424,9.65487,0.022508543,0.02299699,0.027439082,0.020275095
t_1029,-84.37949,9.69914,0.027028263,0.026965046,0.032591876,0.02357516
t_103,-85.00832,10.05314,0.017513495,0.018366534,0.020480162,0.016558358
t_1030,-84.51424,9.69914,0.02861199,0.03071544,0.032364774,0.026193047
t_1031,-84.46933,9.69914,0.036511604,0.04080381,0.038024697,0.033818275
t_1032,-84.42441,9.69914,0.029111791,0.030184768,0.033575274,0.02591427
t_1033,-84.42441,9.74341,0.027574824,0.027481284,0.03318504,0.024002023
t_1034,-84.51424,9.74341,0.03058208,0.03267436,0.034283467,0.027734214
t_1035,-84.46933,9.74341,0.024715113,0.024401762,0.030543044,0.021569718
t_1036,-84.42441,9.78768,0.028716104,0.028253172,0.03481735,0.024754634
t_1037,-84.51424,9.78768,0.02736905,0.027573714,0.03261636,0.023988452
t_1038,-84.46933,9.78768,0.037106562,0.04001031,0.03996377,0.033410724
t_1039,-84.42441,9.83194,0.041621346,0.0442156,0.04468221,0.03688716
t_104,-84.87357,10.05314,0.03339337,0.03833445,0.034193505,0.03190128
t_1040,-84.51424,9.83194,0.03316187,0.03440454,0.037463143,0.029262993
t_1041,-84.46933,9.83194,0.029276967,0.02879099,0.03542118,0.025203887
t_1042,-84.46933,9.87619,0.040157326,0.041942663,0.04397557,0.03525768
t_1043,-84.42441,9.87619,0.03460618,0.033916526,0.041171584,0.029531108
t_1044,-84.51424,9.87619,0.042528234,0.04606485,0.04461979,0.038132463
t_1045,-84.42441,9.92044,0.041341368,0.041204575,0.047236357,0.035352584
t_1046,-84.55916,9.78768,0.033498824,0.036461223,0.0364102,0.03059067
t_1047,-84.60407,9.78768,0.026419353,0.027389849,0.030984864,0.02370727
t_1048,-84.64899,9.78768,0.02505685,0.026121784,0.029586654,0.022692466
t_1049,-84.60407,9.83194,0.032349106,0.034810837,0.035715222,0.02936643
t_105,-84.82865,10.09737,0.030025855,0.03278032,0.033194147,0.027771233
t_1050,-84.55916,9.83194,0.030335369,0.03129637,0.034862667,0.026822066
t_1051,-84.64899,9.83194,0.03375714,0.037366666,0.036072478,0.031220304
t_1052,-84.64899,9.87619,0.033834696,0.03685923,0.036672547,0.030898752
t_1053,-84.55916,9.87619,0.036999546,0.039520945,0.040198237,0.033102725
t_1054,-84.60407,9.87619,0.04119235,0.04588584,0.042022634,0.037747916
t_1055,-84.55916,9.92044,0.04661216,0.051368266,0.047132414,0.04211825
t_1056,-84.64899,9.92044,0.03531489,0.038207714,0.03821496,0.03198823
t_1057,-84.60407,9.92044,0.040153082,0.04379588,0.042180806,0.036288135
t_1058,-84.60407,9.96468,0.04133235,0.044588566,0.04371242,0.03702428
t_1059,-84.64899,9.96468,0.037212495,0.040098254,0.040052462,0.033501066
t_106,-84.87357,10.09737,0.029068751,0.032247894,0.031881526,0.027316015
t_1060,-84.55916,9.96468,0.04238078,0.044850625,0.04552334,0.037456673
t_1061,-84.64899,10.00891,0.036111392,0.03791561,0.039898865,0.031996243
t_1062,-84.60407,10.00891,0.041684322,0.044242203,0.04472053,0.036945414
t_1063,-84.55916,10.00891,0.04558833,0.04813328,0.048604567,0.040162127
t_1064,-84.55916,10.05314,0.041197896,0.04120822,0.04669949,0.0353006
t_1065,-84.64899,10.05314,0.036810983,0.038172666,0.04092664,0.032327656
t_1066,-84.46933,9.92044,0.04619443,0.04878558,0.049218915,0.04066894
t_1067,-84.51424,9.92044,0.04844706,0.052824743,0.04941217,0.04341296
t_1068,-84.42441,9.96468,0.053437807,0.0555628,0.05699485,0.046629973
t_1069,-84.51424,9.96468,0.044364825,0.04621906,0.04810059,0.038788058
t_107,-84.91848,10.09737,0.026218463,0.029061865,0.02872477,0.024864977
t_1070,-84.46933,9.96468,0.040045485,0.039410092,0.046675384,0.0341207
t_1071,-84.46933,10.00891,0.04726743,0.04720079,0.053083085,0.04042995
t_1072,-84.42441,10.00891,0.048027556,0.046883132,0.05578183,0.040889487
t_1073,-84.51424,10.00891,0.039145987,0.038371988,0.045932785,0.03332635
t_1074,-84.51424,10.05314,0.04830044,0.048788045,0.053269267,0.04151932
t_1075,-84.46933,10.05314,0.052190606,0.052047845,0.05812879,0.044688955
t_1076,-84.42441,10.05314,0.07260871,0.07696428,0.07357222,0.064487234
t_1077,-84.51424,10.09737,0.055589814,0.05729911,0.059407454,0.048396222
t_1078,-84.42441,10.09737,0.072463185,0.07458102,0.0765186,0.06375551
t_1079,-84.46933,10.09737,0.067199916,0.07037556,0.06954856,0.05925607
t_108,-84.91848,10.14158,0.025834506,0.02838986,0.028708547,0.024367375
t_1080,-84.46933,10.14158,0.07325795,0.07669372,0.07519951,0.06489826
t_1081,-84.51424,10.14158,0.06300601,0.06592506,0.06536527,0.05543918
t_1082,-84.42441,10.14158,0.07678788,0.0779709,0.08210396,0.06754707
t_1083,-84.46933,10.1858,0.07442708,0.076723404,0.07770596,0.06571592
t_1084,-84.51424,10.1858,0.064098634,0.0662475,0.067220196,0.056204204
t_1085,-84.42441,10.1858,0.08186258,0.08253016,0.08786976,0.07225697
t_1086,-84.60407,10.05314,0.04546979,0.048491232,0.047944486,0.04031865
t_1087,-84.55916,10.09737,0.05239672,0.05516626,0.055011872,0.04606465
t_1088,-84.64899,10.09737,0.039023854,0.04054132,0.04295373,0.034245238
t_1089,-84.60407,10.09737,0.03643112,0.03585154,0.042684812,0.031121878
t_109,-84.87357,10.14158,0.02688716,0.029108437,0.030582154,0.024958849
t_1090,-84.60407,10.14158,0.03660218,0.035576064,0.04341514,0.031136515
t_1091,-84.55916,10.14158,0.049699984,0.050500225,0.05421161,0.042929128
t_1092,-84.64899,10.14158,0.032564417,0.031768743,0.038983993,0.027836073
t_1093,-84.64899,10.1858,0.04580762,0.048614446,0.048252527,0.04058383
t_1094,-84.60407,10.1858,0.038271766,0.037173524,0.045108616,0.032540277
t_1095,-84.55916,10.1858,0.06398439,0.06849429,0.06374589,0.05686831
t_1096,-83.66084,9.78768,0.03561347,0.03657354,0.039428126,0.03148996
t_1097,-83.57101,9.83194,0.0318935,0.032531265,0.036009435,0.02824301
t_1098,-83.61593,9.83194,0.027939964,0.026751472,0.03399851,0.024007943
t_1099,-83.66084,9.83194,0.04242306,0.04446225,0.0448167,0.037733037
t_11,-85.18798,9.65487,0.009994567,0.010537593,0.01135837,0.010112661
