# 20200322_M5.1_Zagreb median gmf, Stations:Seismic, gmlt:USGS, Rupture:USGS
custom_site_id,lon,lat,AkkarEtAlRjb2014,CauzziEtAl2014,ZhaoEtAl2016Asc
m_14,15.997600000000006,45.8197,0.22575024,0.19466552,0.2534571
m_15,15.984399999999994,45.8018,0.22003864,0.21201979,0.21219513
m_16,16.010699999999986,45.8286,0.22583716,0.1847756,0.23735453
m_17,16.010999999999996,45.8466,0.23877876,0.17070441,0.22652507
m_18,15.9846,45.8108,0.22670476,0.20253696,0.2554876
m_19,15.9589,45.811,0.21718672,0.1805996,0.22641169
m_20,15.997500000000002,45.8107,0.22920397,0.22486666,0.22388156
m_21,15.98490000000001,45.8288,0.24065433,0.1911647,0.24489945
m_22,16.010500000000008,45.8196,0.223859,0.19898611,0.24408582
m_23,15.971699999999998,45.8109,0.22378954,0.19185637,0.2418116
m_24,15.972499999999997,45.8559,0.26239815,0.16732697,0.22858599
m_25,16.062299999999993,45.8371,0.18873586,0.15941049,0.15091246
m_26,16.07499999999999,45.828,0.16493145,0.14693047,0.13651343
m_27,15.983800000000002,45.7658,0.15841125,0.16042024,0.15504001
m_28,16.11359999999999,45.8276,0.11827185,0.10384549,0.12103927
m_29,15.932799999999986,45.7933,0.17121209,0.16509864,0.14983752
m_30,16.023200000000003,45.8105,0.20463277,0.20065425,0.19294697
m_31,15.89439999999999,45.8026,0.14866638,0.14112055,0.12130196
m_32,15.932700000000011,45.7843,0.15916358,0.15157506,0.14065808
m_33,15.958200000000005,45.775,0.16135558,0.16722645,0.16718502
m_34,15.894499999999994,45.8116,0.16174877,0.13970834,0.12718308
m_35,15.997199999999992,45.7927,0.20390302,0.21371515,0.20527849
m_36,15.984100000000012,45.7838,0.19374838,0.20138073,0.21011716
m_37,15.946200000000005,45.8201,0.21199234,0.1626134,0.21520495
m_38,15.8947,45.8206,0.16165851,0.12443491,0.15660565
m_39,15.84299999999999,45.8119,0.111191265,0.095869884,0.10483912
m_40,15.945999999999998,45.8111,0.20849997,0.17043918,0.21023522
m_41,15.996800000000007,45.7747,0.18299899,0.17432052,0.18140382
m_42,15.868899999999996,45.8208,0.13392976,0.106659405,0.13108473
m_43,15.959000000000003,45.82,0.21892665,0.17109193,0.22951788
m_44,15.894200000000012,45.7936,0.13887939,0.13215719,0.114788346
m_45,15.984000000000009,45.7748,0.17923531,0.18422855,0.19365937
m_46,16.06219999999999,45.8281,0.17999573,0.15628433,0.14973466
m_47,15.907399999999996,45.8115,0.17027587,0.13614638,0.16411747
m_48,15.945799999999991,45.8021,0.19401707,0.18875723,0.17161103
m_49,15.996700000000004,45.7657,0.15824199,0.15672322,0.15579589
m_50,16.00999999999999,45.7926,0.19586322,0.20088911,0.19571717
m_51,15.919999999999987,45.7933,0.16079853,0.15186103,0.13711058
m_52,15.907100000000014,45.7935,0.15004537,0.14084998,0.12549314
m_53,15.984800000000007,45.8198,0.22988112,0.19287588,0.25140443
m_54,15.95859999999999,45.793,0.19411357,0.18364522,0.1779182
m_55,15.907199999999989,45.8025,0.16172805,0.14830647,0.13249248
m_56,15.945699999999988,45.7931,0.18273014,0.17506802,0.16346973
m_57,15.92009999999999,45.8024,0.17125505,0.16471228,0.14469773
m_58,16.343999999999994,46.3022,0.015791511,0.017430048,0.014627951
m_59,15.658899999999988,46.5602,0.0052016233,0.0059670988,0.00792364
m_60,16.0856,45.7109,0.05834366,0.06257933,0.055033505
m_61,16.22909999999999,45.8084,0.045377623,0.046745587,0.053102348
m_62,15.80510000000001,45.8572,0.10334721,0.09641305,0.07813144
m_63,15.66579999999999,46.0561,0.020475075,0.023245465,0.020998487
m_64,15.714200000000005,45.8038,0.038357873,0.038496107,0.04296067
m_65,15.842199999999991,45.7579,0.076031804,0.07315454,0.063870095
m_66,16.83699999999999,45.8993,0.0066636214,0.007644048,0.007970545
m_67,16.543900000000008,46.0206,0.013368162,0.0154373,0.013685144
m_68,16.437000000000012,46.382,0.012583771,0.013659336,0.011600272
m_69,15.878500000000003,46.4237,0.008848684,0.010298203,0.012776011
m_70,16.7723,45.4863,0.0047454936,0.0054986617,0.007565377
m_71,15.1858,45.5629,0.004851059,0.0049845446,0.0042244643
m_72,15.265899999999988,46.2378,0.0072889463,0.008241338,0.008138781
m_73,16.83269999999999,46.1604,0.006571754,0.007422583,0.0072708926
m_74,15.123500000000007,46.355,0.004514591,0.0051553645,0.007149079
s_0,15.998999999999995,45.808,0.22704,0.22704,0.22704
s_1,15.992999999999995,45.777,0.19119,0.19119,0.19119
s_10,13.5137,46.548,0.00087,0.00087,0.00087
s_11,13.243799999999993,46.234,0.00058,0.00058,0.00058
s_12,13.098399999999998,46.3195,0.00051,0.00051,0.00051
s_13,13.564999999999998,46.4428,0.00027,0.00027,0.00027
s_2,16.250400000000013,46.4481,0.0276,0.0276,0.0276
s_3,15.45689999999999,45.826,0.01073,0.01073,0.01073
s_4,13.633600000000001,45.9875,0.00579,0.00579,0.00579
s_5,14.839300000000009,45.8033,0.00446,0.00446,0.00446
s_6,15.251800000000003,45.5043,0.00342,0.00342,0.00342
s_7,13.64500000000001,46.1733,0.0018,0.0018,0.0018
s_75,14.527800000000013,46.0438,0.00469,0.00469,0.00469
s_76,15.113900000000001,46.6365,0.00443,0.00443,0.00443
s_77,14.701400000000007,46.1016,0.00436,0.00436,0.00436
s_78,14.4221,45.7381,0.00198,0.00198,0.00198
s_79,13.633700000000005,45.9875,0.0014,0.0014,0.0014
s_8,13.1481,46.5491,0.00144,0.00144,0.00144
s_80,11.673900000000003,45.3617,0.00086,0.00086,0.00086
s_81,13.335199999999986,43.0627,0.00073,0.00073,0.00073
s_82,11.649699999999996,46.0482,0.00044,0.00044,0.00044
s_83,15.523200000000003,47.2505,0.0004,0.0004,0.0004
