STATION_ID,STATION_NAME,LONGITUDE,LATITUDE,STATION_TYPE,PGA_VALUE,PGA_LN_SIGMA
BTAC,"Al Haouz, Morocco",-8.087,31.189,seismic,0.78769,0.0
TSKG,"Al Haouz, Morocco",-8.477,31.18,seismic,0.19013,0.0
UTM:(28R 0614 3193 1000),,-13.826,28.8641,macroseismic,0.01614,0.8059
UTM:(29R 0293 3147 1000),,-11.1085,28.4377,macroseismic,0.01614,0.8059
UTM:(29R 0387 3251 1000),,-10.1593,29.3877,macroseismic,0.02547,0.8059
UTM:(29R 0424 3459 1000),,-9.7931,31.2673,macroseismic,0.22851,0.8059
UTM:(29R 0426 3486 1000),,-9.7741,31.511,macroseismic,0.05731,0.8059
UTM:(29R 0426 3487 1000),,-9.7741,31.5201,macroseismic,0.05726,0.8059
UTM:(29R 0427 3484 1000),,-9.7634,31.4931,macroseismic,0.03603,0.8059
UTM:(29R 0427 3486 1000),,-9.7635,31.5111,macroseismic,0.07364,0.8059
UTM:(29R 0428 3284 1000),,-9.739,29.6885,macroseismic,0.04703,0.8059
UTM:(29R 0428 3285 1000),,-9.7391,29.6975,macroseismic,0.0301,0.8059
UTM:(29R 0428 3485 1000),,-9.7529,31.5021,macroseismic,0.15578,0.8059
UTM:(29R 0428 3486 1000),,-9.753,31.5112,macroseismic,0.05078,0.8059
UTM:(29R 0429 3479 1000),,-9.742,31.4481,macroseismic,0.08414,0.8059
UTM:(29R 0430 3284 1000),,-9.7184,29.6886,macroseismic,0.09945,0.8059
UTM:(29R 0430 3479 1000),,-9.7314,31.4481,macroseismic,0.03683,0.8059
UTM:(29R 0431 3379 1000),,-9.7142,30.5459,macroseismic,0.03276,0.8059
UTM:(29R 0432 3378 1000),,-9.7037,30.537,macroseismic,0.07553,0.8059
UTM:(29R 0432 3379 1000),,-9.7037,30.546,macroseismic,0.09694,0.8059
UTM:(29R 0433 3378 1000),,-9.6932,30.537,macroseismic,0.117,0.8059
UTM:(29R 0433 3484 1000),,-9.7002,31.4934,macroseismic,0.15728,0.8059
UTM:(29R 0434 3375 1000),,-9.6826,30.51,macroseismic,0.10329,0.8059
UTM:(29R 0434 3488 1000),,-9.6899,31.5296,macroseismic,0.02734,0.8059
UTM:(29R 0435 3375 1000),,-9.6722,30.5101,macroseismic,0.03824,0.8059
UTM:(29R 0436 3434 1000),,-9.6654,31.0425,macroseismic,0.0602,0.8059
UTM:(29R 0439 3487 1000),,-9.6372,31.5208,macroseismic,0.04567,0.8059
UTM:(29R 0440 3365 1000),,-9.6195,30.4201,macroseismic,0.17055,0.8059
UTM:(29R 0441 3365 1000),,-9.6091,30.4201,macroseismic,0.08618,0.8059
UTM:(29R 0442 3362 1000),,-9.5985,30.3931,macroseismic,0.08091,0.8059
UTM:(29R 0442 3363 1000),,-9.5986,30.4021,macroseismic,0.08618,0.8059
UTM:(29R 0442 3364 1000),,-9.5986,30.4112,macroseismic,0.08627,0.8059
UTM:(29R 0442 3365 1000),,-9.5987,30.4202,macroseismic,0.03845,0.8059
UTM:(29R 0442 3367 1000),,-9.5988,30.4382,macroseismic,0.18258,0.8059
UTM:(29R 0443 3361 1000),,-9.5881,30.3841,macroseismic,0.0715,0.8059
UTM:(29R 0443 3364 1000),,-9.5882,30.4112,macroseismic,0.06739,0.8059
UTM:(29R 0443 3366 1000),,-9.5883,30.4293,macroseismic,0.15165,0.8059
UTM:(29R 0444 3345 1000),,-9.5768,30.2398,macroseismic,0.13114,0.8059
UTM:(29R 0444 3363 1000),,-9.5778,30.4022,macroseismic,0.08653,0.8059
UTM:(29R 0444 3364 1000),,-9.5778,30.4113,macroseismic,0.2203,0.8059
UTM:(29R 0444 3366 1000),,-9.5779,30.4293,macroseismic,0.23491,0.8059
UTM:(29R 0445 3363 1000),,-9.5674,30.4023,macroseismic,0.0527,0.8059
UTM:(29R 0445 3364 1000),,-9.5674,30.4113,macroseismic,0.20742,0.8059
UTM:(29R 0445 3365 1000),,-9.5675,30.4203,macroseismic,0.1262,0.8059
UTM:(29R 0445 3367 1000),,-9.5676,30.4384,macroseismic,0.08705,0.8059
UTM:(29R 0446 3347 1000),,-9.5561,30.2579,macroseismic,0.23095,0.8059
UTM:(29R 0446 3362 1000),,-9.5569,30.3933,macroseismic,0.14278,0.8059
UTM:(29R 0447 3296 1000),,-9.5432,29.7978,macroseismic,0.06244,0.8059
UTM:(29R 0447 3357 1000),,-9.5462,30.3482,macroseismic,0.05953,0.8059
UTM:(29R 0447 3358 1000),,-9.5463,30.3573,macroseismic,0.13384,0.8059
UTM:(29R 0447 3359 1000),,-9.5463,30.3663,macroseismic,0.11117,0.8059
UTM:(29R 0447 3360 1000),,-9.5464,30.3753,macroseismic,0.11129,0.8059
UTM:(29R 0447 3362 1000),,-9.5465,30.3933,macroseismic,0.09848,0.8059
UTM:(29R 0447 3363 1000),,-9.5465,30.4024,macroseismic,0.11166,0.8059
UTM:(29R 0447 3364 1000),,-9.5466,30.4114,macroseismic,0.0723,0.8059
UTM:(29R 0447 3368 1000),,-9.5468,30.4475,macroseismic,0.11224,0.8059
UTM:(29R 0448 3343 1000),,-9.5352,30.2219,macroseismic,0.03779,0.8059
UTM:(29R 0448 3358 1000),,-9.5359,30.3573,macroseismic,0.11841,0.8059
UTM:(29R 0448 3359 1000),,-9.5359,30.3663,macroseismic,0.18326,0.8059
UTM:(29R 0448 3362 1000),,-9.5361,30.3934,macroseismic,0.11894,0.8059
UTM:(29R 0448 3363 1000),,-9.5361,30.4024,macroseismic,0.0639,0.8059
UTM:(29R 0449 3359 1000),,-9.5255,30.3664,macroseismic,0.0722,0.8059
UTM:(29R 0449 3360 1000),,-9.5256,30.3754,macroseismic,0.08712,0.8059
UTM:(29R 0449 3361 1000),,-9.5256,30.3844,macroseismic,0.04398,0.8059
UTM:(29R 0449 3363 1000),,-9.5257,30.4025,macroseismic,0.07252,0.8059
UTM:(29R 0450 3356 1000),,-9.515,30.3393,macroseismic,0.05981,0.8059
UTM:(29R 0450 3357 1000),,-9.515,30.3484,macroseismic,0.05988,0.8059
UTM:(29R 0450 3363 1000),,-9.5153,30.4025,macroseismic,0.11234,0.8059
UTM:(29R 0451 3354 1000),,-9.5045,30.3213,macroseismic,0.02938,0.8059
UTM:(29R 0451 3356 1000),,-9.5046,30.3394,macroseismic,0.06787,0.8059
UTM:(29R 0451 3358 1000),,-9.5047,30.3574,macroseismic,0.05644,0.8059
UTM:(29R 0451 3360 1000),,-9.5048,30.3755,macroseismic,0.07257,0.8059
UTM:(29R 0452 3338 1000),,-9.4934,30.177,macroseismic,0.08524,0.8059
UTM:(29R 0452 3357 1000),,-9.4942,30.3484,macroseismic,0.25155,0.8059
UTM:(29R 0452 3361 1000),,-9.4944,30.3845,macroseismic,0.05333,0.8059
UTM:(29R 0453 3357 1000),,-9.4838,30.3485,macroseismic,0.02991,0.8059
UTM:(29R 0454 3353 1000),,-9.4732,30.3124,macroseismic,0.04682,0.8059
UTM:(29R 0455 3351 1000),,-9.4628,30.2944,macroseismic,0.13476,0.8059
UTM:(29R 0458 3487 1000),,-9.4371,31.5217,macroseismic,0.03043,0.8059
UTM:(29R 0460 3361 1000),,-9.4111,30.3848,macroseismic,0.12179,0.8059
UTM:(29R 0462 3300 1000),,-9.3882,29.8344,macroseismic,0.06384,0.8059
