STATION_ID,STATION_NAME,LONGITUDE,LATITUDE,STATION_TYPE,PGA_VALUE,PGA_LN_SIGMA
T10A,T10A,-69.767,-19.995,seismic,0.78115,
PB11,PB11,-69.656,-19.761,seismic,0.75152,
T07A,T07A,-69.786,-20.256,seismic,0.61309,
T03A,T03A,-70.146,-20.23,seismic,0.6055,
T09A,T09A,-70.211,-19.596,seismic,0.57557,
MNMCX,MNMCX,-69.596,-19.131,seismic,0.45848,
T08A,T08A,-70.094,-20.27,seismic,0.44588,
GO01,GO01,-69.194,-19.669,seismic,0.36141,
T13A,T13A,-69.337,-20.496,seismic,0.34011,
T05A,T05A,-70.15,-20.21,seismic,0.30525,
T06A,T06A,-70.138,-20.214,seismic,0.26652,
HMBCX,HMBCX,-69.888,-20.278,seismic,0.25903,
TA01,TA01,-70.181,-20.566,seismic,0.19617,
PSGCX,PSGCX,-70.123,-19.597,seismic,0.18747,
AP01,AP01,-70.342,-18.371,seismic,0.16905,
PB02,PB02,-69.896,-21.32,seismic,0.16845,
PB12,PB12,-70.328,-18.614,seismic,0.10956,
PB01,PB01,-69.487,-21.043,seismic,0.1071,
PB08,PB08,-69.153,-20.141,seismic,0.09517,
PB09,PB09,-69.242,-21.796,seismic,0.08008,
PB07,PB07,-69.886,-21.727,seismic,0.06385,
PB15,PB15,-69.471,-23.208,seismic,0.05391,
PB03,PB03,-69.753,-22.048,seismic,0.03803,
PB16,PB16,-69.508,-18.335,seismic,0.03643,
PB04,PB04,-70.149,-22.334,seismic,0.03605,
UTM:(19K 036 776 20000),,-70.244,-20.163,macroseismic,0.94175,0.8059
UTM:(19K 036 782 20000),,-70.2398,-19.6208,macroseismic,0.9134,0.8059
UTM:(19K 042 774 20000),,-69.6707,-20.3468,macroseismic,0.91338,0.8059
PB11,PB11,-69.65582,-19.76096,seismic,0.73455,0.0
UTM:(19K 038 776 20000),,-70.0527,-20.1641,macroseismic,0.66513,0.8059
T03A,T03A,-70.14579,-20.23028,seismic,0.60399,0.0
UTM:(19K 038 774 20000),,-70.0539,-20.3449,macroseismic,0.51825,0.8059
MNMCX,MNMCX,-69.59553,-19.13108,seismic,0.49918,0.0
UTM:(19K 036 794 20000),,-70.2318,-18.5365,macroseismic,0.46846,0.8059
GO01,GO01,-69.1942,-19.6685,seismic,0.35773,0.0
T13A,T13A,-69.33792,-20.49667,seismic,0.34067,0.0
T05A,T05A,-70.15021,-20.20976,seismic,0.30236,0.0
T06A,T06A,-70.1456,-20.23045,seismic,0.26494,0.0
HMBCX,HMBCX,-69.88791,-20.27822,seismic,0.23946,0.0
UTM:(19K 036 800 20000),,-70.2279,-17.9944,macroseismic,0.22706,0.8059
PSGCX,PSGCX,-70.12305,-19.59717,seismic,0.2021,0.0
TA01,TA01,-70.1807,-20.5656,seismic,0.19407,0.0
PB02,PB02,-69.89603,-21.31973,seismic,0.1666,0.0
PB12,PB12,-70.32809,-18.61406,seismic,0.108,0.0
PB01,PB01,-69.4874,-21.04323,seismic,0.10476,0.0
PB08,PB08,-69.1534,-20.14112,seismic,0.09514,0.0
PB09,PB09,-69.24192,-21.79638,seismic,0.07998,0.0
PB07,PB07,-69.88618,-21.72667,seismic,0.06314,0.0
PB15,PB15,-69.47092,-23.20834,seismic,0.0537,0.0
PB03,PB03,-69.7531,-22.04847,seismic,0.03684,0.0
PB16,PB16,-69.50767,-18.3351,seismic,0.03625,0.0
PB04,PB04,-70.14918,-22.33369,seismic,0.03587,0.0
PB06,PB06,-69.57188,-22.7058,seismic,0.01948,0.0
PB05,PB05,-70.20235,-22.85283,seismic,0.0124,0.0
PB10,PB10,-70.55408,-23.51343,seismic,0.00363,0.0
