# 20091219_M6.0_Karonga median gmf, Stations:Seismic, gmlt:USGS, Rupture:USGS
custom_site_id,lon,lat,AbrahamsonEtAl2014,BooreEtAl2014,CampbellBozorgnia2014,ChiouYoungs2014
s_1,35.6507,-10.6738,0.00912937,0.008857308,0.007869508,0.007051879
s_5,32.0591,-8.566,0.0052040005,0.004961207,0.004610897,0.0040298044
s_6,35.3132,-8.3057,0.0053820373,0.0052049793,0.0046937894,0.004204922
t_0,33.36884,-14.05999,0.0010113548,0.0009475561,0.0009656001,0.0007188735
t_1,33.36884,-13.62388,0.0015799557,0.0015112327,0.0014462586,0.0011712862
t_10,33.818,-13.62388,0.0013425653,0.001220402,0.0013089469,0.0009777551
t_100,33.72817,-9.84258,0.25477454,0.21551198,0.2074392,0.16433787
t_101,33.99766,-9.84258,0.18084733,0.15410526,0.15485139,0.115686744
t_102,33.90783,-9.75406,0.15398438,0.13184078,0.1324191,0.09659739
t_103,33.72817,-9.75406,0.17412925,0.15174621,0.14206018,0.1088354
t_104,33.818,-9.75406,0.18151808,0.16410609,0.14793836,0.11718205
t_105,33.18918,-9.48835,0.048364893,0.046069358,0.043103315,0.03240125
t_106,33.45867,-9.66551,0.071420565,0.05942393,0.0671701,0.04247767
t_107,33.63834,-9.66551,0.10307783,0.086607695,0.09054775,0.061282218
t_108,33.36884,-9.66551,0.09241563,0.088911265,0.07492661,0.058782663
t_109,33.54851,-9.66551,0.08238235,0.067839876,0.076585405,0.04866975
t_11,33.818,-13.18696,0.002681559,0.0026400026,0.0023295449,0.002066059
t_110,33.54851,-9.48835,0.06883745,0.06314323,0.06071449,0.043292336
t_111,33.36884,-9.48835,0.04267735,0.036221325,0.043505143,0.026462547
t_112,33.90783,-9.66551,0.15887949,0.15863606,0.11875422,0.1037792
t_113,33.818,-9.66551,0.12812786,0.11544857,0.10683974,0.08031226
t_114,33.72817,-9.66551,0.1032804,0.08540817,0.093191214,0.061714996
t_115,33.72817,-9.48835,0.07309131,0.066255316,0.06469113,0.04580103
t_116,33.00952,-9.3111,0.035030674,0.033691745,0.031102318,0.025783254
