STATION_ID,STATION_NAME,LONGITUDE,LATITUDE,STATION_TYPE,PGA_VALUE,PGA_LN_SIGMA
GDLC,GDLC,172.089,-43.586,seismic,0.79142,0.0
DFHS,DFHS,172.102,-43.49,seismic,0.51879,0.0
LINC,LINC,172.468,-43.623,seismic,0.46605,0.0
DSLC,DSLC,172.198,-43.667,seismic,0.26178,0.0
REHS,REHS,172.635,-43.522,seismic,0.25693,0.0
CMHS,CMHS,172.624,-43.566,seismic,0.24653,0.0
SWNC,SWNC,172.495,-43.369,seismic,0.24647,0.0
CCCC,CCCC,172.647,-43.538,seismic,0.2304,0.0
PPHS,PPHS,172.607,-43.493,seismic,0.22693,0.0
CRLZ,CRLZ,172.623,-43.575,seismic,0.21667,0.0
CHHC,CHHC,172.628,-43.536,seismic,0.20592,0.0
CACS,CACS,172.53,-43.483,seismic,0.1915,0.0
CBGS,CBGS,172.62,-43.529,seismic,0.17579,0.0
ASHS,ASHS,172.596,-43.274,seismic,0.16632,0.0
SPFS,SPFS,171.929,-43.338,seismic,0.16262,0.0
WAKC,WAKC,172.705,-42.963,seismic,0.1541,0.0
OXZ,OXZ,172.038,-43.326,seismic,0.14484,0.0
FDCS,FDCS,170.829,-44.099,seismic,0.1248,0.0
CSHS,CSHS,171.724,-43.227,seismic,0.11739,0.0
ADCS,ADCS,171.748,-43.902,seismic,0.11186,0.0
LSRC,LSRC,172.543,-42.87,seismic,0.09864,0.0
DORC,DORC,172.094,-43.897,seismic,0.08507,0.0
APPS,APPS,171.568,-42.949,seismic,0.08011,0.0
TRCS,TRCS,171.244,-44.403,seismic,0.07679,0.0
KOKS,KOKS,171.136,-42.892,seismic,0.05308,0.0
RPZ,RPZ,171.054,-43.715,seismic,0.04969,0.0
DKHS,DKHS,170.493,-45.902,seismic,0.04075,0.0
IFPS,IFPS,171.473,-42.727,seismic,0.04042,0.0
CECS,CECS,173.275,-42.813,seismic,0.04008,0.0
WVAS,WVAS,170.737,-43.072,seismic,0.03275,0.0
LTZ,LTZ,172.271,-42.782,seismic,0.0295,0.0
FGPS,FGPS,170.02,-43.463,seismic,0.02425,0.0
FJDS,FJDS,170.184,-43.389,seismic,0.02116,0.0
ARPS,ARPS,171.408,-42.524,seismic,0.01791,0.0
AVIS,AVIS,170.357,-44.655,seismic,0.017,0.0
DUNS,DUNS,170.471,-45.905,seismic,0.01592,0.0
WVZ,WVZ,170.737,-43.074,seismic,0.01518,0.0
BENS,BENS,170.193,-44.563,seismic,0.01433,0.0
EBPS,EBPS,174.9,-41.289,seismic,0.01191,0.0
DCDS,DCDS,170.502,-45.874,seismic,0.01124,0.0
BDCS,BDCS,169.719,-46.249,seismic,0.01106,0.0
FTPS,FTPS,175.327,-41.119,seismic,0.0107,0.0
DGNS,DGNS,170.514,-45.863,seismic,0.0095,0.0
ARKS,ARKS,174.944,-41.242,seismic,0.00853,0.0
BTWS,BTWS,173.129,-41.389,seismic,0.00677,0.0
KHZ,KHZ,173.539,-42.416,seismic,0.00581,0.0
WNHS,WNHS,174.776,-41.301,seismic,0.00492,0.0
THZ,THZ,172.905,-41.762,seismic,0.00456,0.0
FXBS,FXBS,175.226,-40.461,seismic,0.00452,0.0
FAHS,FAHS,175.573,-40.214,seismic,0.00448,0.0
EKTS,EKTS,175.709,-40.649,seismic,0.00323,0.0
FKPS,FKPS,174.779,-41.288,seismic,0.00293,0.0
DVHS,DVHS,176.101,-40.202,seismic,0.00251,0.0
GDLC,GDLC,172.08944,-43.58806,seismic,0.75202,0.0
HVSC,HVSC,172.70917,-43.58111,seismic,0.61832,0.0
HORC,HORC,171.95972,-43.54139,seismic,0.4613,0.0
DFHS,DFHS,172.10194,-43.49139,seismic,0.45838,0.0
LINC,LINC,172.46778,-43.62472,seismic,0.41026,0.0
ROLC,ROLC,172.38083,-43.59444,seismic,0.38157,0.0
KPOC,KPOC,172.66361,-43.37806,seismic,0.34371,0.0
LPCC,LPCC,172.72222,-43.60556,seismic,0.3323,0.0
TPLC,TPLC,172.47194,-43.55167,seismic,0.29769,0.0
DSLC,DSLC,172.19778,-43.66917,seismic,0.25024,0.0
CMHS,CMHS,172.62417,-43.56722,seismic,0.24827,0.0
REHS,REHS,172.635,-43.52361,seismic,0.2463,0.0
PRPC,PRPC,172.68278,-43.5275,seismic,0.23173,0.0
CCCC,CCCC,172.64639,-43.53944,seismic,0.20217,0.0
CACS,CACS,172.53,-43.48472,seismic,0.20049,0.0
CHHC,CHHC,172.62611,-43.53556,seismic,0.19781,0.0
RKAC,RKAC,172.02306,-43.75306,seismic,0.1933,0.0
NNBS,NNBS,172.71778,-43.49722,seismic,0.18737,0.0
SHLC,SHLC,172.66333,-43.50694,seismic,0.1794,0.0
CBGS,CBGS,172.61972,-43.53111,seismic,0.1743,0.0
PPHS,PPHS,172.60667,-43.49444,seismic,0.17312,0.0
ASHS,ASHS,172.59583,-43.27611,seismic,0.16269,0.0
SPFS,SPFS,171.92889,-43.33972,seismic,0.1605,0.0
WAKC,WAKC,172.705,-42.96472,seismic,0.15069,0.0
OXZ,OXZ,172.03806,-43.3275,seismic,0.14681,0.0
SBRC,SBRC,172.25222,-43.81028,seismic,0.1437,0.0
FDCS,FDCS,170.82861,-44.10194,seismic,0.12428,0.0
PEEC,PEEC,171.23667,-43.92361,seismic,0.1192,0.0
CSHS,CSHS,171.72333,-43.22833,seismic,0.11333,0.0
ADCS,ADCS,171.7475,-43.90417,seismic,0.11191,0.0
LRSC,LRSC,171.79361,-43.73111,seismic,0.10839,0.0
LSRC,LSRC,172.54306,-42.87111,seismic,0.09837,0.0
DORC,DORC,172.09361,-43.89833,seismic,0.08113,0.0
APPS,APPS,171.5675,-42.95056,seismic,0.0799,0.0
TRCS,TRCS,171.24444,-44.40444,seismic,0.07417,0.0
WSFC,WSFC,171.61083,-43.83889,seismic,0.06996,0.0
MAYC,MAYC,171.42167,-43.82472,seismic,0.05783,0.0
KOKS,KOKS,171.13556,-42.89333,seismic,0.05371,0.0
RPZ,RPZ,171.05389,-43.71639,seismic,0.0487,0.0
DKHS,DKHS,170.49278,-45.90389,seismic,0.04102,0.0
IFPS,IFPS,171.47278,-42.72833,seismic,0.04091,0.0
HSES,HSES,172.83028,-42.525,seismic,0.0403,0.0
SKFS,SKFS,170.50972,-45.90028,seismic,0.03859,0.0
HAFS,HAFS,170.55583,-43.15056,seismic,0.03681,0.0
GMTS,GMTS,171.21028,-42.45083,seismic,0.03525,0.0
WVAS,WVAS,170.73694,-43.07333,seismic,0.03165,0.0
LTZ,LTZ,172.27083,-42.78333,seismic,0.03132,0.0
HMCS,HMCS,170.96389,-42.71861,seismic,0.02899,0.0
OAMS,OAMS,170.96917,-45.10139,seismic,0.02394,0.0
FGPS,FGPS,170.01972,-43.465,seismic,0.02166,0.0
WBCS,WBCS,171.59972,-41.7575,seismic,0.02155,0.0
SJFS,SJFS,172.18028,-42.33639,seismic,0.02118,0.0
FJDS,FJDS,170.18417,-43.39083,seismic,0.02102,0.0
TWAS,TWAS,170.09833,-44.25611,seismic,0.01963,0.0
TMBS,TMBS,170.19556,-46.07333,seismic,0.01962,0.0
MCNS,MCNS,170.09694,-43.73806,seismic,0.01931,0.0
HDWS,HDWS,169.04417,-43.88472,seismic,0.01615,0.0
RDCS,RDCS,171.86417,-42.12167,seismic,0.01606,0.0
MECS,MECS,169.23278,-44.23222,seismic,0.01514,0.0
WNPS,WNPS,169.14278,-44.69611,seismic,0.01498,0.0
WVZ,WVZ,170.73667,-43.07611,seismic,0.01444,0.0
