STATION_ID,STATION_NAME,LONGITUDE,LATITUDE,STATION_TYPE,VS30,MMI_VALUE,MMI_STDDEV,PGA_LN_SIGMA,PGA_VALUE,PGV_LN_SIGMA,PGV_VALUE,SA(0.3)_LN_SIGMA,SA(0.3)_VALUE,SA(1.0)_LN_SIGMA,SA(1.0)_VALUE,SA(3.0)_LN_SIGMA,SA(3.0)_VALUE,VS30_TYPE,REFERENCES
CIMA,CIMA,13.670091,43.305297,seismic,760,3.7,0.63,0,0.003496,0,0.8637,0,0.004438,0,0.012092,0,0.00428,inferred,Stations_USGS
COR1,COR1,13.0003,43.6318,seismic,760,3.5,0.63,0,0.002771,0,0.8019,0,0.003068,0,0.006238,0,0.003086,inferred,Stations_USGS
FANO,FANO,13.018354,43.843471,seismic,760,3.3,0.63,0,0.002641,0,0.6522,0,0.003845,0,0.007286,0,0.002713,inferred,Stations_USGS
FCOR,FCOR,12.81459,43.76911,seismic,760,3,0.63,0,0.002092,0,0.4351,0,0.002187,0,0.002992,0,0.001873,inferred,Stations_USGS
FRE8,FRE8,12.3552,46.015,seismic,760,3.1,0.63,0,0.003533,0,0.5087,0,0.008581,0,0.005678,0,0.001158,inferred,Stations_USGS
FREG,FREG,12.312986,46.011092,seismic,760,3.4,0.63,0,0.007486,0,0.5441,0,0.019389,0,0.004193,0,0.001649,inferred,Stations_USGS
GUMA,GUMA,13.3352,43.0627,seismic,760,3.2,0.63,0,0.002385,0,0.5805,0,0.004945,0,0.003661,0,0.002381,inferred,Stations_USGS
MCIF,MCIF,12.631683,43.811583,seismic,760,3.3,0.63,0,0.001901,0,0.4417,0,0.003444,0,0.004812,0,0.002131,inferred,Stations_USGS
MNTP,MNTP,13.4692,43.1373,seismic,760,3.3,0.63,0,0.001782,0,0.7347,0,0.003562,0,0.003865,0,0.003351,inferred,Stations_USGS
MPAG,MPAG,12.7595,43.6292,seismic,760,2.6,0.63,0,0.000841,0,0.2342,0,0.001306,0,0.002559,0,0.000869,inferred,Stations_USGS
MSAG,MSAG,15.9096,41.712,seismic,760,2.7,0.63,0,0.000722,0,0.2628,0,0.001629,0,0.001231,0,0.000649,inferred,Stations_USGS
MTL1,MTL1,13.009601,43.256732,seismic,760,3,0.63,0,0.001782,0,0.4075,0,0.001929,0,0.004562,0,0.00146,inferred,Stations_USGS
SENI,SENI,13.2331,43.7052,seismic,760,3.5,0.63,0,0.003768,0,0.9801,0,0.010437,0,0.004391,0,0.002895,inferred,Stations_USGS
SSFR,SSFR,12.7822,43.4363,seismic,760,2.6,0.63,0,0.00078,0,0.2458,0,0.002809,0,0.001101,0,0.001049,inferred,Stations_USGS
STAL,STAL,12.7104,46.2601,seismic,760,3.2,0.63,0,0.002934,0,0.5596,0,0.007383,0,0.002699,0,0.001378,inferred,Stations_USGS
TERO,TERO,13.60393,42.62279,seismic,760,2.8,0.63,0,0.000556,0,0.3018,0,0.000737,0,0.001293,0,0.000808,inferred,Stations_USGS
TREM,TREM,15.51,42.123,seismic,760,3,0.63,0,0.001437,0,0.2804,0,0.001699,0,0.00439,0,0.000861,inferred,Stations_USGS
BLY,BLY,17.1839,44.7488,seismic,761.92,4,0.63,0,0.027559,0,1.1918,0,0.040612,0,0.013013,0,0.004015,inferred,Stations_USGS
DST2,DST2,13.8013,45.6589,seismic,570.42,3.5,0.63,0,0.008686,0,0.9605,0,0.034729,0,0.00379,0,0.001937,inferred,Stations_USGS
ACOM,ACOM,13.5137,46.548,seismic,597.07,3.3,0.63,0,0.004597,0,0.5623,0,0.018958,0,0.005723,0,0.000858,inferred,Stations_USGS
BOO,BOO,13.0984,46.3195,seismic,760,3.1,0.63,0,0.001896,0,0.48,0,0.004812,0,0.002059,0,0.000494,inferred,Stations_USGS
CIMO,CIMO,12.4448,46.3116,seismic,760,2.8,0.63,0,0.001026,0,0.308,0,0.002142,0,0.001211,0,0.000457,inferred,Stations_USGS
CLUD,CLUD,12.8814,46.4569,seismic,760,2.9,0.63,0,0.001369,0,0.3595,0,0.002029,0,0.003723,0,0.000686,inferred,Stations_USGS
DRE,DRE,13.645,46.1733,seismic,900,3.3,0.63,0,0.00517,0,0.4543,0,0.014489,0,0.004233,0,0.000877,inferred,Stations_USGS
FUSE,FUSE,13.0011,46.4142,seismic,760,3,0.63,0,0.001245,0,0.2846,0,0.002559,0,0.002595,0,0.000456,inferred,Stations_USGS
MLN,MLN,12.6154,46.1495,seismic,760,3.1,0.63,0,0.001639,0,0.4897,0,0.002597,0,0.002276,0,0.001526,inferred,Stations_USGS
MPRI,MPRI,12.9877,46.2408,seismic,760,3.4,0.63,0,0.002526,0,0.7906,0,0.008039,0,0.005149,0,0.001898,inferred,Stations_USGS
PRED,PRED,13.565,46.4428,seismic,900,3,0.63,0,0.00103,0,0.4477,0,0.003347,0,0.001935,0,0.000575,inferred,Stations_USGS
SABO,SABO,13.6336,45.9875,seismic,849.4,4.3,0.63,0,0.01893,0,3.1679,0,0.045659,0,0.026729,0,0.007684,inferred,Stations_USGS
BANR,BANR,21.137,45.3828,seismic,760,3.1,0.63,0,0.001143,0,0.5147,0,0.001717,0,0.003037,0,0.001954,inferred,Stations_USGS
BZS,BZS,21.6401,45.6188,seismic,760,2,0.63,0,0.000345,0,0.0939,0,0.000545,0,0.000611,0,0.000395,inferred,Stations_USGS
MDVR,MDVR,21.7128,44.7815,seismic,760,2.4,0.63,0,0.000298,0,0.1599,0,0.000487,0,0.000696,0,0.000354,inferred,Stations_USGS
SIRR,SIRR,21.663,46.2653,seismic,760,2,0.63,0,0.000285,0,0.0849,0,0.000474,0,0.000569,0,0.000374,inferred,Stations_USGS
BOJS,BOJS,15.2518,45.5043,seismic,355.96,3.7,0.63,0,0.009809,0,1.2432,0,0.019551,0,0.005891,0,0.001951,inferred,Stations_USGS
CADS,CADS,13.7368,46.2281,seismic,900,3.3,0.63,0,0.004944,0,0.6617,0,0.01126,0,0.003751,0,0.00101,inferred,Stations_USGS
CEY,CEY,14.4221,45.7381,seismic,568.48,3.5,0.63,0,0.007425,0,0.4041,0,0.022926,0,0.005575,0,0.001017,inferred,Stations_USGS
