STATION_ID,STATION_NAME,LONGITUDE,LATITUDE,STATION_TYPE,VS30,MMI_VALUE,MMI_STDDEV,PGA_LN_SIGMA,PGA_VALUE,PGV_LN_SIGMA,PGV_VALUE,SA(0.3)_LN_SIGMA,SA(0.3)_VALUE,SA(1.0)_LN_SIGMA,SA(1.0)_VALUE,SA(3.0)_LN_SIGMA,SA(3.0)_VALUE,VS30_TYPE,REFERENCES
OSK002,,135.5958,34.8573,seismic,326.3,7.8,0.63,0.0,0.810399,0.0,39.5539,0.0,2.270153,0.0,0.35212,0.0,0.03787,inferred,Stations_USGS
UTM:(53S 055 385 10000),,135.6015,34.8358,macroseismic,162.6,7.4,0.3,0.8059,0.461038,0.875,28.5559,1.0131,0.807015,1.0822,0.267483,1.4737,0.05549,inferred,Stations_USGS
UTM:(53S 056 385 10000),,135.7109,34.8352,macroseismic,367.7,7.2,0.3,0.8059,0.407082,0.875,24.6834,1.0131,0.722059,1.0822,0.228208,1.4737,0.047617,inferred,Stations_USGS
KYT011,,135.5638,35.017,seismic,181.3,6.7,0.63,0.0,0.396417,0.0,16.7654,0.0,0.320934,0.0,0.204949,0.0,0.010816,inferred,Stations_USGS
OSK004,,135.6394,34.7405,seismic,383.9,7.3,0.63,0.0,0.35875,0.0,27.3922,0.0,0.721918,0.0,0.288313,0.0,0.028418,inferred,Stations_USGS
UTM:(53S 054 385 10000),,135.4922,34.8363,macroseismic,400.3,7.1,0.3,0.8059,0.347277,0.875,22.9488,1.0131,0.649155,1.0822,0.223655,1.4737,0.047139,inferred,Stations_USGS
OSK003,,135.4683,34.7668,seismic,315.6,7.3,0.63,0.0,0.323907,0.0,26.7764,0.0,0.417667,0.0,0.330042,0.0,0.03089,inferred,Stations_USGS
UTM:(53S 055 384 10000),,135.6009,34.7456,macroseismic,150.7,6.8,0.3,0.8059,0.305558,0.875,18.4426,1.0131,0.566617,1.0822,0.170021,1.4737,0.035991,inferred,Stations_USGS
OSK005,,135.5099,34.7255,seismic,260.2,7.2,0.63,0.0,0.288676,0.0,24.9886,0.0,0.634843,0.0,0.224615,0.0,0.025266,inferred,Stations_USGS
UTM:(53S 056 386 10000),,135.7117,34.9254,macroseismic,301.4,6.6,0.3,0.8059,0.256057,0.875,15.9416,1.0131,0.493225,1.0822,0.149779,1.4737,0.032015,inferred,Stations_USGS
NAR001,,135.7272,34.7154,seismic,373.6,7.0,0.63,0.0,0.252859,0.0,20.7451,0.0,0.39183,0.0,0.289707,0.0,0.021558,inferred,Stations_USGS
HYG015,,135.2713,34.9515,seismic,775.5,5.4,0.63,0.0,0.210383,0.0,6.8599,0.0,0.469376,0.0,0.013108,0.0,0.002725,inferred,Stations_USGS
KYT013,,135.8047,34.8784,seismic,405.4,6.2,0.63,0.0,0.199092,0.0,12.228,0.0,0.593313,0.0,0.045469,0.0,0.005182,inferred,Stations_USGS
HYG022,,135.3499,34.7463,seismic,291.8,6.8,0.63,0.0,0.186512,0.0,17.8419,0.0,0.497426,0.0,0.136339,0.0,0.012127,inferred,Stations_USGS
OSK001,,135.39,34.9707,seismic,775.5,5.6,0.63,0.0,0.186445,0.0,6.7052,0.0,0.440772,0.0,0.04839,0.0,0.004714,inferred,Stations_USGS
KYT009,,135.5016,35.1637,seismic,775.5,4.8,0.63,0.0,0.165603,0.0,4.2995,0.0,0.093155,0.0,0.018935,0.0,0.003372,inferred,Stations_USGS
UTM:(53S 054 384 10000),,135.4916,34.7461,macroseismic,153.4,5.9,0.3,0.8059,0.158718,0.875,9.5722,1.0131,0.326759,1.0822,0.088191,1.4737,0.019298,inferred,Stations_USGS
NAR002,,135.8352,34.6683,seismic,446.9,5.4,0.63,0.0,0.153424,0.0,6.743,0.0,0.172264,0.0,0.105872,0.0,0.011237,inferred,Stations_USGS
UTM:(53S 053 384 10000),,135.3824,34.7465,macroseismic,159.2,6.0,0.3,0.8059,0.151657,0.875,10.2958,1.0131,0.326424,1.0822,0.101996,1.4737,0.022432,inferred,Stations_USGS
OSK006,,135.471,34.5894,seismic,160.7,5.9,0.63,0.0,0.14842,0.0,9.6924,0.0,0.415233,0.0,0.045973,0.0,0.010217,inferred,Stations_USGS
KYT012,,135.8188,34.9962,seismic,775.5,4.9,0.63,0.0,0.145057,0.0,4.5665,0.0,0.192931,0.0,0.012075,0.0,0.003295,inferred,Stations_USGS
UTM:(53S 056 384 10000),,135.7101,34.745,macroseismic,775.5,5.6,0.3,0.8059,0.141722,0.875,7.6926,1.0131,0.287428,1.0822,0.06644,1.4737,0.014586,inferred,Stations_USGS
UTM:(53S 057 386 10000),,135.8211,34.9247,macroseismic,775.5,5.8,0.3,0.8059,0.141578,0.875,8.8995,1.0131,0.300738,1.0822,0.0841,1.4737,0.018527,inferred,Stations_USGS
UTM:(53S 055 382 10000),,135.5996,34.5653,macroseismic,167.4,5.9,0.3,0.8059,0.136858,0.875,9.5722,1.0131,0.302269,1.0822,0.096576,1.4737,0.021366,inferred,Stations_USGS
UTM:(53S 057 385 10000),,135.8202,34.8345,macroseismic,420.1,5.6,0.3,0.8059,0.130754,0.875,7.6926,1.0131,0.275511,1.0822,0.069802,1.4737,0.015416,inferred,Stations_USGS
NAR004,,135.9512,34.528,seismic,411.5,4.2,0.63,0.0,0.130604,0.0,2.3272,0.0,0.054264,0.0,0.022362,0.0,0.002823,inferred,Stations_USGS
UTM:(53S 052 383 10000),,135.2728,34.6566,macroseismic,600.0,5.8,0.3,0.8059,0.119306,0.875,8.8995,1.0131,0.274859,1.0822,0.093402,1.4737,0.020839,inferred,Stations_USGS
HYG024,,134.9904,34.533,seismic,207.5,4.7,0.63,0.0,0.108978,0.0,3.1097,0.0,0.135601,0.0,0.015423,0.0,0.00356,inferred,Stations_USGS
NAR003,,135.7191,34.5169,seismic,328.9,5.4,0.63,0.0,0.100017,0.0,6.5317,0.0,0.261392,0.0,0.058901,0.0,0.005623,inferred,Stations_USGS
OSK009,,135.5816,34.4366,seismic,428.9,4.3,0.63,0.0,0.0992,0.0,2.7481,0.0,0.033283,0.0,0.008987,0.0,0.001325,inferred,Stations_USGS
SIG010,,135.8965,34.9718,seismic,199.1,5.3,0.63,0.0,0.097634,0.0,4.7854,0.0,0.312075,0.0,0.030723,0.0,0.005526,inferred,Stations_USGS
SIG011,,136.0587,34.8779,seismic,390.2,4.7,0.63,0.0,0.096399,0.0,4.0233,0.0,0.108568,0.0,0.027936,0.0,0.003089,inferred,Stations_USGS
MIE008,,136.1073,34.6285,seismic,414.1,4.5,0.63,0.0,0.093094,0.0,3.454,0.0,0.31622,0.0,0.018621,0.0,0.002324,inferred,Stations_USGS
OSK008,,135.3917,34.4402,seismic,361.1,4.8,0.63,0.0,0.088909,0.0,4.2535,0.0,0.208376,0.0,0.021096,0.0,0.0079,inferred,Stations_USGS
UTM:(53S 054 383 10000),,135.4911,34.6559,macroseismic,161.4,5.1,0.3,0.8059,0.088335,0.875,5.3438,1.0131,0.199925,1.0822,0.04932,1.4737,0.011118,inferred,Stations_USGS
UTM:(53S 056 383 10000),,135.7093,34.6549,macroseismic,396.6,5.0,0.3,0.8059,0.086128,0.875,4.9682,1.0131,0.192816,1.0822,0.043206,1.4737,0.010041,inferred,Stations_USGS
SIG012,,136.2307,34.9043,seismic,425.9,4.1,0.63,0.0,0.085118,0.0,1.951,0.0,0.083929,0.0,0.01703,0.0,0.002992,inferred,Stations_USGS
SIG007,,136.0957,35.1339,seismic,250.4,5.0,0.63,0.0,0.080857,0.0,4.4733,0.0,0.122469,0.0,0.021485,0.0,0.004649,inferred,Stations_USGS
OSK007,,135.6058,34.5577,seismic,396.1,4.5,0.63,0.0,0.077618,0.0,2.6064,0.0,0.060156,0.0,0.026327,0.0,0.005975,inferred,Stations_USGS
UTM:(53S 053 383 10000),,135.382,34.6563,macroseismic,600.0,5.0,0.3,0.8059,0.077481,0.875,4.9682,1.0131,0.182385,1.0822,0.047519,1.4737,0.010798,inferred,Stations_USGS
UTM:(53S 057 384 10000),,135.8193,34.7443,macroseismic,305.9,4.8,0.3,0.8059,0.077221,0.875,4.2945,1.0131,0.173911,1.0822,0.031281,1.4737,0.006697,inferred,Stations_USGS
UTM:(53S 055 383 10000),,135.6002,34.6554,macroseismic,154.0,4.8,0.3,0.8059,0.076815,0.875,4.2945,1.0131,0.173431,1.0822,0.031475,1.4737,0.00676,inferred,Stations_USGS
UTM:(53S 052 384 10000),,135.2731,34.7468,macroseismic,775.5,5.0,0.3,0.8059,0.074618,0.875,4.9682,1.0131,0.178809,1.0822,0.048629,1.4737,0.011081,inferred,Stations_USGS
UTM:(53S 050 383 10000),,135.0546,34.6569,macroseismic,397.5,5.2,0.3,0.8059,0.073679,0.875,5.7477,1.0131,0.185948,1.0822,0.061996,1.4737,0.014188,inferred,Stations_USGS
MIE007,,136.3365,34.6435,seismic,641.3,4.2,0.63,0.0,0.072813,0.0,1.6695,0.0,0.113114,0.0,0.007251,0.0,0.000619,inferred,Stations_USGS
UTM:(53S 051 383 10000),,135.1637,34.6568,macroseismic,220.1,5.1,0.3,0.8059,0.072788,0.875,5.3438,1.0131,0.180579,1.0822,0.055533,1.4737,0.012699,inferred,Stations_USGS
NAR005,,135.6883,34.3408,seismic,362.8,4.3,0.63,0.0,0.071288,0.0,2.8056,0.0,0.075903,0.0,0.019536,0.0,0.00115,inferred,Stations_USGS
NAR006,,135.9541,34.3383,seismic,775.5,4.1,0.63,0.0,0.070909,0.0,1.7995,0.0,0.149447,0.0,0.005016,0.0,0.000971,inferred,Stations_USGS
KYT014,,135.9921,34.7732,seismic,775.5,4.3,0.63,0.0,0.070747,0.0,2.4401,0.0,0.200505,0.0,0.014042,0.0,0.003294,inferred,Stations_USGS
HYG010,,135.1777,35.0593,seismic,493.7,4.3,0.63,0.0,0.070586,0.0,2.441,0.0,0.136472,0.0,0.007743,0.0,0.002978,inferred,Stations_USGS
UTM:(53S 056 387 10000),,135.7124,35.0155,macroseismic,457.2,4.7,0.3,0.8059,0.069523,0.875,3.9927,1.0131,0.155519,1.0822,0.028243,1.4737,0.005933,inferred,Stations_USGS
SIG009,,136.0854,35.0051,seismic,347.3,4.5,0.63,0.0,0.065712,0.0,2.5009,0.0,0.102765,0.0,0.022597,0.0,0.003408,inferred,Stations_USGS
UTM:(53S 057 383 10000),,135.8185,34.6542,macroseismic,331.8,4.6,0.3,0.8059,0.063404,0.875,3.7121,1.0131,0.130583,1.0822,0.025118,1.4737,0.005137,inferred,Stations_USGS
UTM:(53S 054 382 10000),,135.4906,34.5658,macroseismic,269.8,4.7,0.3,0.8059,0.063288,0.875,3.9927,1.0131,0.137793,1.0822,0.031547,1.4737,0.007005,inferred,Stations_USGS
HYG023,,134.9999,34.6444,seismic,181.2,4.4,0.63,0.0,0.062506,0.0,2.5763,0.0,0.114704,0.0,0.031461,0.0,0.001873,inferred,Stations_USGS
KYT008,,135.3966,35.2612,seismic,506.4,3.8,0.63,0.0,0.062393,0.0,1.125,0.0,0.038947,0.0,0.006731,0.0,0.001536,inferred,Stations_USGS
UTM:(53S 058 387 10000),,135.9316,35.0141,macroseismic,172.0,4.7,0.3,0.8059,0.062158,0.875,3.9927,1.0131,0.134632,1.0822,0.032223,1.4737,0.007231,inferred,Stations_USGS
