# 19900620_M7.4_Manjil-Rudbar median gmf, Stations:None, gmlt:USGS, Rupture:GCMT
custom_site_id,lon,lat,AbrahamsonEtAl2014,BooreEtAl2014,CampbellBozorgnia2014,ChiouYoungs2014
t_0,51.40646,33.65178,0.004138025,0.0023575565,0.0038230845,0.0055432795
t_1,51.58613,33.65178,0.0030359942,0.0016083926,0.0030906014,0.0039704507
t_10,51.2268,33.65178,0.003542652,0.001917796,0.0035047384,0.0046452577
t_100,52.75394,33.65178,0.0035318518,0.0021292644,0.00303913,0.004940616
t_1000,46.28606,33.65178,0.0017075711,0.00089211843,0.0017369183,0.0022839366
t_1001,46.3759,33.65178,0.0019737403,0.0010713751,0.0019278049,0.0026822358
t_1002,46.55556,33.65178,0.0014882629,0.0007366471,0.0016329131,0.0019473281
t_1003,46.46573,33.65178,0.0018870601,0.0010018187,0.0018861301,0.002536047
t_1004,46.28606,33.72652,0.0018620521,0.000986985,0.0018645996,0.0025016651
t_1005,46.3759,33.72652,0.001990566,0.0010690804,0.0019653453,0.0026867215
t_1006,46.46573,33.72652,0.0017985516,0.00092883577,0.0018529526,0.002383284
t_1007,46.55556,33.72652,0.0017537122,0.0008950887,0.0018400836,0.0023125913
t_1008,46.28606,33.8012,0.0018463841,0.0009626068,0.0018783268,0.0024563263
t_1009,46.3759,33.8012,0.002139428,0.0011599719,0.0020897817,0.0028933906
t_101,52.6641,33.65178,0.00374349,0.0022759407,0.0031881372,0.0052440683
t_1010,46.64539,33.65178,0.0017164937,0.0008743987,0.0018022041,0.0022643323
t_1011,46.73522,33.65178,0.0022336768,0.0012220559,0.0021582516,0.003032211
t_1012,46.82505,33.65178,0.00238856,0.0013244079,0.002273444,0.0032569193
t_1013,46.73522,33.72652,0.0023535925,0.0012911847,0.0022663714,0.0031912515
t_1014,46.64539,33.72652,0.002443159,0.0013652828,0.002305327,0.0033425475
t_1015,46.82505,33.72652,0.0023882987,0.0013064153,0.0023062741,0.003229875
t_1016,46.82505,33.8012,0.0025208448,0.0013832127,0.0024249728,0.0034051798
t_1017,46.73522,33.8012,0.0023444481,0.0012662943,0.0022927623,0.003148697
t_1018,46.64539,33.8012,0.0024540965,0.001356639,0.0023451706,0.0033337467
t_1019,46.73522,33.87582,0.0027440318,0.0015366771,0.0025819102,0.0037352971
t_102,52.57427,33.65178,0.0040929965,0.002530993,0.0034119429,0.005757497
t_1020,47.00472,33.65178,0.002108714,0.001107632,0.0021259852,0.0028002774
t_1021,47.09455,33.65178,0.0024607764,0.001346893,0.002373794,0.0033235294
t_1022,46.91489,33.65178,0.0026255425,0.0014867713,0.0024394582,0.0036060829
t_1023,47.00472,33.72652,0.0023178463,0.0012358727,0.0022954221,0.0030895614
t_1024,47.09455,33.72652,0.003580343,0.0021565692,0.0030825522,0.0050046165
t_1025,46.91489,33.72652,0.0018895122,0.00096206716,0.001998366,0.0024818976
t_1026,47.00472,33.8012,0.0028062265,0.0015689653,0.0026448984,0.0038113643
t_1027,47.09455,33.8012,0.0024216285,0.0012839914,0.0024193414,0.0032096752
t_1028,46.91489,33.8012,0.0032755318,0.0019280454,0.002905353,0.0045439736
t_1029,47.00472,33.87582,0.00306366,0.0017362037,0.0028444007,0.0041740504
t_103,52.75394,33.72652,0.0037185082,0.0022500511,0.0031874087,0.005198061
t_1030,46.55556,33.8012,0.0018574846,0.00095264567,0.001938825,0.0024493055
t_1031,46.46573,33.8012,0.0017166439,0.0008686263,0.0018277264,0.0022562863
t_1032,46.3759,33.87582,0.0017601822,0.0008929997,0.0018681395,0.0023140062
t_1033,46.28606,33.87582,0.0024240606,0.0013589985,0.00228129,0.0033221366
t_1034,46.55556,33.87582,0.001914722,0.000980482,0.0020083392,0.0025195729
t_1035,46.46573,33.87582,0.001912095,0.0009839403,0.0019874563,0.0025222874
t_1036,46.3759,33.95037,0.0024035054,0.0013164466,0.0023197816,0.0032501197
t_1037,46.28606,33.95037,0.0017838379,0.0009052154,0.0018942388,0.0023440334
t_1038,46.55556,33.95037,0.002552935,0.0014013085,0.0024565216,0.0034450039
t_1039,46.46573,33.95037,0.0021322619,0.0011167745,0.0021629808,0.002824203
t_104,52.6641,33.72652,0.0035966905,0.002140947,0.003151513,0.0049932143
t_1040,46.82505,33.87582,0.0035952132,0.0021591857,0.0031085357,0.005016609
t_1041,46.64539,33.87582,0.0024222012,0.001314713,0.0023581246,0.0032554714
t_1042,46.82505,33.95037,0.0035155222,0.0020751967,0.0031110542,0.0048661362
t_1043,46.73522,33.95037,0.0030066117,0.0017095607,0.0027834645,0.004107312
t_1044,46.64539,33.95037,0.0026929914,0.0014913453,0.0025666007,0.0036429558
t_1045,46.73522,34.02485,0.0032008733,0.0018307123,0.0029440727,0.0043721846
t_1046,46.82505,34.02485,0.0039286334,0.002363642,0.0033969374,0.0054609696
t_1047,46.64539,34.02485,0.0037180048,0.0022332224,0.003220265,0.0051772404
t_1048,46.55556,34.09927,0.003219195,0.0018490587,0.0029467712,0.004406787
t_1049,46.82505,34.09927,0.0037208581,0.0021806257,0.0033290912,0.0051108147
t_105,52.57427,33.72652,0.0039097588,0.0023630674,0.0033612384,0.0054477626
t_1050,47.09455,33.87582,0.0027480102,0.0014920558,0.0026675141,0.0036676244
t_1051,46.91489,33.87582,0.0029855072,0.0016908301,0.0027739438,0.0040721437
