STATION_ID,STATION_NAME,LONGITUDE,LATITUDE,STATION_TYPE,PGA_VALUE,PGA_LN_SIGMA,SOIL_TYPE,VS30,VS30_TYPE,VS30_USGS
SSV,S. SEVERO,15.385745,41.68116,seismic,0.056712,0.0,B,386.0,B,595.0
VSE,VASTO (EUROPA),14.707188,42.12218,seismic,0.038263,0.0,B (inferred from geology),598.0,inferred_USGS,598.0
SNN,SANNICANDRO GARGANICO,15.570961,41.832181,seismic,0.037791,0.0,A,865.0,A,987.0
GLD,GILDONE,14.756682,41.509072,seismic,0.017627,0.0,B,472.0,B,985.0
CMM,CASTIGLIONE MESSER MARINO,14.44984,41.86832,seismic,0.00792,0.0,B (inferred from geology),996.0,inferred_USGS,996.0
SCV,S. MARCO DEI CAVOTI,14.880446,41.306362,seismic,0.006904,0.0,B (inferred from geology),1000.0,inferred_USGS,1000.0
CHT,CHIETI,14.147809,42.369827,seismic,0.006738,0.0,B (inferred from geology),596.0,inferred_USGS,596.0
AVZ,AVEZZANO,13.425929,42.027458,seismic,0.006624,0.0,C,199.0,C,230.0
ORC,ORTUCCHIO  NUOVA,13.642346,41.953606,seismic,0.003988,0.0,B,767.0,B,231.0
NOR,NORCIA LA CASTELLINA,13.092422,42.792442,seismic,0.001807,0.0,B,423.0,B,788.0
GSA,GRAN SASSO  LAB. INFN ASSERGI,13.519362,42.420689,seismic,0.001247,0.0,B,492.0,B,239.0
GSG,GRAN SASSO (LAB. INFN GALLERIA),13.55,42.46,seismic,0.000266,0.0,B (inferred from geology),1000.0,inferred_USGS,1000.0
OBS_1,San Giuliano di Puglia,14.964,41.685,macroseismic,0.926636,0.8059,,493.82,inferred,997.0
OBS_5,Ripabottoni,14.808,41.688,macroseismic,0.374979,0.8059,,770.71,inferred,999.0
OBS_2,Bonefro,14.935,41.704,macroseismic,0.374979,0.8059,,505.5,inferred,561.0
OBS_4,Castellino del Biferno,14.731,41.701,macroseismic,0.367867,0.8059,,870.0,inferred,990.0
OBS_6,Santa Croce di Magliano,14.991,41.711,macroseismic,0.357212,0.8059,,547.69,inferred,968.0
OBS_3,Casalnuovo Monterotaro,15.105,41.62,macroseismic,0.294968,0.8059,,516.07,inferred,964.0
OBS_8,Montelongo,14.95,41.736,macroseismic,0.274708,0.8059,,578.64,inferred,677.0
