STATION_ID,STATION_NAME,LONGITUDE,LATITUDE,STATION_TYPE,VS30,MMI_VALUE,MMI_STDDEV,PGA_LN_SIGMA,PGA_VALUE,PGV_LN_SIGMA,PGV_VALUE,SA(0.3)_LN_SIGMA,SA(0.3)_VALUE,SA(1.0)_LN_SIGMA,SA(1.0)_VALUE,SA(3.0)_LN_SIGMA,SA(3.0)_VALUE,VS30_TYPE,REFERENCES
OBS_2534,Unknown,9.131,51.997,macroseismic,900,4,0.3,1.3125,0.004525,1.1973,0.4766,1.4506,0.009,1.3125,0.005481,1.8651,0.002722,inferred,Stations_USGS
OBS_146,Unknown,6.667,48.239,macroseismic,774.17,3,0.3,,,,,,,,,,,inferred,Stations_USGS
OBS_977,Unknown,7.86,49.843,macroseismic,734.13,5,0.3,1.3125,0.026248,1.1973,2.8058,1.4506,0.052356,1.3125,0.034839,1.8651,0.012454,inferred,Stations_USGS
OBS_1926,Unknown,7.56,51.027,macroseismic,900,5,0.3,1.3125,0.041648,1.1973,3.1155,1.4506,0.071251,1.3125,0.03515,1.8651,0.011639,inferred,Stations_USGS
OBS_1488,Unknown,7.602,50.596,macroseismic,900,5,0.3,1.3125,0.036129,1.1973,3.062,1.4506,0.064802,1.3125,0.035054,1.8651,0.011884,inferred,Stations_USGS
OBS_2546,Unknown,5.433,52.017,macroseismic,472.78,4,0.3,1.3125,0.008702,1.1973,0.5722,1.4506,0.013926,1.3125,0.005656,1.8651,0.002178,inferred,Stations_USGS
OBS_1978,Unknown,6.09,51.064,macroseismic,390.25,6,0.3,1.3125,0.132079,1.1973,7.8913,1.4506,0.21689,1.3125,0.078802,1.8651,0.020447,inferred,Stations_USGS
OBS_2315,Unknown,4.8,51.55,macroseismic,337.4,5,0.3,1.3125,0.046459,1.1973,3.1572,1.4506,0.076645,1.3125,0.035224,1.8651,0.011454,inferred,Stations_USGS
OBS_1412,Unknown,5.42,50.507,macroseismic,636.54,4,0.3,1.3125,0.009453,1.1973,0.5856,1.4506,0.014718,1.3125,0.005679,1.8651,0.002118,inferred,Stations_USGS
OBS_1300,Unknown,8.747,50.369,macroseismic,389.47,5,0.3,1.3125,0.025151,1.1973,2.7726,1.4506,0.050885,1.3125,0.034811,1.8651,0.012532,inferred,Stations_USGS
OBS_814,Unknown,5.491,49.421,macroseismic,436.48,3,0.3,,,,,,,,,,,inferred,Stations_USGS
OBS_2390,Unknown,4.233,51.683,macroseismic,180,4,0.3,1.3125,0.006729,1.1973,0.5325,1.4506,0.01173,1.3125,0.005587,1.8651,0.002378,inferred,Stations_USGS
OBS_30,Unknown,7.226,47.672,macroseismic,335.98,3,0.3,,,,,,,,,,,inferred,Stations_USGS
OBS_663,Unknown,3.745,49.209,macroseismic,864.24,3,0.3,,,,,,,,,,,inferred,Stations_USGS
OBS_2494,Unknown,4.25,51.917,macroseismic,221.87,3,0.3,,,,,,,,,,,inferred,Stations_USGS
OBS_384,Unknown,5.625,48.75,macroseismic,879.48,4,0.3,1.3125,0.004038,1.1973,0.4617,1.4506,0.008342,1.3125,0.005451,1.8651,0.00283,inferred,Stations_USGS
OBS_2354,Unknown,5.683,51.617,macroseismic,241.69,5,0.3,1.3125,0.057876,1.1973,3.3601,1.4506,0.093311,1.3125,0.035572,1.8651,0.010626,inferred,Stations_USGS
OBS_1104,Unknown,4.825,50.14,macroseismic,900,3,0.3,,,,,,,,,,,inferred,Stations_USGS
OBS_2525,Unknown,6.283,51.967,macroseismic,272.88,5,0.3,1.3125,0.050518,1.1973,3.2004,1.4506,0.082573,1.3125,0.0353,1.8651,0.011268,inferred,Stations_USGS
