# 20120905_M7.6_Nicoya median gmf, Stations:Seismic, gmlt:USGS, Rupture:GFZ
custom_site_id,lon,lat,AbrahamsonEtAl2014,BooreEtAl2014,CampbellBozorgnia2014,ChiouYoungs2014
m_104,-84.127,9.9839,0.050900877,0.050810657,0.052853458,0.050894655
m_105,-84.1278,9.8936,0.054771163,0.05349738,0.06075506,0.05461654
m_106,-84.0359,9.983,0.09379225,0.09416982,0.09575879,0.09432179
m_109,-84.0367,9.8927,0.07637726,0.0793591,0.06822693,0.07734197
m_113,-84.2205,9.7136,0.053500094,0.05177173,0.06395222,0.058253214
m_114,-84.1262,10.0742,0.090432264,0.089034475,0.09965199,0.09294373
m_120,-84.219,9.8943,0.0749115,0.07237021,0.08211204,0.07500856
m_123,-84.3975,10.3475,0.07491469,0.076689124,0.07828728,0.07910503
m_131,-84.1317,9.4419,0.044640306,0.044572603,0.044873644,0.045072634
m_133,-85.8548,11.2602,0.053074338,0.057986744,0.061578322,0.070535496
m_139,-83.9457,9.892,0.057780486,0.058148336,0.056529514,0.057871737
m_143,-86.3106,12.166,0.015313242,0.01457966,0.016837986,0.023509769
m_145,-86.2195,11.8944,0.023972051,0.024260525,0.025088424,0.03624745
m_74,-85.4938,10.1737,0.2583418,0.3476503,0.2924664,0.27390733
m_75,-85.5846,10.2645,0.5040657,0.62675726,0.5322448,0.5264923
m_76,-85.6748,10.5361,0.14645676,0.44788525,0.15643196,0.1970325
m_80,-85.6774,9.9032,0.2087039,0.2200061,0.22364762,0.23003343
m_81,-85.7665,10.4461,0.21259513,0.4377645,0.19187662,0.25744894
m_83,-84.2174,10.075,0.13139871,0.13000442,0.1391441,0.13226362
m_84,-85.4951,9.9024,0.19210288,0.21845871,0.21375832,0.22075625
m_94,-84.9445,10.4419,0.121844605,0.13635999,0.13052759,0.14199181
m_95,-84.4909,10.0771,0.2445545,0.24714628,0.24409533,0.2470608
m_96,-85.3118,10.0824,0.1364195,0.3040288,0.17947519,0.15872282
m_97,-84.2182,9.9847,0.11734958,0.11806957,0.113029934,0.11729471
m_98,-84.4005,9.9861,0.12631409,0.13019304,0.13694152,0.13294733
m_99,-83.6778,9.3476,0.025746332,0.025620822,0.026275104,0.027966846
s_0,-85.648,9.979,1.58,1.58,1.58,1.58
s_1,-85.59,10.286,0.563,0.563,0.563,0.563
s_10,-84.623,9.609,0.157,0.157,0.157,0.157
s_100,-84.1613,9.79912,0.09028,0.09028,0.09028,0.09028
s_101,-83.8687,9.82729,0.08602,0.08602,0.08602,0.08602
s_102,-85.01,10.8981,0.08407,0.08407,0.08407,0.08407
s_103,-84.0706,9.93624,0.08402,0.08402,0.08402,0.08402
s_107,-84.4315,10.3242,0.0784,0.0784,0.0784,0.0784
s_108,-84.0967,9.91474,0.07161,0.07161,0.07161,0.07161
s_11,-85.091,10.428,0.146,0.146,0.146,0.146
s_110,-84.7176,11.0311,0.06128,0.06128,0.06128,0.06128
s_111,-84.0561,9.75095,0.06123,0.06123,0.06123,0.06123
s_112,-83.9177,9.83255,0.0598,0.0598,0.0598,0.0598
s_115,-83.9417,9.89729,0.05511,0.05511,0.05511,0.05511
s_116,-84.0359,9.86917,0.05479,0.05479,0.05479,0.05479
s_117,-84.1394,10.3907,0.05278,0.05278,0.05278,0.05278
s_118,-84.0768,9.93359,0.05197,0.05197,0.05197,0.05197
s_119,-85.6182,10.837,0.05083,0.05083,0.05083,0.05083
s_12,-84.214,10.025,0.139,0.139,0.139,0.139
s_121,-83.8935,9.82064,0.04712,0.04712,0.04712,0.04712
s_122,-84.1218,9.99894,0.04709,0.04709,0.04709,0.04709
