# 20110918_M6.9_Sikkim median gmf, Stations:None, gmlt:USGS, Rupture:GCMT
custom_site_id,lon,lat,AbrahamsonEtAl2015SSlab,AtkinsonBoore2003SSlab,AtkinsonBoore2003SSlabCascadia,ZhaoEtAl2016SSlab
t_0,87.07702,23.68422,0.0054138894,0.0012206286,0.0007650918,0.006007246
t_1,87.25668000000002,23.68422,0.0058390307,0.0014403423,0.0009028086,0.0062256344
t_10,87.43635,23.68422,0.0070285155,0.0015060895,0.00094401906,0.005882847
t_100,87.97534000000002,23.68422,0.0072386065,0.0016583239,0.0010394398,0.0062991334
t_1000,85.54989,23.68422,0.0036567294,0.0006628029,0.00041544583,0.0039045378
t_10000,90.40079000000003,30.5541,0.0054561403,0.0015956425,0.001000151,0.0072657634
t_10001,90.58044999999998,30.5541,0.0053861407,0.0014630246,0.00091702596,0.0068310373
t_10002,90.67027999999999,30.5541,0.004475864,0.00090334035,0.000566215,0.005247516
t_10003,90.49062000000004,30.63143,0.0051130024,0.0014371456,0.00090080494,0.006744977
t_10004,90.67027999999999,30.63143,0.004867289,0.0013183511,0.0008263444,0.0063443203
t_10005,90.40079000000003,30.63143,0.005236145,0.0014985169,0.0009392726,0.006948395
t_10006,90.76011,30.5541,0.0041639283,0.00086319644,0.0005410528,0.0050809244
t_10007,90.93977999999998,30.5541,0.0049895346,0.0012181068,0.00076351117,0.0059984517
t_10008,90.84995000000004,30.5541,0.005037511,0.0012765737,0.00080015825,0.0062010903
t_10009,90.76011,30.63143,0.0055387756,0.0012611505,0.000790491,0.006147889
t_1001,85.46005000000002,23.68422,0.0035372765,0.00063456624,0.00039774706,0.0037868754
t_10010,90.84995000000004,30.63143,0.0047728065,0.0012055242,0.0007556244,0.005954494
t_10011,90.93977999999998,30.63143,0.004691463,0.0011515497,0.00072179304,0.0057644676
t_10012,90.84995000000004,30.7087,0.0044559655,0.0011382821,0.0007134769,0.005717382
t_10013,90.76011,30.7087,0.004569178,0.0011895514,0.0007456126,0.005898509
t_10014,90.93977999999998,30.7087,0.005186863,0.0010884529,0.00068224384,0.005539158
t_10015,90.76011,30.7859,0.004400523,0.0011219485,0.00070323894,0.005659205
t_10016,90.58044999999998,30.63143,0.004989945,0.00137705,0.0008631369,0.006543476
t_10017,90.67027999999999,30.7087,0.004683111,0.0012421837,0.00077860255,0.0060822167
t_10018,90.40079000000003,30.7087,0.005026701,0.0014073935,0.0008821563,0.0066455123
t_10019,90.58044999999998,30.7087,0.004797528,0.0012961031,0.0008123993,0.006268203
t_1002,85.63972000000001,23.68422,0.0032539587,0.00069185067,0.000433653,0.0031908923
t_10020,90.49062000000004,30.7087,0.004912157,0.0013512117,0.00084694143,0.0064561036
t_10021,90.49062000000004,30.7859,0.004720665,0.0012704814,0.0007963396,0.0061800964
t_10022,90.58044999999998,30.7859,0.0046138144,0.0012199293,0.00076465344,0.006004808
t_10023,90.67027999999999,30.7859,0.004507015,0.0011703869,0.00073360023,0.005831062
t_10024,90.40079000000003,30.7859,0.0048272912,0.0013219331,0.0008285896,0.006356542
t_10025,90.40079000000003,30.86304,0.0046373704,0.0012417885,0.0007783549,0.006080846
t_10026,91.20927,30.7087,0.004260573,0.0009480192,0.00059421983,0.00502406
t_10027,91.11944,30.7087,0.004314008,0.0009932893,0.0006225952,0.0051923036
t_10028,91.02960999999999,30.7087,0.004539181,0.0010401092,0.000651942,0.005364062
t_10029,91.20927,30.7859,0.004202977,0.000898621,0.00056325697,0.0048378743
t_1003,85.37022000000002,23.68422,0.003571097,0.0006071679,0.0003805737,0.0036712592
t_10030,91.02960999999999,30.7859,0.005589759,0.0011040402,0.000692014,0.0047220043
t_10031,91.11944,30.7859,0.005643473,0.0010553856,0.0006615172,0.0045741075
t_10032,91.02960999999999,30.86304,0.0062649376,0.0010443116,0.000654576,0.0045552943
