# 20110918_M6.9_Sikkim median gmf, Stations:Seismic, gmlt:USGS, Rupture:USGS
custom_site_id,lon,lat,AbrahamsonEtAl2015SSlab,AtkinsonBoore2003SSlab,AtkinsonBoore2003SSlabCascadia,ZhaoEtAl2016SSlab
m_20,88.56939999999997,27.5198,0.29224643,0.8157074,0.7674847,0.54013264
m_21,88.56690000000003,27.3393,0.18790919,0.29451203,0.28690237,0.24790251
m_22,88.45769999999999,26.7087,0.1960032,0.2385817,0.23487744,0.206561
m_23,87.75350000000003,26.6239,0.1302657,0.30351081,0.28017938,0.15630986
m_24,88.26060000000001,27.0716,0.18542375,0.53550154,0.49696854,0.35230112
m_25,89.37709999999998,27.4181,0.08941059,0.2360127,0.21781811,0.1722179
m_26,89.4547,26.334,0.06434068,0.06703886,0.06626054,0.06256755
m_27,87.25080000000003,26.4451,0.091678604,0.1549707,0.14297484,0.09200266
m_28,91.84649999999999,26.0928,0.009980556,0.0129489545,0.0119479075,0.013927467
m_29,85.53059999999999,27.6112,0.03032776,0.054894835,0.050647963,0.050080825
m_30,91.75049999999999,26.1862,0.010735245,0.014570414,0.013443391,0.015150214
m_31,85.32659999999998,27.6992,0.03232159,0.049882423,0.046024427,0.04285935
m_32,85.428,27.7004,0.033003375,0.055670537,0.051363427,0.046470992
m_33,83.99439999999998,28.2179,0.00978563,0.012298857,0.011346705,0.013423903
m_34,85.28789999999998,23.3653,0.0046879067,0.003062986,0.0028258546,0.0050362577
m_35,88.41110000000003,22.6458,0.004650948,0.0033470793,0.0030879537,0.0053590313
m_36,85.15750000000003,25.621,0.011782135,0.014304219,0.013196821,0.01495079
m_37,85.3492,26.1649,0.025841776,0.026570551,0.024514439,0.024791945
m_38,91.8245,25.5529,0.008535684,0.010086946,0.0093069365,0.011653944
m_39,88.41200000000003,22.7361,0.0048591727,0.0036170185,0.0033369944,0.005658391
m_40,88.31299999999999,22.5564,0.0044626812,0.0031020457,0.0028618902,0.005081138
m_41,93.5992,27.1023,0.0051718657,0.0041389093,0.0038186703,0.0062182355
m_42,91.8021,22.3098,0.002651227,0.0012530802,0.0011560688,0.0026980564
m_43,92.656,26.3334,0.014144255,0.019645395,0.019291652,0.020147977
s_0,88.42000000000002,26.71,0.20612,0.20612,0.20612,0.20612
s_1,88.62,27.35,0.16122,0.16122,0.16122,0.16122
s_10,80.09000000000003,29.33,0.00204,0.00204,0.00204,0.00204
