# 20110918_M6.9_Sikkim median gmf, Stations:None, gmlt:USGS, Rupture:ISC
custom_site_id,lon,lat,AbrahamsonEtAl2015SSlab,AtkinsonBoore2003SSlab,AtkinsonBoore2003SSlabCascadia,ZhaoEtAl2016SSlab
t_0,87.07702,23.68422,0.006426056,0.0017473531,0.0010952435,0.0075916187
t_1,87.25668000000002,23.68422,0.0068709957,0.0020335473,0.0012746304,0.0077920128
t_10,87.43635,23.68422,0.008193321,0.0020963482,0.0013139942,0.0072899535
t_100,87.97534000000002,23.68422,0.00821935,0.0022089852,0.0013845951,0.007567369
t_1000,85.54989,23.68422,0.0045998073,0.0010429483,0.0006537215,0.005261954
t_10000,90.40079000000003,30.5541,0.0060854554,0.00199237,0.0012488205,0.008336561
t_10001,90.58044999999998,30.5541,0.0059743836,0.0018142783,0.0011371922,0.007797767
t_10002,90.67027999999999,30.5541,0.004953215,0.0011182028,0.0007008912,0.005981777
t_10003,90.49062000000004,30.63143,0.005706164,0.0017955349,0.0011254438,0.0077402443
t_10004,90.67027999999999,30.63143,0.0054041217,0.0016369259,0.0010260275,0.007246678
t_10005,90.40079000000003,30.63143,0.00585998,0.0018806269,0.0011787798,0.008000105
t_10006,90.76011,30.5541,0.0045973514,0.0010676617,0.0006692119,0.005787908
t_10007,90.93977999999998,30.5541,0.005484497,0.0015084705,0.00094551157,0.0068372698
t_10008,90.84995000000004,30.5541,0.005548642,0.0015792046,0.0009898477,0.0070638466
t_10009,90.76011,30.63143,0.0061339177,0.0015634629,0.0009799808,0.007013669
t_1001,85.46005000000002,23.68422,0.004460644,0.0010026767,0.00062847923,0.0051172697
t_10010,90.84995000000004,30.63143,0.0052749976,0.0014936016,0.00093619165,0.006789272
t_10011,90.93977999999998,30.63143,0.005174363,0.00142716,0.000894546,0.006573158
t_10012,90.84995000000004,30.7087,0.004941003,0.0014132095,0.0008858018,0.006527431
t_10013,90.76011,30.7087,0.0050777653,0.0014788384,0.0009269381,0.0067414856
