STATION_ID,STATION_NAME,LONGITUDE,LATITUDE,STATION_TYPE,VS30,MMI_VALUE,MMI_STDDEV,PGA_LN_SIGMA,PGA_VALUE,PGV_LN_SIGMA,PGV_VALUE,SA(0.3)_LN_SIGMA,SA(0.3)_VALUE,SA(1.0)_LN_SIGMA,SA(1.0)_VALUE,SA(3.0)_LN_SIGMA,SA(3.0)_VALUE,VS30_TYPE,REFERENCES
UTM:(38S 040 360 10000),UTM:(38S 040 360 10000),43.9878,32.5784,macroseismic,290.69,4.9,0.3,0.8059,0.046151,0.875,5.8491,1.0131,0.080321,1.0822,0.098726,1.4737,0.020822,inferred,Stations_USGS
UTM:(39R 045 289 10000),UTM:(39R 045 289 10000),50.5497,26.1737,macroseismic,760,3.1,0.3,,,,,,,,,,,inferred,Stations_USGS
UTM:(38S 073 397 10000),UTM:(38S 073 397 10000),47.6035,35.8911,macroseismic,524.1,3.1,0.3,,,,,,,,,,,inferred,Stations_USGS
UTM:(39R 055 280 10000),UTM:(39R 055 280 10000),51.5466,25.3607,macroseismic,760,2.1,0.3,,,,,,,,,,,inferred,Stations_USGS
UTM:(39R 020 324 10000),UTM:(39R 020 324 10000),47.9632,29.2995,macroseismic,760,4.1,0.3,0.8059,0.018312,0.875,3.1573,1.0131,0.026956,1.0822,0.052354,1.4737,0.011302,inferred,Stations_USGS
UTM:(38S 030 405 10000),UTM:(38S 030 405 10000),42.8193,36.6206,macroseismic,391.32,2.9,0.3,,,,,,,,,,,inferred,Stations_USGS
UTM:(39S 026 423 10000),UTM:(39S 026 423 10000),48.3151,38.2323,macroseismic,273.78,3.3,0.3,,,,,,,,,,,inferred,Stations_USGS
UTM:(40R 031 277 10000),UTM:(40R 031 277 10000),55.1657,25.0794,macroseismic,760,3.2,0.3,,,,,,,,,,,inferred,Stations_USGS
UTM:(36S 067 356 10000),UTM:(36S 067 356 10000),34.8568,32.208,macroseismic,760,3.4,0.3,,,,,,,,,,,inferred,Stations_USGS
UTM:(39S 056 361 10000),UTM:(39S 056 361 10000),51.6932,32.6707,macroseismic,220.31,3.1,0.3,,,,,,,,,,,inferred,Stations_USGS
UTM:(38S 057 359 10000),UTM:(38S 057 359 10000),45.7983,32.4897,macroseismic,600,4.9,0.3,0.8059,0.048276,0.875,5.8491,1.0131,0.085115,1.0822,0.096039,1.4737,0.020188,inferred,Stations_USGS
UTM:(39S 025 370 10000),UTM:(39S 025 370 10000),48.364,33.4564,macroseismic,703.36,3.4,0.3,,,,,,,,,,,inferred,Stations_USGS
UTM:(39S 037 413 10000),UTM:(39S 037 413 10000),49.5886,37.3533,macroseismic,206.26,3.5,0.3,,,,,,,,,,,inferred,Stations_USGS
UTM:(39R 027 347 10000),UTM:(39R 027 347 10000),48.6338,31.3878,macroseismic,196.78,3.8,0.3,,,,,,,,,,,inferred,Stations_USGS
UTM:(38S 041 401 10000),UTM:(38S 041 401 10000),44.0536,36.2762,macroseismic,382.3,4.3,0.3,0.8059,0.030598,0.875,3.7776,1.0131,0.03978,1.0822,0.05805,1.4737,0.012376,inferred,Stations_USGS
UTM:(38S 031 408 10000),UTM:(38S 031 408 10000),42.9238,36.8928,macroseismic,775.43,4.4,0.3,0.8059,0.028595,0.875,4.0631,1.0131,0.040567,1.0822,0.066435,1.4737,0.014218,inferred,Stations_USGS
UTM:(40R 032 279 10000),UTM:(40R 032 279 10000),55.2623,25.2612,macroseismic,760,2.7,0.3,,,,,,,,,,,inferred,Stations_USGS
UTM:(38S 044 359 10000),UTM:(38S 044 359 10000),44.4146,32.4909,macroseismic,228.95,4.1,0.3,0.8059,0.018895,0.875,3.1573,1.0131,0.027415,1.0822,0.051934,1.4737,0.011201,inferred,Stations_USGS
UTM:(38S 026 374 10000),UTM:(38S 026 374 10000),42.461,33.8191,macroseismic,556.13,3.5,0.3,,,,,,,,,,,inferred,Stations_USGS
UTM:(39S 056 360 10000),UTM:(39S 056 360 10000),51.6925,32.5805,macroseismic,432.01,3.3,0.3,,,,,,,,,,,inferred,Stations_USGS
