STATION_ID,STATION_NAME,LONGITUDE,LATITUDE,STATION_TYPE,PGA_VALUE,PGA_LN_SIGMA
MYG004,MYG0041103111446,141.0217,38.7292,seismic,2.75312,0.0
MYG012,MYG0121103111446,141.0193,38.3175,seismic,2.008,0.0
IBR003,IBR0031103111446,140.6453,36.5914,seismic,1.62913,0.0
MYG013,MYG0131103111446,140.9286,38.2661,seismic,1.54707,0.0
IBR013,IBR0131103111446,140.4892,36.1587,seismic,1.38135,0.0
FKS016,FKS0161103111446,140.191,37.1232,seismic,1.32067,0.0
IBR004,IBR0041103111446,140.4102,36.5516,seismic,1.30837,0.0
TCG014,TCG0141103111446,140.1804,36.5428,seismic,1.22838,0.0
TCGH16,TCGH161103111446,140.0751,36.548,seismic,1.22029,0.0
TCG009,TCG0091103111446,139.7159,36.7261,seismic,1.2092,0.0
FKS010,FKS0101103111446,141.0018,37.2338,seismic,1.1379,0.0
FKS018,FKS0181103111446,140.3619,37.3959,seismic,1.09042,0.0
FKSH10,FKSH101103111446,140.093,37.1616,seismic,1.08335,0.0
CHB007,CHB0071103111446,140.2246,35.7237,seismic,1.05665,0.0
FKS008,FKS0081103111446,140.567,37.4343,seismic,1.03174,0.0
IWT010,IWT0101103111446,141.1173,38.9334,seismic,1.01745,0.0
IBR005,IBR0051103111446,140.2373,36.3851,seismic,0.98651,0.0
MYG011,MYG0111103111446,141.5079,38.302,seismic,0.93916,0.0
MYGH10,MYGH101103111446,140.8924,37.9411,seismic,0.88796,0.0
FKSH19,FKSH191103111446,140.7227,37.4703,seismic,0.87348,0.0
TCGH13,TCGH131103111446,140.1781,36.7342,seismic,0.85605,0.0
IBRH11,IBRH111103111446,140.1401,36.3701,seismic,0.84328,0.0
FKS009,FKS0091103111446,140.6344,37.2796,seismic,0.80884,0.0
IBR006,IBR0061103111446,140.4528,36.369,seismic,0.80198,0.0
MYG003,MYG0031103111446,141.3116,38.7349,seismic,0.79674,0.0
IBRH15,IBRH151103111446,140.3013,36.5566,seismic,0.79615,0.0
IWTH27,IWTH271103111446,141.532,39.0307,seismic,0.7527,0.0
FKS005,FKS0051103111446,140.9853,37.6389,seismic,0.74904,0.0
IWT007,IWT0071103111446,141.8567,39.2699,seismic,0.71082,0.0
FKS007,FKS0071103111446,140.9632,37.4061,seismic,0.70429,0.0
FKS017,FKS0171103111446,140.3689,37.2844,seismic,0.68573,0.0
FKSH20,FKSH201103111446,140.9871,37.4911,seismic,0.67348,0.0
IBR019,IBR0191103111446,140.6544,36.8808,seismic,0.67323,0.0
MYG002,MYG0021103111446,141.511,38.7261,seismic,0.671,0.0
IWTH05,IWTH051103111446,141.3512,38.8654,seismic,0.66761,0.0
MYG007,MYG0071103111446,141.251,38.5877,seismic,0.66374,0.0
IBR018,IBR0181103111446,140.6306,35.9766,seismic,0.66337,0.0
FKS001,FKS0011103111446,140.9192,37.7946,seismic,0.63127,0.0
IBRH12,IBRH121103111446,140.3181,36.8369,seismic,0.61633,0.0
TCGH10,TCGH101103111446,140.0225,36.8578,seismic,0.61213,0.0
IBRH18,IBRH181103111446,140.6198,36.3631,seismic,0.60361,0.0
IWT012,IWT0121103111446,141.1388,39.3206,seismic,0.60237,0.0
IBR002,IBR0021103111446,140.7073,36.7126,seismic,0.59967,0.0
IWTH02,IWTH021103111446,141.3826,39.825,seismic,0.59841,0.0
IBRH16,IBRH161103111446,140.3976,36.6405,seismic,0.59659,0.0
FKSH18,FKSH181103111446,140.538,37.4894,seismic,0.58904,0.0
MYG006,MYG0061103111446,140.9654,38.5801,seismic,0.58277,0.0
IWT009,IWT0091103111446,141.4053,39.019,seismic,0.58109,0.0
FKS004,FKS0041103111446,140.7342,37.6798,seismic,0.57963,0.0
FKS002,FKS0021103111446,140.6008,37.8453,seismic,0.56786,0.0
IBRH13,IBRH131103111446,140.575,36.7955,seismic,0.5672,0.0
MYGH04,MYGH041103111446,141.3254,38.786,seismic,0.56343,0.0
MYG009,MYG0091103111446,140.8871,38.4466,seismic,0.55881,0.0
IBR007,IBR0071103111446,140.5954,36.3526,seismic,0.55663,0.0
MYGH12,MYGH121103111446,141.4428,38.6416,seismic,0.5369,0.0
FKS006,FKS0061103111446,140.7593,37.5022,seismic,0.5358,0.0
AKTH04,AKTH041103111446,140.7129,39.174,seismic,0.53363,0.0
IWTH26,IWTH261103111446,141.0013,38.969,seismic,0.53135,0.0
IBR016,IBR0161103111446,140.0494,35.9114,seismic,0.52692,0.0
IBR014,IBR0141103111446,140.1948,36.0729,seismic,0.50602,0.0
MYG014,MYG0141103111446,140.6362,38.3173,seismic,0.50527,0.0
FKSH11,FKSH111103111446,140.3386,37.2006,seismic,0.50199,0.0
MYGH05,MYGH051103111446,140.7804,38.5793,seismic,0.49732,0.0
IWTH23,IWTH231103111446,141.8233,39.2741,seismic,0.49597,0.0
CHB003,CHB0031103111446,140.0577,35.7926,seismic,0.48204,0.0
IBRH17,IBRH171103111446,140.314,36.0864,seismic,0.48154,0.0
TCGH12,TCGH121103111446,139.9842,36.6959,seismic,0.47536,0.0
TCGH11,TCGH111103111446,139.7694,36.7084,seismic,0.47066,0.0
MYG010,MYG0101103111446,141.2809,38.4282,seismic,0.46723,0.0
MYGH03,MYGH031103111446,141.6377,38.9207,seismic,0.46251,0.0
FKS031,FKS0311103111446,140.8087,37.3363,seismic,0.46036,0.0
FKS023,FKS0231103111446,139.9309,37.4775,seismic,0.45967,0.0
IWT013,IWT0131103111446,141.5378,39.3367,seismic,0.44702,0.0
FKSH09,FKSH091103111446,140.4264,37.353,seismic,0.44177,0.0
MYG001,MYG0011103111446,141.5709,38.9017,seismic,0.43474,0.0
TCG013,TCG0131103111446,140.0227,36.4368,seismic,0.4305,0.0
TCG012,TCG0121103111446,139.8048,36.2863,seismic,0.42788,0.0
FKSH12,FKSH121103111446,140.5703,37.2169,seismic,0.42605,0.0
