custom_site_id,lon,lat,vs30,vs30measured,z1pt0,z2pt5
t_0,61.63697,30.61264,213.0,False,505.50128,2.60044
t_1,61.7268,30.68992,233.0,False,498.17254,2.3467
t_2,61.63697,30.68992,384.0,False,375.09523,1.32507
t_3,61.63697,30.76714,349.0,False,414.18391,1.47816
t_4,61.7268,30.76714,272.0,False,478.2255,1.96592
t_5,61.63697,30.8443,371.0,False,390.2064,1.37832
t_6,61.7268,30.8443,264.0,False,482.97367,2.03422
t_7,61.00815,30.14766,424.0,False,325.48616,1.18306
t_8,61.18781,30.14766,229.0,False,499.78425,2.39366
t_9,61.09798,30.14766,219.0,False,503.49033,2.5191
t_10,61.18781,30.22531,231.0,False,498.98784,2.36996
t_11,61.09798,30.22531,224.0,False,501.69397,2.45488
t_12,61.00815,30.22531,490.0,False,241.13383,1.0026
t_13,61.00815,30.3029,562.0,False,160.2485,0.85707
t_14,61.18781,30.3029,361.0,False,401.37296,1.42208
t_15,61.27764,30.3029,215.0,False,504.84815,2.57279
t_16,61.09798,30.3029,441.0,False,303.60477,1.13103
t_17,61.18781,30.38043,448.0,False,294.56029,1.11084
t_18,61.09798,30.38043,318.0,False,443.92425,1.64413
t_19,61.27764,30.38043,346.0,False,417.27943,1.49283
t_20,61.00815,30.38043,620.0,False,110.20875,0.76598
t_21,61.27764,30.45789,423.0,False,326.76524,1.18626
t_22,61.18781,30.45789,519.0,False,206.39504,0.93878
t_23,61.09798,30.45789,600.0,False,125.83404,0.79526
t_24,61.00815,30.45789,681.0,False,72.40514,0.68801
t_25,61.36747,30.38043,241.0,False,494.71818,2.2578
t_26,61.4573,30.45789,229.0,False,499.78425,2.39366
t_27,61.36747,30.45789,325.0,False,437.65721,1.60368
t_28,61.36747,30.5353,421.0,False,329.31952,1.19271
t_29,61.54714,30.5353,358.0,False,404.63815,1.43573
t_30,61.4573,30.5353,302.0,False,457.21896,1.74416
t_31,61.4573,30.61264,326.0,False,436.73995,1.59806
t_32,61.54714,30.61264,278.0,False,474.43153,1.91746
t_33,61.18781,30.5353,575.0,False,147.77634,0.83494
t_34,61.00815,30.5353,716.0,False,56.52604,0.64967
t_35,61.09798,30.5353,648.0,False,91.10189,0.72824
t_36,61.27764,30.5353,509.0,False,218.09365,0.95991
t_37,61.18781,30.61264,660.0,False,83.84806,0.71311
t_38,61.09798,30.61264,630.0,False,103.02306,0.75209
t_39,61.00815,30.61264,741.0,False,47.304,0.62466
t_40,61.27764,30.61264,577.0,False,145.92172,0.83163
t_41,61.18781,30.68992,465.0,False,272.67065,1.0645
t_42,61.09798,30.68992,496.0,False,233.75401,0.98874
t_43,61.36747,30.61264,527.0,False,197.2782,0.92249
t_44,61.4573,30.68992,538.0,False,185.12163,0.90095
t_45,61.54714,30.68992,407.0,False,347.01858,1.23976
t_46,61.36747,30.68992,568.0,False,154.40265,0.84672
t_47,61.54714,30.76714,272.0,False,478.2255,1.96592
t_48,61.4573,30.76714,564.0,False,158.28294,0.85359
t_49,61.36747,30.76714,643.0,False,94.28564,0.73472
t_50,61.36747,30.8443,666.0,False,80.42021,0.70576
t_51,61.54714,30.8443,268.0,False,480.64358,1.99953
t_52,61.4573,30.8443,603.0,False,123.38191,0.79073
t_53,61.00815,30.68992,737.0,False,48.67309,0.62854
t_54,61.27764,30.68992,644.0,False,93.64115,0.73341
t_55,61.18781,30.76714,279.0,False,473.77959,1.9096
t_56,61.09798,30.76714,706.0,False,60.68639,0.66021
t_57,61.27764,30.76714,247.0,False,491.91909,2.19517
t_58,61.00815,30.76714,770.0,False,38.46309,0.59782
t_59,61.18781,30.8443,263.0,False,483.54255,2.04307
t_60,61.09798,30.8443,501.0,False,227.6746,0.97746
t_61,61.00815,30.8443,799.0,False,31.29143,0.57306
t_62,61.27764,30.8443,454.0,False,286.81431,1.09406
t_63,61.18781,30.92139,474.0,False,261.19579,1.04141
t_64,61.00815,30.92139,732.0,False,50.43964,0.63345
t_65,61.09798,30.92139,500.0,False,228.8851,0.9797
t_66,61.27764,30.92139,722.0,False,54.16392,0.6435
t_67,61.18781,30.99843,524.0,False,200.67071,0.92854
t_68,61.27764,30.99843,242.0,False,494.26425,2.24713
t_69,61.00815,30.99843,777.0,False,36.59125,0.59166
t_70,61.09798,30.99843,497.0,False,232.53282,0.98647
t_71,61.09798,31.0754,679.0,False,73.42932,0.69033
t_72,61.00815,31.0754,485.0,False,247.34795,1.01444
t_73,61.4573,30.92139,648.0,False,91.10189,0.72824
t_74,61.36747,30.92139,696.0,False,65.13993,0.67107
t_75,61.54714,30.92139,515.0,False,211.0356,0.94712
t_76,61.36747,30.99843,244.0,False,493.34135,2.22607
t_77,61.4573,30.99843,690.0,False,67.95947,0.67775
t_78,61.54714,30.99843,562.0,False,160.2485,0.85707
t_79,61.36747,31.0754,716.0,False,56.52604,0.64967
t_80,61.54714,31.0754,542.0,False,180.81528,0.89334
t_81,61.4573,31.0754,667.0,False,79.86148,0.70455
t_82,61.36747,31.15231,497.0,False,232.53282,0.98647
t_83,61.18781,31.0754,277.0,False,475.07785,1.92538
t_84,61.27764,31.0754,303.0,False,456.43054,1.73757
t_85,61.09798,31.15231,284.0,False,470.4353,1.87119
t_86,61.18781,31.15231,249.0,False,490.94538,2.17501
t_87,61.27764,31.15231,255.0,False,487.89976,2.11657
t_88,61.00815,31.15231,456.0,False,284.2359,1.08857
t_89,61.09798,31.22915,655.0,False,86.80504,0.71934
t_90,61.00815,31.22915,629.0,False,103.72322,0.75345
t_91,61.18781,31.22915,410.0,False,343.25671,1.22939
t_92,61.27764,31.22915,383.0,False,376.27948,1.32903
t_93,61.7268,30.92139,224.0,False,501.69397,2.45488
t_94,61.63697,30.92139,383.0,False,376.27948,1.32903
t_95,61.63697,30.99843,424.0,False,325.48616,1.18306
t_96,61.7268,30.99843,220.0,False,503.13996,2.50601
t_97,61.63697,31.0754,216.0,False,504.51519,2.55917
t_98,61.7268,31.0754,277.0,False,475.07785,1.92538
t_99,61.7268,31.15231,213.0,False,505.50128,2.60044
t_100,61.63697,31.15231,348.0,False,415.22066,1.48302
t_101,61.63697,31.22915,254.0,False,488.42045,2.1261
t_102,61.63697,31.30594,181.0,False,513.82064,3.13278
t_103,61.63697,31.38266,180.0,False,514.02191,3.15269
t_104,61.54714,31.15231,468.0,False,268.83376,1.0567
t_105,61.4573,31.15231,586.0,False,137.78935,0.81703
t_106,61.36747,31.22915,223.0,False,502.0622,2.46748
t_107,61.54714,31.22915,366.0,False,395.84267,1.39988
t_108,61.4573,31.22915,463.0,False,275.23425,1.06977
t_109,61.36747,31.30594,231.0,False,498.98784,2.36996
t_110,61.54714,31.30594,264.0,False,482.97367,2.03422
t_111,61.4573,31.30594,232.0,False,498.58257,2.35828
t_112,61.36747,31.38266,250.0,False,490.45079,2.16506
t_113,61.54714,31.38266,188.0,False,512.31936,2.99969
t_114,61.18781,31.30594,543.0,False,179.74849,0.89146
t_115,61.27764,31.30594,314.0,False,447.38324,1.66812
t_116,61.09798,31.30594,496.0,False,233.75401,0.98874
t_117,61.00815,31.30594,543.0,False,179.74849,0.89146
t_118,61.27764,31.38266,239.0,False,495.61114,2.27943
t_119,61.18781,31.38266,421.0,False,329.31952,1.19271
t_120,61.00815,31.38266,458.0,False,281.66001,1.08314
t_121,61.09798,31.38266,412.0,False,340.7386,1.22256
t_122,61.00815,31.45932,421.0,False,329.31952,1.19271
t_123,61.27764,31.45932,180.0,False,514.02191,3.15269
t_124,61.4573,31.38266,213.0,False,505.50128,2.60044
t_125,61.18781,31.45932,212.0,False,505.8215,2.61448
t_126,61.09798,31.45932,409.0,False,344.51276,1.23283
t_127,60.82848,31.99417,326.0,False,436.73995,1.59806
t_128,60.82848,32.07032,442.0,False,302.31289,1.12811
t_129,60.82848,32.14641,443.0,False,301.02085,1.12519
t_130,56.78606,30.14766,277.0,False,475.07785,1.92538
t_131,56.8759,30.14766,249.0,False,490.94538,2.17501
t_132,57.05556,30.14766,257.0,False,486.84252,2.09773
t_133,56.96573,30.14766,261.0,False,484.66406,2.06099
t_134,56.78606,30.22531,304.0,False,455.63642,1.73104
t_135,56.8759,30.22531,441.0,False,303.60477,1.13103
t_136,56.96573,30.22531,265.0,False,482.39935,2.02544
t_137,57.05556,30.22531,256.0,False,487.37379,2.10711
t_138,56.78606,30.3029,420.0,False,330.59462,1.19596
t_139,56.8759,30.3029,436.0,False,310.05977,1.14589
t_140,57.14539,30.14766,244.0,False,493.34135,2.22607
t_141,57.23522,30.14766,254.0,False,488.42045,2.1261
t_142,57.32505,30.14766,683.0,False,71.39429,0.6857
t_143,57.23522,30.22531,296.0,False,461.82974,1.78466
t_144,57.14539,30.22531,261.0,False,484.66406,2.06099
t_145,57.32505,30.22531,671.0,False,77.66191,0.69975
t_146,57.32505,30.3029,768.0,False,39.01553,0.5996
t_147,57.23522,30.3029,587.0,False,136.90734,0.81544
t_148,57.14539,30.3029,767.0,False,39.29475,0.60049
t_149,57.23522,30.38043,567.0,False,155.36635,0.84843
t_150,57.50472,30.14766,776.0,False,36.85289,0.59253
t_151,57.59455,30.14766,471.0,False,265.00835,1.04901
t_152,57.41489,30.14766,764.0,False,40.1446,0.60319
t_153,57.50472,30.22531,744.0,False,46.30231,0.62178
t_154,57.59455,30.22531,592.0,False,132.56213,0.80757
t_155,57.41489,30.22531,779.0,False,36.07364,0.58992
t_156,57.50472,30.3029,755.0,False,42.8069,0.61142
t_157,57.59455,30.3029,642.0,False,94.93402,0.73603
t_158,57.41489,30.3029,759.0,False,41.60241,0.60774
t_159,57.50472,30.38043,702.0,False,62.43173,0.66451
t_160,57.05556,30.3029,266.0,False,481.81957,2.01674
t_161,56.96573,30.3029,262.0,False,484.10601,2.052
t_162,56.8759,30.38043,291.0,False,465.5151,1.81978
t_163,56.78606,30.38043,570.0,False,152.48803,0.84332
t_164,57.05556,30.38043,262.0,False,484.10601,2.052
t_165,56.96573,30.38043,404.0,False,350.76074,1.2503
t_166,56.8759,30.45789,273.0,False,477.60712,1.95769
t_167,56.78606,30.45789,338.0,False,425.31379,1.53332
t_168,57.05556,30.45789,555.0,False,167.26006,0.86945
t_169,56.96573,30.45789,741.0,False,47.304,0.62466
t_170,57.32505,30.38043,728.0,False,51.89821,0.63743
t_171,57.14539,30.38043,289.0,False,466.94932,1.8342
t_172,57.32505,30.45789,520.0,False,205.24329,0.93671
t_173,57.23522,30.45789,417.0,False,334.41102,1.20581
t_174,57.14539,30.45789,708.0,False,59.83138,0.65808
t_175,57.23522,30.5353,611.0,False,117.0307,0.7789
t_176,57.32505,30.5353,760.0,False,41.30664,0.60682
t_177,57.14539,30.5353,1006.0,False,7.64405,0.44029
t_178,57.05556,30.61264,579.0,False,144.08433,0.82834
t_179,57.32505,30.61264,329.0,False,433.95555,1.5814
t_180,57.59455,30.38043,444.0,False,299.72871,1.1223
t_181,57.41489,30.38043,773.0,False,37.64925,0.59516
t_182,57.50472,30.45789,770.0,False,38.46309,0.59782
t_183,57.41489,30.45789,777.0,False,36.59125,0.59166
t_184,57.59455,30.45789,520.0,False,205.24329,0.93671
t_185,57.50472,30.5353,773.0,False,37.64925,0.59516
t_186,57.41489,30.5353,913.0,False,14.14749,0.49197
t_187,57.59455,30.5353,440.0,False,304.89644,1.13398
t_188,57.50472,30.61264,1034.0,False,6.39302,0.42668
t_189,57.41489,30.61264,862.0,False,20.09035,0.5254
t_190,56.96573,30.5353,394.0,False,363.07302,1.28667
t_191,56.8759,30.5353,273.0,False,477.60712,1.95769
t_192,56.78606,30.5353,276.0,False,475.71855,1.93336
t_193,57.05556,30.5353,628.0,False,104.42744,0.75483
t_194,56.8759,30.61264,285.0,False,469.74946,1.86368
t_195,56.96573,30.61264,327.0,False,435.81724,1.59247
t_196,56.78606,30.61264,270.0,False,479.4456,1.98259
t_197,56.8759,30.68992,534.0,False,189.48971,0.90867
t_198,56.96573,30.68992,736.0,False,49.02145,0.62951
t_199,56.78606,30.68992,342.0,False,421.33721,1.51282
t_200,57.23522,30.61264,555.0,False,167.26006,0.86945
t_201,57.14539,30.61264,577.0,False,145.92172,0.83163
t_202,57.05556,30.68992,517.0,False,208.70867,0.94293
t_203,57.32505,30.68992,748.0,False,44.99946,0.61797
t_204,57.14539,30.68992,428.0,False,320.35838,1.17042
t_205,57.23522,30.68992,453.0,False,288.10433,1.09682
t_206,57.05556,30.76714,545.0,False,177.62678,0.88772
t_207,57.32505,30.76714,339.0,False,424.32735,1.52815
t_208,57.23522,30.76714,602.0,False,124.195,0.79224
t_209,57.14539,30.76714,704.0,False,61.55313,0.66235
t_210,57.59455,30.61264,289.0,False,466.94932,1.8342
t_211,57.50472,30.68992,1011.0,False,7.40224,0.4378
t_212,57.41489,30.68992,786.0,False,34.32008,0.58392
t_213,57.59455,30.68992,296.0,False,461.82974,1.78466
t_214,57.50472,30.76714,611.0,False,117.0307,0.7789
t_215,57.41489,30.76714,776.0,False,36.85289,0.59253
t_216,57.59455,30.76714,294.0,False,463.321,1.79856
t_217,57.41489,30.8443,290.0,False,466.23506,1.82697
t_218,57.59455,30.8443,713.0,False,57.74432,0.6528
t_219,57.50472,30.8443,297.0,False,461.07554,1.77779
t_220,56.78606,30.76714,621.0,False,109.47165,0.76457
t_221,56.96573,30.76714,721.0,False,54.55082,0.64452
t_222,56.8759,30.76714,754.0,False,43.11346,0.61235
t_223,56.96573,30.8443,711.0,False,58.57057,0.6549
t_224,56.78606,30.8443,763.0,False,40.43198,0.6041
t_225,56.8759,30.8443,973.0,False,9.47423,0.45742
t_226,56.8759,30.92139,611.0,False,117.0307,0.7789
t_227,56.78606,30.92139,661.0,False,83.2677,0.71187
t_228,56.96573,30.92139,590.0,False,134.28726,0.8107
t_229,56.8759,30.99843,362.0,False,400.27562,1.41759
t_230,56.24708,30.14766,306.0,False,454.03112,1.7181
t_231,56.15724,30.14766,352.0,False,411.04459,1.46376
t_232,55.97758,30.14766,461.0,False,277.80189,1.07508
t_233,56.06741,30.14766,819.0,False,27.15975,0.55708
t_234,55.97758,30.22531,369.0,False,392.4733,1.38687
t_235,56.24708,30.22531,270.0,False,479.4456,1.98259
t_236,56.15724,30.22531,393.0,False,364.28917,1.29041
t_237,56.06741,30.22531,652.0,False,88.62388,0.72313
t_238,56.24708,30.3029,266.0,False,481.81957,2.01674
t_239,55.97758,30.3029,293.0,False,464.05808,1.80558
t_240,56.51657,30.14766,725.0,False,53.01923,0.64045
t_241,56.6064,30.14766,304.0,False,455.63642,1.73104
t_242,56.69623,30.14766,295.0,False,462.57823,1.79158
t_243,56.6064,30.22531,252.0,False,489.44607,2.14542
t_244,56.69623,30.22531,264.0,False,482.97367,2.03422
t_245,56.51657,30.22531,282.0,False,471.78997,1.88638
t_246,56.69623,30.3029,757.0,False,42.20034,0.60958
t_247,56.51657,30.3029,264.0,False,482.97367,2.03422
t_248,56.6064,30.3029,296.0,False,461.82974,1.78466
t_249,56.69623,30.38043,627.0,False,105.13573,0.7562
t_250,56.42674,30.14766,591.0,False,133.42253,0.80913
t_251,56.33691,30.14766,316.0,False,445.66493,1.65604
t_252,56.42674,30.22531,361.0,False,401.37296,1.42208
t_253,56.33691,30.22531,354.0,False,408.92781,1.4543
t_254,56.33691,30.3029,269.0,False,480.04735,1.99103
t_255,56.42674,30.3029,264.0,False,482.97367,2.03422
t_256,56.33691,30.38043,274.0,False,476.98318,1.94952
t_257,56.42674,30.38043,492.0,False,238.66414,0.99794
t_258,56.33691,30.45789,297.0,False,461.07554,1.77779
t_259,56.42674,30.45789,652.0,False,88.62388,0.72313
t_260,56.15724,30.3029,275.0,False,476.35366,1.94141
t_261,56.06741,30.3029,284.0,False,470.4353,1.87119
t_262,56.24708,30.38043,263.0,False,483.54255,2.04307
t_263,55.97758,30.38043,267.0,False,481.23432,2.0081
t_264,56.15724,30.38043,276.0,False,475.71855,1.93336
t_265,56.06741,30.38043,261.0,False,484.66406,2.06099
t_266,56.24708,30.45789,274.0,False,476.98318,1.94952
t_267,55.97758,30.45789,276.0,False,475.71855,1.93336
t_268,56.15724,30.45789,267.0,False,481.23432,2.0081
t_269,56.06741,30.45789,275.0,False,476.35366,1.94141
t_270,56.51657,30.38043,400.0,False,355.71704,1.26461
t_271,56.6064,30.38043,755.0,False,42.8069,0.61142
t_272,56.69623,30.45789,801.0,False,30.85048,0.57142
t_273,56.51657,30.45789,427.0,False,321.64193,1.17356
t_274,56.6064,30.45789,617.0,False,112.44503,0.77024
t_275,56.69623,30.5353,473.0,False,262.46513,1.04393
t_276,56.51657,30.5353,625.0,False,106.56459,0.75897
t_277,56.6064,30.5353,529.0,False,195.03452,0.9185
t_278,56.69623,30.61264,299.0,False,459.55003,1.76419
t_279,56.51657,30.61264,302.0,False,457.21896,1.74416
t_280,55.97758,30.5353,264.0,False,482.97367,2.03422
t_281,56.15724,30.5353,293.0,False,464.05808,1.80558
t_282,56.06741,30.5353,277.0,False,475.07785,1.92538
t_283,56.24708,30.5353,343.0,False,420.33031,1.50778
t_284,55.97758,30.61264,298.0,False,460.31564,1.77097
t_285,56.15724,30.61264,1022.0,False,6.89927,0.43242
t_286,56.24708,30.61264,537.0,False,186.20791,0.90287
t_287,56.06741,30.61264,283.0,False,471.11547,1.87875
t_288,55.97758,30.68992,291.0,False,465.5151,1.81978
t_289,56.15724,30.68992,550.0,False,172.39258,0.87849
t_290,56.33691,30.5353,700.0,False,63.32231,0.66669
t_291,56.42674,30.5353,547.0,False,175.52102,0.88401
t_292,56.42674,30.61264,432.0,False,315.215,1.15803
t_293,56.33691,30.61264,538.0,False,185.12163,0.90095
t_294,56.33691,30.68992,642.0,False,94.93402,0.73603
t_295,56.42674,30.68992,300.0,False,458.77871,1.75747
t_296,56.33691,30.76714,360.0,False,402.46585,1.4266
t_297,56.42674,30.76714,286.0,False,469.05795,1.85623
t_298,56.24708,30.76714,298.0,False,460.31564,1.77097
t_299,56.24708,30.8443,268.0,False,480.64358,1.99953
t_300,56.6064,30.61264,808.0,False,29.35704,0.56576
t_301,56.6064,30.68992,285.0,False,469.74946,1.86368
t_302,56.69623,30.68992,269.0,False,480.04735,1.99103
t_303,56.51657,30.68992,289.0,False,466.94932,1.8342
t_304,56.6064,30.76714,247.0,False,491.91909,2.19517
t_305,56.69623,30.76714,319.0,False,443.04555,1.63824
t_306,56.51657,30.76714,263.0,False,483.54255,2.04307
t_307,56.6064,30.8443,302.0,False,457.21896,1.74416
t_308,56.69623,30.8443,548.0,False,174.47416,0.88216
t_309,56.69623,30.92139,723.0,False,53.7797,0.64248
t_310,56.24708,30.68992,899.0,False,15.56408,0.50074
t_311,56.06741,30.68992,627.0,False,105.13573,0.7562
t_312,56.15724,30.76714,314.0,False,447.38324,1.66812
t_313,55.97758,30.76714,676.0,False,74.99087,0.69383
t_314,56.06741,30.76714,467.0,False,270.11152,1.05929
t_315,55.97758,30.8443,566.0,False,156.3343,0.85014
t_316,56.06741,30.8443,910.0,False,14.43895,0.49382
t_317,56.15724,30.8443,296.0,False,461.82974,1.78466
t_318,56.15724,30.92139,284.0,False,470.4353,1.87119
t_319,55.97758,30.92139,449.0,False,293.2685,1.10801
t_320,56.51657,30.8443,265.0,False,482.39935,2.02544
t_321,56.33691,30.8443,251.0,False,489.95103,2.1552
t_322,56.42674,30.8443,263.0,False,483.54255,2.04307
t_323,56.24708,30.92139,322.0,False,440.37618,1.62079
t_324,56.33691,30.92139,934.0,False,12.27648,0.47933
t_325,56.42674,30.92139,273.0,False,477.60712,1.95769
t_326,56.24708,30.99843,512.0,False,214.55038,0.95347
t_327,56.33691,30.99843,348.0,False,415.22066,1.48302
t_328,56.42674,30.99843,460.0,False,279.0871,1.07775
t_329,56.24708,31.0754,693.0,False,66.53557,0.6744
t_330,58.49286,30.14766,409.0,False,344.51276,1.23283
t_331,58.3132,30.14766,885.0,False,17.13375,0.50981
t_332,58.40303,30.14766,865.0,False,19.67574,0.52332
