STATION_ID,STATION_NAME,LATITUDE,LONGITUDE,STATION_TYPE,REFERENCES,SOIL_TYPE,PGA_VALUE,PGA_LN_SIGMA,SA(0.3)_VALUE,SA(0.3)_LN_SIGMA,SA(0.6)_VALUE,SA(0.6)_LN_SIGMA,SA(1.0)_VALUE,SA(1.0)_LN_SIGMA,VS30,VS30_TYPE,MMI_VALUE,MMI_STDDEV,PGV_LN_SIGMA,PGV_VALUE,SA(3.0)_LN_SIGMA,SA(3.0)_VALUE
905,,37.85997,27.26501,seismic,AFAD,B,0.179313639,0.0,0.3326580936404802,0.0,0.1602843402447047,0.0,0.1174973473868224,0.0,369,B,,,,,,
3519,,38.4525,27.1112,seismic,AFAD,D,0.150088564,0.0,0.2451878150474839,0.0,0.4068375430332943,0.0,0.4576891937870469,0.0,131,D,,,,,,
3528,,38.30393,26.37256,seismic,AFAD,B,0.149308306,0.0,0.3433114402507496,0.0,0.1923455191025109,0.0,0.118375263700281,0.0,532,B,,,,,,
3521,,38.46792,27.07636,seismic,AFAD,D,0.110843591,0.0,0.2105024884833901,0.0,0.4096923029299917,0.0,0.200557540053393,0.0,145,D,,,,,,
3513,,38.4584,27.1671,seismic,AFAD,C,0.106281473,0.0,0.2815303792233122,0.0,0.3310124650100478,0.0,0.3392741164729667,0.0,196,C,,,,,,
3518,,38.4312,27.1435,seismic,AFAD,C,0.106102999,0.0,0.2564841369624053,0.0,0.374211060866136,0.0,0.1904093919605134,0.0,298,C,,,,,,
3534,,38.66241,26.75856,seismic,AFAD,C,0.092480616,0.0,0.4363070166781215,0.0,0.1692146901830744,0.0,0.0486223098863717,0.0,328,C,,,,,,
3526,,38.57823,26.97953,seismic,AFAD,C,0.088770667,0.0,0.2327513293076436,0.0,0.2748445389476326,0.0,0.1706344751189276,0.0,205,C,,,,,,
3538,,38.318703,27.123347,seismic,AFAD,unknown,0.085483951,0.0,0.2286335692816918,0.0,0.1670387545832635,0.0,0.0949760091274175,0.0,None,unknown,,,,,,
3527,,38.63903,26.51277,seismic,AFAD,C,0.080927743,0.0,0.1915100816749863,0.0,0.1364050338048258,0.0,0.1394929867016678,0.0,207,C,,,,,,
