# 19780916_M7.3_Tabas median gmf, Stations:Seismic, gmlt:GEM, Rupture:Hartzell_And_Mendoza_1991
custom_site_id,lon,lat,AkkarEtAlRjb2014,BooreEtAl2014,CampbellBozorgnia2014,ZhaoEtAl2006Asc
m_100,56.76213,33.70142,0.38434505,0.3906036,0.38131675,0.5042091
m_101,56.78848,33.73223,0.4512126,0.44415957,0.42426738,0.5904096
m_102,56.8821,33.8282,0.48218954,0.41854873,0.46428114,0.55724
m_103,56.982,33.02844,0.115578145,0.1130507,0.14138122,0.18027738
m_104,56.91933,33.01659,0.12191376,0.13744996,0.13712865,0.19478
m_105,56.67772,33.71564,0.26376304,0.2721617,0.27552468,0.35795832
m_106,56.64834,33.6564,0.21030003,0.24734911,0.23011413,0.30882698
m_107,56.64823,33.29858,0.11065383,0.13073002,0.127899,0.16991112
m_108,56.61398,33.45853,0.1264521,0.14081046,0.14883083,0.2013259
m_109,57.12946,33.77962,0.55570036,0.43434027,0.9060753,0.3631012
m_110,57.42479,33.37796,0.50780493,0.49566224,0.5293278,0.4595506
m_111,57.51184,33.30213,0.44648755,0.43389088,0.45054317,0.40433645
m_112,57.20219,33.75948,0.5512912,0.44766513,0.7621886,0.3054013
m_113,57.39298,33.42891,0.5355567,0.45935968,0.6672713,0.3661407
m_114,57.51631,33.32464,0.46522984,0.45714915,0.45816216,0.39980847
m_115,57.12085,33.80806,0.57430273,0.45569283,0.8874522,0.3542265
m_116,57.23418,33.75,0.49304458,0.38824028,0.71656513,0.28331098
m_117,57.23585,33.79858,0.5177162,0.446893,0.6069376,0.31925964
m_118,56.50162,33.74171,0.13348186,0.14830035,0.15122813,0.209067
m_119,57.24463,33.80687,0.50389105,0.46617514,0.5407554,0.3043631
m_120,57.25041,33.79621,0.50272316,0.43433824,0.5796783,0.30510253
m_121,57.56518,33.17773,0.57256985,0.50896615,0.6705688,0.46388277
m_122,57.27236,33.82109,0.4463367,0.4300116,0.44673666,0.26608855
m_123,57.31641,33.57109,0.53858966,0.42609966,0.79852974,0.3443206
m_124,57.35271,33.54502,0.5978214,0.5167807,0.7281552,0.3357184
m_125,57.29044,33.62559,0.5928532,0.50292933,0.7630992,0.32715082
m_126,57.226,33.87559,0.51067305,0.46019277,0.53186077,0.29398838
m_127,57.30781,33.6019,0.59496164,0.5043479,0.7612212,0.33078155
m_128,57.19543,33.88033,0.54381114,0.4709298,0.60997486,0.32464647
m_129,57.22609,33.89692,0.5133899,0.46042746,0.5232988,0.28926408
m_130,57.38926,33.5782,0.5922914,0.5454808,0.62628734,0.37521124
m_131,57.37917,33.60308,0.5816406,0.54568744,0.60233974,0.3639217
m_132,57.40678,33.58768,0.58201426,0.5477947,0.5859769,0.3582971
m_133,57.35636,33.71564,0.49696642,0.45478392,0.50456595,0.28261462
m_134,57.35787,33.7263,0.48023427,0.4380747,0.465415,0.27146715
m_135,57.17524,33.92536,0.4958642,0.41944703,0.46764198,0.3259929
m_136,57.37377,33.70024,0.49950472,0.47325063,0.473721,0.2868394
m_137,57.22044,33.93839,0.47764906,0.42221713,0.41892081,0.28690696
m_138,57.37512,33.67417,0.5325065,0.49827927,0.5324128,0.30945566
m_139,57.56476,33.08175,0.48770997,0.379164,0.5076982,0.39575002
m_140,57.20883,33.94668,0.46133003,0.4019522,0.4064791,0.29288703
m_141,57.55585,33.04147,0.3450509,0.2556072,0.37877056,0.37350315
m_142,57.6157,33.07583,0.42465425,0.36356452,0.39810604,0.43373203
m_143,57.02965,33.93365,0.34195155,0.32283628,0.32951245,0.37376472
m_144,56.75227,33.77962,0.3551286,0.35601497,0.3473582,0.4714239
m_145,56.87949,33.8981,0.2862653,0.25300002,0.3010872,0.39177048
m_146,56.52131,33.58057,0.12619779,0.14338402,0.14520684,0.19605611
m_147,56.78944,33.95379,0.18680885,0.19032976,0.20187448,0.28092384
m_148,56.51661,33.50592,0.11223011,0.13024895,0.13072039,0.17474295
m_149,56.51101,33.55569,0.12143081,0.14181875,0.13934714,0.18513842
m_150,56.51053,33.44668,0.09935112,0.11483987,0.11795874,0.15928012
m_151,56.54383,33.7346,0.15390277,0.16895217,0.1710806,0.23405199
m_152,56.49898,33.47038,0.0990619,0.1136452,0.11805554,0.16073796
m_153,56.49634,33.53199,0.10887594,0.124580376,0.1278997,0.17374912
m_154,57.55984,33.2891,0.4907298,0.47545537,0.4855922,0.39236608
m_155,56.54567,33.1564,0.077831745,0.09448886,0.0930765,0.11840176
m_156,57.57446,33.30095,0.48914084,0.48329878,0.46662536,0.38251075
m_157,56.52525,33.81635,0.13982898,0.15596804,0.15607376,0.21529755
m_158,56.64235,33.95261,0.14633769,0.16111474,0.16151862,0.22483976
m_159,56.55906,33.88744,0.11937309,0.12230766,0.14338428,0.17029399
m_160,57.27682,33.84242,0.43858764,0.41092324,0.41947052,0.25071195
m_161,57.30009,33.83412,0.39533797,0.3649981,0.35724923,0.22980192
m_162,57.31018,33.81043,0.4106011,0.37367985,0.3827379,0.23379773
m_163,57.3088,33.8282,0.38730112,0.34509727,0.34993178,0.22390333
m_164,57.30595,33.8436,0.36795178,0.33249447,0.32484487,0.21923673
m_165,57.32485,33.83531,0.32711884,0.29263,0.2868383,0.20357548
m_166,57.26256,33.91114,0.42366445,0.37515047,0.36526054,0.25229242
m_167,57.26409,33.92773,0.40832087,0.35520536,0.34794196,0.2514353
m_169,57.30934,33.95261,0.2779091,0.24160428,0.24631353,0.21869244
m_170,57.39844,33.68009,0.51203233,0.4726753,0.46484336,0.29222938
m_171,57.22638,33.96327,0.41077396,0.35235313,0.35723943,0.27647936
m_172,57.23669,33.99052,0.33740392,0.29591444,0.3011091,0.26383647
m_173,57.33286,34.00237,0.21826993,0.20730774,0.20570922,0.21644683
m_174,57.23676,34.00592,0.30874044,0.27236325,0.28192183,0.25962567
m_175,57.24991,34.01659,0.28336164,0.25328276,0.26221943,0.25192106
m_176,57.68586,33.13389,0.48583096,0.43785313,0.43451384,0.39398274
m_177,57.21358,34.03318,0.26355112,0.25927737,0.25135326,0.2598673
m_178,57.68432,33.11374,0.43161112,0.39165875,0.3915029,0.3894835
m_179,57.67988,33.09716,0.39637795,0.36249292,0.36448413,0.3856585
m_18,56.94566,33.37678,0.31921867,0.32759842,0.32138178,0.4246199
m_180,57.68108,33.0391,0.28360766,0.28481773,0.27369085,0.34888616
m_181,57.71474,33.07701,0.32177314,0.30762476,0.3055672,0.34649694
m_182,57.69131,33.04858,0.29005733,0.28974843,0.27922222,0.3484474
m_183,57.7308,33.08649,0.32543236,0.31037086,0.30833486,0.3404881
m_184,56.98187,33.99763,0.22580504,0.23169479,0.23093653,0.2934766
m_185,57.66635,33.00118,0.24897994,0.24479075,0.24638605,0.32474855
m_186,57.6795,33.01185,0.2530745,0.24439402,0.25132564,0.32460722
m_187,57.69412,33.02488,0.26056513,0.24988098,0.25820237,0.32489368
m_188,56.99069,34.01659,0.21107124,0.21680902,0.2184435,0.27738798
m_189,56.95565,33.99763,0.21326575,0.2139871,0.22179899,0.28854412
m_19,56.94342,33.52962,0.7284523,0.69639575,0.7450291,0.7445935
m_190,56.9309,33.99882,0.20409484,0.20878479,0.21314073,0.2819855
m_191,56.93247,34.02488,0.18675065,0.20058298,0.19639978,0.25973484
m_192,56.81734,34.00592,0.16533652,0.17825477,0.17848903,0.24620162
m_193,56.56649,33.92299,0.10907819,0.110553905,0.13405922,0.16326764
m_194,56.62645,33.97986,0.12371373,0.13326415,0.14260077,0.20540227
m_195,56.4436,33.79502,0.1184541,0.14125808,0.13398603,0.17912272
m_196,56.511,33.88863,0.106830925,0.11247498,0.12917174,0.15279709
m_20,57.01041,33.53081,0.85749507,0.855338,0.8103585,0.99384904
m_21,56.95018,33.41232,0.37852287,0.3778575,0.3772855,0.48036727
m_22,56.92031,33.57346,0.88522464,0.9033476,0.90891993,0.86453056
m_23,56.9503,33.43839,0.43147066,0.4210556,0.42974332,0.5245119
m_24,56.9277,33.59953,0.958891,0.9776889,0.9650863,0.94497913
m_25,56.93572,33.43483,0.39770514,0.3937392,0.4021241,0.49118704
m_26,56.9329,33.45498,0.41045287,0.42189655,0.41043648,0.5273355
m_27,57.11243,33.21445,0.36552858,0.34385505,0.33641064,0.49307692
m_28,56.9489,33.45261,0.46111822,0.44840103,0.45938027,0.54907215
m_29,57.22252,33.08057,0.37186608,0.36536637,0.33431903,0.53238845
m_30,56.91287,33.53791,0.63161224,0.63706946,0.6437142,0.68955886
m_31,57.32361,33.21801,0.55058795,0.55746245,0.5893395,0.72801
m_32,57.11293,33.66351,0.7216446,0.63854367,1.0305256,0.60437334
m_33,56.89685,33.53791,0.5623622,0.5723493,0.5780678,0.640698
