custom_site_id,lon,lat,vs30,vs30measured,z1pt0,z2pt5
s_0,23.7103,38.0039,426.0,False,322.92445,1.17671
s_1,23.706,37.972,503.0,False,225.26198,0.97302
s_2,23.74,37.98,527.0,False,197.2782,0.92249
s_3,23.789,38.018,426.0,False,322.92445,1.17671
s_4,23.743,37.996,553.0,False,169.30076,0.87304
s_5,23.77,38.0,488.0,False,243.61281,1.00731
s_6,23.98,38.06,450.0,False,291.97695,1.10519
s_7,23.82,37.99,604.0,False,122.5731,0.78924
s_8,23.318,38.32,524.0,False,200.67071,0.92854
s_9,23.317,38.317,524.0,False,200.67071,0.92854
s_10,22.933,37.939,452.0,False,289.39481,1.0996
s_11,22.93,37.93,476.0,False,258.6619,1.03641
s_12,23.15,38.95,309.0,False,451.58057,1.69903
s_13,23.0,38.65,696.0,False,65.13993,0.67107
m_14,23.6995,38.0861,402.98,False,313.92715,1.15497
m_15,23.756,38.131,596.0,False,239.8978,1.00027
m_16,23.763,38.147,900.0,False,119.38051,0.7833
m_17,23.733,38.083,368.58,False,279.0871,1.07775
m_18,23.7303,38.0764,366.12,False,259.92803,1.03891
m_19,23.685,38.074,409.35,False,276.51759,1.07242
m_20,23.75,38.117,506.84,False,297.14436,1.11654
m_21,23.7,38.083,402.98,False,313.92715,1.15497
m_22,23.7625,38.1353,555.16,False,268.83376,1.0567
m_23,23.738,38.037,415.79,False,144.08433,0.82834
m_24,23.7,38.05,535.41,False,355.71704,1.26461
m_25,23.673,38.037,573.79,False,284.2359,1.08857
m_26,23.733,38.033,347.66,False,395.84267,1.39988
m_27,23.7288,38.0368,320.09,False,317.7884,1.16419
m_28,23.683,38.033,473.82,False,231.31424,0.9842
m_29,23.75,38.067,353.34,False,396.95737,1.40427
m_30,23.6789,38.0561,557.04,False,136.90734,0.81544
m_31,23.668,38.147,475.64,False,140.46129,0.82184
m_32,23.667,38.1,488.78,False,140.46129,0.82184
m_33,23.6892,38.0753,430.44,False,252.35736,1.02409
m_34,23.706,38.055,513.77,False,285.52481,1.09131
m_35,23.762,38.064,381.94,False,321.64193,1.17356
m_36,23.6687,38.0969,488.78,False,140.46129,0.82184
m_37,23.582,38.102,489.72,False,234.97778,0.99103
m_38,23.583,38.05,320.05,False,386.77598,1.36568
s_39,23.73,37.98,471.38,False,281.66001,1.08314
m_40,23.8183,38.086,450.44,False,310.05977,1.14589
m_41,23.65,38.0,588.44,False,185.12163,0.90095
m_42,23.756,38.032,381.04,False,145.92172,0.83163
m_43,23.678,37.984,337.79,False,447.38324,1.66812
m_44,23.629,38.002,593.79,False,135.1563,0.81227
m_45,23.7479,38.0259,450.66,False,142.26418,0.82508
m_46,23.82,38.093,475.18,False,254.87376,1.02899
m_47,23.755,38.019,540.6,False,137.78935,0.81703
m_48,23.5176,38.0863,483.46,False,140.46129,0.82184
m_49,23.6687,38.0248,587.11,False,135.1563,0.81227
m_50,23.7479,38.0355,416.3,False,144.08433,0.82834
m_51,23.75,38.033,416.3,False,144.08433,0.82834
m_52,23.517,38.067,384.1,False,333.14043,1.20251
m_53,23.75,38.017,512.71,False,139.56632,0.82023
m_54,23.767,38.033,405.16,False,145.00087,0.82998
m_55,23.7684,38.0752,353.77,False,299.72871,1.1223
m_56,23.7,38.033,382.06,False,372.71651,1.31722
m_57,23.532,38.103,517.19,False,330.59462,1.19596
m_58,23.6481,38.0356,440.79,False,142.26418,0.82508
m_59,23.683,37.983,296.8,False,412.09584,1.46853
m_60,23.71,38.04,375.08,False,348.26823,1.24325
m_61,23.5938,38.067,366.15,False,364.28917,1.29041
m_62,23.771,38.051,440.11,False,276.51759,1.07242
m_63,23.8183,38.1052,376.21,False,382.14779,1.34916
m_64,23.535,38.046,283.54,False,483.54255,2.04307
m_65,23.7816,38.0523,471.21,False,205.24329,0.93671
m_66,23.698,38.0356,382.06,False,372.71651,1.31722
m_67,23.5278,38.0478,311.08,False,377.46027,1.33301
m_68,23.644,37.984,556.04,False,275.23425,1.06977
m_69,23.6481,37.9755,438.95,False,275.23425,1.06977
m_70,23.633,37.983,638.93,False,262.46513,1.04393
m_71,23.533,38.033,600.0,False,125.83404,0.79526
m_72,23.638,37.97,430.97,False,265.00835,1.04901
m_73,23.633,37.967,424.01,False,143.17209,0.82671
m_74,23.433,38.009,600.0,False,125.83404,0.79526
m_75,23.4281,38.007,417.44,False,298.43653,1.11941
m_76,23.4,38.0,367.88,False,147.77634,0.83494
s_77,23.717,37.983,396.94,False,239.8978,1.00027
m_78,23.833,38.073,503.26,False,139.56632,0.82023
m_79,23.8,38.067,364.44,False,230.09832,0.98194
s_80,23.617,37.967,527.29,False,286.81431,1.09406
m_81,23.7493,37.9742,329.27,False,215.72835,0.95561
m_82,23.7801,38.0343,315.22,False,284.2359,1.08857
m_83,23.83,38.1244,381.62,False,326.76524,1.18626
m_84,23.8916,38.0546,804.61,False,123.38191,0.79073
m_85,23.8799,38.0054,501.67,False,211.0356,0.94712
m_86,23.7288,37.9346,393.28,False,315.215,1.15803
m_87,23.883,38.0,440.86,False,293.2685,1.10801
m_88,23.7185,37.925,386.84,False,326.76524,1.18626
m_89,23.893,37.994,366.19,False,233.75401,0.98874
m_90,23.721,37.914,409.52,False,226.46689,0.97523
m_91,23.7,37.9,600.0,False,125.83404,0.79526
m_92,23.4794,37.9745,334.6,False,149.64815,0.83827
m_93,23.3283,38.1742,798.31,False,66.53557,0.6744
m_94,23.3474,38.0035,369.18,False,354.48169,1.261
m_95,23.333,38.0,369.08,False,265.00835,1.04901
m_96,23.274,38.041,450.85,False,263.736,1.04646
m_97,23.85,38.05,550.63,False,256.13471,1.03145
m_98,23.833,38.1,679.86,False,130.00679,0.80291
m_99,23.776,38.023,429.09,False,144.08433,0.82834
m_100,23.861,38.064,591.09,False,135.1563,0.81227
m_101,23.833,38.05,475.12,False,252.35736,1.02409
m_102,23.75,37.967,415.27,False,233.75401,0.98874
m_103,23.833,38.033,366.07,False,317.7884,1.16419
m_104,23.835,38.038,416.54,False,322.92445,1.17671
m_105,23.783,38.017,372.05,False,147.77634,0.83494
m_106,23.843,38.108,604.27,False,134.28726,0.8107
m_107,23.839,38.055,518.77,False,138.67567,0.81863
m_108,23.733,37.95,366.52,False,306.18783,1.13693
m_109,23.774,37.95,623.6,False,133.42253,0.80913
m_110,23.729,37.933,393.28,False,315.215,1.15803
m_111,23.603,38.262,541.07,False,136.90734,0.81544
m_112,23.583,38.267,468.06,False,140.46129,0.82184
m_113,23.683,38.233,858.37,False,122.5731,0.78924
m_114,23.854,37.955,470.72,False,262.46513,1.04393
m_115,23.817,38.167,496.37,False,181.88601,0.89523
m_116,23.85,37.95,495.43,False,139.56632,0.82023
m_117,23.82,38.19,566.65,False,198.40546,0.9245
m_118,23.833,38.2,644.93,False,132.56213,0.80757
m_119,23.705,38.266,331.66,False,355.71704,1.26461
m_120,23.489,37.969,389.51,False,349.51564,1.24677
s_121,23.73,37.96,409.21,False,304.89644,1.13398
m_122,23.766,37.849,482.56,False,290.6857,1.10239
s_123,23.738,37.996,534.79,False,169.30076,0.87304
m_124,23.33,38.228,470.25,False,141.36057,0.82346
m_125,23.812,37.84,488.98,False,270.11152,1.05929
m_126,23.317,38.217,512.7,False,139.56632,0.82023
m_127,23.917,38.217,510.53,False,179.74849,0.89146
m_128,23.8,37.833,455.15,False,389.0669,1.37408
m_129,23.95,38.2,624.05,False,133.42253,0.80913
m_130,23.817,38.283,602.73,False,132.56213,0.80757
m_131,23.816,38.291,488.33,False,174.47416,0.88216
m_132,23.783,38.317,436.05,False,182.96066,0.89713
m_133,23.263,38.168,900.0,False,120.17227,0.78478
m_134,23.764,38.329,271.42,False,470.4353,1.87119
m_135,24.003,38.195,466.56,False,141.36057,0.82346
m_136,23.267,38.217,607.44,False,175.52102,0.88401
m_137,23.941,38.249,519.44,False,170.32727,0.87485
m_138,23.259,38.207,900.0,False,120.17227,0.78478
m_139,23.983,37.8,608.76,False,134.28726,0.8107
m_140,24.021,37.766,472.62,False,139.56632,0.82023
m_141,23.467,37.73,645.37,False,164.23006,0.8641
m_142,23.483,37.967,320.7,False,422.33904,1.5179
s_143,23.79,38.0,402.81,False,376.27948,1.32903
m_144,23.917,37.833,465.35,False,261.19579,1.04141
m_145,23.903,37.811,600.07,False,134.28726,0.8107
m_146,23.646,38.419,268.68,False,470.4353,1.87119
s_147,23.73718,37.94925,366.52,False,306.18783,1.13693
m_148,23.195,38.219,523.28,False,268.83376,1.0567
m_149,23.2,38.233,566.23,False,148.7101,0.8366
m_150,23.53,38.473,429.05,False,139.56632,0.82023
m_151,23.433,37.75,377.71,False,262.46513,1.04393
m_152,23.139,38.295,341.19,False,188.39197,0.90673
m_153,23.633,38.517,338.07,False,450.75239,1.69276
m_154,23.133,38.3,402.77,False,404.63815,1.43573
m_155,23.658,38.526,550.87,False,136.02966,0.81385
m_156,23.209,38.434,539.75,False,136.90734,0.81544
m_157,24.05,37.717,424.23,False,353.24383,1.25742
m_158,23.217,38.45,605.77,False,134.28726,0.8107
m_159,24.04,37.698,448.05,False,140.46129,0.82184
m_160,23.633,38.583,384.84,False,404.63815,1.43573
m_161,24.317,38.05,518.48,False,207.55018,0.94085
m_162,24.324,38.05,764.84,False,156.3343,0.85014
m_163,23.9,38.517,872.77,False,66.53557,0.6744
m_164,23.647,38.61,494.69,False,137.78935,0.81703
m_165,23.05,37.8,514.18,False,225.26198,0.97302
m_166,23.052,37.79,441.55,False,142.26418,0.82508
m_167,23.203,38.552,739.54,False,130.00679,0.80291
m_168,23.384,37.586,740.6,False,304.89644,1.13398
m_169,23.383,37.583,740.6,False,304.89644,1.13398
m_170,22.983,37.85,451.5,False,182.96066,0.89713
m_171,23.2,38.567,422.77,False,141.36057,0.82346
m_172,22.983,37.835,496.21,False,139.56632,0.82023
m_173,24.129,38.491,347.01,False,147.77634,0.83494
m_174,23.476,37.512,591.4,False,133.42253,0.80913
m_175,24.117,38.5,290.85,False,440.37618,1.62079
m_176,23.1,38.537,386.2,False,372.71651,1.31722
m_177,23.233,38.617,470.49,False,285.52481,1.09131
m_178,23.083,38.533,538.18,False,137.78935,0.81703
m_179,23.45,37.5,600.0,False,125.83404,0.79526
m_180,23.243,38.637,604.99,False,253.61462,1.02653
m_181,23.45,37.483,775.58,False,193.91815,0.91652
m_182,23.25,37.567,900.0,False,206.39504,0.93878
m_183,24.2,38.5,900.0,False,15.45801,0.5001
m_184,23.42,37.485,900.0,False,110.95001,0.7674
m_185,22.994,38.505,232.22,False,433.01662,1.57592
m_186,22.967,38.483,337.29,False,476.35366,1.94141
m_187,23.266,37.541,900.0,False,116.25589,0.77745
m_188,22.817,37.933,304.76,False,449.07909,1.68035
m_189,22.854,38.371,717.67,False,130.85426,0.80446
m_190,22.818,37.885,304.84,False,164.23006,0.8641
m_191,24.333,37.633,703.6,False,131.70603,0.80601
m_192,22.867,38.433,624.48,False,134.28726,0.8107
m_193,23.033,37.617,598.41,False,270.11152,1.05929
m_194,23.031,37.605,416.67,False,382.14779,1.34916
m_195,22.833,38.483,560.54,False,115.48531,0.77599
m_196,22.846,38.507,235.8,False,457.21896,1.74416
m_197,22.8,38.5,487.75,False,181.88601,0.89523
m_198,22.797,38.498,487.75,False,181.88601,0.89523
m_199,22.667,37.817,560.49,False,369.12368,1.3056
m_200,22.646,37.816,467.91,False,409.98856,1.45901
m_201,22.76,38.555,757.57,False,127.49024,0.7983
m_202,22.75,38.55,688.95,False,130.85426,0.80446
m_203,22.828,37.573,374.98,False,142.26418,0.82508
m_204,22.8,37.567,373.07,False,141.36057,0.82346
m_205,22.807,37.56,528.56,False,136.90734,0.81544
m_206,22.533,37.867,537.44,False,306.18783,1.13693
m_207,22.517,37.867,573.65,False,107.28517,0.76037
m_208,22.483,37.867,425.92,False,136.02966,0.81385
m_209,23.624,38.435,296.18,False,277.80189,1.07508
m_210,22.55,37.617,900.0,False,68.92466,0.68001
m_211,22.323,37.835,697.04,False,347.01858,1.23976
m_212,22.283,37.917,870.92,False,135.1563,0.81227
m_213,22.259,37.872,900.0,False,261.19579,1.04141
m_214,23.824,38.429,611.83,False,236.20409,0.99332
m_215,23.101,37.947,579.44,False,136.02966,0.81385
m_216,23.872,38.532,345.76,False,76.04894,0.69619
m_217,22.946,38.009,729.44,False,184.03921,0.89903
m_218,22.933,37.828,589.36,False,205.24329,0.93671
m_219,24.176,38.533,900.0,False,73.42932,0.69033
m_220,24.125,38.569,505.04,False,170.32727,0.87485
m_221,24.336,37.657,532.86,False,136.90734,0.81544
m_222,22.776,37.968,316.34,False,483.54255,2.04307
m_223,22.896,37.717,591.11,False,179.74849,0.89146
m_224,23.031,38.707,486.55,False,201.80863,0.93057
m_225,23.699,38.418,441.13,False,199.53631,0.92651
m_226,23.222,39.0,534.96,False,202.95005,0.93261
m_227,23.648,38.443,291.84,False,440.37618,1.62079
m_228,23.711,38.464,627.24,False,134.28726,0.8107
m_229,23.901,38.393,322.95,False,408.92781,1.4543
m_230,23.792,38.489,523.77,False,159.26361,0.85533
m_231,24.186,38.234,689.73,False,161.2376,0.85882
m_232,24.145,38.296,604.8,False,134.28726,0.8107
m_233,23.891,38.459,662.61,False,263.736,1.04646
m_234,23.018,37.924,550.06,False,163.22839,0.86233
m_235,24.113,38.431,432.54,False,386.77598,1.36568
m_236,24.362,37.998,559.94,False,170.32727,0.87485
m_237,24.375,38.031,708.92,False,246.10074,1.01205
m_238,22.956,38.269,613.69,False,134.28726,0.8107
m_239,22.964,37.883,539.74,False,257.39744,1.03392
m_240,23.757,38.632,758.57,False,179.74849,0.89146
m_241,22.91,38.243,436.71,False,141.36057,0.82346
m_242,23.127,37.693,485.96,False,142.26418,0.82508
m_243,24.041,38.541,711.48,False,271.3905,1.06189
m_244,22.898,38.351,900.0,False,156.3343,0.85014
m_245,22.92,38.391,753.98,False,288.10433,1.09682
m_246,22.855,37.928,295.13,False,440.37618,1.62079
m_247,24.062,38.593,842.7,False,191.69647,0.91258
m_248,23.892,38.678,881.39,False,67.48167,0.67663
m_249,23.499,38.737,322.61,False,429.20744,1.55435
m_250,23.563,38.743,491.4,False,137.78935,0.81703
m_251,22.98,37.678,554.82,False,265.00835,1.04901
m_252,24.527,38.009,465.0,False,127.49024,0.7983
m_253,22.788,37.906,526.93,False,121.76856,0.78774
m_254,22.754,37.975,348.77,False,450.75239,1.69276
m_255,24.559,38.122,900.0,False,86.80504,0.71934
m_256,23.334,38.764,796.57,False,125.83404,0.79526
m_257,24.102,38.652,470.17,False,132.56213,0.80757
m_258,22.721,37.978,360.28,False,284.2359,1.08857
m_259,23.49,38.803,478.24,False,139.56632,0.82023
m_260,23.005,38.64,900.0,False,65.13993,0.67107
m_261,22.703,38.029,555.26,False,232.53282,0.98647
m_262,22.758,37.833,447.65,False,193.91815,0.91652
m_263,22.78,37.794,863.0,False,128.32479,0.79983
m_264,22.685,38.042,517.13,False,455.63642,1.73104
m_265,23.402,38.81,442.21,False,233.75401,0.98874
m_266,22.731,38.411,730.44,False,134.28726,0.8107
m_267,22.631,38.052,567.09,False,174.47416,0.88216
m_268,23.409,38.865,539.2,False,237.43289,0.99563
m_269,23.248,38.838,828.49,False,99.58286,0.74532
m_270,22.601,38.068,314.36,False,139.56632,0.82023
m_271,22.8,37.63,296.95,False,430.16771,1.55969
m_272,22.598,38.026,864.21,False,125.01238,0.79375
m_273,22.867,37.56,445.23,False,391.34189,1.38258
m_274,23.404,38.89,493.01,False,288.10433,1.09682
m_275,22.573,38.081,900.0,False,185.12163,0.90095
m_276,22.675,38.442,579.65,False,315.215,1.15803
m_277,22.714,38.513,657.69,False,238.66414,0.99794
m_278,22.858,38.676,569.22,False,171.35789,0.87667
m_279,23.276,38.882,485.51,False,173.43135,0.88032
m_280,22.856,37.54,522.1,False,136.90734,0.81544
m_281,22.695,37.685,387.43,False,476.35366,1.94141
m_282,23.105,38.852,900.0,False,20.3719,0.5268
m_283,22.535,37.991,900.0,False,121.76856,0.78774
