STATION_ID,STATION_NAME,LONGITUDE,LATITUDE,STATION_TYPE,PGA_VALUE,PGA_LN_SIGMA
ANGO,ANGOL-Hospital,-72.71,-37.79,seismic,0.928,0.0
CONT,CONSTITUCIÓN-Hospital,-72.4,-35.34,seismic,0.64,0.0
LLO,LLOLLEO,-71.6,-33.62,seismic,0.564,0.0
CRMA,MAIPÚ-Centro de Referencia de Salud,-70.77142,-33.50867,seismic,0.561,0.0
TAL,TALCA-Colegio Integrado San Pío X,-71.63,-35.43,seismic,0.477,0.0
CURI,CURICÓ-Hospital,-71.23669,-34.9905,seismic,0.47,0.0
HUAL,HUALAÑÉ-Hospital,-71.80586,-34.97628,seismic,0.461,0.0
PAP,PAPUDO,-71.45,-32.52,seismic,0.421,0.0
CONC,CONCEPCIÓN-Colegio Inmaculada Concepción,-73.04819,-36.82828,seismic,0.402,0.0
El Salto Etna,VIÑA EL SALTO,-71.50986,-33.04722,seismic,0.351,0.0
MAT,MATANZAS-Escuela Carlos Ibáñez del Campo,-71.87,-33.96,seismic,0.342,0.0
VINA,VIÑA DEL MAR-Centro,-71.55294,-33.02492,seismic,0.334,0.0
Aislado (Centro),Aislado (Centro),-70.65206,-33.46658,seismic,0.309,0.0
VALU,VALPARAÍSO-UTFSM,-71.62,-33.03,seismic,0.304,0.0
HTIS,PEÑALOLÉN-Hospital Luis Tisné,-70.57922,-33.50142,seismic,0.295,0.0
HSOR,PUENTE ALTO-Hospital Sótero del Río,-70.58097,-33.57803,seismic,0.265,0.0
VALD,VALPARAÍSO-Almendral,-71.6,-33.03,seismic,0.265,0.0
MET,LA FLORIDA-Metro Línea 5 Estación Mirador,-70.60525,-33.51386,seismic,0.236,0.0
VALD,VALDIVIA-Hospital,-73.23914,-39.83142,seismic,0.138,0.0
COPI,COPIAPÓ-Hospital,-70.32158,-27.37372,seismic,0.03,0.0
Vallenar,VALLENAR-Liceo Santa Marta,-70.75519,-28.57656,seismic,0.02,0.0
MELP,MELP,-71.21,-33.69,seismic,0.78,0.0
CCSP,CCSP,-73.11,-36.84,seismic,0.65,0.0
SJCH,SJCH,-70.35,-33.64,seismic,0.48,0.0
CSCH,CSCH,-71.41,-33.32,seismic,0.33,0.0
LRNA,LRNA,-70.53,-33.45,seismic,0.31,0.0
Stgo-Centro,Stgo-Centro,-70.65,-33.47,seismic,0.31,0.0
ANTU,ANTU,-70.63,-33.57,seismic,0.27,0.0
