# 19950615_M6.4_Aigio median gmf, Stations:None, gmlt:USGS, Rupture:EFEHR
custom_site_id,lon,lat,AkkarEtAlRjb2014,CauzziEtAl2014,ZhaoEtAl2016Asc
t_0,21.88351,36.75269,0.006014412,0.008958451,0.018554604
t_1,21.925150000000002,36.7813,0.0065605477,0.009649356,0.019322084
t_10,21.74105,36.88661,0.007979029,0.011470223,0.021509144
t_100,22.284249999999986,37.25779,0.012485958,0.018537458,0.038417287
t_1000,21.36090999999999,39.05334,0.012550741,0.019828096,0.037967615
t_1001,21.28209000000001,39.05793,0.012905219,0.019876003,0.04704739
t_1002,21.32444000000001,39.08636,0.010996403,0.017643053,0.035351615
t_1003,21.245599999999996,39.09093,0.0117611075,0.018212466,0.04389674
t_1004,21.287949999999995,39.11937,0.010488393,0.016728902,0.032976426
t_1005,21.209090000000003,39.12392,0.011431025,0.017527986,0.041024946
t_1006,21.518509999999992,39.04407,0.015979432,0.024658758,0.05843541
t_1007,21.63972000000001,39.06775,0.014022812,0.022647118,0.046148684
t_1008,21.560910000000007,39.07245,0.013367766,0.021509228,0.0433844
t_1009,21.603340000000003,39.10082,0.012890926,0.020865297,0.04279883
t_101,22.206709999999987,37.26282,0.008908199,0.014367466,0.028871484
t_1010,21.52449999999999,39.10551,0.0134385945,0.02118514,0.04027516
t_1011,21.645780000000002,39.12918,0.013152446,0.021079507,0.04205553
t_1012,21.566930000000013,39.13388,0.011837312,0.01921745,0.03977446
t_1013,21.609379999999987,39.16224,0.011528825,0.018766312,0.039137207
t_1014,21.53049999999999,39.16693,0.010956294,0.017812425,0.037034635
t_1015,21.651849999999996,39.19058,0.0117297275,0.018909298,0.038378175
t_1016,21.488069999999993,39.13855,0.011532189,0.018555598,0.037466027
t_1017,21.4092,39.14319,0.010601441,0.017150989,0.035180107
t_1018,21.451609999999988,39.17158,0.010655955,0.017182225,0.03491811
t_1019,21.372720000000015,39.1762,0.011386969,0.01776604,0.032827742
t_102,22.326179999999994,37.28625,0.010990013,0.016979644,0.04013091
t_1020,21.494050000000016,39.19996,0.010287692,0.016694538,0.03454493
t_1021,21.415140000000008,39.2046,0.00977217,0.01582995,0.03259988
t_1022,21.457570000000004,39.23298,0.009686607,0.015686246,0.03227492
t_1023,21.37863999999999,39.2376,0.0101212105,0.01596458,0.030484106
