# 19950615_M6.4_Aigio median gmf, Stations:Seismic, gmlt:GEM, Rupture:GCMT
custom_site_id,lon,lat,KothaEtAl2020ESHM20SlopeGeology,"KothaEtAl2020ESHM20SlopeGeology
c3_epsilon = -1.73205100","KothaEtAl2020ESHM20SlopeGeology
c3_epsilon = 1.73205100","KothaEtAl2020ESHM20SlopeGeology
sigma_mu_epsilon = -1.35563000","KothaEtAl2020ESHM20SlopeGeology
sigma_mu_epsilon = 1.35563000"
s_0,22.085199999999986,38.2512,0.5125,0.5125,0.5125,0.5125,0.5125
s_1,22.379999999999995,38.53,0.18416,0.18416,0.18416,0.18416,0.18416
s_10,22.930000000000007,37.93,0.019039,0.019039,0.019039,0.019039,0.019039
s_100,21.485000000000014,38.105,0.03965847,0.03916459,0.04015857,0.03642745,0.04317607
s_101,22.53,38.32,0.17739014,0.19097403,0.16477248,0.16453284,0.19125217
s_102,22.19999999999999,38.52,0.08722757,0.08817782,0.08628756,0.08536581,0.08912993
s_103,21.420000000000016,38.07,0.034839373,0.034115415,0.035578698,0.031850096,0.03810921
s_104,22.483000000000004,38.133,0.4712669,0.5219912,0.42547166,0.43137443,0.51484853
s_105,21.412000000000006,38.06,0.033310123,0.03258232,0.034054182,0.030439856,0.036451038
s_106,22.442000000000007,38.092,0.47777137,0.5295009,0.43109554,0.43662795,0.5227917
s_107,22.216999999999985,38.544,0.07488225,0.07552108,0.07424882,0.07299617,0.07681706
s_108,22.5,38.121,0.47229242,0.5233585,0.42620903,0.43202448,0.5163137
s_109,22.48599999999999,38.111,0.46130604,0.51124835,0.41624245,0.42180303,0.5045086
s_11,21.406000000000006,38.621,0.017239,0.017239,0.017239,0.017239,0.017239
s_110,22.03,38.53,0.062080707,0.062470622,0.061693233,0.060229268,0.063989066
s_111,22.066000000000003,38.543,0.056878243,0.057090525,0.056666747,0.055586558,0.058199942
s_112,21.867999999999995,38.323,0.06701878,0.06777989,0.0662662,0.06580302,0.06825699
s_113,21.86699999999999,38.317,0.067675866,0.06847011,0.066890836,0.0664125,0.06896327
s_114,22.420000000000016,38.07,0.47138944,0.52262425,0.42517737,0.43043026,0.51624626
s_115,21.893,38.413,0.07262743,0.07319785,0.072061464,0.07126089,0.07402018
s_116,22.069999999999993,38.07,0.19311383,0.20573044,0.18127096,0.17908525,0.20824134
s_117,22.44999999999999,38.07,0.4604489,0.51067346,0.4151639,0.42031148,0.50441915
s_118,21.899,38.451,0.0575921,0.058027968,0.057159506,0.05598741,0.059242785
s_119,21.879999999999995,38.42,0.070975535,0.07142455,0.070529334,0.06970327,0.072271004
s_12,20.701999999999998,38.826,0.01424,0.01424,0.01424,0.01424,0.01424
s_120,22.60499999999999,38.417,0.100401916,0.105791785,0.095286645,0.093883984,0.10737236
s_121,21.917,38.508,0.04533463,0.045627784,0.045043357,0.043516397,0.04722883
s_122,22.064999999999998,38.038,0.17297204,0.18482065,0.16188303,0.15947221,0.18761466
s_123,22.099999999999994,38.02,0.18811613,0.20242272,0.17482069,0.17279582,0.20479478
s_124,22.103999999999985,38.019,0.19069941,0.20534593,0.17709756,0.17512494,0.20765896
