calc_id,description,cal_time,recording_stations,gmlt,rupture,gmpe,imt,max_gmv,nominal_bias_mean,nominal_bias_stdev,abs_bias
583,"20090930_M7.6_Padang median gmf, Stations:All, gmlt:USGS, Rupture:SCARDEC
",611, All, USGS, SCARDEC,ZhaoEtAl2016SSlab,PGA,0.5597433,-0.029,0.215,0.029
574,"20090930_M7.6_Padang median gmf, Stations:All, gmlt:GEM, Rupture:USGS
",641, All, GEM, USGS,KuehnEtAl2020SSlab,PGA,0.55247736,-0.031,0.22,0.031
583,"20090930_M7.6_Padang median gmf, Stations:All, gmlt:USGS, Rupture:SCARDEC
",611, All, USGS, SCARDEC,AtkinsonBoore2003SSlab,PGA,0.5201591,-0.032,0.182,0.032
579,"20090930_M7.6_Padang median gmf, Stations:All, gmlt:USGS, Rupture:USGS
",598, All, USGS, USGS,AtkinsonBoore2003SSlabCascadia,PGA,0.523541,0.034,0.182,0.034
581,"20090930_M7.6_Padang median gmf, Stations:All, gmlt:USGS, Rupture:IPGP
",645, All, USGS, IPGP,AtkinsonBoore2003SSlab,PGA,0.53496814,-0.035,0.182,0.035
579,"20090930_M7.6_Padang median gmf, Stations:All, gmlt:USGS, Rupture:USGS
",598, All, USGS, USGS,ZhaoEtAl2016SSlab,PGA,0.5800572,-0.039,0.215,0.039
578,"20090930_M7.6_Padang median gmf, Stations:All, gmlt:GEM, Rupture:SCARDEC
",599, All, GEM, SCARDEC,ZhaoEtAl2006SSlab,PGA,0.54328346,0.039,0.197,0.039
574,"20090930_M7.6_Padang median gmf, Stations:All, gmlt:GEM, Rupture:USGS
",641, All, GEM, USGS,ParkerEtAl2020SSlab,PGA,0.8126148,-0.047,0.2,0.047
580,"20090930_M7.6_Padang median gmf, Stations:All, gmlt:USGS, Rupture:GCMT
",594, All, USGS, GCMT,AtkinsonBoore2003SSlab,PGA,0.521723,-0.048,0.182,0.048
576,"20090930_M7.6_Padang median gmf, Stations:All, gmlt:GEM, Rupture:IPGP
",629, All, GEM, IPGP,ZhaoEtAl2006SSlab,PGA,0.5432007,-0.061,0.197,0.061
575,"20090930_M7.6_Padang median gmf, Stations:All, gmlt:GEM, Rupture:GCMT
",630, All, GEM, GCMT,KuehnEtAl2020SSlab,PGA,0.5286373,-0.078,0.22,0.078
575,"20090930_M7.6_Padang median gmf, Stations:All, gmlt:GEM, Rupture:GCMT
",630, All, GEM, GCMT,ZhaoEtAl2006SSlab,PGA,0.5432683,-0.083,0.197,0.083
576,"20090930_M7.6_Padang median gmf, Stations:All, gmlt:GEM, Rupture:IPGP
",629, All, GEM, IPGP,ParkerEtAl2020SSlab,PGA,0.67513597,0.095,0.2,0.095
575,"20090930_M7.6_Padang median gmf, Stations:All, gmlt:GEM, Rupture:GCMT
",630, All, GEM, GCMT,ParkerEtAl2020SSlab,PGA,0.6575185,0.096,0.2,0.096
576,"20090930_M7.6_Padang median gmf, Stations:All, gmlt:GEM, Rupture:IPGP
",629, All, GEM, IPGP,KuehnEtAl2020SSlab,PGA,0.5239782,-0.098,0.22,0.098
580,"20090930_M7.6_Padang median gmf, Stations:All, gmlt:USGS, Rupture:GCMT
",594, All, USGS, GCMT,ZhaoEtAl2016SSlab,PGA,0.5617967,-0.108,0.215,0.108
578,"20090930_M7.6_Padang median gmf, Stations:All, gmlt:GEM, Rupture:SCARDEC
",599, All, GEM, SCARDEC,KuehnEtAl2020SSlab,PGA,0.5201662,0.113,0.22,0.113
581,"20090930_M7.6_Padang median gmf, Stations:All, gmlt:USGS, Rupture:IPGP
",645, All, USGS, IPGP,AbrahamsonEtAl2015SSlab,PGA,0.52731436,0.119,0.215,0.119
576,"20090930_M7.6_Padang median gmf, Stations:All, gmlt:GEM, Rupture:IPGP
",629, All, GEM, IPGP,AbrahamsonEtAl2015SSlab,PGA,0.52731436,0.119,0.215,0.119
581,"20090930_M7.6_Padang median gmf, Stations:All, gmlt:USGS, Rupture:IPGP
",645, All, USGS, IPGP,ZhaoEtAl2016SSlab,PGA,0.5601277,-0.138,0.215,0.138
580,"20090930_M7.6_Padang median gmf, Stations:All, gmlt:USGS, Rupture:GCMT
",594, All, USGS, GCMT,AtkinsonBoore2003SSlabCascadia,PGA,0.5441436,0.166,0.182,0.166
583,"20090930_M7.6_Padang median gmf, Stations:All, gmlt:USGS, Rupture:SCARDEC
",611, All, USGS, SCARDEC,AtkinsonBoore2003SSlabCascadia,PGA,0.54334897,0.183,0.182,0.183
581,"20090930_M7.6_Padang median gmf, Stations:All, gmlt:USGS, Rupture:IPGP
",645, All, USGS, IPGP,AtkinsonBoore2003SSlabCascadia,PGA,0.55201304,0.187,0.182,0.187
579,"20090930_M7.6_Padang median gmf, Stations:All, gmlt:USGS, Rupture:USGS
",598, All, USGS, USGS,AtkinsonBoore2003SSlab,PGA,0.55019677,-0.2,0.182,0.2
574,"20090930_M7.6_Padang median gmf, Stations:All, gmlt:GEM, Rupture:USGS
",641, All, GEM, USGS,AbrahamsonEtAl2015SSlab,PGA,0.5277405,0.236,0.215,0.236
