# 19890310_M6.2_Salima median gmf, Stations:All, gmlt:USGS, Rupture:USGS
custom_site_id,lon,lat,AbrahamsonEtAl2014,BooreEtAl2014,CampbellBozorgnia2014,ChiouYoungs2014
t_0,34.85533,-13.57269,0.12948856,0.076797634,0.087884605,0.090533555
t_1,34.76549,-13.57269,0.13976151,0.08295665,0.09912158,0.09493456
t_10,34.94516,-15.83167,0.0066036414,0.0030208,0.0049115005,0.0056994488
t_100,34.40617,-14.44428,0.060289424,0.030413505,0.04469184,0.04345537
t_101,33.68752,-14.27023,0.042367533,0.021835247,0.02932568,0.032736555
t_102,34.22651,-14.27023,0.07422587,0.037585884,0.053863917,0.052078053
t_103,34.40617,-14.27023,0.07591273,0.037023284,0.056201793,0.051534574
t_104,33.86718,-14.27023,0.057380468,0.03048382,0.039462447,0.0432982
t_105,34.04684,-14.27023,0.07293436,0.039357916,0.050942335,0.053653535
t_106,34.13667,-14.09604,0.09041678,0.0465943,0.06394687,0.062639855
t_107,33.86718,-14.09604,0.06494331,0.033990096,0.046422917,0.047609333
t_108,34.22651,-14.09604,0.10651281,0.056387432,0.07344436,0.07366358
t_109,33.68752,-14.09604,0.048640717,0.025134878,0.034042258,0.03689126
t_11,35.12482,-15.65875,0.008283583,0.0039008665,0.005976683,0.0071823825
t_110,34.31634,-14.09604,0.105215415,0.053147014,0.07543606,0.07037296
t_111,34.04684,-14.09604,0.082418635,0.042927485,0.05825827,0.058228217
t_112,34.40617,-14.09604,0.10456952,0.05153212,0.077359684,0.068517365
t_113,34.496,-14.09604,0.14567153,0.08387672,0.095527135,0.10226427
t_114,34.58583,-14.09604,0.11502573,0.058393694,0.08224634,0.076157756
t_115,33.50785,-14.09604,0.04021709,0.02116043,0.026964372,0.031795133
t_116,34.04684,-14.0089,0.093367554,0.049502287,0.06481108,0.06575188
t_117,34.22651,-14.0089,0.1073022,0.054049972,0.07780925,0.07150626
t_118,34.31634,-14.0089,0.14000222,0.07715787,0.09615537,0.09629536
t_119,34.40617,-14.0089,0.16483276,0.096833624,0.11017541,0.11548474
t_12,35.30448,-15.65875,0.009703062,0.004873298,0.0064873076,0.0086473515
t_120,34.496,-14.0089,0.18056141,0.11170118,0.11823391,0.12873216
t_121,34.58583,-14.0089,0.14458789,0.0777789,0.102631226,0.09616449
t_122,34.13667,-14.0089,0.10773837,0.057562444,0.074184366,0.07497528
t_123,34.13667,-13.92173,0.10528407,0.053704288,0.07626304,0.07121846
