calc_id,description,cal_time,gmpe,imt,nominal_bias,abs_nominal_bias,max_gmv,Rupture,GMLT,Recording_Stations
790,"Median gmf - DRAFT_20160824_M6.21_CentralItaly (Rupture:USGS, GMPEs:GEM, Recording Stations:all)",282,KothaEtAl2020ESHM20SlopeGeology,PGA,-0.136,0.136,0.8306025,USGS,GEM,all
784,"Median gmf - DRAFT_20160824_M6.21_CentralItaly (Rupture:INGV, GMPEs:GEM, Recording Stations:all)",470,KothaEtAl2020ESHM20SlopeGeology,PGA,-0.143,0.143,0.7846524,INGV,GEM,all
788,"Median gmf - DRAFT_20160824_M6.21_CentralItaly (Rupture:GCMT, GMPEs:GEM, Recording Stations:all)",467,KothaEtAl2020ESHM20SlopeGeology,PGA,-0.162,0.162,0.63505685,GCMT,GEM,all
789,"Median gmf - DRAFT_20160824_M6.21_CentralItaly (Rupture:USGS, GMPEs:GEM, Recording Stations:seismic)",461,KothaEtAl2020ESHM20SlopeGeology,PGA,-0.166,0.166,0.8475504,USGS,GEM,seismic
783,"Median gmf - DRAFT_20160824_M6.21_CentralItaly (Rupture:INGV, GMPEs:GEM, Recording Stations:seismic)",471,KothaEtAl2020ESHM20SlopeGeology,PGA,-0.171,0.171,0.80084676,INGV,GEM,seismic
785,"Median gmf - DRAFT_20160824_M6.21_CentralItaly (Rupture:EFEHR, GMPEs:GEM, Recording Stations:seismic)",465,KothaEtAl2020ESHM20SlopeGeology,PGA,0.186,0.186,0.78381604,EFEHR,GEM,seismic
787,"Median gmf - DRAFT_20160824_M6.21_CentralItaly (Rupture:GCMT, GMPEs:GEM, Recording Stations:seismic)",436,KothaEtAl2020ESHM20SlopeGeology,PGA,-0.191,0.191,0.64836854,GCMT,GEM,seismic
786,"Median gmf - DRAFT_20160824_M6.21_CentralItaly (Rupture:EFEHR, GMPEs:GEM, Recording Stations:all)",401,KothaEtAl2020ESHM20SlopeGeology,PGA,-0.207,0.207,0.76812786,EFEHR,GEM,all
786,"Median gmf - DRAFT_20160824_M6.21_CentralItaly (Rupture:EFEHR, GMPEs:GEM, Recording Stations:all)",401,KothaEtAl2020ESHM20SlopeGeology,PGA,0.21,0.21,0.76812786,EFEHR,GEM,all
785,"Median gmf - DRAFT_20160824_M6.21_CentralItaly (Rupture:EFEHR, GMPEs:GEM, Recording Stations:seismic)",465,KothaEtAl2020ESHM20SlopeGeology,PGA,-0.236,0.236,0.78381604,EFEHR,GEM,seismic
785,"Median gmf - DRAFT_20160824_M6.21_CentralItaly (Rupture:EFEHR, GMPEs:GEM, Recording Stations:seismic)",465,KothaEtAl2020ESHM20SlopeGeology,PGA,0.236,0.236,0.78381604,EFEHR,GEM,seismic
787,"Median gmf - DRAFT_20160824_M6.21_CentralItaly (Rupture:GCMT, GMPEs:GEM, Recording Stations:seismic)",436,KothaEtAl2020ESHM20SlopeGeology,PGA,0.239,0.239,0.64836854,GCMT,GEM,seismic
783,"Median gmf - DRAFT_20160824_M6.21_CentralItaly (Rupture:INGV, GMPEs:GEM, Recording Stations:seismic)",471,KothaEtAl2020ESHM20SlopeGeology,PGA,0.259,0.259,0.80084676,INGV,GEM,seismic
789,"Median gmf - DRAFT_20160824_M6.21_CentralItaly (Rupture:USGS, GMPEs:GEM, Recording Stations:seismic)",461,KothaEtAl2020ESHM20SlopeGeology,PGA,0.263,0.263,0.8475504,USGS,GEM,seismic
788,"Median gmf - DRAFT_20160824_M6.21_CentralItaly (Rupture:GCMT, GMPEs:GEM, Recording Stations:all)",467,KothaEtAl2020ESHM20SlopeGeology,PGA,0.264,0.264,0.63505685,GCMT,GEM,all
786,"Median gmf - DRAFT_20160824_M6.21_CentralItaly (Rupture:EFEHR, GMPEs:GEM, Recording Stations:all)",401,KothaEtAl2020ESHM20SlopeGeology,PGA,0.266,0.266,0.76812786,EFEHR,GEM,all
787,"Median gmf - DRAFT_20160824_M6.21_CentralItaly (Rupture:GCMT, GMPEs:GEM, Recording Stations:seismic)",436,KothaEtAl2020ESHM20SlopeGeology,PGA,0.281,0.281,0.64836854,GCMT,GEM,seismic
784,"Median gmf - DRAFT_20160824_M6.21_CentralItaly (Rupture:INGV, GMPEs:GEM, Recording Stations:all)",470,KothaEtAl2020ESHM20SlopeGeology,PGA,0.283,0.283,0.7846524,INGV,GEM,all
