custom_site_id,lon,lat,vs30,vs30measured,z1pt0,z2pt5
s_0,-77.5249,18.2259,760.0,0,41.306642430928136,0.6068241170383324
s_1,-71.1338,21.5111,600.0,0,125.83403858285287,0.7952589249703402
s_2,-75.1108,19.9268,403.26,0,351.6806074858984,1.2529224049721737
s_3,-71.288,18.9817,599.51,0,126.23821879714305,0.7960025598901285
m_4,-70.667,19.417,295.84,0,461.9498812773585,1.7857657767570982
m_5,-73.395,18.28,467.95,0,268.8976225060043,1.0568306730039776
m_6,-69.3,18.467,281.34,0,472.2320465945948,1.891440854937938
m_7,-71.9,18.5,734.62,0,49.50622239145552,0.6308669828602693
m_8,-70.683,19.8,600.0,0,125.83403858285287,0.7952589249703402
m_9,-72.85,18.25,515.4,0,210.5691623812977,0.9462815495122819
m_10,-73.196,19.869,487.68,0,244.0102898541811,1.0080619092817225
m_11,-72.63389,18.51083,274.53,0,476.6502311899126,1.9452115495335771
m_12,-72.105,18.835,428.54,0,319.6648470696751,1.1687334131197715
m_13,-73.036,18.75918,900.0,0,15.458011655936474,0.5001037964306755
m_14,-76.95,18.4,760.0,0,41.306642430928136,0.6068241170383324
m_15,-70.65,19.15,482.92,0,249.9488337354511,1.0194369308735451
m_16,-73.91667,18.07639,499.29,0,229.74620622413696,0.9812911935084232
m_17,-72.642,19.289,209.78,0,506.5174559474393,2.646156180972605
m_18,-71.75,18.05,346.54,0,416.72550531630696,1.4901696903553914
m_19,-73.67185,20.95306,204.01,0,508.2320834998439,2.731947295520401
m_20,-72.82387,19.51583,513.81,0,212.42633175788032,0.9496322656403697
m_21,-72.23058,18.58128,288.83,0,467.0701795673237,1.83543407740737
m_22,-70.733,18.45,365.32,0,396.6011340499933,1.4028626626659855
m_23,-71.16667,18.31667,180.0,0,514.0219094537104,3.152694117143196
m_24,-74.4,18.33,564.67,0,157.62826187832678,0.852433341872879
m_25,-72.31705,18.53591,571.44,0,151.12007918098723,0.8408899720032464
m_26,-72.38333,19.0,377.15,0,383.1363419845345,1.3526375453352075
m_27,-69.817,18.55,296.56,0,461.40809368411755,1.7808067726536092
m_28,-73.655,18.3,531.54,0,192.20614198391635,0.9134829653809177
m_29,-70.5,19.76667,421.6,0,328.5537970550461,1.1907683787409216
m_30,-71.417,18.467,290.41,0,465.9405665856115,1.8240147660532962
m_31,-71.52139,18.87361,291.66,0,465.0368048801112,1.8150744408414767
m_32,-70.6,19.48333,499.98,0,228.90933322452653,0.979742101505464
m_33,-71.98333,19.36667,456.74,0,283.2825014939481,1.0865561938303565
m_34,-72.33851,18.53296,531.11,0,192.68328554204874,0.9143290927911697
m_35,-72.297,18.527,542.39,0,180.3987630610591,0.8926085187708968
m_36,-72.219,19.605,604.42,0,122.23467020359874,0.7886094276623135
m_37,-70.33,18.29,307.52,0,452.7958879098929,1.7083877612717606
