custom_site_id,lon,lat,vs30,vs30measured,z1pt0,z2pt5
t_0,21.91338,36.71839,600.0,False,125.83404,0.79526
t_1,21.87782,36.75189,594.0,False,130.85426,0.80446
t_2,22.02608,36.67994,600.0,False,125.83404,0.79526
t_3,21.99056,36.71347,600.0,False,125.83404,0.79526
t_4,22.03222,36.74207,600.0,False,125.83404,0.79526
t_5,21.95502,36.747,600.0,False,125.83404,0.79526
t_6,21.99669,36.7756,600.0,False,125.83404,0.79526
t_7,21.91946,36.78051,483.0,False,249.84864,1.01924
t_8,22.03837,36.80419,600.0,False,125.83404,0.79526
t_9,21.96113,36.80912,600.0,False,125.83404,0.79526
t_10,22.00282,36.83771,600.0,False,125.83404,0.79526
t_11,21.84224,36.78539,577.0,False,145.92172,0.83163
t_12,21.88388,36.81401,469.0,False,267.55728,1.05412
t_13,21.80663,36.81888,524.0,False,200.67071,0.92854
t_14,21.84828,36.8475,564.0,False,158.28294,0.85359
t_15,21.88995,36.87612,554.0,False,168.27835,0.87124
t_16,21.81266,36.88098,569.0,False,153.4432,0.84502
t_17,21.85434,36.9096,588.0,False,136.02966,0.81385
t_18,21.89603,36.9382,542.0,False,180.81528,0.89334
t_19,21.8187,36.94307,605.0,False,121.76856,0.78774
t_20,21.8604,36.97168,482.0,False,251.10202,1.02166
t_21,21.72937,36.82371,548.0,False,174.47416,0.88216
t_22,21.77101,36.85235,507.0,False,220.47121,0.96424
t_23,21.69372,36.85716,590.0,False,134.28726,0.8107
t_24,21.73536,36.88581,484.0,False,248.59727,1.01684
t_25,21.65805,36.89061,600.0,False,125.83404,0.79526
t_26,21.77702,36.91445,513.0,False,213.37558,0.95135
t_27,21.69969,36.91926,523.0,False,201.80863,0.93057
t_28,21.74136,36.9479,550.0,False,172.39258,0.87849
t_29,21.66401,36.9527,600.0,False,125.83404,0.79526
t_30,21.6283,36.98612,600.0,False,125.83404,0.79526
t_31,22.17416,36.60783,600.0,False,125.83404,0.79526
t_32,22.1387,36.64141,600.0,False,125.83404,0.79526
t_33,22.06158,36.64639,600.0,False,125.83404,0.79526
t_34,22.10323,36.67498,600.0,False,125.83404,0.79526
t_35,22.1449,36.70355,600.0,False,125.83404,0.79526
t_36,22.06774,36.70853,600.0,False,125.83404,0.79526
t_37,22.10941,36.73711,600.0,False,125.83404,0.79526
t_38,22.15111,36.76568,600.0,False,125.83404,0.79526
t_39,22.40542,36.59265,505.0,False,222.86075,0.96861
t_40,22.32834,36.59775,600.0,False,125.83404,0.79526
t_41,22.37004,36.62628,616.0,False,113.19881,0.77167
t_42,22.41176,36.6548,615.0,False,113.95677,0.77311
t_43,22.33464,36.6599,600.0,False,125.83404,0.79526
t_44,22.37637,36.68842,600.0,False,125.83404,0.79526
t_45,22.41811,36.71693,550.0,False,172.39258,0.87849
t_46,22.34095,36.72203,458.0,False,281.66001,1.08314
t_47,22.3827,36.75054,599.0,False,126.65999,0.79678
t_48,22.42446,36.77904,591.0,False,133.42253,0.80913
t_49,22.18037,36.66998,600.0,False,125.83404,0.79526
t_50,22.29922,36.6935,600.0,False,125.83404,0.79526
t_51,22.22206,36.69854,600.0,False,125.83404,0.79526
t_52,22.26378,36.72709,600.0,False,125.83404,0.79526
t_53,22.1866,36.73212,600.0,False,125.83404,0.79526
t_54,22.30551,36.75562,600.0,False,125.83404,0.79526
t_55,22.22831,36.76067,600.0,False,125.83404,0.79526
t_56,22.27005,36.7892,600.0,False,125.83404,0.79526
t_57,22.19283,36.79423,600.0,False,125.83404,0.79526
t_58,22.23457,36.82277,600.0,False,125.83404,0.79526
t_59,22.34726,36.78414,599.0,False,126.65999,0.79678
t_60,22.38903,36.81264,597.0,False,128.32479,0.79983
t_61,22.3118,36.81772,583.0,False,140.46129,0.82184
t_62,22.43082,36.84113,585.0,False,138.67567,0.81863
t_63,22.35358,36.84623,671.0,False,77.66191,0.69975
t_64,22.39537,36.87473,594.0,False,130.85426,0.80446
t_65,22.3181,36.87981,596.0,False,129.16364,0.80137
t_66,22.43719,36.90321,607.0,False,120.17227,0.78478
t_67,22.3599,36.90831,584.0,False,139.56632,0.82023
t_68,22.40172,36.9368,605.0,False,121.76856,0.78774
t_69,22.0739,36.77066,600.0,False,125.83404,0.79526
t_70,22.1156,36.79923,600.0,False,125.83404,0.79526
t_71,22.15732,36.82778,600.0,False,125.83404,0.79526
t_72,22.08007,36.83276,600.0,False,125.83404,0.79526
t_73,22.1218,36.86133,600.0,False,125.83404,0.79526
t_74,22.16354,36.88987,629.0,False,103.72322,0.75345
t_75,22.08625,36.89486,600.0,False,125.83404,0.79526
t_76,22.128,36.92341,600.0,False,125.83404,0.79526
t_77,22.05068,36.92837,600.0,False,125.83404,0.79526
t_78,22.16977,36.95195,636.0,False,98.90685,0.74398
t_79,21.92555,36.84262,543.0,False,179.74849,0.89146
t_80,22.04452,36.86629,600.0,False,125.83404,0.79526
t_81,21.96724,36.87122,600.0,False,125.83404,0.79526
t_82,22.00895,36.8998,600.0,False,125.83404,0.79526
t_83,21.93165,36.90472,600.0,False,125.83404,0.79526
t_84,21.97336,36.9333,600.0,False,125.83404,0.79526
t_85,22.0151,36.96188,600.0,False,125.83404,0.79526
t_86,21.93775,36.96679,600.0,False,125.83404,0.79526
t_87,21.97949,36.99537,600.0,False,125.83404,0.79526
t_88,22.02125,37.02393,350.0,False,413.14229,1.47333
t_89,22.27632,36.8513,551.0,False,171.35789,0.87667
t_90,22.19906,36.85633,600.0,False,125.83404,0.79526
t_91,22.24083,36.88486,623.0,False,108.00986,0.76176
t_92,22.28261,36.91338,596.0,False,129.16364,0.80137
t_93,22.20531,36.91841,598.0,False,127.49024,0.7983
t_94,22.24709,36.94693,590.0,False,134.28726,0.8107
t_95,22.2889,36.97544,596.0,False,129.16364,0.80137
t_96,22.21156,36.98047,648.0,False,91.10189,0.72824
t_97,22.25337,37.00898,596.0,False,129.16364,0.80137
t_98,22.2952,37.03748,591.0,False,133.42253,0.80913
t_99,22.32441,36.94188,597.0,False,128.32479,0.79983
t_100,22.36624,36.97037,596.0,False,129.16364,0.80137
t_101,22.40808,36.99885,577.0,False,145.92172,0.83163
t_102,22.33073,37.00393,596.0,False,129.16364,0.80137
t_103,22.37258,37.03241,512.0,False,214.55038,0.95347
t_104,22.41445,37.06088,413.0,False,339.47667,1.21918
t_105,22.33705,37.06596,595.0,False,130.00679,0.80291
t_106,22.37892,37.09444,444.0,False,299.72871,1.1223
t_107,22.42082,37.12289,588.0,False,136.02966,0.81385
t_108,22.34338,37.12798,685.0,False,70.39665,0.68341
t_109,22.09243,36.95693,600.0,False,125.83404,0.79526
t_110,22.13421,36.98547,600.0,False,125.83404,0.79526
t_111,22.05685,36.99044,600.0,False,125.83404,0.79526
t_112,22.176,37.014,597.0,False,128.32479,0.79983
t_113,22.09863,37.01898,600.0,False,125.83404,0.79526
t_114,22.14042,37.04752,520.0,False,205.24329,0.93671
t_115,22.06302,37.05248,286.0,False,469.05795,1.85623
t_116,22.10482,37.08102,597.0,False,128.32479,0.79983
t_117,22.14664,37.10954,591.0,False,133.42253,0.80913
t_118,22.0692,37.11451,589.0,False,135.1563,0.81227
t_119,22.21781,37.04252,510.0,False,216.90945,0.95775
t_120,22.25965,37.07102,688.0,False,68.92466,0.68001
t_121,22.18224,37.07604,591.0,False,133.42253,0.80913
t_122,22.3015,37.09951,638.0,False,97.56677,0.74131
t_123,22.22408,37.10454,682.0,False,71.89806,0.68685
t_124,22.26594,37.13303,690.0,False,67.95947,0.67775
t_125,22.18849,37.13805,593.0,False,131.70603,0.80601
t_126,22.30782,37.16151,657.0,False,85.61116,0.71683
t_127,22.23035,37.16655,684.0,False,70.89383,0.68456
t_128,22.27223,37.19503,689.0,False,68.44047,0.67888
t_129,21.59257,37.01953,600.0,False,125.83404,0.79526
t_130,21.63424,37.04818,596.0,False,129.16364,0.80137
t_131,21.5985,37.08159,464.0,False,273.95191,1.06713
t_132,21.64019,37.11023,344.0,False,419.31836,1.50276
t_133,21.56273,37.11498,600.0,False,125.83404,0.79526
t_134,21.60443,37.14362,555.0,False,167.26006,0.86945
t_135,21.49701,37.24373,600.0,False,125.83404,0.79526
t_136,21.56864,37.17701,600.0,False,125.83404,0.79526
t_137,21.61036,37.20564,394.0,False,363.07302,1.28667
t_138,21.53284,37.21038,600.0,False,125.83404,0.79526
t_139,21.57456,37.23902,600.0,False,125.83404,0.79526
t_140,21.61631,37.26764,600.0,False,125.83404,0.79526
t_141,21.53874,37.27238,600.0,False,125.83404,0.79526
t_142,21.58049,37.30101,600.0,False,125.83404,0.79526
t_143,21.5029,37.30573,600.0,False,125.83404,0.79526
t_144,21.62226,37.32962,600.0,False,125.83404,0.79526
t_145,21.54465,37.33436,600.0,False,125.83404,0.79526
t_146,21.46703,37.33907,600.0,False,125.83404,0.79526
t_147,21.43115,37.37239,600.0,False,125.83404,0.79526
t_148,21.4729,37.40103,600.0,False,125.83404,0.79526
t_149,21.437,37.43435,600.0,False,125.83404,0.79526
t_150,21.47878,37.46298,600.0,False,125.83404,0.79526
t_151,21.40108,37.46765,600.0,False,125.83404,0.79526
t_152,21.58642,37.36298,600.0,False,125.83404,0.79526
t_153,21.50879,37.3677,600.0,False,125.83404,0.79526
t_154,21.62822,37.39159,600.0,False,125.83404,0.79526
t_155,21.55056,37.39633,600.0,False,125.83404,0.79526
t_156,21.59236,37.42494,600.0,False,125.83404,0.79526
t_157,21.51468,37.42966,600.0,False,125.83404,0.79526
t_158,21.63418,37.45353,600.0,False,125.83404,0.79526
t_159,21.55649,37.45827,600.0,False,125.83404,0.79526
t_160,21.59831,37.48687,600.0,False,125.83404,0.79526
t_161,21.52059,37.4916,600.0,False,125.83404,0.79526
t_162,21.44286,37.49629,600.0,False,125.83404,0.79526
t_163,21.36513,37.50094,600.0,False,125.83404,0.79526
t_164,21.48467,37.52491,600.0,False,125.83404,0.79526
t_165,21.40692,37.52958,600.0,False,125.83404,0.79526
t_166,21.44873,37.55821,600.0,False,125.83404,0.79526
t_167,21.37096,37.56287,600.0,False,125.83404,0.79526
t_168,21.49056,37.58682,600.0,False,125.83404,0.79526
t_169,21.41277,37.5915,600.0,False,125.83404,0.79526
t_170,21.45461,37.62011,322.0,False,440.37618,1.62079
t_171,21.37679,37.62477,600.0,False,125.83404,0.79526
t_172,21.78304,36.97652,460.0,False,279.0871,1.07775
t_173,21.90212,37.00027,573.0,False,149.64815,0.83827
t_174,21.82474,37.00514,471.0,False,265.00835,1.04901
t_175,21.86646,37.03373,584.0,False,139.56632,0.82023
t_176,21.78906,37.03858,507.0,False,220.47121,0.96424
t_177,21.90821,37.06232,597.0,False,128.32479,0.79983
t_178,21.83079,37.06719,527.0,False,197.2782,0.92249
t_179,21.87254,37.09578,522.0,False,202.95005,0.93261
t_180,21.79509,37.10063,521.0,False,204.09495,0.93465
t_181,21.83685,37.12922,530.0,False,193.91815,0.91652
t_182,21.70567,36.98134,421.0,False,329.31952,1.19271
t_183,21.74736,37.00997,495.0,False,234.97778,0.99103
t_184,21.66997,37.01477,604.0,False,122.5731,0.78924
t_185,21.71166,37.0434,510.0,False,216.90945,0.95775
t_186,21.75336,37.07202,581.0,False,142.26418,0.82508
