# 20100112_M7.0_Haiti median gmf, Stations:None, gmlt:USGS, Rupture:USGS
custom_site_id,lon,lat,AbrahamsonEtAl2014,BooreEtAl2014,CampbellBozorgnia2014,ChiouYoungs2014
t_0,-71.3417,17.7003,0.016429614,0.017463515,0.019627824,0.01888393
t_1,-71.34079,17.7454,0.017013961,0.018105531,0.020351112,0.019470915
t_10,-71.52908,17.74883,0.02557983,0.028984657,0.028599974,0.02918729
t_100,-71.33523,18.01601,0.021274114,0.023077412,0.025250595,0.023936644
t_1000,-72.34819,19.61283,0.023283556,0.02599802,0.027796319,0.026066601
t_1001,-72.39583,19.61352,0.019296756,0.020400967,0.024782116,0.02111496
t_1002,-72.44346,19.61421,0.018569268,0.019450497,0.024213392,0.020263286
t_1003,-72.29981,19.65725,0.02608262,0.030424742,0.02894787,0.030011011
t_1004,-72.34745,19.65796,0.021931777,0.024439037,0.026047066,0.024769882
t_1005,-72.3951,19.65866,0.019228116,0.020567603,0.024004184,0.021312129
t_1006,-72.63468,19.57166,0.027941102,0.03242889,0.031789977,0.03155085
t_1007,-72.68231,19.57228,0.028818443,0.033725087,0.032283716,0.032669783
t_1008,-72.72994,19.57289,0.019563017,0.020646567,0.02532599,0.021307243
t_1009,-72.63402,19.61681,0.02003541,0.02147299,0.02510476,0.022079583
t_101,-71.24,18.05929,0.015326555,0.0155332275,0.0197599,0.017022373
t_1010,-72.68166,19.61743,0.02630518,0.030510189,0.029677005,0.030012604
t_1011,-72.72931,19.61804,0.020598799,0.022314848,0.025361517,0.022845311
t_1012,-72.63336,19.66196,0.017058956,0.017790722,0.022122888,0.018817253
t_1013,-72.68102,19.66258,0.027777325,0.032927122,0.02983205,0.032188732
t_1014,-72.72868,19.66319,0.022220692,0.025053792,0.025913216,0.025341602
t_1015,-72.63269,19.7071,0.017330306,0.01836241,0.021720985,0.019374913
t_1016,-72.20452,19.6558,0.027954105,0.033166695,0.029933166,0.032406885
t_1017,-72.25216,19.65653,0.030312246,0.0364719,0.03155692,0.03522006
t_1018,-72.15609,19.70018,0.02896146,0.03502018,0.029592484,0.034104537
