# 19990907_M5.9_Athens median gmf, Stations:None, gmlt:GEM, Rupture:ESM
custom_site_id,lon,lat,KothaEtAl2020ESHM20SlopeGeology,"KothaEtAl2020ESHM20SlopeGeology
c3_epsilon = -1.73205100","KothaEtAl2020ESHM20SlopeGeology
c3_epsilon = 1.73205100","KothaEtAl2020ESHM20SlopeGeology
sigma_mu_epsilon = -1.35563000","KothaEtAl2020ESHM20SlopeGeology
sigma_mu_epsilon = 1.35563000"
t_0,23.53997000000001,35.29793,0.00034879718,0.00020616592,0.0005901047,0.000215479,0.00056460017
t_1,23.692309999999992,35.2866,0.0002995246,0.00017664317,0.0005078882,0.0001850395,0.0004848423
t_10,23.77546000000001,35.34332,0.0002994604,0.00017863917,0.0005019982,0.00018499985,0.00048473838
t_100,22.21051,36.98929,0.0019314623,0.0014830523,0.0025154517,0.0011932136,0.00312647
t_1000,22.74217999999999,39.06773,0.0044184756,0.0037187224,0.005249901,0.002729634,0.0071522132
t_1001,22.663420000000002,39.0729,0.004472232,0.0037326377,0.005358371,0.0027628436,0.007239229
t_1002,22.58465000000001,39.07805,0.0044687856,0.003697271,0.0054012933,0.0027607146,0.007233651
t_1003,22.70613,39.10102,0.0043029315,0.0035888206,0.0051591382,0.0026582538,0.006965182
t_1004,22.627340000000004,39.10618,0.0035958665,0.0029740513,0.004347691,0.0022214449,0.005820651
t_1005,22.67004,39.13429,0.0039119464,0.003233294,0.004733045,0.002416712,0.0063322918
t_1006,22.591229999999996,39.13944,0.0035611035,0.0029186578,0.0043449625,0.002199969,0.00576438
t_1007,23.058940000000007,38.70606,0.016726645,0.015427207,0.018135536,0.0103333425,0.027075524
t_1008,23.142769999999985,39.10272,0.0062267277,0.0053598,0.0072338777,0.0038467315,0.010079242
t_1009,23.063999999999993,39.10807,0.00544088,0.0046583186,0.006354906,0.0033612526,0.008807186
t_101,22.358869999999996,36.91713,0.0020180817,0.0015557938,0.0026177336,0.0012467252,0.0032666812
t_1010,23.106809999999996,39.13608,0.005403931,0.00461232,0.0063314056,0.0033384261,0.008747376
t_1011,23.185599999999994,39.13072,0.006396346,0.0054861014,0.0074576163,0.0039515174,0.010353804
t_1012,23.228459999999984,39.1587,0.0055340263,0.004727972,0.0064775012,0.003418796,0.0089579625
t_1013,23.271330000000006,39.18667,0.00592415,0.0050399555,0.006963465,0.0036598057,0.009589458
t_1014,23.235389999999995,39.22004,0.004904467,0.004139082,0.005811385,0.0030298687,0.007938891
t_1015,23.2783,39.248,0.00463723,0.003896544,0.0055187116,0.0028647757,0.007506313
t_1016,23.199430000000007,39.2534,0.0044371937,0.003714484,0.005300518,0.0027411978,0.007182513
t_1017,23.242340000000013,39.28136,0.0045270924,0.0037738346,0.005430701,0.0027967354,0.0073280325
t_1018,23.31423000000001,39.21463,0.005590784,0.0047349283,0.0066013383,0.0034538598,0.009049837
t_1019,21.54316,37.74795,0.0021294204,0.0016137155,0.002809932,0.0013155077,0.0034469056
t_102,22.281569999999988,36.9222,0.0017800794,0.0013626508,0.0023253814,0.0010996928,0.0028814254
t_1020,21.46526,37.75264,0.0018058086,0.0013517856,0.0024123238,0.0011155877,0.0029230735
t_1021,21.38736,37.7573,0.0016093901,0.0011900057,0.002176575,0.0009942448,0.0026051297
t_1022,21.585080000000005,37.77651,0.0021814322,0.0016666907,0.002855147,0.0013476395,0.003531098
t_1023,21.507170000000002,37.78122,0.002124782,0.0016035322,0.0028154706,0.0013126421,0.0034393976
t_1024,21.429239999999993,37.7859,0.0019958033,0.0014876882,0.0026774637,0.0012329621,0.003230619
t_1025,21.351319999999987,37.79055,0.0018428375,0.0013567404,0.002503095,0.0011384633,0.0029830125
t_1026,21.54910000000001,37.80979,0.0022553052,0.0017158196,0.0029644151,0.0013932765,0.0036506765
t_1027,21.471149999999994,37.81449,0.0019926701,0.0014973121,0.0026519082,0.0012310265,0.0032255473
t_1028,21.39321000000001,37.81915,0.0018754918,0.0013918368,0.0025272141,0.0011586364,0.0030358701
t_1029,21.818790000000007,37.76218,0.0030195192,0.0023931405,0.003809846,0.0018653906,0.0048877145
t_103,22.400689999999997,36.94562,0.0020395787,0.0015865103,0.0026220325,0.0012600056,0.0033014787
t_1030,21.74090000000001,37.76699,0.002895015,0.0022667365,0.0036974356,0.0017884747,0.0046861786
t_1031,21.662990000000008,37.77177,0.0025994913,0.002010627,0.0033608198,0.0016059068,0.0042078122
t_1032,21.782880000000006,37.79551,0.002935922,0.0023177399,0.003718984,0.001813746,0.0047523947
t_1033,21.70496,37.8003,0.002544383,0.0019841401,0.0032628165,0.0015718623,0.004118609
t_1034,21.62702999999999,37.80506,0.0024343836,0.001875109,0.0031604688,0.0015039071,0.0039405515
