# 19961009_M6.8_Cyprus median gmf, Stations:Seismic, gmlt:USGS, Rupture:EFEHR
custom_site_id,lon,lat,AkkarEtAlRjb2014,CauzziEtAl2014,ZhaoEtAl2016Asc
s_0,33.079999999999984,34.73,0.04,0.04,0.04
t_0,33.317020000000014,34.71817,0.029498614,0.03228545,0.05569193
t_1,33.24185,34.72805,0.033550356,0.035813987,0.054854803
t_10,32.94918000000001,34.60713,0.058684744,0.05929272,0.07334006
t_100,33.615260000000006,35.06037,0.021339688,0.023961615,0.041585784
t_101,33.36505,34.96629,0.026707714,0.029836642,0.05435714
t_102,33.48406,34.98239,0.023288973,0.026276227,0.048569113
t_103,33.408739999999995,34.99233,0.027250387,0.030218542,0.051953647
t_104,33.33339999999998,35.00224,0.028475773,0.0316173,0.055567324
t_105,33.452439999999996,35.01836,0.02436915,0.027353086,0.049464982
t_106,33.37709000000001,35.02828,0.028495139,0.031574897,0.05296679
t_107,33.49616,35.04437,0.024570148,0.027383005,0.046978123
t_108,33.420799999999986,35.05431,0.026523001,0.029499752,0.050327014
t_109,33.34542999999999,35.06422,0.028777802,0.031965636,0.053922646
t_11,32.91749999999999,34.64305,0.060464036,0.059969902,0.09053109
t_110,33.464529999999996,35.08033,0.026534682,0.029472504,0.040392365
t_111,33.53989999999999,35.07037,0.024665408,0.027381737,0.044547606
t_112,33.659040000000005,35.08634,0.020627368,0.023138452,0.03941772
t_113,33.58366000000001,35.09635,0.023771094,0.026387028,0.03572476
t_114,33.50828000000001,35.10633,0.025022201,0.02781319,0.045194693
t_115,33.702830000000006,35.11229,0.022141904,0.02452461,0.031619612
t_116,33.62744000000001,35.12232,0.023494609,0.026067197,0.033832867
t_117,33.552040000000005,35.13232,0.023767296,0.026431968,0.04277417
t_118,33.67124000000001,35.14828,0.023072276,0.025624065,0.03203759
t_119,33.59583000000001,35.1583,0.023928912,0.026601491,0.03425731
t_12,32.96097,34.66924,0.05406273,0.053848352,0.07734126
t_120,33.52041,35.16828,0.023720128,0.026442595,0.043283027
t_121,33.38914,35.09026,0.02716033,0.030236801,0.051126163
t_122,33.31375,35.10015,0.028873386,0.03216276,0.054776922
t_123,33.43288000000001,35.11628,0.024899397,0.027868662,0.048401043
t_124,33.357470000000006,35.12619,0.027846819,0.03104728,0.051825266
t_125,33.47663,35.14228,0.024630284,0.027472224,0.045780934
t_126,33.40120999999999,35.15222,0.025348233,0.028389215,0.0489866
t_127,33.325770000000006,35.16211,0.028716628,0.032113638,0.04435414
t_128,33.44497000000001,35.17823,0.0258261,0.028815722,0.039172955
t_129,33.369519999999994,35.18814,0.027015613,0.0302078,0.041865192
t_13,32.88580000000002,34.67896,0.056512453,0.05570625,0.09622441
t_130,33.48875000000001,35.20423,0.025069017,0.02797605,0.037002545
t_131,33.82898,34.96823,0.01830103,0.02064045,0.03495508
t_132,33.75370000000001,34.97832,0.01808514,0.020674866,0.037500147
t_133,33.948049999999995,34.98402,0.018213393,0.020229282,0.030980913
t_134,33.87277,34.99416,0.020444548,0.022591516,0.028119987
t_135,33.797470000000004,35.00426,0.022545252,0.025059592,0.030150235
t_136,33.991870000000006,35.00991,0.01760601,0.01953821,0.029467186
t_137,33.91657000000001,35.02007,0.019510308,0.021547593,0.026725486
t_138,33.841260000000005,35.03019,0.022035714,0.02455672,0.028634973
t_139,33.76594,35.04029,0.022715522,0.025232097,0.030674612
t_14,32.92927,34.70515,0.05135964,0.051448956,0.0829626
t_140,33.96039999999999,35.04596,0.019891333,0.021966962,0.025402406
t_141,33.885080000000016,35.05611,0.01959741,0.021661356,0.02719624
t_142,33.809740000000005,35.06622,0.021187684,0.023428684,0.029113524
t_143,33.734399999999994,35.07629,0.022344433,0.024743695,0.031164091
t_144,33.92891,35.08201,0.01842773,0.020401878,0.030519292
t_145,33.853560000000016,35.09213,0.020369334,0.022499729,0.02763345
t_146,33.7782,35.10223,0.020408861,0.02262029,0.03491789
