# 19961009_M6.8_Cyprus median gmf, Stations:Seismic, gmlt:USGS, Rupture:GCMT
custom_site_id,lon,lat,AkkarEtAlRjb2014,CauzziEtAl2014,ZhaoEtAl2016Asc
s_0,33.079999999999984,34.73,0.04,0.04,0.04
t_0,33.317020000000014,34.71817,0.029254755,0.03268646,0.05507673
t_1,33.24185,34.72805,0.033303067,0.03626684,0.05447999
t_10,32.94918000000001,34.60713,0.05774458,0.062206738,0.075029366
t_100,33.615260000000006,35.06037,0.021216195,0.024068402,0.040545586
t_101,33.36505,34.96629,0.026483014,0.030164847,0.05344982
t_102,33.48406,34.98239,0.02311726,0.026491815,0.04757878
t_103,33.408739999999995,34.99233,0.02703876,0.030513609,0.05099291
t_104,33.33339999999998,35.00224,0.028235737,0.031960122,0.054612845
t_105,33.452439999999996,35.01836,0.024188584,0.027585514,0.04846714
t_106,33.37709000000001,35.02828,0.028275205,0.031877976,0.051965453
t_107,33.49616,35.04437,0.024403943,0.027581306,0.045956746
t_108,33.420799999999986,35.05431,0.02633015,0.029746871,0.04929641
t_109,33.34542999999999,35.06422,0.028554816,0.03226143,0.052868128
t_11,32.91749999999999,34.64305,0.05935608,0.06309684,0.09282582
t_110,33.464529999999996,35.08033,0.026361406,0.02968419,0.039506584
t_111,33.53989999999999,35.07037,0.024515243,0.02754669,0.043513753
t_112,33.659040000000005,35.08634,0.020518316,0.023215255,0.038378485
t_113,33.58366000000001,35.09635,0.023638906,0.02651528,0.034846865
t_114,33.50828000000001,35.10633,0.024870435,0.027980844,0.044141646
t_115,33.702830000000006,35.11229,0.02204161,0.024579773,0.030745968
t_116,33.62744000000001,35.12232,0.02337847,0.026165161,0.032957897
t_117,33.552040000000005,35.13232,0.023634685,0.026562156,0.04172294
t_118,33.67124000000001,35.14828,0.022971647,0.025693774,0.031170271
t_119,33.59583000000001,35.1583,0.023812594,0.026704734,0.03337456
t_12,32.96097,34.66924,0.05325633,0.055977907,0.0787262
t_120,33.52041,35.16828,0.023588335,0.026565164,0.042200316
t_121,33.38914,35.09026,0.02696448,0.030478165,0.050046135
t_122,33.31375,35.10015,0.02865,0.032447323,0.05366587
t_123,33.43288000000001,35.11628,0.02473092,0.028057784,0.047309767
t_124,33.357470000000006,35.12619,0.027649958,0.03128112,0.050693467
t_125,33.47663,35.14228,0.024479833,0.027627999,0.044689607
t_126,33.40120999999999,35.15222,0.02517956,0.028568517,0.04784801
t_127,33.325770000000006,35.16211,0.028521372,0.03233898,0.04335139
t_128,33.44497000000001,35.17823,0.025675192,0.028965443,0.038212944
t_129,33.369519999999994,35.18814,0.026845735,0.030382752,0.040861018
t_13,32.88580000000002,34.67896,0.05528532,0.058821764,0.09888068
t_130,33.48875000000001,35.20423,0.02493767,0.028092619,0.036052953
t_131,33.82898,34.96823,0.018217815,0.02060358,0.03381004
t_132,33.75370000000001,34.97832,0.01799191,0.020681899,0.036373306
t_133,33.948049999999995,34.98402,0.018148934,0.02014332,0.029866116
t_134,33.87277,34.99416,0.02036607,0.022532187,0.02716864
t_135,33.797470000000004,35.00426,0.022453789,0.025042837,0.029206257
t_136,33.991870000000006,35.00991,0.017549897,0.019442864,0.028381897
t_137,33.91657000000001,35.02007,0.019441854,0.021474468,0.025794657
t_138,33.841260000000005,35.03019,0.021957189,0.02451755,0.02770493
t_139,33.76594,35.04029,0.022620657,0.02524442,0.029759603
t_14,32.92927,34.70515,0.05045412,0.053662095,0.08458456
t_140,33.96039999999999,35.04596,0.019833112,0.021877019,0.024494182
t_141,33.885080000000016,35.05611,0.019526495,0.02160841,0.026283437
t_142,33.809740000000005,35.06622,0.021103729,0.023416512,0.028208647
t_143,33.734399999999994,35.07629,0.02224595,0.024780791,0.030274205
t_144,33.92891,35.08201,0.01836663,0.020336166,0.029464148
t_145,33.853560000000016,35.09213,0.020296345,0.022467226,0.026742497
t_146,33.7782,35.10223,0.020323439,0.022631254,0.033877555
t_147,33.897400000000005,35.11804,0.019834058,0.021905893,0.025358511
t_148,33.822029999999984,35.12815,0.02160069,0.024109429,0.02716675
t_149,33.74664000000001,35.13823,0.021998208,0.024516584,0.029102461
t_15,32.85408000000001,34.71486,0.055362776,0.0594345,0.106404856
t_150,33.86587,35.15406,0.02092855,0.023311656,0.025744569
t_151,33.79047,35.16416,0.021923514,0.024563203,0.027553344
t_152,33.83431999999999,35.19007,0.02087882,0.023219667,0.026095355
t_153,32.79059000000001,34.78663,0.0599192,0.06476439,0.12202339
t_154,32.715329999999994,34.79628,0.0681073,0.072798654,0.14328393
t_155,32.75880999999998,34.8225,0.061307345,0.06663541,0.12846124
t_156,32.68352999999999,34.83213,0.06933054,0.07450226,0.14824599
t_157,32.802310000000006,34.8487,0.053588703,0.05933389,0.11550184
t_158,32.72702000000001,34.85835,0.061456747,0.067359984,0.13331622
t_159,32.770520000000005,34.88456,0.055323854,0.061468575,0.12035252
t_16,32.89756,34.74105,0.05146141,0.05527879,0.09261831
t_160,32.6952,34.8942,0.059119802,0.065802135,0.102385394
t_161,32.73871,34.92041,0.0510879,0.058136743,0.09267042
t_162,32.78224,34.94661,0.046387546,0.053318374,0.08428835
t_163,32.996399999999994,34.85546,0.04061214,0.04478927,0.07444533
t_164,33.11524,34.87182,0.030789405,0.035097037,0.047209058
t_165,33.03996000000001,34.8816,0.033158496,0.03794979,0.052974027
t_166,32.96467000000001,34.89135,0.03666469,0.042061735,0.061436627
t_167,33.08354,34.90773,0.033253796,0.037773024,0.068162054
t_168,33.00823,34.9175,0.035260074,0.04038252,0.057578377
t_169,33.12714,34.93385,0.03376332,0.038036995,0.06602746
t_17,32.767179999999996,34.66244,0.0797679,0.0840406,0.13576856
t_170,33.05181999999999,34.94363,0.03166806,0.036830455,0.054588456
t_171,32.97649000000001,34.95339,0.03413267,0.039852288,0.061191265
t_172,33.09542999999999,34.96975,0.030892247,0.035799533,0.052030664
t_173,32.814040000000006,34.91076,0.044705484,0.051416155,0.0819395
t_174,32.93290999999999,34.92724,0.035508838,0.04160379,0.06574779
t_175,32.857579999999984,34.93694,0.038985427,0.04572404,0.0748341
t_176,32.90114,34.96311,0.03374139,0.040460616,0.06886236
t_177,32.825789999999984,34.9728,0.037562992,0.044821847,0.077087514
t_178,32.94471999999999,34.98927,0.034589753,0.040617168,0.063837275
t_179,32.86935,34.99897,0.034521498,0.04144224,0.07091413
t_18,32.69201000000001,34.67208,0.08679411,0.08745478,0.16105266
t_180,32.91293999999999,35.02513,0.03510465,0.041346602,0.06560011
t_181,32.83753999999999,35.03483,0.037328444,0.044143334,0.07203666
t_182,32.95653999999999,35.05128,0.032546464,0.038498268,0.06098027
